N	2gram	Losev_Prob_1	Psycholo
143	по поводу	4	4
144	от этих	1	4
145	что не	3	4
146	с этой	1	4
147	совершенно не	6	4
148	жизни и	1	4
149	ее в	2	4
150	это в	1	4
151	к этому	1	4
152	в таком	9	4
153	например в	2	3
154	же как	2	3
155	и до	2	3
156	и этот	1	3
157	это совершенно	4	3
158	что если	2	3
159	говорить о	6	3
160	то это	1	3
161	что его	3	3
162	события в	1	3
163	но не	9	3
164	от действительности	1	3
165	сама по	4	3
166	конце концов	4	3
167	как в	4	3
168	от этого	1	3
169	не можем	2	3
170	что может	2	3
171	на этом	1	3
172	его в	6	3
173	ни в	7	3
174	далеко не	5	3
175	превращает их	1	3
176	должно быть	2	3
177	всех этих	7	3
178	несет в	1	3
179	но если	2	3
180	мы в	3	3
181	в которых	3	3
182	бы мы	3	3
183	т п	1	3
184	их в	4	3
185	тому чтобы	1	3
186	что этот	2	3
187	тем самым	4	3
188	она не	2	3
189	в то	6	3
190	в основе	1	3
191	больше того	1	3
192	и для	4	3
193	с ее	1	3
194	нам о	2	3
195	в пределах	1	3
196	так и	12	3
197	который говорит	1	3
198	и здесь	6	3
199	это то	1	3
200	которой мы	1	3
201	во всей	3	3
202	том как	2	3
203	или его	2	3
204	конечно не	1	3
205	в виде	15	3
206	тому же	1	3
207	всяком случае	3	3
208	могло бы	1	3
209	сами по	3	3
210	не для	2	3
211	из нее	1	3
212	тем что	7	3
213	бы это	1	3
214	до сих	3	3
215	но и	9	3
216	на этот	3	3
217	здесь в	3	3
218	мы никогда	3	3
219	не было	4	3
220	означало бы	1	3
221	из которых	1	3
222	он говорит	1	3
223	никакой возможности	1	3
224	да и	3	3
225	здравого смысла	1	3
226	сих пор	3	3
227	что оно	3	3
228	указывает на	14	3
229	тот же	1	3
230	бы его	1	3
231	к этой	1	3
232	точно так	4	3
233	во всяком	7	3
234	необходимые для	2	2
235	также и	11	2
236	сам по	7	2
237	все остальное	1	2
238	и то	6	2
239	он может	1	2
240	что эти	1	2
241	сам автор	1	2
242	мы имеем	2	2
243	нам в	1	2
244	так чтобы	1	2
245	время как	1	2
246	и ее	8	2
247	вместо этого	1	2
248	это время	1	2
249	большей частью	2	2
250	когда речь	1	2
251	литературы и	4	2
252	бы то	1	2
253	с его	2	2
254	во всех	7	2
255	и всякий	1	2
256	со стороны	1	2
257	мы сейчас	1	2
258	она есть	5	2
259	меньше всего	2	2
260	в одной	1	2
261	чем мы	1	2
262	того не	1	2
263	в художественном	1	2
264	что ее	1	2
265	что нет	2	2
266	однако не	3	2
267	не в	4	2
268	и к	1	2
269	в действительности	3	2
270	но в	14	2
271	однако мы	1	2
272	тому как	2	2
273	бы и	1	2
274	мне не	1	2
275	бы не	1	2
276	из этих	2	2
277	думать что	1	2
278	нами в	1	2
279	если он	1	2
280	при этом	6	2
281	т д	10	2
282	тем и	2	2
283	едва ли	2	2
284	что ни	2	2
285	в нее	1	2
286	есть конечно	1	2
287	они указывают	1	2
288	и чтобы	2	2
289	в них	7	2
290	о которых	3	2
291	не больше	3	2
292	в такой	1	2
293	в котором	5	2
294	в их	4	2
295	что всякий	4	2
296	место в	1	2
297	оказывается что	2	2
298	или вернее	3	2
299	вопрос о	1	2
300	и той	1	2
301	даже в	1	2
302	же мы	2	2
303	сущности говоря	1	2
304	и другое	2	2
305	что ему	1	2
306	не имеет	2	2
307	только не	3	2
308	больше чем	2	2
309	и является	7	2
310	только с	1	2
311	не потому	2	2
312	этот закон	1	2
313	есть только	8	2
314	но все	3	2
315	просто на	1	2
316	этой сцене	1	2
317	и другим	2	2
318	мысли о	1	2
319	перейти к	4	2
320	о них	1	2
321	без всякого	2	2
322	в ее	3	2
323	нет никакой	2	2
324	уже с	2	2
325	то время	1	2
326	на нее	1	2
327	и с	2	2
328	ничего не	10	2
329	можно сказать	5	2
330	образом в	1	2
331	в виду	6	2
332	все дело	1	2
333	сводится к	1	2
334	внимание на	1	2
335	и та	1	2
336	почему же	1	2
337	на акты	1	2
338	один из	4	2
339	мы увидим	3	2
340	понятно и	1	2
341	почти все	1	2
342	никак нельзя	3	2
343	от одной	1	2
344	построения и	1	2
345	нас с	1	2
346	связи с	5	2
347	уже в	3	2
348	ни одного	1	2
349	чтобы он	1	2
350	в нашей	1	2
351	кажется что	1	2
352	его и	1	2
353	мы знаем	1	2
354	одно из	2	2
355	это нужно	1	2
356	этой пьесе	1	2
357	дело и	1	2
358	образом что	1	2
359	к самому	1	2
360	именно как	4	2
361	даже не	1	2
362	на примере	1	2
363	с другой	3	2
364	на ее	1	2
365	именно в	4	2
366	убеждаемся что	1	2
367	прежде всего	10	2
368	не на	3	2
369	была бы	1	2
370	говорит нам	1	2
371	ни на	4	2
372	если взять	2	2
373	и потому	2	2
374	к другой	1	2
375	быть это	1	2
376	есть как	2	2
377	слов в	1	2
378	по существу	2	2
379	для понимания	1	2
380	который он	1	2
381	в это	2	2
382	заставляет нас	2	2
383	не является	5	2
384	и от	1	2
385	в результате	2	2
386	ее и	1	2
387	хотя бы	3	2
388	все они	1	2
389	и эта	1	2
390	другой стороны	3	2
391	точки к	1	2
392	самое и	1	2
393	в искусстве	3	2
394	этой цели	1	2
395	он совершенно	1	1
396	этого романа	2	1
397	себя как	1	1
398	художественном произведении	1	1
399	подобного в	1	1
400	этого в	1	1
401	как говорят	2	1
402	таком случае	6	1
403	от самой	1	1
404	надо понимать	1	1
405	художественного произведения	1	1
406	начинается с	1	1
407	о самом	1	1
408	того же	3	1
409	на другой	1	1
410	решительно все	1	1
411	очень много	3	1
412	тем же	1	1
413	в первом	2	1
414	из самых	1	1
415	не хочет	3	1
416	он всегда	3	1
417	не имеют	5	1
418	в какой-то	1	1
419	от которых	1	1
420	действительности и	5	1
421	есть не	6	1
422	смотреть на	1	1
423	для своего	2	1
424	которую мы	1	1
425	не весь	1	1
426	каком случае	3	1
427	это всегда	1	1
428	хуже чем	1	1
429	что иное	2	1
430	требует от	1	1
431	мы получаем	3	1
432	но даже	1	1
433	мы и	4	1
434	которое в	1	1
435	себе что	2	1
436	следовательно в	2	1
437	еще не	9	1
438	иное как	2	1
439	то мы	1	1
440	то общее	1	1
441	проникновение в	1	1
442	они должны	1	1
443	признать что	1	1
444	но как	6	1
445	заметим что	1	1
446	не понимаю	1	1
447	если в	1	1
448	в общем	1	1
449	который мы	2	1
450	и будет	1	1
451	несмотря на	3	1
452	должен в	1	1
453	за пределы	6	1
454	и чем	1	1
455	относится к	1	1
456	которые не	3	1
457	анализ этого	3	1
458	нашего сознания	1	1
459	и я	1	1
460	отдельные точки	1	1
461	в истории	4	1
462	первый взгляд	1	1
463	посмотреть на	1	1
464	общего с	8	1
465	сразу и	1	1
466	дает нам	1	1
467	такого рода	7	1
468	разговора о	1	1
469	такой который	1	1
470	необходимо сделать	1	1
471	вопросом о	1	1
472	ясно и	2	1
473	роль играет	1	1
474	так или	2	1
475	другим способом	1	1
476	ни одна	1	1
477	говорят о	2	1
478	нам как	1	1
479	все прочее	1	1
480	и те	1	1
481	но ведь	3	1
482	огромное количество	1	1
483	на его	2	1
484	равнодушна к	1	1
485	последовательности то	1	1
486	именно то	3	1
487	возникает только	1	1
488	он должен	2	1
489	есть та	2	1
490	он пользуется	1	1
491	однако он	1	1
492	вообще не	2	1
493	новое и	1	1
494	и сам	1	1
495	но вместо	1	1
496	или события	3	1
497	что тут	4	1
498	д все	1	1
499	чем она	1	1
500	исследования а	1	1
501	из него	1	1
502	его от	3	1
503	подобно тому	2	1
504	выше назвали	1	1
505	будем говорить	1	1
506	евгении онегине	1	1
507	одной точки	1	1
508	в одну	1	1
509	жизнь которая	1	1
510	то ни	1	1
511	как они	2	1
512	факт что	1	1
513	представьте себе	1	1
514	в совершенно	1	1
515	в другом	1	1
516	до бесконечности	1	1
517	в глубине	1	1
518	них не	1	1
519	много говорить	1	1
520	подходит к	1	1
521	бы нам	2	1
522	везде и	1	1
523	этом смысле	6	1
524	выходить за	2	1
525	не имеющего	1	1
526	и почему-то	1	1
527	еще одно	1	1
528	действий и	1	1
529	за ним	1	1
530	но уже	5	1
531	нашего исследования	2	1
532	может нас	2	1
533	со своими	1	1
534	здесь тем	1	1
535	и было	1	1
536	это нечто	1	1
537	и некоторые	1	1
538	человека мы	1	1
539	кажется как	1	1
540	понятия и	2	1
541	и еще	3	1
542	на первый	2	1
543	в эту	2	1
544	в этих	3	1
545	вещи в	4	1
546	для него	2	1
547	но что	2	1
548	другим и	1	1
549	что такое	6	1
550	для здравого	1	1
551	идея или	1	1
552	мы конечно	1	1
553	и без	1	1
554	момент который	1	1
555	свой смысл	1	1
556	бы что	1	1
557	он приехал	1	1
558	природы но	1	1
559	взятые сами	2	1
560	является только	1	1
561	то там	1	1
562	не раз	1	1
563	которых эта	1	1
564	есть его	2	1
565	если угодно	1	1
566	образом и	2	1
567	которые в	2	1
568	силу и	1	1
569	что никакой	1	1
570	всякий другой	1	1
571	без всяких	2	1
572	том и	1	1
573	с такими	2	1
574	что сам	1	1
575	необходимо чтобы	3	1
576	образ не	2	1
577	мы встречаемся	2	1
578	можем сказать	1	1
579	и вся	1	1
580	и очень	2	1
581	то с	9	1
582	без него	1	1
583	на один	2	1
584	в отношении	3	1
585	однако уже	2	1
586	все отдельные	1	1
587	тогда когда	1	1
588	правда в	1	1
589	того как	3	1
590	этом нам	1	1
591	как его	2	1
592	взятый сам	1	1
593	которого он	2	1
594	в нас	2	1
595	жизни следовательно	1	1
596	но только	2	1
597	мы указали	1	1
598	это мы	2	1
599	и всегда	2	1
600	последние десятилетия	1	1
601	на язык	1	1
602	дело в	3	1
603	находятся в	1	1
604	закон и	3	1
605	или как	3	1
606	с одним	1	1
607	действительность а	1	1
608	к ней	1	1
609	исследования мы	2	1
610	вернее сказать	2	1
611	другого акта	1	1
612	вот что	1	1
613	к такого	1	1
614	в сознании	5	1
615	составляющих ее	1	1
616	самой этой	1	1
617	считать что	1	1
618	что на	1	1
619	можно очень	1	1
620	однако это	3	1
621	вот в	2	1
622	уже о	1	1
623	исходить из	1	1
624	начиная с	1	1
625	и заключается	2	1
626	отдельности а	1	1
627	мы смотрим	1	1
628	с разным	1	1
629	бы он	1	1
630	и свое	1	1
631	если же	1	1
632	должен быть	1	1
633	в этом-то	2	1
634	но по	1	1
635	так до	1	1
636	мысль о	1	1
637	и логически	1	1
638	с первого	1	1
639	только то	4	1
640	в дальнейшем	4	1
641	для своей	1	1
642	с собой	2	1
643	логически мы	1	1
644	начала и	1	1
645	об этой	1	1
646	цели мы	1	1
647	окончание в	1	1
648	более сложное	1	1
649	именно этот	1	1
650	ничего подобного	2	1
651	это только	2	1
652	она тоже	1	1
653	является в	2	1
654	был не	1	1
655	он сам	2	1
656	и вообще	4	1
657	одно это	1	1
658	но такая	1	1
659	является конечно	1	1
660	быть в	1	1
661	на их	1	1
662	даже больше	1	1
663	нечто совсем	1	1
664	или действия	1	1
665	другими словами	3	1
666	как ее	1	1
667	все необходимые	1	1
668	об идейной	1	1
669	и просто	1	1
670	и который	2	1
671	а также	4	1
672	этой действительности	2	1
673	и во	3	1
674	за последние	1	1
675	к нему	3	1
676	на протяжении	1	1
677	мы вовсе	2	1
678	было совершенно	1	1
679	которые мы	1	1
680	образ но	1	1
681	при исследовании	1	1
682	его с	1	1
683	на одном	2	1
684	этого закона	1	1
685	составляющих его	4	1
686	уже во	1	1
687	в теории	3	1
688	слова для	1	1
689	мы хотим	3	1
690	такого понимания	1	1
691	который бы	2	1
692	ровно ничего	4	1
693	другое не	1	1
694	уйти и	1	1
695	которое было	1	1
696	ни слова	1	1
697	но с	1	1
698	этого ряда	1	1
699	совсем не	4	1
700	романа и	1	1
701	что даже	1	1
702	уже одно	2	1
703	знак в	2	1
704	в стороне	1	1
705	которое мы	1	1
706	поэтому и	2	1
707	между тем	2	1
708	именно на	3	1
709	с которыми	4	1
710	же и	3	1
711	есть в	5	1
712	события и	1	1
713	обо всем	1	1
714	и насколько	1	1
715	только на	4	1
716	всем его	1	1
717	ни было	1	1
718	еще очень	2	1
719	какой-нибудь другой	1	1
720	потом вдруг	1	1
721	от других	2	1
722	не из	1	1
723	а то	1	1
724	в душе	1	1
725	это требует	1	1
726	эти два	1	1
727	не так	1	1
728	и их	1	1
729	от читателя	1	1
730	от другого	2	1
731	для правильного	1	1
732	с этими	2	1
733	ее не	1	1
734	встречаемся с	1	1
735	другое что	1	1
736	тот должен	1	1
737	это будет	1	1
738	к его	2	1
739	со всем	2	1
740	и даже	11	1
741	в данный	1	1
742	или иначе	2	1
743	необходимо перейти	1	1
744	действующих лиц	2	1
745	которые ему	1	1
746	мы еще	1	1
747	в некоторых	1	1
748	этот термин	4	1
749	акт может	1	1
750	данная в	1	1
751	которых мы	2	1
752	мы станем	1	1
753	а та	1	1
754	и самый	1	1
755	хоть сколько-нибудь	1	1
756	для удобства	2	1
757	однако и	3	1
758	в ту	1	1
759	с которым	1	1
760	ни о	5	1
761	только от	1	1
762	и никак	1	1
763	совершенно очевидно	1	1
764	ближе к	1	1
765	и об	1	1
766	уже давно	2	1
767	указали только	1	1
768	а есть	4	1
769	смысл который	1	1
770	себе может	1	1
771	чтобы мы	1	1
772	самый этот	1	1
773	и глубоко	1	1
774	что за	1	1
775	в течение	1	1
776	это есть	9	1
777	и искусства	4	1
778	хотя он	1	1
779	сам не	1	1
780	это значит	1	1
781	есть тот	2	1
782	понимать как	2	1
783	художественное произведение	1	1
784	нечто совершенно	1	1
785	в условиях	1	1
786	представляет из	1	1
787	только для	3	1
788	но это	8	1
789	о его	2	1
790	имел в	2	1
791	в чем	3	1
792	им в	1	1
793	но для	3	1
794	в смысле	1	1
795	и всю	2	1
796	к другим	1	1
797	и конца	1	1
798	для мысли	1	1
799	и надо	2	1
800	мы выше	4	1
801	не имея	1	1
802	в связи	4	1
803	понимать только	1	1
804	в окончательном	2	1
805	этого и	1	1
806	или в	4	1
807	которая в	1	1
808	чтобы понять	3	1
809	в какой-нибудь	1	1
810	решающую роль	1	1
811	от него	1	1
812	из себя	1	1
813	и ни	4	1
814	иначе он	1	1
815	будто бы	1	1
816	но разве	1	1
817	поскольку он	2	1
818	или не	3	1
819	же в	4	1
820	есть уже	1	1
821	как этого	1	1
822	утверждал что	1	1
823	в нечто	2	1
824	гораздо больше	2	1
825	нет ничего	10	1
826	существование и	1	1
827	это все	1	1
828	из тех	1	1
829	можно смотреть	1	1
830	не быть	1	1
831	а ведь	1	1
832	мы начинаем	1	1
833	по одному	1	1
834	этом все	1	1
835	по которой	1	1
836	в сравнении	1	1
837	не что	2	1
838	в отдельности	4	1
839	что под	1	1
840	эти элементы	1	1
841	в трех	1	1
842	этих вещей	1	1
843	всем этом	2	1
844	просто не	1	1
845	другом случае	1	1
846	но еще	2	1
847	указывают на	2	1
848	а может	2	1
849	это понятие	1	1
850	ничего общего	11	1
851	гораздо более	2	1
