N	2gram	Vygotskiy__4	Myslijsy
633	что у	4	1
634	на нее	2	1
635	за то	3	1
636	времени и	2	1
637	ясно что	5	1
638	и каждый	1	1
639	душевным движениям	1	1
640	та и	1	1
641	в результате	2	1
642	предметом своей	1	1
643	это только	1	1
644	жизнь и	4	1
645	понятно что	3	1
646	составные части	1	1
647	даны в	4	1
648	совершенно невозможно	1	1
649	мы читаем	2	1
650	для этого	8	1
651	нужно для	1	1
652	и восприятия	1	1
653	обозначает только	1	1
654	тени и	2	1
655	сводится к	2	1
656	понять как	2	1
657	и здесь	3	1
658	или действия	1	1
659	дает то	1	1
660	два понятия	1	1
661	другими словами	1	1
662	все содержание	1	1
663	в глаза	1	1
664	в которое	1	1
665	мы старались	1	1
666	и который	1	1
667	как форма	1	1
668	в которую	1	1
669	во всех	2	1
670	ее от	1	1
671	которые мы	1	1
672	книг и	1	1
673	образ но	1	1
674	за другим	1	1
675	творчества в	1	1
676	эти два	1	1
677	но нет	1	1
678	на одном	1	1
679	какое значение	2	1
680	от одного	1	1
681	в другой	1	1
682	и содержания	1	1
683	непосредственно в	1	1
684	столько сколько	1	1
685	деле в	1	1
686	но столь	2	1
687	даже на	1	1
688	в ту	1	1
689	уже до	2	1
690	нетрудно найти	1	1
691	ему может	1	1
692	если это	1	1
693	следовало бы	1	1
694	который бы	1	1
695	следовательно в	1	1
696	уже из	1	1
697	тех пор	2	1
698	тени не	1	1
699	в двух	4	1
700	нам о	3	1
701	если скажем	1	1
702	тот же	3	1
703	при всяком	1	1
704	не мешают	1	1
705	и представляет	1	1
706	понятно и	2	1
707	исследования мы	1	1
708	уже одно	1	1
709	в стороне	1	1
710	сторону от	1	1
711	и ее	2	1
712	или его	3	1
713	и мысли	1	1
714	чтобы найти	1	1
715	себя в	4	1
716	мы придаем	1	1
717	лежащие в	1	1
718	нас с	2	1
719	события и	1	1
720	конечно не	3	1
721	с все	1	1
722	равнодушие к	1	1
723	пути по	1	1
724	мы прибавим	1	1
725	противоречие если	1	1
726	при помощи	4	1
727	от значения	1	1
728	но совершенно	4	1
729	его и	2	1
730	мы знаем	2	1
731	а то	1	1
732	причины не	1	1
733	могло бы	3	1
734	иначе как	1	1
735	сами по	3	1
736	это верно	1	1
737	произведения и	1	1
738	составленное из	1	1
739	ее не	1	1
740	как его	1	1
741	должен был	3	1
742	тот способ	1	1
743	тяжестью и	1	1
744	этом рассказе	2	1
745	к самому	2	1
746	не является	2	1
747	это будет	1	1
748	жизни в	1	1
749	нужно было	1	1
750	со всем	1	1
751	даже не	2	1
752	на ее	2	1
753	или иначе	1	1
754	по своим	1	1
755	на которые	1	1
756	эту последнюю	1	1
757	мы еще	1	1
758	превращается в	1	1
759	с однако	1	1
760	на этот	3	1
761	не на	2	1
762	с которым	1	1
763	с конца	2	1
764	его собственной	1	1
765	составляющих его	1	1
766	всего остального	1	1
767	мы поймем	1	1
768	не об	1	1
769	составляющим его	1	1
770	как материал	1	1
771	действие которое	1	1
772	в одной	2	1
773	насколько он	1	1
774	в обществе	1	1
775	общего с	1	1
776	одно с	1	1
777	забывать что	1	1
778	который мы	1	1
779	она есть	2	1
780	форму этого	1	1
781	находятся в	1	1
782	есть как	2	1
783	да и	3	1
784	друг с	4	1
785	ни одно	2	1
786	исходя из	4	1
787	это значит	1	1
788	или со	1	1
789	есть тот	1	1
790	к следующему	1	1
791	на пути	2	1
792	и другим	2	1
793	нечто совершенно	1	1
794	только для	1	1
795	и таким	1	1
796	совершенно верно	6	1
797	и произвольный	1	1
798	формы и	1	1
799	или не	1	1
800	душа не	1	1
801	действия на	1	1
802	мы только	1	1
803	так мы	1	1
804	которая в	1	1
805	человек и	1	1
806	с при	1	1
807	на первый	1	1
808	рассказе может	1	1
809	в эту	1	1
810	по одной	1	1
811	указывают на	1	1
812	и которое	1	1
813	на языке	1	1
814	по самой	1	1
815	способ каким	1	1
816	ни было	1	1
817	романа и	1	1
818	все то	12	1
819	безразличны для	1	1
820	ее вовсе	1	1
821	обо всем	1	1
822	до тех	2	1
823	к ее	1	1
824	сложное художественное	1	1
825	я говорю	1	1
826	существование и	1	1
827	первый раз	4	1
828	что эту	1	1
829	что такая	1	1
830	равно как	1	1
831	самой своей	1	1
832	был у	1	1
833	по одному	1	1
834	почему он	3	1
835	него в	1	1
836	мысль и	1	1
837	это так	1	1
838	ее в	4	1
839	а нечто	2	1
840	и эта	2	1
841	во всяком	3	1
842	говорит нам	2	1
843	гораздо более	1	1
