N	2gram	Voloshinov_1	Vvedenie
103	как бы	15	5
104	другой стороны	6	5
105	есть и	1	5
106	в какой	3	5
107	связана с	2	4
108	и то	1	4
109	как это	1	4
110	связи между	5	4
111	в первом	3	4
112	той же	2	4
113	язык как	7	4
114	по отношению	3	4
115	не просто	2	4
116	независимо от	2	4
117	от этого	2	4
118	уже не	1	4
119	так или	1	4
120	в себе	2	4
121	но ведь	1	4
122	этот процесс	3	4
123	истории и	1	4
124	в своей	3	4
125	в котором	3	4
126	эти области	2	4
127	не имеет	3	4
128	в разных	1	4
129	только с	1	4
130	в каждом	7	4
131	здесь нет	1	4
132	и т.д	2	4
133	времени и	1	4
134	и что	1	4
135	как она	2	4
136	и история	1	4
137	еще не	4	4
138	что он	2	4
139	и ее	3	4
140	с одной	1	4
141	всяком случае	2	4
142	само по	1	4
143	как раз	2	4
144	этом отношении	3	4
145	в особенности	1	4
146	одной стороны	1	4
147	или иначе	2	4
148	по мере	2	4
149	еще и	1	4
150	о чем	1	4
151	с этой	2	4
152	этом случае	3	4
153	и для	11	4
154	а в	4	4
155	не что	1	4
156	отношению к	2	4
157	во всяком	5	4
158	и есть	3	3
159	на историю	1	3
160	в сущности	3	3
161	так чтобы	1	3
162	говорить о	1	3
163	в виду	2	3
164	и на	4	3
165	он сам	1	3
166	в различных	1	3
167	в чем	2	3
168	совсем не	1	3
169	ответ на	1	3
170	сама по	2	3
171	стороны и	1	3
172	однако не	2	3
173	хотя и	1	3
174	и к	3	3
175	бы и	2	3
176	что это	1	3
177	все эти	7	3
178	в этой	1	3
179	в известном	1	3
180	как оно	2	3
181	при этом	8	3
182	если бы	2	3
183	не как	2	3
184	вообще не	1	3
185	на нее	1	3
186	в работе	2	3
187	на этой	2	3
188	второй половины	1	3
189	отчет в	2	3
190	мы видели	1	3
191	нисколько не	1	3
192	понятно что	3	3
193	и вот	1	3
194	тогда когда	1	3
195	связи с	11	3
196	в области	3	3
197	в каком	3	3
198	языка в	14	3
199	но все	3	3
200	должен быть	1	3
201	в ней	4	3
202	и вообще	2	3
203	чтобы понять	1	3
204	язык и	2	3
205	можно сказать	3	3
206	или как	1	3
207	к нему	1	3
208	знания и	1	3
209	одной из	3	3
210	в начале	5	3
211	при помощи	1	3
212	и других	2	3
213	из них	3	3
214	в одном	1	3
215	в конце	5	3
216	что и	2	3
217	отношение к	1	3
218	может служить	1	3
219	но что	1	3
220	свое выражение	2	3
221	а потому	1	3
222	или меньшей	1	3
223	до конца	5	3
224	половины xix	1	3
225	зависит от	2	3
226	так называемой	1	3
227	так же	7	3
228	такого рода	1	3
229	что же	4	3
230	знания в	1	3
231	большей или	1	3
232	в своем	2	3
233	к тому	2	3
234	в результате	9	3
235	наука о	1	3
236	к этому	5	3
237	в частности	2	3
238	гораздо более	1	3
239	языка с	2	2
240	же как	2	2
241	искусство и	1	2
242	как наука	1	2
243	наших дней	1	2
244	это делает	2	2
245	и до	1	2
246	должна быть	2	2
247	что мы	1	2
248	мы уже	2	2
249	мы не	6	2
250	имеет свою	3	2
251	жизни как	1	2
252	того же	6	2
253	в каждой	1	2
254	история языка	2	2
255	и всего	2	2
256	значение и	1	2
257	себе и	2	2
258	чем же	4	2
259	так называемая	4	2
260	его к	2	2
261	выражение в	4	2
262	и те	7	2
263	не следует	1	2
264	и совершенно	1	2
265	данном отношении	1	2
266	какой бы	1	2
267	одной и	2	2
268	подобно тому	1	2
269	проблемы и	1	2
270	но дело	1	2
271	же касается	1	2
272	в другом	2	2
273	и с	2	2
274	входит в	5	2
275	действительности в	2	2
276	которая как	1	2
277	уже знаем	1	2
278	для них	2	2
279	но уже	1	2
280	должно быть	2	2
281	после этого	1	2
282	момента в	1	2
283	и при	3	2
284	с точки	20	2
285	не столько	4	2
286	как совокупность	1	2
287	мысли и	4	2
288	и той	2	2
289	действительности к	3	2
290	тому что	2	2
291	в отношении	4	2
292	нашего времени	1	2
293	с теми	1	2
294	того как	1	2
295	одна из	2	2
296	о них	1	2
297	науку о	1	2
298	никогда не	2	2
299	ничего не	6	2
300	находятся в	1	2
301	следует что	3	2
302	от того	4	2
303	у нас	2	2
304	лежит в	1	2
305	как только	1	2
306	той или	1	2
307	рядом с	5	2
308	если же	1	2
309	то она	1	2
310	научной работы	1	2
311	в дальнейшем	3	2
312	значение в	1	2
313	с наукой	1	2
314	из двух	1	2
315	так и	11	2
316	такое язык	1	2
317	мог бы	2	2
318	для этого	1	2
319	же самое	3	2
320	к языку	2	2
321	смысле и	1	2
322	познания и	1	2
323	и здесь	6	2
324	и должно	1	2
325	в значительной	1	2
326	во всех	7	2
327	и требует	1	2
328	во втором	2	2
329	нуждается в	3	2
330	в языке	4	2
331	говорит он	2	2
332	в форме	1	2
333	язык в	4	2
334	быть и	3	2
335	здесь не	1	2
336	философии и	1	2
337	и так	1	2
338	именно на	2	2
339	до наших	1	2
340	все науки	1	2
341	к какому	1	2
342	языка а	3	2
343	только на	4	2
344	чтобы он	1	2
345	мы можем	2	2
346	с системой	2	2
347	само собой	1	2
348	или иной	3	2
349	в соответствующих	1	2
350	и др	2	2
351	не было	3	2
352	есть лишь	2	2
353	языка не	2	2
354	бы ее	1	2
355	в связи	7	2
356	с помощью	6	2
357	все более	1	2
358	из которых	2	2
359	с этим	4	2
360	целом ряде	2	2
361	а если	1	2
362	этого слова	2	2
363	тому как	1	2
364	того не	1	2
365	по существу	1	2
366	влечет за	1	2
367	в более	1	2
368	и сама	2	2
369	на почву	1	2
370	образом по	1	2
371	не существует	3	2
372	между ними	4	2
373	у них	1	2
374	то о	1	2
375	бы в	2	2
376	конце концов	3	2
377	мы должны	3	2
378	ни к	2	2
379	в интересах	1	2
380	идет об	1	2
381	с ней	1	2
382	жизни и	2	2
383	и другие	1	2
384	о действительности	1	1
385	вопрос мы	3	1
386	например в	1	1
387	словом как	1	1
388	который мог	1	1
389	не остается	2	1
390	и объясняется	1	1
391	проблемы в	1	1
392	выражения в	1	1
393	на самом	3	1
394	это и	3	1
395	которые существуют	1	1
396	к данному	2	1
397	отношения между	1	1
398	основных вопросов	2	1
399	ведь и	1	1
400	то для	1	1
401	теперь мы	3	1
402	та же	1	1
403	таком случае	2	1
404	что система	2	1
405	к одной	1	1
406	совокупности всех	2	1
407	требует от	1	1
408	всего сказанного	1	1
409	двумя сторонами	1	1
410	для нашей	2	1
411	бы например	1	1
412	сторон во-первых	1	1
413	быть понято	2	1
414	которые он	1	1
415	на них	1	1
416	в выше	1	1
417	наоборот как	1	1
418	которое он	1	1
419	этим не	1	1
420	смотрят на	1	1
421	только после	1	1
422	более того	3	1
423	то очевидно	1	1
424	иного рода	1	1
425	этих наук	1	1
426	то мы	2	1
427	как если	2	1
428	различия между	1	1
429	живым и	1	1
430	и вопрос	1	1
431	системы языка	3	1
432	но как	1	1
433	а и	1	1
434	как в	4	1
435	на которое	1	1
436	отличие от	5	1
437	и будет	1	1
438	себе отчет	2	1
439	нет и	4	1
440	и речи	2	1
441	легче и	1	1
442	форме и	1	1
443	данной системы	1	1
444	систему и	1	1
445	материалом для	1	1
446	общего с	3	1
447	языковой формы	3	1
448	как к	2	1
449	кроме того	6	1
450	просто как	1	1
451	понять и	2	1
452	и понимания	1	1
453	это тоже	1	1
454	до тех	2	1
455	которого история	1	1
456	и художественного	1	1
457	более или	1	1
458	исторические корни	2	1
459	все возможные	1	1
460	этой идеи	1	1
461	или иную	1	1
462	психологии и	7	1
463	то в	2	1
464	для которого	1	1
465	еще на	1	1
466	не приходится	2	1
467	в которой	3	1
468	должно изучать	1	1
469	не совпадает	1	1
470	кажется само	1	1
471	том каким	1	1
472	иным путем	1	1
473	и тот	4	1
474	во многих	1	1
475	если он	2	1
476	не могла	1	1
477	вследствие этого	1	1
478	речевых актов	1	1
479	направлено на	1	1
480	оно было	1	1
481	в какой-то	2	1
482	перестает быть	1	1
483	не значит	1	1
484	технической выучки	1	1
485	котором мы	1	1
486	из него	2	1
487	этого направления	1	1
488	его от	1	1
489	совершающееся в	1	1
490	даже прямо	1	1
491	лишь с	4	1
492	именно это	1	1
493	подход к	1	1
494	то ни	8	1
495	мы его	1	1
496	как они	1	1
497	что все	2	1
498	различие между	3	1
499	в каком-нибудь	2	1
500	фактов не	1	1
501	зрения на	1	1
502	лишь в	9	1
503	то все	1	1
504	лишь на	1	1
505	содержания от	1	1
506	ведь в	2	1
507	как специфической	1	1
508	особое отношение	1	1
509	говорить в	1	1
510	бы только	1	1
511	она и	1	1
512	ни одной	2	1
513	в слове	10	1
514	уже у	2	1
515	чтобы действительно	1	1
516	и того	6	1
517	народа и	1	1
518	филолог и	1	1
519	одного и	5	1
520	один реальный	1	1
521	или менее	1	1
522	во время	1	1
523	бы на	1	1
524	метода в	1	1
525	что между	1	1
526	прямо к	1	1
527	и без	1	1
528	почти не	1	1
529	существуют и	1	1
530	психологии не	2	1
531	вещи и	1	1
532	в отличие	5	1
533	далее в	1	1
534	о языке	8	1
535	от его	1	1
536	должны были	1	1
537	действиями и	1	1
538	втором случае	1	1
539	точку зрения	2	1
540	в россии	1	1
541	тесно связаны	1	1
542	зависимости от	2	1
543	что было	1	1
544	речи в	3	1
545	возможно только	1	1
546	является так	1	1
547	же мы	1	1
548	и очень	1	1
549	пор и	1	1
550	если и	1	1
551	она могла	1	1
552	мысли в	2	1
553	мышления и	1	1
554	самого начала	4	1
555	к этим	3	1
556	не по	1	1
557	и имеет	1	1
558	опираться на	5	1
559	из их	1	1
560	проблема в	1	1
561	не могло	2	1
562	в достаточной	3	1
563	следовательно и	2	1
564	и всегда	1	1
565	на язык	3	1
566	определению и	1	1
567	в самой	1	1
568	и способы	1	1
569	слова как	7	1
570	и по-видимому	1	1
571	этих двух	1	1
572	иными словами	2	1
573	целое в	1	1
574	связь и	2	1
575	и является	2	1
576	чтобы этот	1	1
577	пока это	1	1
578	но теперь	1	1
579	собой разумеющимся	1	1
580	из пределов	1	1
581	в действительности	2	1
582	громадная область	1	1
583	превращается в	1	1
584	в духе	1	1
585	о конкретных	1	1
586	вполне понятным	1	1
587	своей прямой	1	1
588	и другой	1	1
589	человека в	2	1
590	отличается от	1	1
591	должны быть	3	1
592	всего в	1	1
593	посредством которых	1	1
594	общения в	3	1
595	отсюда следует	2	1
596	возникает как	1	1
597	или какого-нибудь	1	1
598	тех областях	1	1
599	половина xix	1	1
600	диалектического материализма	2	1
601	языка по	1	1
602	принять его	1	1
603	из всего	1	1
604	значения и	1	1
605	свою очередь	2	1
606	жизни языка	1	1
607	только при	3	1
608	реальной действительности	1	1
609	только то	1	1
610	с самого	4	1
611	культуры и	2	1
612	с языком	1	1
613	каждой области	1	1
614	как с	2	1
615	друг для	1	1
616	то как	2	1
617	сущность этой	1	1
618	проблем и	1	1
619	языку как	5	1
620	в новейшее	1	1
621	может еще	1	1
622	и глубины	1	1
623	осуществляется в	1	1
624	у науки	1	1
625	еще в	1	1
626	можно только	1	1
627	необходимо теперь	1	1
628	момента и	1	1
629	в осуществлении	1	1
630	между собой	2	1
631	достаточной мере	1	1
632	во-первых с	1	1
633	в определенной	1	1
634	образом в	1	1
635	нет уже	1	1
636	из основных	3	1
637	языка поэтому	1	1
638	и та	2	1
639	другими словами	2	1
640	настоящее время	6	1
641	одного из	3	1
642	социального общения	12	1
643	и объяснить	1	1
644	бы то	8	1
645	пор пока	2	1
646	данного языка	3	1
647	должно было	1	1
648	все в	2	1
649	каждом из	1	1
650	места и	1	1
651	вся эта	1	1
652	на дело	1	1
653	есть такие	1	1
654	для второго	4	1
655	различие в	2	1
656	из задач	1	1
657	но нет	1	1
658	в индивидуальной	1	1
659	во всей	1	1
660	действительно в	1	1
661	них в	1	1
662	независимо и	1	1
663	также в	1	1
664	наук и	1	1
665	в лучшем	1	1
666	существует как	2	1
667	условия для	1	1
668	как ее	5	1
669	познания в	1	1
670	в литературе	2	1
671	значит что	1	1
672	тех пор	2	1
673	отношении она	1	1
674	мы видим	1	1
675	к нашему	1	1
676	очень много	1	1
677	от идей	1	1
678	дело здесь	1	1
679	или же	1	1
680	менее совершенно	1	1
681	без этого	1	1
682	первостепенное значение	1	1
683	языка совершенно	1	1
684	языка как	17	1
685	на определенной	2	1
686	каким образом	1	1
687	или даже	1	1
688	языка но	1	1
689	области в	1	1
690	ту или	1	1
691	что содержание	1	1
692	роль и	1	1
693	который как	1	1
694	не образуют	1	1
695	для него	9	1
696	теснейшим образом	1	1
697	есть та	1	1
698	и специфического	1	1
699	не означает	1	1
700	того рода	1	1
701	слова в	1	1
702	содержания и	1	1
703	что таков	2	1
704	у этих	1	1
705	как через	1	1
706	общения и	5	1
707	нее не	1	1
708	в исследование	1	1
709	или этнической	1	1
710	самом же	2	1
711	момент в	3	1
712	были бы	1	1
713	или система	1	1
714	из важнейших	2	1
715	и т.п	10	1
716	тем мы	1	1
717	здесь в	3	1
718	все равно	1	1
719	в каких	1	1
720	вообще чистый	1	1
721	и прежде	2	1
722	среде в	1	1
723	как же	4	1
724	на которые	1	1
725	в природе	1	1
726	язык представляется	1	1
727	связи не	1	1
728	его исторического	1	1
729	указанных причин	1	1
730	и объединяет	1	1
731	человек в	1	1
732	одну из	2	1
733	и историк	1	1
734	устойчивы и	1	1
735	наблюдения и	1	1
736	всегда и	1	1
737	мы знаем	5	1
738	входить в	1	1
739	и особенно	1	1
740	сделать его	1	1
741	и потому	5	1
742	органическое целое	1	1
743	философии языка	29	1
744	речь не	1	1
745	для нашего	1	1
746	к своему	2	1
747	эта система	1	1
748	в громадном	1	1
749	социальным явлением	1	1
750	а между	1	1
751	для первого	3	1
752	быть только	1	1
753	языке и	2	1
754	в первой	2	1
755	его учеников	1	1
756	это значит	1	1
757	чтобы сделать	1	1
758	отношениями между	1	1
759	новейшее время	1	1
760	здесь идет	1	1
761	быть не	1	1
762	слова и	3	1
763	не касается	2	1
764	в гораздо	1	1
765	предпосылок и	1	1
766	короче говоря	1	1
767	но для	2	1
768	предмета у	1	1
769	нужно принять	1	1
770	условий в	1	1
771	и более	2	1
772	слова но	2	1
773	изменения в	1	1
774	и от	3	1
775	историей и	1	1
776	она может	3	1
777	в настоящее	6	1
778	художественного образа	1	1
779	науки об	7	1
780	есть система	1	1
781	и все	5	1
782	лишь как	1	1
783	находит свое	1	1
784	соответствующих научных	1	1
785	не должен	1	1
786	дух народа	1	1
787	рода деятельности	1	1
788	для друга	1	1
789	ни было	10	1
790	не дает	3	1
791	отношении к	4	1
792	в системе	1	1
793	них нет	1	1
794	имеет целью	1	1
795	становления и	1	1
796	не видящего	1	1
797	в свою	2	1
798	и каждая	1	1
799	противоречий и	1	1
800	состоит из	1	1
801	темы и	2	1
802	совершенно не	3	1
803	о духе	1	1
804	себе самому	1	1
805	в соответствующей	1	1
806	в явление	1	1
807	первом случае	3	1
808	пока не	2	1
809	вся история	2	1
810	с внешней	1	1
811	ее в	1	1
812	в своих	2	1
813	и эта	4	1
814	можно назвать	1	1
815	в таком	2	1
816	этой точки	1	1
817	которая не	1	1
