N	2gram	Vinokur_Ku_2	Problema
203	в этой	6	3
204	на то	4	3
205	как оно	1	3
206	конце концов	3	3
207	что у	2	3
208	но все	4	3
209	об этом	5	3
210	первую очередь	1	3
211	том смысле	1	3
212	только о	2	3
213	но уже	2	3
214	о которых	3	3
215	все равно	2	3
216	себе как	1	3
217	не значит	1	3
218	что такое	3	3
219	бы к	1	3
220	в которых	2	3
221	бы быть	1	3
222	же такое	1	3
223	в таких	3	3
224	на себе	4	3
225	ничего не	4	3
226	как будто	2	3
227	и такие	1	3
228	как только	1	3
229	нам пришлось	1	3
230	свое значение	1	3
231	если же	1	3
232	она не	2	3
233	без всякого	1	3
234	то или	3	3
235	имеет никакого	1	3
236	идет речь	1	3
237	когда в	2	3
238	если бы	12	3
239	том или	1	3
240	может иметь	1	3
241	не так	1	3
242	быть и	1	3
243	этот вопрос	6	3
244	вся эта	2	3
245	в качестве	8	3
246	самом деле	9	3
247	есть в	3	3
248	указания на	2	3
249	уже в	3	3
250	а это	2	3
251	для него	1	3
252	могло бы	1	3
253	само по	5	3
254	отличие от	2	3
255	говорим о	2	3
256	очень много	1	3
257	что для	2	3
258	прежде всего	8	3
259	подобного рода	5	3
260	в первую	1	3
261	жизнь в	1	3
262	если не	1	3
263	но оно	2	3
264	ни на	2	3
265	с первого	2	3
266	в той	2	3
267	сама эта	1	3
268	с этой	2	3
269	слова и	5	3
270	и все	2	3
271	тем более	1	3
272	ни к	15	3
273	хотя бы	9	3
274	будто бы	2	3
275	ни было	1	3
276	же в	3	3
277	но вот	2	3
278	или иного	2	3
279	точно так	3	3
280	и другие	1	3
281	к тому	4	3
282	смысле что	1	3
283	того же	3	2
284	только потому	8	2
285	говорилось выше	1	2
286	что смысл	1	2
287	и до	2	2
288	почти всегда	2	2
289	именно здесь	1	2
290	мы имеем	5	2
291	мы и	1	2
292	этого термина	2	2
293	самый термин	1	2
294	с большим	1	2
295	не был	1	2
296	самым мы	2	2
297	то он	1	2
298	мы будем	2	2
299	не то	2	2
300	не говорят	3	2
301	или иное	3	2
302	в известном	1	2
303	с этим	3	2
304	дает нам	2	2
305	как вполне	1	2
306	когда он	1	2
307	даже просто	1	2
308	тем же	2	2
309	себе не	2	2
310	не очень	1	2
311	что слово	3	2
312	в которой	1	2
313	нами в	1	2
314	бы только	1	2
315	в наших	1	2
316	сравнению с	1	2
317	уже сама	1	2
318	слова а	1	2
319	вообще от	1	2
320	всех этих	3	2
321	ведь не	1	2
322	широком смысле	4	2
323	что все	5	2
324	в другом	2	2
325	а как	1	2
326	есть также	1	2
327	л толстой	1	2
328	в слове	1	2
329	во внимание	1	2
330	он и	2	2
331	мы видели	2	2
332	между собою	1	2
333	нисколько не	3	2
334	в этих	1	2
335	и при	1	2
336	и идей	1	2
337	нет того	1	2
338	в котором	1	2
339	с точки	8	2
340	по сравнению	2	2
341	в их	2	2
342	что вся	1	2
343	в отличие	2	2
344	от себя	1	2
345	эта и	2	2
346	заставляет нас	1	2
347	и более	2	2
348	однако в	1	2
349	для нее	1	2
350	в отношении	2	2
351	таких случаях	2	2
352	дело не	2	2
353	на котором	1	2
354	в процессе	3	2
355	но что	2	2
356	и именно	1	2
357	в самой	2	2
358	слова как	3	2
359	и по	3	2
360	свое собственное	1	2
361	могут быть	4	2
362	что оно	3	2
363	но также	4	2
364	с ее	1	2
365	настоящее время	1	2
366	в буквальном	2	2
367	только то	1	2
368	она может	1	2
369	что дело	1	2
370	в настоящее	1	2
371	все дело	2	2
372	не стоит	1	2
373	видели выше	1	2
374	переходит в	1	2
375	и следовательно	2	2
376	для самого	2	2
377	но с	1	2
378	по мнению	1	2
379	с одной	2	2
380	и у	2	2
381	примеры из	1	2
382	в нашей	4	2
383	за счет	2	2
384	почему например	1	2
385	не делать	1	2
386	много и	1	2
387	между прочим	2	2
388	или ином	1	2
389	от того	4	2
390	о каком	1	2
391	правды и	1	2
392	нам не	2	2
393	до сих	1	2
394	именно в	3	2
395	не знали	1	2
396	чем он	1	2
397	мы скажем	2	2
398	произведение в	1	2
399	в частности	2	2
400	эти слова	1	2
401	вместе с	5	2
402	как это	5	2
403	из которых	3	2
404	по своему	1	2
405	и там	1	2
406	по существу	5	2
407	к проблеме	1	2
408	сих пор	1	2
409	ничего кроме	1	2
410	и для	2	2
411	только тогда	1	2
412	на новый	1	2
413	в результате	4	2
414	своей собственной	3	2
415	уже теряет	1	2
416	нашем смысле	2	2
417	вот это	1	2
418	у них	1	2
419	бы в	1	2
420	возможно также	1	2
421	только что	1	2
422	все они	2	2
423	значение которое	1	2
424	это так	3	2
425	по поводу	2	2
426	это в	2	2
427	как на	1	2
428	этой точки	2	2
429	стороны к	1	1
430	несколько десятков	1	1
431	речь идет	2	1
432	слово само	1	1
433	получает в	1	1
434	он может	1	1
435	не идет	1	1
436	идет о	1	1
437	мы имели	1	1
438	и гораздо	1	1
439	смысл этого	1	1
440	должна быть	5	1
441	которых идет	1	1
442	жизни для	1	1
443	той же	2	1
444	из всех	1	1
445	для примера	2	1
446	языка с	1	1
447	словами в	1	1
448	на первом	1	1
449	но никто	1	1
450	что если	2	1
451	вопрос о	9	1
452	нам в	1	1
453	именно те	1	1
454	здесь решительно	1	1
455	оно есть	1	1
456	на тему	1	1
457	существу же	1	1
458	которое не	1	1
459	конечно и	2	1
460	же что	1	1
461	как впрочем	2	1
462	подчеркнуть что	1	1
463	и он	1	1
464	следовательно в	1	1
465	большей частью	1	1
466	нужно будет	1	1
467	и на	6	1
468	по линии	1	1
469	советской власти	1	1
470	то мы	1	1
471	сказать и	1	1
472	своего рода	4	1
473	он говорит	1	1
474	теряет свой	2	1
475	есть своя	1	1
476	в противоречии	1	1
477	не все	3	1
478	ответ на	2	1
479	есть по	1	1
480	а если	2	1
481	себе и	1	1
482	котором говорилось	1	1
483	результате этого	2	1
484	относится к	1	1
485	меньше всего	1	1
486	здесь очевидно	1	1
487	они ни	1	1
488	самое понятие	1	1
489	независимо от	1	1
490	что именно	1	1
491	до его	1	1
492	такова же	1	1
493	однако не	4	1
494	по пути	1	1
495	живом языке	1	1
496	в каком-то	1	1
497	от этого	2	1
498	чего же	1	1
499	значения как	1	1
500	к необходимости	1	1
501	в литературном	1	1
502	сказать о	1	1
503	так или	2	1
504	он требует	1	1
505	из этих	1	1
506	говорить об	1	1
507	то обстоятельство	7	1
508	значение так	1	1
509	вообще а	2	1
510	тому же	1	1
511	во многих	1	1
512	но ведь	1	1
513	как принцип	1	1
514	по определенному	1	1
515	вообще не	1	1
516	дальше и	1	1
517	например такие	1	1
518	связанные с	2	1
519	а скорее	1	1
520	все те	1	1
521	от которого	1	1
522	что сказать	1	1
523	понимании этого	1	1
524	перестает быть	1	1
525	и когда	1	1
526	функции и	1	1
527	этого вопроса	3	1
528	однако он	1	1
529	том чтобы	1	1
530	какой бы	1	1
531	приходим к	1	1
532	его от	1	1
533	и говорить	1	1
534	но дело	1	1
535	так например	1	1
536	это один	1	1
537	что она	3	1
538	именно это	1	1
539	не должно	2	1
540	это конечно	2	1
541	здесь мы	2	1
542	даны как	1	1
543	а когда	1	1
544	различие между	3	1
545	принцип и	1	1
546	лишь в	5	1
547	в него	1	1
548	бы нам	1	1
549	везде и	1	1
550	и дает	1	1
551	быть не	2	1
552	словосочетание как	1	1
553	бы совершенно	1	1
554	само собою	1	1
555	роли и	1	1
556	в них	4	1
557	далеко не	1	1
558	не видно	1	1
559	был только	1	1
560	значит также	1	1
561	не всегда	2	1
562	в своих	2	1
563	значит не	1	1
564	потому и	1	1
565	давно не	1	1
566	быть заменена	1	1
567	к тем	1	1
568	считать их	1	1
569	выступает на	1	1
570	даже при	1	1
571	понимает что	1	1
572	в такой	1	1
573	в узком	4	1
574	на месте	1	1
575	бы привести	2	1
576	звучит здесь	1	1
577	классической литературы	1	1
578	не как	2	1
579	знаем что	3	1
580	слова в	6	1
581	и той	1	1
582	точку зрения	1	1
583	для данного	2	1
584	но он	1	1
585	в прямом	1	1
586	речи в	6	1
587	том и	1	1
588	вещей и	1	1
589	встречаем например	1	1
590	даже в	1	1
591	это особенно	1	1
592	случае мы	1	1
593	и вся	1	1
594	в одно	1	1
595	каждого отдельного	1	1
596	вещи не	1	1
597	хорошо знаем	1	1
598	далее что	1	1
599	деле это	1	1
600	а а	1	1
601	тогда когда	1	1
602	и вместо	1	1
603	только из	1	1
604	до некоторой	2	1
605	революции и	2	1
606	хотелось бы	2	1
607	слова но	1	1
608	например что	2	1
609	иметь в	2	1
610	одной и	1	1
611	к такому	1	1
612	того чтобы	11	1
613	и прочие	2	1
614	казалось бы	3	1
615	к вопросу	3	1
616	и никогда	1	1
617	мы перестаем	2	1
618	они являются	1	1
619	в структуру	1	1
620	не говорит	2	1
621	во всем	1	1
622	это слово	4	1
623	во избежание	1	1
624	то этот	1	1
625	так то	1	1
626	не нуждается	1	1
627	которые никак	1	1
628	представлять себе	1	1
629	такие же	1	1
630	виду не	1	1
631	обстоятельство что	7	1
632	только от	1	1
633	политической и	1	1
634	не могут	5	1
635	и часто	1	1
636	указание на	3	1
637	к другу	1	1
638	всего что	2	1
639	и свое	2	1
640	в одну	2	1
641	языка что	2	1
642	в очень	1	1
643	оно не	2	1
644	утверждать что	2	1
645	всегда в	1	1
646	некоторой степени	2	1
647	вывод так	1	1
648	важно помнить	1	1
649	ни даже	1	1
650	таких словах	2	1
651	быть может	1	1
652	внимание на	1	1
653	это само	1	1
654	населения и	1	1
655	всего этого	1	1
656	с каким	1	1
657	от обычного	1	1
658	но уж	1	1
659	в пределах	4	1
660	на том	2	1
661	словах как	2	1
662	развития языка	1	1
663	принять во	1	1
664	мог бы	1	1
665	это даже	1	1
666	а все	1	1
667	в которые	3	1
668	что от	1	1
669	не исчерпывается	1	1
670	понятно что	1	1
671	поэтому в	1	1
672	значит в	1	1
673	в эпоху	1	1
674	но может	1	1
675	образом в	2	1
676	практически это	1	1
677	бы даже	1	1
678	часто и	1	1
679	язык и	2	1
680	говорит об	1	1
681	почему же	1	1
682	к одному	1	1
683	все его	1	1
684	то тем	2	1
685	вопросу о	3	1
686	в данных	1	1
687	которого оно	1	1
688	этих слов	1	1
689	она здесь	1	1
690	является ее	1	1
691	нуждается в	2	1
692	который и	1	1
693	действительно в	1	1
694	бы и	4	1
695	язык есть	1	1
696	в свете	1	1
697	и наша	1	1
698	бы вполне	1	1
699	находим и	1	1
700	слов или	1	1
701	что только	1	1
702	дело с	1	1
703	он уж	1	1
704	и весьма	1	1
705	он уже	2	1
706	впрочем и	1	1
707	от них	1	1
708	тургенева и	1	1
709	этого достаточно	1	1
710	говорят только	1	1
711	то ему	1	1
712	к идее	1	1
713	словам как	1	1
714	если и	3	1
715	или не	1	1
716	не обходится	1	1
717	языка как	2	1
718	свидетельствует о	1	1
719	здесь можно	1	1
720	сделать несколько	1	1
721	этом в	1	1
722	был бы	2	1
723	проще всего	2	1
724	в одном	1	1
725	отличен от	1	1
726	смешно и	1	1
727	самого факта	1	1
728	у него	3	1
729	отметить что	1	1
730	как такового	1	1
731	заметить что	1	1
732	они будут	1	1
733	в руки	1	1
734	не хотел	1	1
735	смысла и	2	1
736	для того	9	1
737	а потому	1	1
738	имели бы	1	1
739	связан с	1	1
740	что на	4	1
741	не хочет	2	1
742	просто в	1	1
743	себе представить	1	1
744	понятие или	1	1
745	или иначе	3	1
746	основной вывод	1	1
747	иначе но	1	1
748	от этих	1	1
749	представляет собою	1	1
750	и между	1	1
751	самыми разнообразными	1	1
752	или о	2	1
753	при чем	1	1
754	что не	6	1
755	в живом	2	1
756	а главное	3	1
757	обратить внимание	2	1
758	словарь и	1	1
759	этот термин	2	1
760	поскольку она	1	1
761	которых мы	2	1
762	до конца	3	1
763	не на	2	1
764	время войны	1	1
765	здесь были	1	1
766	и далее	2	1
767	правда и	1	1
768	и непосредственно	1	1
769	с которым	1	1
770	однако и	2	1
771	была бы	4	1
772	их как	1	1
773	там где	5	1
774	каких бы	1	1
775	на который	2	1
776	для этой	2	1
777	такой степени	1	1
778	ведь только	1	1
779	нет в	1	1
780	заметим также	1	1
781	здесь уже	1	1
782	в европе	1	1
783	поэтому если	1	1
784	одной стороны	1	1
785	для обозначения	2	1
786	что за	2	1
787	который мы	2	1
788	смысле этого	2	1
789	нашего анализа	1	1
790	это различие	1	1
791	перестаем понимать	1	1
792	наша не	1	1
793	быть только	2	1
794	поскольку он	1	1
795	слов в	3	1
796	для деятельности	1	1
797	в уже	1	1
798	нам еще	1	1
799	еще раз	1	1
800	только для	2	1
801	ведь и	1	1
802	но для	3	1
803	вместо него	1	1
804	случае он	1	1
805	большее количество	1	1
806	о типичных	1	1
807	искусства это	1	1
808	указать на	1	1
809	ли в	1	1
810	что указанные	1	1
811	которые хотя	1	1
812	имеет дело	1	1
813	о котором	2	1
814	это как	1	1
815	и самым	1	1
816	не представляет	1	1
817	обращается к	1	1
818	то не	2	1
819	не с	1	1
820	но эти	1	1
821	в языке	10	1
822	такие слова	1	1
823	но еще	1	1
824	в литературной	1	1
825	не должен	1	1
826	зрения в	3	1
827	несмотря на	5	1
828	узком смысле	2	1
829	в целях	2	1
830	и прочих	1	1
831	только как	2	1
832	на более	1	1
833	для нашего	1	1
834	это просто	2	1
835	мере в	1	1
836	языка то	1	1
837	были и	1	1
838	д в	1	1
839	и кое-что	1	1
840	целей и	1	1
841	и слов	1	1
842	указывают на	1	1
843	к этой	3	1
844	такое словосочетание	1	1
845	к этому	4	1
846	мы приходим	1	1
847	они не	1	1
