N	2gram	Propp_Isto_6	FransuaR
437	что его	1	1
438	из которой	1	1
439	для нас	2	1
440	и по-видимому	1	1
441	там же	3	1
442	предметы которые	1	1
443	должно было	1	1
444	от них	1	1
445	более широкий	1	1
446	да с	1	1
447	это нужно	1	1
448	есть уже	1	1
449	уходят в	1	1
450	в античной	2	1
451	также в	1	1
452	как правило	1	1
453	видели и	1	1
454	в лице	2	1
455	на острове	1	1
456	в современной	1	1
457	быть и	1	1
458	здесь почти	1	1
459	том как	3	1
460	время когда	1	1
461	дело с	1	1
462	что даже	1	1
463	вопросы мы	1	1
464	те которые	1	1
465	или же	2	1
466	бы ни	1	1
467	и тем	4	1
468	обладают силой	1	1
469	античности и	1	1
470	них преобладает	1	1
471	со своим	1	1
472	как нечто	1	1
473	и они	2	1
474	же от	1	1
475	они пытаются	1	1
476	еще очень	2	1
477	кажется что	2	1
478	него и	3	1
479	или даже	1	1
480	из моих	1	1
481	мы знаем	2	1
482	одно из	1	1
483	земли и	2	1
484	никто не	2	1
485	он весь	1	1
486	представлений о	7	1
487	главе о	1	1
488	мы рассматривали	1	1
489	в землю	1	1
490	мы можем	7	1
491	как его	1	1
492	только с	1	1
493	отличие от	1	1
494	она имеет	2	1
495	немного спустя	1	1
496	тем что	5	1
497	и вместе	1	1
498	нет в	3	1
499	где в	1	1
500	появилось новое	1	1
501	того что	2	1
502	и из	1	1
503	именно в	1	1
504	а именно	9	1
505	совершенно точно	2	1
506	после смерти	2	1
507	случаев в	2	1
508	такое же	1	1
509	а с	2	1
510	по всей	1	1
511	в середине	1	1
512	всего мира	1	1
513	на ней	1	1
514	больше и	3	1
515	лицо он	1	1
516	превращается в	7	1
517	чем речь	1	1
518	на этот	1	1
519	однако и	1	1
520	найти ни	1	1
521	из народных	1	1
522	и оно	1	1
523	нас интересуют	1	1
524	они особенно	1	1
525	именно на	2	1
526	к большой	1	1
527	точности соответствует	1	1
528	под влиянием	1	1
529	очень часто	5	1
530	него в	2	1
531	независимо от	3	1
532	форме в	1	1
533	их к	1	1
534	в длину	1	1
535	если оно	1	1
536	потому ли	1	1
537	тому как	1	1
538	живых и	2	1
539	в точности	1	1
540	первоначально в	1	1
541	в тех	3	1
542	и там	6	1
543	которые по	1	1
544	быть только	2	1
545	указание на	1	1
546	особенно распространены	1	1
547	друг с	1	1
548	страны и	2	1
549	в очень	4	1
550	на дне	2	1
551	как боги	1	1
552	этого слова	1	1
553	было ни	1	1
554	еще раз	1	1
555	не будем	2	1
556	с большой	1	1
557	это явление	2	1
558	в книге	4	1
559	в более	6	1
560	и часто	1	1
561	они обладают	1	1
562	к пониманию	1	1
563	и от	3	1
564	частности в	1	1
565	о котором	2	1
566	или другой	2	1
567	к одной	1	1
568	от него	3	1
569	тем более	1	1
570	находится в	1	1
571	здесь такие	1	1
572	ее в	6	1
573	же в	1	1
574	обстоит дело	1	1
575	но если	1	1
576	этим он	2	1
577	время как	3	1
578	свои функции	1	1
579	здесь только	1	1
580	может и	1	1
581	этой же	1	1
582	свет и	1	1
583	на другие	1	1
584	не знает	1	1
585	и только	3	1
586	на более	3	1
587	ведь он	1	1
588	почему он	1	1
589	отношению к	2	1
590	изнутри но	1	1
591	из этого	3	1
592	формы его	1	1
593	можно наблюдать	2	1
594	в свое	2	1
595	время не	1	1
596	как один	1	1
597	жизни и	2	1
598	но еще	1	1
599	ряд в	1	1
600	видим в	1	1
601	а того	1	1
602	в античности	4	1
603	и создания	1	1
604	рот и	1	1
605	как на	3	1
