N	2gram	Bakhtin_Pr_1	Tvorches
740	ведь это	2	1
741	достоевского его	2	1
742	могло бы	1	1
743	в одном	9	1
744	сами по	3	1
745	и со	1	1
746	отличен от	1	1
747	достоевского сколько	2	1
748	ибо быстрота	1	1
749	и оправдывает	1	1
750	бросает в	2	1
751	заметить что	2	1
752	тем что	3	1
753	творчеству достоевского	1	1
754	достоевского является	1	1
755	лишь один	1	1
756	представляют собой	1	1
757	рассказа не	1	1
758	и герои	1	1
759	не было	3	1
760	герои не	1	1
761	не укладывается	1	1
762	не торжество	1	1
763	и стремление	1	1
764	значило для	1	1
765	развития в	1	1
766	видим что	1	1
767	не надо	1	1
768	до сих	2	1
769	линии развития	2	1
770	к которому	1	1
771	для этого	1	1
772	наконец в	2	1
773	а с	1	1
774	него помыслить	1	1
775	с описанием	1	1
776	себя и	2	1
777	опирался на	1	1
778	исходит из	3	1
779	элементов и	1	1
780	что бы	1	1
781	и их	2	1
782	превращается в	1	1
783	его романе	1	1
784	преимуществу в	1	1
785	а на	1	1
786	мир а	1	1
787	это прежде	1	1
788	на этот	2	1
789	угадать их	1	1
790	и самый	1	1
791	не на	3	1
792	жизнь в	1	1
793	к уже	1	1
794	в руках	1	1
795	из героев	1	1
796	романы достоевского	3	1
797	него не	2	1
798	следовать в	1	1
799	этот принцип	3	1
800	внешней средой	1	1
801	его характер	1	1
802	люди в	1	1
803	авторскую позицию	1	1
804	именно поэтому	1	1
805	так можно	1	1
806	помыслить все	1	1
807	деле это	1	1
808	него в	2	1
809	драматическому принципу	1	1
810	люди и	1	1
811	единый мир	1	1
812	в изображении	2	1
813	грех преступление	1	1
814	внешних условий	1	1
815	художественного видения	12	1
816	есть только	1	1
817	столкновение с	1	1
818	во все	3	1
819	что же	1	1
820	сравнительно с	1	1
821	психологии героев	1	1
822	толстого в	1	1
823	авторская позиция	1	1
824	материал для	1	1
825	и раскольникова	1	1
826	слова и	1	1
827	движение динамика	1	1
828	до достоевского	2	1
829	сих пор	2	1
830	гроссман в	1	1
831	указывал на	1	1
832	отличается от	2	1
833	же самое	1	1
834	является как	1	1
835	и тогда	1	1
836	как одновременные	1	1
837	как раз	4	1
838	в полном	1	1
839	вне его	2	1
840	и сам	2	1
841	с автором	1	1
842	и времени	1	1
843	но какие	1	1
844	подполья это	1	1
845	но на	1	1
846	раскольников и	2	1
847	он по	1	1
848	начала и	1	1
849	бедного чиновника	3	1
850	человек и	2	1
851	и перед	2	1
852	в другое	1	1
853	мире значило	1	1
854	бы заранее	1	1
855	о достоевском	12	1
856	тем более	1	1
857	чтобы его	2	1
858	у которого	1	1
859	конце концов	4	1
860	мы должны	2	1
861	человек из	3	1
862	динамика и	1	1
863	все они	1	1
864	я в	1	1
865	настоящим и	1	1
866	ни было	4	1
867	же в	2	1
868	романа и	4	1
869	хотя в	1	1
870	в искусстве	2	1
871	отношении к	2	1
872	сознанием но	1	1
873	тезис о	1	1
874	его ибо	1	1
875	и содержание	1	1
876	действительности или	1	1
877	может и	1	1
878	первых произведениях	1	1
879	этот вопрос	2	1
880	мыслил свой	1	1
881	и свое	2	1
882	только как	1	1
883	и внутренне	1	1
884	все сосуществует	1	1
885	от всех	1	1
886	равно как	1	1
887	к его	1	1
888	жизни а	2	1
889	автора в	2	1
890	стиля но	1	1
891	него и	1	1
892	отношению к	11	1
893	ко всему	1	1
894	героя в	4	1
895	ставрогина и	1	1
896	исключительное значение	1	1
897	будничной действительности	1	1
898	это та	1	1
899	в какой	1	1
900	достоевского никогда	1	1
901	о нем	11	1
902	художественного творчества	2	1
903	но эти	2	1
904	записок сумасшедшего	1	1
905	для эпохи	1	1
906	это достоевский	1	1
907	присущий ему	1	1
908	достоевского приведем	1	1
909	с самим	1	1
