N	2gram	Vinokur_Ku_2	Myslijsy
163	в целом	1	3
164	во многих	1	3
165	что без	1	3
166	что она	3	3
167	т д	14	3
168	слова а	1	3
169	не как	2	3
170	так например	1	3
171	могла бы	2	3
172	на все	2	3
173	это не	6	3
174	и тем	5	3
175	кажется что	1	3
176	о которых	3	3
177	рядом с	2	3
178	далеко не	1	3
179	в этих	1	3
180	и при	1	3
181	ни было	1	3
182	быть не	2	3
183	того кто	1	3
184	бы быть	1	3
185	в ней	3	3
186	которых мы	2	3
187	в каком	4	3
188	только от	1	3
189	оно не	2	3
190	если мы	4	3
191	как не	3	3
192	языка и	8	3
193	что само	2	3
194	те же	3	3
195	не с	1	3
196	мог бы	1	3
197	мы в	2	3
198	и вообще	2	3
199	находится в	1	3
200	на вопрос	1	3
201	от них	1	3
202	в языке	10	3
203	вслед за	1	3
204	как например	1	3
205	которое мы	1	3
206	и у	2	3
207	одно из	1	3
208	не так	1	3
209	от другого	1	3
210	т п	24	3
211	что на	4	3
212	что для	2	3
213	одной стороны	1	3
214	есть явление	2	3
215	становится для	1	3
216	в самой	2	3
217	мы говорим	2	3
218	смысле этого	2	3
219	слова и	5	3
220	но это	3	3
221	и для	2	3
222	и от	2	3
223	то не	2	3
224	и все	2	3
225	только что	1	3
226	с ними	2	3
227	от слова	3	3
228	как на	1	3
229	также что	2	2
230	предполагает что	1	2
231	самом деле	9	2
232	на самом	2	2
233	и есть	2	2
234	и впечатления	1	2
235	отношения к	2	2
236	вопрос о	9	2
237	с его	1	2
238	только после	1	2
239	то мы	1	2
240	то к	1	2
241	они имеют	2	2
242	не то	2	2
243	только потому	8	2
244	что язык	1	2
245	что за	2	2
246	не все	3	2
247	по отношению	1	2
248	в общем	1	2
249	сама по	1	2
250	показать в	1	2
251	общего с	1	2
252	в слово	1	2
253	указывают на	1	2
254	могли бы	2	2
255	в действительности	1	2
256	это определение	2	2
257	нельзя в	1	2
258	все эти	12	2
259	в нашем	7	2
260	как оно	1	2
261	сказать в	1	2
262	а скорее	1	2
263	перестает быть	1	2
264	всех этих	3	2
265	состоит в	2	2
266	одной и	1	2
267	смысле как	1	2
268	и по	3	2
269	на этом	3	2
270	но все	4	2
271	в каждом	1	2
272	связанные с	2	2
273	в другом	2	2
274	например с	1	2
275	само собою	1	2
276	этого не	3	2
277	мы знаем	4	2
278	должно быть	4	2
279	что такое	3	2
280	это что	1	2
281	от себя	1	2
282	на такие	2	2
283	и той	1	2
284	мы находим	1	2
285	но он	1	2
286	и действия	1	2
287	их в	1	2
288	не должно	2	2
289	для нее	1	2
290	тому что	1	2
291	что есть	1	2
292	если и	3	2
293	а а	1	2
294	и его	3	2
295	сказать что	4	2
296	самого начала	1	2
297	знать что	1	2
298	например что	2	2
299	были и	1	2
300	но только	4	2
301	того чтобы	11	2
302	невозможно но	1	2
303	же время	3	2
304	во всем	1	2
305	не знали	1	2
306	у нас	12	2
307	превращается в	2	2
308	когда мы	1	2
309	указывает на	1	2
310	что слово	3	2
311	для образования	1	2
312	и это	3	2
313	что все	5	2
314	с каким	1	2
315	в себя	1	2
316	с самого	1	2
317	в пример	1	2
318	что у	2	2
319	после того	2	2
320	и здесь	5	2
321	внимание на	1	2
322	звуков в	1	2
323	нас в	1	2
324	состоит не	1	2
325	различие в	1	2
326	вообще и	2	2
327	и следовательно	2	2
328	этом смысле	5	2
329	один из	5	2
330	что только	1	2
331	в какой	1	2
332	случаи когда	3	2
333	нас менее	1	2
334	есть в	3	2
335	в нашей	4	2
336	а это	2	2
337	слово как	1	2
338	но что	2	2
339	у него	3	2
340	само по	5	2
341	указывающий на	1	2
342	указание на	3	2
343	себе представить	1	2
344	между ними	1	2
345	не на	2	2
346	которые нам	1	2
347	в связи	4	2
348	форма слова	1	2
349	с первого	2	2
350	так же	4	2
351	и потому	2	2
352	как это	5	2
353	языка мы	1	2
354	в разговоре	4	2
355	для обозначения	2	2
356	не дают	1	2
357	она есть	1	2
358	быть только	2	2
359	все это	5	2
360	слова так	1	2
361	не знаем	1	2
362	слова но	1	2
363	в его	5	2
364	или в	4	2
365	что нет	1	2
366	о котором	2	2
367	бы в	1	2
368	мы должны	2	2
369	хотя бы	9	2
370	на более	1	2
371	что вообще	1	2
372	даже при	1	2
373	нам не	2	2
374	другой стороны	7	2
375	имеет место	1	2
376	но эти	1	2
377	даже и	2	2
378	к этому	4	2
379	я сказал	1	1
380	ту же	6	1
381	отношение к	1	1
382	чтобы не	2	1
383	он может	1	1
384	тех же	2	1
385	оно переносит	1	1
386	догадываться о	1	1
387	мере в	1	1
388	что смысл	1	1
389	по которым	1	1
390	и до	2	1
391	должна быть	5	1
392	этот и	1	1
393	которыми он	1	1
394	мы уже	1	1
395	из всех	1	1
396	языка которое	1	1
397	себе как	1	1
398	что между	2	1
399	можно убедиться	1	1
400	само слово	1	1
401	оно есть	1	1
402	они связаны	1	1
403	которое не	1	1
404	мы и	1	1
405	слово теперь	1	1
406	а теперь	1	1
407	себе что	1	1
408	не исчезнет	1	1
409	в отличие	2	1
410	на их	1	1
411	стороны если	1	1
412	бы то	1	1
413	дают нам	1	1
414	если так	1	1
415	не без	1	1
416	но конечно	1	1
417	природе не	1	1
418	в ее	1	1
419	нам его	1	1
420	могло быть	1	1
421	мы будем	2	1
422	но как	1	1
423	это видно	1	1
424	есть своя	1	1
425	одном и	1	1
426	ответ на	2	1
427	и чужой	1	1
428	себе и	1	1
429	имеем тем	1	1
430	явлениями и	1	1
431	отличие от	2	1
432	несколько более	1	1
433	и такое	1	1
434	самое понятие	1	1
435	этих примерах	1	1
436	что именно	1	1
437	дает нам	2	1
438	как к	1	1
439	однако не	4	1
440	перед нами	4	1
441	смысле а	1	1
442	что по	1	1
443	нельзя более	1	1
444	не кажется	1	1
445	этой цели	2	1
446	от этого	2	1
447	ход мысли	1	1
448	то в	1	1
449	бы и	4	1
450	мы получаем	1	1
451	за этим	2	1
452	что так	1	1
453	этого слова?	1	1
454	в известном	1	1
455	речи но	2	1
456	что к	1	1
457	нами в	1	1
458	его и	1	1
459	тому же	1	1
460	в наших	1	1
461	роли в	1	1
462	дальше и	1	1
463	или быть	1	1
464	не следует	5	1
465	нас даже	1	1
466	есть одна	1	1
467	не значат	1	1
468	не отвечает	1	1
469	он не	3	1
470	от которого	1	1
471	первой части	1	1
472	на том	2	1
473	есть именно	1	1
474	он должен	1	1
475	к одному	1	1
476	разве в	1	1
477	том чтобы	1	1
478	несомненно что	1	1
479	свою силу	1	1
480	бы те	1	1
481	приходим к	1	1
482	его от	1	1
483	прежде чем	1	1
484	значительной степени	1	1
485	том же	1	1
486	смысле в	1	1
487	то ни	1	1
488	не будет	1	1
489	различие между	3	1
490	том случае	2	1
491	об этом	5	1
492	связанных с	1	1
493	и с	7	1
494	к другу	1	1
495	лишь в	5	1
496	от степени	1	1
497	известно что	1	1
498	но их	1	1
499	и дает	1	1
500	ни в	4	1
501	превращаются в	1	1
502	не всегда	2	1
503	во внимание	1	1
504	зависит не	1	1
505	мы видели	2	1
506	легче всего	1	1
507	быть передан	1	1
508	оно имеет	1	1
509	чем в	3	1
510	можно считать	1	1
511	себе все	1	1
512	из языка	1	1
513	что значит	2	1
514	признаем что	1	1
515	в связь	1	1
516	можно сказать	4	1
517	таким же	2	1
518	никаких оснований	2	1
519	можно найти	1	1
520	а как	1	1
521	в такой	1	1
522	и без	1	1
523	же это	1	1
524	это только	2	1
525	с точки	8	1
526	останавливает на	1	1
527	в их	2	1
528	в которых	2	1
529	знаем что	3	1
530	не исчерпывается	1	1
531	что я	4	1
532	для всякого	1	1
533	сознаться что	1	1
534	значение для	1	1
535	которые должны	1	1
536	всегда остается	1	1
537	к результатам	1	1
538	поэтому в	1	1
539	дает в	1	1
540	который мы	2	1
541	не понимает	1	1
542	важную особенность	1	1
543	которые в	1	1
544	начнем с	1	1
545	в прямом	1	1
546	более сложные	1	1
547	и более	2	1
548	только те	1	1
549	в устах	2	1
550	случае мы	1	1
551	же такое	1	1
552	и вся	1	1
553	вообще при	1	1
554	таких случаях	2	1
555	в таких	3	1
556	виду что	1	1
557	это дает	2	1
558	на источник	1	1
559	на котором	1	1
560	дело в	1	1
561	на себе	4	1
562	из предыдущего	2	1
563	что вы	1	1
564	наблюдений над	1	1
565	какой бы	1	1
566	ничего не	4	1
567	слова как	3	1
568	поэтическое произведение	1	1
569	не замечать	1	1
570	приведены в	1	1
571	принимаем за	1	1
572	в ком	1	1
573	в изменении	1	1
574	на те	1	1
575	этот оттенок	1	1
576	с гораздо	1	1
577	но слово	2	1
578	это слово	4	1
579	этот способ	1	1
580	не нужен	1	1
581	доказать что	2	1
582	раз как	1	1
583	которая не	1	1
584	которому мы	1	1
585	не потому	1	1
586	отношение а	1	1
587	такие случаи	3	1
588	да рядом	2	1
589	следует еще	3	1
590	и такие	1	1
591	указать на	1	1
592	отличается от	3	1
593	наоборот в	1	1
594	к тому	4	1
595	никакими средствами	1	1
596	польский язык	1	1
597	слова с	1	1
598	поэзии как	1	1
599	языка что	2	1
600	день и	1	1
601	на это	3	1
602	где он	1	1
603	ничего общего	1	1
604	но вряд	1	1
605	должен быть	5	1
606	как мы	3	1
607	от разных	1	1
608	здесь не	3	1
609	без всякого	1	1
610	общим признаком	1	1
611	как звук	1	1
612	случай к	1	1
613	не говорит	2	1
614	только то	1	1
615	предмет своего	1	1
616	это для	1	1
617	с течением	1	1
618	оно их	1	1
619	примеров можно	1	1
620	уже за	2	1
621	способности к	1	1
622	здесь как	1	1
623	и которые	1	1
624	и прочих	1	1
625	во многом	1	1
626	сознания и	2	1
627	которые с	1	1
628	слона не	1	1
629	к тем	1	1
630	раз не	1	1
631	наше внимание	1	1
632	что дело	1	1
633	по сравнению	2	1
634	на них	1	1
635	все его	1	1
636	переводе на	1	1
637	можно объяснить	1	1
638	слова из	1	1
639	то они	1	1
640	это влияние	1	1
641	именно с	3	1
642	язык и	2	1
643	при котором	1	1
644	никак не	3	1
645	одного из	2	1
646	подобные же	1	1
647	на письме	3	1
648	и просто	1	1
649	то тем	2	1
650	всего можно	1	1
651	под конец	1	1
652	заключается в	2	1
653	в данных	1	1
654	этих слов	1	1
655	ее от	1	1
656	переходит в	1	1
657	в глазах	2	1
658	не более	2	1
659	от присоединения	1	1
660	слов и	2	1
661	их собственной	1	1
662	может иметь	1	1
663	указывающих на	1	1
664	большей или	3	1
665	тех пор	2	1
666	к нему	2	1
667	что здесь	1	1
668	и утверждать	1	1
669	он что	1	1
670	но так	2	1
671	сокращение этого	1	1
672	которой и	1	1
673	но с	1	1
674	д и	1	1
675	оно и	1	1
676	всякого рода	2	1
677	что всегда	1	1
678	дело с	1	1
679	не идет	1	1
680	наше время	2	1
681	по мнению	1	1
682	их не	2	1
683	именно на	1	1
684	собою как	1	1
685	же и	2	1
686	конечно не	2	1
687	в большинстве	1	1
688	языка как	2	1
689	как более	1	1
690	смысл слова	1	1
691	большинстве случаев	2	1
692	повлечет за	1	1
693	обратить внимание	2	1
694	представить себе	2	1
695	могло бы	1	1
696	ли этот	1	1
697	не для	1	1
698	давно уже	1	1
699	к ним	1	1
700	может служить	2	1
701	только с	1	1
702	при отсутствии	2	1
703	есть одно	1	1
704	на простейших	1	1
705	в особенности	4	1
706	чтобы показать	1	1
707	имели бы	1	1
708	его мысли	1	1
709	а на	2	1
710	говорим о	2	1
711	себе они	2	1
712	так не	1	1
713	случае если	2	1
714	значение которое	1	1
715	именно в	3	1
716	а именно	2	1
717	и прежде	1	1
718	или меньшей	3	1
719	несколько примеров	1	1
720	по всей	1	1
721	нашем есть	1	1
722	и др	1	1
723	отношения в	1	1
724	самое слово	1	1
725	и непосредственно	1	1
726	процессе речи	1	1
727	была бы	4	1
728	нам это	1	1
729	и том	1	1
730	и слово	1	1
731	то она	1	1
732	очень часто	2	1
733	в строении	1	1
734	такой степени	1	1
735	одно слово	1	1
736	эти слова	1	1
737	усомниться в	1	1
738	вопрос этот	2	1
739	поэтому если	1	1
740	п а	2	1
741	легко заметить	1	1
742	разные оттенки	1	1
743	если оно	1	1
744	сравнению с	1	1
745	а если	2	1
746	условиях это	1	1
747	в той	2	1
748	что же	5	1
749	так скоро	1	1
750	что как	1	1
751	делать с	1	1
752	значит что	1	1
753	а один	1	1
754	и богатство	1	1
755	к чему	1	1
756	более сложных	1	1
757	нам еще	1	1
758	с этой	2	1
759	должно в	1	1
760	и чего	1	1
761	этом случае	2	1
762	сплошь да	2	1
763	и о	4	1
764	той мере	1	1
765	заставляет нас	1	1
766	ничего кроме	1	1
767	но для	3	1
768	которые были	1	1
769	же значение	1	1
770	то именно	1	1
771	в наше	2	1
772	имеет дело	1	1
773	понять что	2	1
774	никогда бы	1	1
775	это как	1	1
776	чтобы понять	2	1
777	языка или	1	1
778	не встречается	1	1
779	не представляет	1	1
780	него одного	1	1
781	тем более	1	1
782	основанное на	1	1
783	что касается	2	1
784	в большей	3	1
785	все они	2	1
786	бы на	2	1
787	замечаем что	1	1
788	до тех	1	1
789	связь с	1	1
790	вопрос как	1	1
791	его к	2	1
792	может и	1	1
793	слово в	1	1
794	лишь по	1	1
795	речи и	5	1
796	на который	2	1
797	это на	1	1
798	себе известное	1	1
799	для нашего	1	1
800	и еще	2	1
801	только о	2	1
802	который не	1	1
803	и средство	1	1
804	это так	3	1
805	но еще	1	1
806	ни на	2	1
807	в своих	2	1
808	предполагает уже	1	1
809	в процессе	3	1
810	почти всякий	1	1
811	этой точки	2	1
812	смысле что	1	1
