N	2gram	Tiupa_Disk_2	Narrotol
348	первые два	1	2
349	главного героя	1	2
350	биографического дискурса	3	2
351	как представляется	1	2
352	на чем	1	2
353	какая была	1	2
354	сути дела	1	2
355	тому как	2	2
356	с.с аверинцева	2	2
357	исходя из	1	2
358	жизненную позицию	1	2
359	только о	1	2
360	в культуре	1	2
361	и для	2	2
362	стороны адресата	1	2
363	в обнаружении	1	2
364	в результате	2	2
365	мира и	4	2
366	которая в	2	2
367	совершенно иной	1	2
368	и все	3	2
369	мифологического предания	1	2
370	надо полагать	1	2
371	прошлого и	1	2
372	хотя в	1	2
373	все то	1	2
374	к самому	1	2
375	между ними	1	2
376	картину мира	4	2
377	притча не	1	2
378	жизни а	3	2
379	или иного	2	2
380	себе не	1	2
381	в какой	1	2
382	включает в	1	2
383	учителя жизни	1	2
384	прямой речи	1	2
385	также и	3	1
386	к их	2	1
387	межличностной соотносительности	1	1
388	мире это	1	1
389	беседы автора	1	1
390	переходит к	1	1
391	изобразителя жизни	1	1
392	того же	2	1
393	преодолевая их	1	1
394	образ становящегося	1	1
395	смыслополагания между	1	1
396	опираясь на	1	1
397	это игра	1	1
398	слова эта	1	1
399	и есть	1	1
400	слушателей с	1	1
401	не признает	1	1
402	анекдотическому дискурсу	1	1
403	непредсказуемое стечение	1	1
404	чего не	3	1
405	доверия к	1	1
406	характерное для	1	1
407	отношения между	2	1
408	жеста и	1	1
409	принципиальное различие	1	1
410	значения чьей-то	1	1
411	на две	1	1
412	анекдота но	3	1
413	др в	1	1
414	к рассказу	1	1
415	к собственной	1	1
416	с таким	2	1
417	в окказионально-авантюрном	1	1
418	маска биографа	1	1
419	в году	1	1
420	и могут	1	1
421	есть не	1	1
422	и непонятно	1	1
423	полном его	1	1
424	речевой деятельности	1	1
425	неадекватным субъект	1	1
426	можно выявить	1	1
427	и реализатором	1	1
428	чужому слову	1	1
429	необыкновенное в	1	1
430	жизнеописание несет	1	1
431	жанровой традиции	3	1
432	их поступки	1	1
433	несут в	1	1
434	опыта их	1	1
435	а предмет	1	1
436	христианской культуры	1	1
437	и примеряя	1	1
438	преодолеваемая даль	1	1
439	раз-влекать их	1	1
440	сведена к	1	1
441	я оказывается	1	1
442	героя но	1	1
443	этом не	1	1
444	реальному человеческому	1	1
445	завершенная и	1	1
446	он как	1	1
447	ними здесь	1	1
448	разворачивается в	1	1
449	совпадает с	2	1
450	но она	3	1
451	к вечности	1	1
452	проектировать свою	1	1
453	своему герою	1	1
454	о возможности	1	1
455	в некотором	1	1
456	имеет своим	1	1
457	и со	1	1
458	в целом	2	1
459	притчевое нормативное	1	1
460	не знают	3	1
461	коммуникативную ситуацию	3	1
462	доверительной и	1	1
463	жанров в	2	1
464	пребывания в	1	1
465	оно живет	1	1
466	к своему	2	1
467	непредубежденное любопытство	1	1
468	разумеется не	4	1
469	двух или	1	1
470	сказано далее	1	1
471	начальные эпизоды	1	1
472	очередь по	1	1
473	принципиально недопустимая	1	1
474	и определяется	1	1
475	в тумане	1	1
476	концепированный адресат	1	1
477	от предыдущих	1	1
478	жизненным опытом	2	1
479	о любви	2	1
480	повествователя о	1	1
481	в чем	1	1
482	автора есть	1	1
483	во всех	1	1
484	там и	1	1
485	жанр посрамляющий	1	1
486	по своему	1	1
487	без которого	1	1
488	в такого	2	1
489	не требует	2	1
490	анекдота это	1	1
491	невозможно притчевое	1	1
492	уникальным жизненным	1	1
493	это бывает	1	1
494	самому герою	1	1
495	глазами анекдота	1	1
496	о смерти	1	1
497	маска анекдота	1	1
498	легко может	2	1
499	двоякий жизненный	1	1
500	для обозначения	1	1
501	фон романного	1	1
502	эта особенность	1	1
503	с совершенно	1	1
504	согласия за	1	1
505	человеческих отношений	1	1
506	этим моментам	1	1
507	дискурса и	1	1
508	умершее солнце	1	1
509	быть сведена	1	1
510	друг от	1	1
511	противоположность характеру	1	1
512	мире всеобщей	1	1
513	речевой жанр	1	1
514	есть нарушение	1	1
515	слова прямой	1	1
516	романного образа	1	1
517	дискурса принципиальное	1	1
518	вымышленные но	1	1
519	придании истории	1	1
520	мере в	1	1
521	речи именно	1	1
522	необходимый фон	1	1
523	инициативного самообнаружения	2	1
524	романного дискурса	1	1
525	от содержания	1	1
526	и непристойность	1	1
527	полноценная биография	1	1
528	припоминая и	1	1
529	читателем к	1	1
530	что как	2	1
531	вследствие которого	2	1
532	именно качество	1	1
533	устанавливаются отношения	1	1
534	состава действующих	1	1
535	сказания и	1	1
536	полускрытой рассеянной	1	1
537	собственным смыслом	1	1
538	собственно и	2	1
539	отграниченная система	1	1
540	запрета есть	1	1
541	запечатлевающий основу	1	1
542	проективной компетентностью	1	1
543	и наконец	3	1
544	а.п чехова	2	1
545	однако диалогизм	1	1
546	слово анекдота	1	1
547	острота или	1	1
548	просторную сферу	1	1
549	ответную реакцию	1	1
550	слова манифестирующего	1	1
551	поэтому и	1	1
552	и порой	1	1
553	человеческая жизнь	1	1
554	того требует	1	1
555	видения мира	1	1
556	характер как	2	1
557	в самом	1	1
558	человеческого сознания	1	1
559	знаменательно что	1	1
560	формы скрытой	1	1
561	обычно является	1	1
562	с собачкой	1	1
563	даже если	1	1
564	заданность человеческих	1	1
565	должен не	1	1
566	ни один	1	1
567	посрамляющий умершее	1	1
568	таковы например	1	1
569	гг в	1	1
570	повествование в	1	1
571	диалогической ситуации	1	1
572	событийность и	1	1
573	нормативное самоотождествление	1	1
574	между настоящим	1	1
575	серьезности бахтин	1	1
576	позвоночника роману	1	1
577	заинтересовывать судьбой	1	1
578	будет сказано	1	1
579	есть профанация	1	1
580	рассказ о	2	1
581	знанием или	1	1
582	лишний раз	1	1
583	герою жизнеописания	1	1
584	коммуникативной природе	1	1
585	также может	1	1
586	зависим от	1	1
587	о других	1	1
588	претендует на	1	1
589	анекдот невозможно	1	1
590	но на	1	1
591	анекдот должен	1	1
592	так сказать	1	1
593	этим создается	1	1
594	общения с	1	1
595	готовом стабильно	1	1
596	чего анекдот	1	1
597	сейчас и	1	1
598	человек не	1	1
599	одному из	1	1
600	романе реалистической	1	1
601	или острота	1	1
602	комическая апофегма	1	1
603	различные формы	1	1
604	в первую	2	1
605	карнавальную пару	1	1
606	индивидуальной жизненной	1	1
607	интрига нарративного	1	1
608	качестве своего	1	1
609	внутренней речи	3	1
610	границами между	1	1
611	нем звучит	1	1
612	наррации составляет	1	1
613	мир как	1	1
614	как опыт	1	1
615	острота наизнанку	1	1
616	развития самоопределяющегося	1	1
617	ошибка оговорка	1	1
618	субъектом инициативного	1	1
619	приятия и	1	1
620	содержит в	2	1
621	быть субъектом	1	1
622	свое время	2	1
623	рассказчика ни	1	1
624	писал бахтин	1	1
625	манифестирующего двоякий	1	1
626	этого жанра	2	1
627	его от	1	1
628	что ни	2	1
629	такова например	1	1
630	ориентация на	1	1
631	адресат протороманного	1	1
632	на этом	1	1
633	весьма существенную	2	1
634	образа и	1	1
635	протороманного коммуникативного	1	1
636	не бывает	1	1
637	таким образом	1	1
638	рассказа в	2	1
639	слушателей преодолевая	1	1
640	жизненного выбора	1	1
641	объект и	1	1
642	для характеристики	1	1
643	текст анекдота	1	1
644	героя или	1	1
645	и может	3	1
646	ценностями иными	1	1
647	предварительное знакомство	1	1
648	реализатором самобытного	1	1
649	в другом	3	1
650	с позиций	3	1
651	об этом	1	1
652	случайности полноценная	1	1
653	текста состоит	1	1
654	предметно-тематическое содержание	1	1
655	это весьма	1	1
656	окказионально-авантюрном мире	1	1
657	ценностной дистанции	1	1
658	предстает уже	1	1
659	входит в	2	1
660	личного опыта	1	1
661	первую очередь	2	1
662	реакцию предварительное	1	1
663	содержание к	1	1
664	даме с	1	1
665	впервые освоена	1	1
666	события суть	1	1
667	и адресат	1	1
668	и иных	1	1
669	с прошлым	1	1
670	к иллюзии	1	1
671	нормы ни	1	1
672	практически не	1	1
673	л.с выготский	1	1
674	но именно	1	1
675	здесь это	1	1
676	где образ	1	1
677	особое отношение	1	1
678	степени зависим	1	1
679	оцененном мире	1	1
680	этом качестве	1	1
681	составляет необходимый	1	1
682	но уже	2	1
683	в них	3	1
684	на статус	1	1
685	также не	1	1
686	между субъектом	1	1
687	адресат биографического	1	1
688	чья жизнь	1	1
689	соответствии с	3	1
690	мира где	1	1
691	жизни то	1	1
692	и оцененном	1	1
693	нескольких возможностей	1	1
694	анекдота ценностное	1	1
695	существенная зависимость	1	1
696	как сказано	1	1
697	что актуализирует	1	1
698	мы не	1	1
699	он от	1	1
700	одного и	3	1
701	высказывания которые	1	1
702	несет в	2	1
703	хвалы или	1	1
704	на раскрытие	1	1
705	анекдот и	1	1
706	запрета или	1	1
707	мифологического мышления	1	1
708	в ходе	2	1
709	и соотношений	1	1
710	как самостоятельный	1	1
711	она сама	1	1
712	это ощущение	1	1
713	о герое	1	1
714	оговорка где	1	1
715	составляет преломляющая	1	1
716	за которым	2	1
717	этого момента	1	1
718	в котором	3	1
719	искусство заинтересовывать	1	1
720	с позиции	4	1
721	голоса зримого	1	1
722	к одному	1	1
723	как произведение	1	1
724	место в	2	1
725	ночной жанр	1	1
726	биография и	1	1
727	в которых	1	1
728	жизни с	1	1
729	всякий раз	2	1
730	без благоговейного	1	1
731	и другого	2	1
732	обнаруживается в	1	1
733	внутреннюю обособленность	1	1
734	а.н веселовского	1	1
735	присутствия рассказчика	1	1
736	анекдот ни	1	1
737	теми же	1	1
738	к реальному	1	1
739	рассказа как	4	1
740	отсутствием ценностной	1	1
741	по крайней	1	1
742	разные формы	1	1
743	ситуаций действий	1	1
744	подготовившем почву	1	1
745	приобретает в	1	1
746	и более	1	1
747	их в	2	1
748	произведения в	1	1
749	как исполненной	1	1
750	искушенность в	1	1
751	том же	1	1
752	лично для	1	1
753	что этот	1	1
754	но раз-влекать	1	1
755	и то	4	1
756	ни одна	1	1
757	наизнанку глупость	1	1
758	непосредственным образом	1	1
759	игра случая	1	1
760	так называемого	1	1
761	картине мира	2	1
762	анекдот как	2	1
763	любви и	1	1
764	жизнеописания может	1	1
765	стечение обстоятельств	1	1
766	концовке рассказа	1	1
767	возникает в	1	1
768	и персонажи	1	1
769	установка не	1	1
770	до известной	1	1
771	здесь невозможно	1	1
772	исторического бытия	3	1
773	жизненного опыта	2	1
774	передний план	1	1
775	граница между	1	1
776	его уникальным	1	1
777	может служить	1	1
778	дело не	1	1
779	именно диалог	1	1
780	субъекты смыслополагания	1	1
781	дело в	2	1
782	между жизнью	2	1
783	частного существования	1	1
784	вовлекает адресата	1	1
785	речевыми жанрами	1	1
786	в процессе	1	1
787	биографического слова	1	1
788	и молитвы	1	1
789	в русской	3	1
790	будущего ни	1	1
791	смертью в	1	1
792	бытия и	2	1
793	отрешиться от	1	1
794	истории смысла	1	1
795	данный аспект	1	1
796	с некоторой	1	1
797	лексики например	1	1
798	это еще	2	1
799	например тоска	1	1
800	силу своей	1	1
801	освоена в	1	1
802	юмора умения	1	1
803	не всякий	1	1
804	и запечатлевающий	1	1
805	жизни не	2	1
806	обратим внимание	1	1
807	которым обнаруживается	1	1
808	нечто большее	1	1
809	содержание жизнеописания	1	1
810	образом ориентировано	1	1
811	дает позвоночника	1	1
812	биографический дискурс	1	1
813	является событием	1	1
814	к ней	1	1
815	опыта в	1	1
816	непосредственного присутствия	1	1
817	лишь в	1	1
818	героя это	1	1
819	сюжетообразующим при	1	1
820	запечатлеваемый и	1	1
821	с читателем	3	1
822	мире и	3	1
823	потому что	4	1
824	к этим	1	1
825	свидетельствуют о	1	1
826	на всем	1	1
827	анекдота не	1	1
828	в книге	1	1
829	апофегма то	1	1
830	носителем и	1	1
831	свет и	1	1
832	окажется неадекватным	1	1
833	его составе	1	1
834	возможность совершенно	1	1
835	дискурсного анализа	1	1
836	существованию вследствие	1	1
837	каждый день	1	1
838	субъектом этического	1	1
839	в области	2	1
840	дистанции между	1	1
841	ему не	1	1
842	перед ним	1	1
843	к однозначности	1	1
844	романного типа	1	1
845	чьей-то биографии	1	1
846	непристойность необыкновенное	1	1
847	настоящего времени	1	1
848	бытия как	1	1
849	напротив дискредитирующе	1	1
850	интонации и	2	1
851	в специальном	2	1
852	начиная с	1	1
853	императивной нормы	1	1
854	есть субъектом	1	1
855	требует авторитетное	1	1
856	не могут	1	1
857	иной интонации	1	1
858	адресата от	1	1
859	в напряжении	1	1
860	однако для	1	1
861	и развития	1	1
862	и смертью	2	1
863	в своего	1	1
864	становящегося человека	1	1
865	но одновременно	3	1
866	ценностно-смысловой картины	1	1
867	но также	1	1
868	событий или	1	1
869	ему надлежит	1	1
870	сюжетного события	1	1
871	этом даже	1	1
872	для восприятия	1	1
873	неуместность ошибка	1	1
874	повествования с	1	1
875	притчу в	1	1
876	всем протяжении	1	1
877	их свободного	1	1
878	конкретной ценностно-смысловой	1	1
879	для себя	2	1
880	году в	1	1
881	него возможны	1	1
882	жизни повествователя	1	1
883	притче была	1	1
884	авторитетное слово	1	1
885	вещами и	1	1
886	поскольку каждый	1	1
887	экзистенциальный опыт	1	1
888	притчи может	1	1
889	события так	1	1
890	от друга	1	1
891	самому тогда	1	1
892	вечности и	1	1
893	анекдот но	2	1
894	жизнь глазами	1	1
895	интонации доверительной	1	1
896	прошлым а	1	1
897	литературного сюжета	1	1
898	не умер	1	1
899	здесь также	1	1
900	самоопределения на	1	1
901	для читателя	1	1
902	и от	1	1
903	только таким	1	1
904	первоначальной и	1	1
905	неприемлемо ни	1	1
906	мысль о	3	1
907	предполагает по	1	1
908	классического реализма	1	1
909	только то	1	1
910	чужой речи	1	1
911	однако эта	1	1
912	у-влекать слушателей	1	1
913	или нескольких	1	1
914	слова а	1	1
915	например о	1	1
916	и сам	1	1
917	по аналогии	1	1
918	основу такой	2	1
919	мира романного	1	1
920	здесь как	1	1
921	живет в	2	1
922	ориентировано на	1	1
923	к его	4	1
924	притчи о	4	1
925	диалогизм биографического	1	1
926	референтным содержанием	1	1
927	позицию сотворчества	1	1
928	случая непредсказуемое	1	1
929	в даме	1	1
930	масштабов и	1	1
931	места времени	1	1
932	от анекдота	1	1
933	строго говоря	1	1
934	рассказом в	1	1
935	в глубинах	1	1
936	индивидуальных инициатив	1	1
937	бывает в	1	1
938	исполненной некоторого	1	1
939	самобытного смысла	1	1
940	с ним	1	1
941	инициации не	1	1
942	человеком неким	1	1
943	не отвечает	1	1
944	напряжении событийного	1	1
945	и смерть	1	1
946	их предлагая	1	1
947	иисуса христа	1	1
948	слову чего	1	1
949	слову бахтина	1	1
950	родственным анекдотическому	1	1
951	и здесь	1	1
952	дискурсу речевая	1	1
953	иного языка	1	1
954	возможна только	1	1
955	включая разные	1	1
956	внимание на	1	1
957	текста а	3	1
958	как притчу	2	1
959	может обладать	1	1
960	на индивидуальный	1	1
961	коммуникативного поведения	1	1
962	субъектом самоопределения	1	1
963	свободного согласия	1	1
964	субъект объект	1	1
965	в новелле	1	1
966	анекдоте подготовившем	1	1
967	ценностно-смысловой позиции	1	1
968	была впервые	1	1
969	организация художественного	1	1
970	аналогии с	1	1
971	жизнеописания чего	1	1
972	там же	2	1
973	или меньшую	1	1
974	не заключает	1	1
975	самобытно но	1	1
976	для жизнеописания	1	1
977	даль и	1	1
978	и во	1	1
979	строго отграниченная	1	1
980	нас в	1	1
981	и того	3	1
982	иллюстрировалась общая	1	1
983	умения отрешиться	1	1
984	значении термина	2	1
985	чувства юмора	1	1
986	грань между	1	1
987	дискурса на	1	1
988	данного текста	1	1
989	позиции изобразителя	1	1
990	на одном	1	1
991	неким ибо	1	1
992	что и	2	1
993	и взаимодействия	1	1
994	в глазах	1	1
995	существенную роль	1	1
996	герой жизнеописания	2	1
997	свидетеля и	1	1
998	крайней мере	1	1
999	новелле есть	1	1
1000	ее содержание	1	1
1001	биография возможна	1	1
1002	жизни персонажа	1	1
1003	чем и	1	1
1004	слов и	1	1
1005	к инвариантным	1	1
1006	быть редуцирован	1	1
1007	сколько от	1	1
1008	по слову	1	1
1009	может иметь	2	1
1010	диалог персонажей	1	1
1011	иного включает	1	1
1012	с которыми	1	1
1013	подробностями и	1	1
1014	опыт присутствия	1	1
1015	в эпическом	1	1
1016	того что	1	1
1017	определяемое отсутствием	1	1
1018	и ученичества	1	1
1019	в современной	1	1
1020	анекдот же	1	1
1021	новелла ночной	1	1
1022	и искушенность	1	1
1023	такая возможность	1	1
1024	окказиональная случайностная	1	1
1025	и характерное	1	1
1026	романного видения	1	1
1027	ней установка	1	1
1028	этого смысла	1	1
1029	которого анекдот	1	1
1030	героя окажется	1	1
1031	как целого	1	1
1032	называемого чувства	1	1
1033	ценностный кругозор	1	1
1034	в ситуации	1	1
1035	известного рода	4	1
1036	скрытой полускрытой	1	1
1037	не у-влекать	1	1
1038	наличие так	1	1
1039	не устраняет	1	1
1040	как того	1	1
1041	себе ему	1	1
1042	обнаруживает себя	1	1
1043	содержанием анекдота	1	1
1044	до нас	1	1
1045	анекдота выбор	1	1
1046	к интонации	1	1
1047	иными границами	1	1
1048	однако она	1	1
1049	восприятия сказания	1	1
1050	жизнь личности	1	1
1051	мира как	1	1
1052	русской литературе	2	1
1053	на мир	1	1
1054	живого голоса	1	1
1055	выбор лексики	1	1
1056	своего другого	2	1
1057	профанация священного	1	1
1058	звучит один	1	1
1059	блудном сыне	3	1
1060	отдельных лиц	1	1
1061	субъектом ролевого	1	1
1062	человека с	1	1
1063	мира это	1	1
1064	жанровая форма	1	1
1065	можно припоминая	1	1
1066	в текст	1	1
1067	же анекдота	1	1
1068	содержания сколько	1	1
1069	жизнеописания вполне	1	1
1070	для рассказа	2	1
1071	не слияние	1	1
1072	стратегию данного	1	1
1073	мире на	1	1
1074	ситуации жизненного	1	1
1075	слова не	2	1
1076	нудительной серьезности	1	1
1077	не дает	1	1
1078	в коммуникативное	1	1
1079	ответ на	1	1
1080	нарративных высказываний	1	1
1081	это требует	1	1
1082	сам текст	1	1
1083	символической смерти	1	1
1084	мир в	1	1
1085	которыми устанавливаются	1	1
1086	система смыслов	1	1
1087	искать в	1	1
1088	в новом	1	1
1089	его коммуникативной	1	1
1090	жизненный опыт	1	1
1091	которая может	1	1
1092	ролевого действия	1	1
1093	в вероятностном	5	1
1094	понимание излагаемой	1	1
1095	вовсе не	1	1
1096	бы непосредственного	1	1
1097	при отсутствии	1	1
1098	хх столетия	1	1
1099	же сказания	1	1
1100	смысла развертывающейся	1	1
1101	узнавания себя	2	1
1102	постоянно переходит	1	1
1103	как такового	1	1
1104	обнаруживается преодолеваемая	1	1
1105	общая идея	1	1
1106	и оценки	1	1
1107	активность адресата	1	1
1108	суть равнодостойные	1	1
1109	и строго	1	1
1110	собственной ситуации	1	1
1111	всеобщей межличностной	1	1
1112	поэтому анекдот	1	1
1113	соседствами именно	1	1
1114	принципе можно	1	1
1115	иных пространственно-временных	1	1
1116	личностно окрашено	1	1
1117	в финале	1	1
1118	ряда возбуждающем	1	1
1119	органична для	1	1
1120	смыслом ни	1	1
1121	его ценностно-смысловой	1	1
1122	другого в	2	1
1123	выводится в	1	1
1124	от позиции	1	1
1125	между которыми	1	1
1126	анекдота о	2	1
1127	становления и	3	1
1128	как у	1	1
1129	и сближение	1	1
1130	живое непредубежденное	1	1
1131	субъекта жизни	1	1
1132	и тех	1	1
1133	здесь в	3	1
1134	романного слова	1	1
1135	и прежде	2	1
1136	действующих лиц	1	1
1137	и быть	1	1
1138	дискурса призван	1	1
1139	иными соседствами	1	1
1140	посрамление словесное	1	1
1141	излагаемой жизни	1	1
1142	рассеянной чужой	1	1
1143	компетентность предполагающая	1	1
1144	центральное событие	1	1
1145	такого дискурса	1	1
1146	диалогизированного слова	1	1
1147	равной степени	1	1
1148	точке зрения	1	1
1149	в соответствии	2	1
1150	позиции учителя	1	1
1151	уж и	1	1
1152	это мир	2	1
1153	нарушение табу	1	1
1154	стремится к	2	1
1155	более того	1	1
1156	возможность иной	1	1
1157	человеческой жизни	2	1
1158	для романа	1	1
1159	на передний	1	1
1160	опыт чужой	1	1
1161	казусная картина	1	1
1162	не подлежит	2	1
1163	как о	1	1
1164	требует анекдот	1	1
1165	ее моментов	1	1
1166	глупость неуместность	1	1
1167	оценки и	1	1
1168	в просторную	1	1
1169	и адресата	2	1
1170	сказании или	2	1
1171	присутствие в	1	1
1172	стабильно дифференцированном	1	1
1173	как наррация	1	1
1174	мире императивной	1	1
1175	обладать проективной	1	1
1176	закономерно приводит	1	1
