N	2gram	Vygotskiy__1	Hudozhes
571	связано с	2	1
572	свое проявление	1	1
573	них и	1	1
574	человека но	1	1
575	одной стороны	9	1
576	автор видит	1	1
577	не на	1	1
578	общение не	1	1
579	воздействовать на	2	1
580	вопросе о	1	1
581	и исторической	1	1
582	там где	2	1
583	главе с	1	1
584	решения вопроса	1	1
585	что мы	5	1
586	этих моментов	1	1
587	о себе	1	1
588	как это	2	1
589	речь не	3	1
590	но все	2	1
591	из которых	3	1
592	и столь	1	1
593	в природе	3	1
594	о чем	2	1
595	в данном	2	1
596	непосредственное ощущение	1	1
597	в ряду	1	1
598	согласно которому	1	1
599	друг с	4	1
600	человек с	1	1
601	и менее	1	1
602	он мыслит	1	1
603	внешнего мира	2	1
604	в контексте	1	1
605	совсем недавно	1	1
606	является для	2	1
607	переходная форма	1	1
608	и слово	2	1
609	в смысле	2	1
610	не мог	1	1
611	очередь на	1	1
612	встречаемся в	1	1
613	от друга	3	1
614	судьбы и	1	1
615	он видел	1	1
616	себя на	1	1
617	когда он	2	1
618	в отдельных	1	1
619	как уже	7	1
620	полагать что	1	1
621	тем более	5	1
622	не будучи	1	1
623	с не	1	1
624	конце концов	1	1
625	мы должны	5	1
626	слов и	1	1
627	наступает лишь	1	1
628	как показывает	1	1
629	сознания так	1	1
630	хотя в	1	1
631	с он	1	1
632	всегда только	1	1
633	к ее	1	1
634	лишь что	1	1
635	от своего	1	1
636	сказать что	11	1
637	а ведь	1	1
638	в свою	4	1
639	затем к	1	1
640	к его	2	1
641	с такой	2	1
642	из этого	5	1
643	психологического анализа	1	1
644	время не	1	1
645	который он	1	1
646	ли они	1	1
647	ранее в	1	1
648	мышления не	1	1
649	как слово	1	1
650	и другие	1	1
651	кажется ему	1	1
652	свой характер	1	1
653	я могу	1	1
654	который не	1	1
655	во всяком	3	1
656	все что	1	1
657	этой точки	1	1
