N	2gram	Tiupa_Lite_3	Problemy
333	к сожалению	1	1
334	без другого	2	1
335	этом его	1	1
336	что когда-то	1	1
337	она как	1	1
338	художественного мира	1	1
339	ней в	1	1
340	все остальные	1	1
341	однако не	3	1
342	приводят к	1	1
343	могли бы	2	1
344	всем явлениям	1	1
345	своего художественного	1	1
346	человеком в	1	1
347	ситуации в	1	1
348	в целом	5	1
349	так или	2	1
350	что автор	1	1
351	еще один	2	1
352	и отношения	1	1
353	тому же	5	1
354	из его	1	1
355	и если	4	1
356	на его	3	1
357	в ее	5	1
358	их может	1	1
359	читателя в	1	1
360	вопреки своему	1	1
361	и еще	1	1
362	свою собственную	1	1
363	в силу	1	1
364	и вот	2	1
365	в первом	2	1
366	что у	2	1
367	теперь от	1	1
368	принес с	1	1
369	не бывает	1	1
370	здесь мы	1	1
371	свобода и	1	1
372	а по	2	1
373	на этой	1	1
374	его в	2	1
375	знает что	2	1
376	оставляет в	2	1
377	его личности	1	1
378	который и	1	1
379	и иных	1	1
380	лишь на	2	1
381	она становится	1	1
382	затем и	1	1
383	реальности и	1	1
384	в них	1	1
385	она и	2	1
386	с иной	2	1
387	берет на	2	1
388	место и	1	1
389	не всегда	2	1
390	и уже	1	1
391	прямое и	1	1
392	несмотря на	2	1
393	жизни но	1	1
394	чем в	1	1
395	и тогда	2	1
396	можно только	1	1
397	во время	1	1
398	взаимоотношение двух	1	1
399	во второй	2	1
400	от своего	1	1
401	и скрытой	1	1
402	не становится	3	1
403	не должен	1	1
404	ее же	1	1
405	место в	4	1
406	не столько	1	1
407	на каждого	1	1
408	а вне	1	1
409	такую же	1	1
410	другом и	1	1
411	друг другу	1	1
412	что было	1	1
413	тем самым	7	1
414	однако в	4	1
415	в устах	1	1
416	даже в	4	1
417	тому что	1	1
418	то с	1	1
419	между людьми	2	1
420	вплоть до	2	1
421	как может	1	1
422	что ему	2	1
423	мысли в	1	1
424	мышления и	1	1
425	тогда когда	1	1
426	и притом	1	1
427	и остается	1	1
428	и внутренней	1	1
429	в самых	1	1
430	чтобы стать	1	1
431	что вы	1	1
432	ты мой	1	1
433	его участников	1	1
434	для всего	1	1
435	пространство в	1	1
436	а во	1	1
437	эти стороны	1	1
438	ему и	1	1
439	а лишь	2	1
440	xix веке	1	1
441	именно его	1	1
442	почти никогда	1	1
443	и синтаксическую	1	1
444	связи с	2	1
445	и сама	1	1
446	серьезность и	1	1
447	не столь	1	1
448	как будто	4	1
449	в области	3	1
450	и самой	1	1
451	сделать в	1	1
452	с первой	2	1
453	при определенных	1	1
454	именно оно	1	1
455	знаковом материале	1	1
456	начиная с	1	1
457	когда мы	1	1
458	последнее слово	1	1
459	нисколько не	1	1
460	человека в	2	1
461	значительной степени	1	1
462	его с	1	1
463	для его	3	1
464	все еще	3	1
465	правда не	1	1
466	им в	2	1
467	а затем	3	1
468	того чтобы	2	1
469	вне этого	1	1
470	во внутренний	1	1
471	данном случае	4	1
472	каков же	1	1
473	сознания с	2	1
474	на нее	1	1
475	не с	2	1
476	еще в	3	1
477	историческом времени	1	1
478	его функцией	1	1
479	определенным образом	1	1
480	в осуществлении	1	1
481	в диалог	1	1
482	слова из	2	1
483	и герой	1	1
484	возможен и	1	1
485	каждом своем	1	1
486	доминирует в	1	1
487	в значительной	1	1
488	или иначе	2	1
489	пор все	1	1
490	во втором	2	1
491	он все	2	1
492	эти два	1	1
493	наконец в	3	1
494	в художественной	1	1
495	ее как	1	1
496	какой-то мере	1	1
497	если эта	1	1
498	и она	1	1
499	в жизнь	4	1
500	в литературе	1	1
501	но так	1	1
502	сюда же	1	1
503	один из	2	1
504	его собственная	1	1
505	в двух	1	1
506	романа и	2	1
507	до ее	1	1
508	с каждым	1	1
509	для себя	2	1
510	в стороне	1	1
511	и жизни	3	1
512	но между	1	1
513	с одной	4	1
514	именно на	1	1
515	со всеми	2	1
516	в эти	1	1
517	своего собственного	1	1
518	переходит в	1	1
519	другой здесь	1	1
520	и у	1	1
521	ее а	1	1
522	к своим	2	1
523	в прозе	1	1
524	ее не	1	1
525	при всей	1	1
526	автора как	1	1
527	где есть	1	1
528	и побуждает	1	1
529	никого не	1	1
530	жизни в	4	1
531	из двух	1	1
532	нужно было	1	1
533	одной стороны	4	1
534	со стороны	7	1
535	даже не	1	1
536	границу между	1	1
537	именно в	5	1
538	по своим	1	1
539	а именно	5	1
540	а с	1	1
541	что не	2	1
542	в живом	2	1
543	что для	1	1
544	точке зрения	1	1
545	в соответствии	3	1
546	связано с	1	1
547	смысла и	1	1
548	жизни их	1	1
549	они входят	1	1
550	как высшей	1	1
551	ничем не	1	1
552	не на	1	1
553	человек есть	1	1
554	из героев	1	1
555	человек но	1	1
556	него не	2	1
557	и ты	4	1
558	и ему	1	1
559	в связи	1	1
560	ведь он	1	1
561	как ни	1	1
562	слушателя читателя	1	1
563	именно поэтому	1	1
564	все более	2	1
565	в сторону	3	1
566	двух последних	1	1
567	и потому	2	1
568	как это	3	1
569	речь не	1	1
570	другого я	2	1
571	что за	1	1
572	этого типа	1	1
573	слова о	1	1
574	и там	1	1
575	и судьбы	1	1
576	еще раз	2	1
577	лишь то	1	1
578	вне себя	2	1
579	своей жизни	2	1
580	слово для	1	1
581	на слово	2	1
582	в книге	1	1
583	этот образ	1	1
584	совершается в	1	1
585	жизнью в	3	1
586	что там	1	1
587	героя никогда	1	1
588	мира и	2	1
589	и перед	2	1
590	в другое	1	1
591	себя самого	1	1
592	нет ничего	1	1
593	я хотел	1	1
594	к этой	1	1
595	диалога но	1	1
596	его уже	1	1
597	из существеннейших	1	1
598	все они	2	1
599	я в	7	1
600	ни было	2	1
601	не я	2	1
602	и жизненных	1	1
603	не есть	1	1
604	лишь тогда	1	1
605	и внешней	1	1
606	в свою	2	1
607	это все	1	1
608	с ней	2	1
609	отношением к	2	1
610	была бы	1	1
611	в частности	11	1
612	жизни а	2	1
613	в последнем	1	1
614	из своей	1	1
615	и вместе	2	1
616	романтизм принес	1	1
617	а я	3	1
618	в своих	2	1
619	часто встречается	1	1
620	который не	1	1
621	к этому	2	1
622	как на	3	1
623	в таком	1	1
