N	2gram	Losev_Prob_4	Analitik
168	не все	1	2
169	отношение к	1	2
170	не просто	16	2
171	нет и	2	2
172	за пределы	2	2
173	данного рода	1	2
174	что именно	2	2
175	как к	1	2
176	могли бы	1	2
177	не являются	2	2
178	в противоположность	1	2
179	даже самое	1	2
180	то в	2	2
181	в которой	2	2
182	все эти	16	2
183	бы не	1	2
184	из этих	1	2
185	думать что	1	2
186	и до	1	2
187	на его	2	2
188	не к	2	2
189	свидетельствует о	2	2
190	и по	2	2
191	или иных	3	2
192	и с	7	2
193	на все	2	2
194	из них	3	2
195	однако здесь	1	2
196	вовсе не	21	2
197	так как	5	2
198	несмотря на	4	2
199	жизни но	1	2
200	с бытием	1	2
201	для него	3	2
202	при изучении	1	2
203	на каждом	1	2
204	случае это	1	2
205	вопрос о	1	2
206	только для	3	2
207	которые в	1	2
208	самое время	2	2
209	для этого	2	2
210	литературы как	1	2
211	только не	4	2
212	никогда не	1	2
213	в коем	3	2
214	и является	3	2
215	потому что	15	2
216	ничто не	1	2
217	в сознании	3	2
218	в категориях	1	2
219	отличается от	4	2
220	же самое	6	2
221	анализа в	1	2
222	для себя	2	2
223	как мы	3	2
224	и о	5	2
225	здесь не	7	2
226	в пределах	2	2
227	в искусстве	1	2
228	и сам	1	2
229	особенно в	1	2
230	одного из	1	2
231	не говоря	3	2
232	должно быть	1	2
233	существующим в	1	2
234	основе своей	1	2
235	анализа не	2	2
236	но к	1	2
237	все прочие	1	2
238	можно сказать	5	2
239	каждом из	1	2
240	ним и	1	2
241	который в	1	2
242	коем случае	3	2
243	есть чисто	1	2
244	в начале	3	2
245	при помощи	10	2
246	не сам	2	2
247	себе в	3	2
248	сами по	2	2
249	не о	1	2
250	случае не	5	2
251	было бы	14	2
252	представляет собою	1	2
253	и вещь	1	2
254	мировое древо	1	2
255	на фоне	1	2
256	и потому	7	2
257	из возможных	1	2
258	в данном	6	2
259	она есть	1	2
260	что же	1	2
261	и тогда	2	2
262	тех или	4	2
263	не является	10	2
264	основанная на	1	2
265	тем более	4	2
266	нет ничего	3	2
267	другой стороны	6	2
268	была бы	2	2
269	в какой	4	2
270	которых состоит	1	1
271	человека и	1	1
272	сам по	6	1
273	и четвертой	1	1
274	смысле слова	15	1
275	есть сама	1	1
276	от своей	1	1
277	смысл этого	1	1
278	по преимуществу	2	1
279	он всегда	1	1
280	и больше	2	1
281	в зависимости	3	1
282	в году	1	1
283	обойтись без	2	1
284	она в	2	1
285	мы не	7	1
286	не чисто	1	1
287	он как	3	1
288	есть нечто	9	1
289	как функции	1	1
290	равно как	1	1
291	не вполне	2	1
292	не происходит	1	1
293	что можно	1	1
294	зависимости от	3	1
295	здесь как	4	1
296	в ней	7	1
297	свою очередь	1	1
298	начало и	1	1
299	обращен к	1	1
300	по этому	2	1
301	он был	3	1
302	основная особенность	2	1
303	нам представляется	2	1
304	в чем	2	1
305	во всех	4	1
306	тем как	1	1
307	или во	1	1
308	в ее	5	1
309	и всего	1	1
310	и религия	1	1
311	мы будем	1	1
312	но как	3	1
313	а только	6	1
314	это произведение	3	1
315	или по	2	1
316	присутствует в	1	1
317	вообще как	1	1
318	иной эстетической	1	1
319	же деле	2	1
320	первый взгляд	1	1
321	независимо от	3	1
322	его на	1	1
323	как в	5	1
324	от мифа	1	1
325	если на	1	1
326	за этим	1	1
327	что действительно	1	1
328	понятие принципиально	1	1
329	есть в	7	1
330	как нам	1	1
331	я должен	1	1
332	и наконец	4	1
333	более или	2	1
334	о самом	1	1
335	со своей	2	1
336	отдельных произведений	1	1
337	что это	2	1
338	а во-вторых	1	1
339	поскольку этот	1	1
340	он в	1	1
341	поскольку в	1	1
342	исключительно в	1	1
343	учение о	3	1
344	в известном	2	1
345	мифа и	2	1
346	только один	2	1
347	имеем в	3	1
348	с художественной	1	1
349	и те	1	1
350	если он	2	1
351	не обходится	3	1
352	однако так	1	1
353	таково что	1	1
354	всех этих	6	1
355	не значит	1	1
356	которая является	4	1
357	становится его	1	1
358	в виде	22	1
359	не как	1	1
360	отношений между	1	1
361	в понятии	2	1
362	его от	1	1
363	рассказано в	1	1
364	но все	3	1
365	от нее	1	1
366	а вместе	2	1
367	здесь мы	3	1
368	мышления с	1	1
369	что все	1	1
370	тем в	1	1
371	и может	2	1
372	тем оно	2	1
373	области гуманитарных	1	1
374	вещи и	1	1
375	его в	2	1
376	заключается в	2	1
377	и тем	7	1
378	до всякого	1	1
379	смерть и	1	1
380	произведения не	1	1
381	этом мы	2	1
382	для них	2	1
383	в них	5	1
384	по домам	1	1
385	все равно	3	1
386	с тем	4	1
387	и уже	1	1
388	он и	1	1
389	между собою	2	1
390	как сказано	1	1
391	от художественного	1	1
392	себе все	2	1
393	и конец	1	1
394	или менее	2	1
395	в этих	5	1
396	к мысли	1	1
397	во время	1	1
398	и при	1	1
399	предполагает его	1	1
400	и ее	4	1
401	том же	1	1
402	сознания но	1	1
403	в отношении	4	1
404	в такой	1	1
405	л толстого	1	1
406	однако этот	2	1
407	теории литературы	1	1
408	то его	1	1
409	бы мы	1	1
410	жизни с	1	1
411	не его	1	1
412	по крайней	6	1
413	целое то	1	1
414	мы встречаемся	1	1
415	о подлинном	1	1
416	тому что	1	1
417	раз и	1	1
418	не менее	10	1
419	суждения о	1	1
420	в обоих	2	1
421	сознания однако	1	1
422	к этим	1	1
423	или лучше	1	1
424	в самых	3	1
425	для данной	1	1
426	не всякий	3	1
427	ничего не	1	1
428	под этим	1	1
429	переживания в	1	1
430	такова что	1	1
431	этих двух	1	1
432	не говорит	1	1
433	во всем	2	1
434	ему и	1	1
435	искусства всегда	1	1
436	но это	6	1
437	входят в	1	1
438	не ее	1	1
439	мы и	1	1
440	в каком	6	1
441	одно и	1	1
442	уже о	1	1
443	здесь совершенно	1	1
444	присутствуют в	1	1
445	числе и	1	1
446	всего в	1	1
447	утверждать что	1	1
448	этот путь	2	1
449	говорит о	2	1
450	и был	1	1
451	при анализе	1	1
452	чтобы охватить	1	1
453	тогда я	1	1
454	выделить в	1	1
455	можно и	1	1
456	они суть	3	1
457	но по	2	1
458	в виду	6	1
459	и сами	1	1
460	говоря уже	2	1
461	уже потому	1	1
462	читателя как	1	1
463	чтобы быть	1	1
464	уже с	1	1
465	человеческого сознания	2	1
466	лучше сказать	2	1
467	на свой	1	1
468	на том	1	1
469	если они	1	1
470	же касается	1	1
471	что может	1	1
472	реальной жизни	1	1
473	сознания и	3	1
474	к действительности	1	1
475	том как	2	1
476	этой жизни	1	1
477	и всякого	2	1
478	в разных	4	1
479	об одном	1	1
480	познания и	1	1
481	это происходит	1	1
482	в самой	4	1
483	внимание на	1	1
484	на художественную	1	1
485	и что	2	1
486	себя самого	1	1
487	может не	1	1
488	и во	4	1
489	положения и	1	1
490	на всех	2	1
491	концентрических кругов	1	1
492	на отдельные	1	1
493	в которую	1	1
494	произведение является	1	1
495	поставить в	1	1
496	однако с	1	1
497	они являются	1	1
498	когда оно	1	1
499	эти два	1	1
500	мы ни	2	1
501	конечно может	1	1
502	себя но	1	1
503	только такие	1	1
504	и только	4	1
505	крайней мере	6	1
506	соединении с	1	1
507	которая и	1	1
508	а его	2	1
509	все время	2	1
510	вплоть до	3	1
511	своей природе	1	1
512	предмета и	1	1
513	быть и	1	1
514	познания но	1	1
515	на которой	1	1
516	наконец в-третьих	1	1
517	оно и	1	1
518	тот же	2	1
519	что даже	1	1
520	а тем	1	1
521	не само	1	1
522	друг друга	2	1
523	в разные	1	1
524	даже если	3	1
525	действительность но	1	1
526	но ее	1	1
527	и порождение	2	1
528	все они	3	1
529	каждого звука	1	1
530	так что	6	1
531	для всех	3	1
532	связи с	3	1
533	также имеет	1	1
534	если и	3	1
535	то и	5	1
536	и процессов	1	1
537	а то	2	1
538	или даже	4	1
539	но от	1	1
540	за ним	2	1
541	не так	3	1
542	всяком случае	4	1
543	мы находим	2	1
544	в одном	4	1
545	от тех	1	1
546	сама в	1	1
547	у него	1	1
548	и рождается	1	1
549	как раз	4	1
550	тут же	3	1
551	и вместе	1	1
552	в целях	5	1
553	само собой	3	1
554	однако сам	1	1
555	были бы	3	1
556	только на	2	1
557	и даже	9	1
558	выходит за	2	1
559	развития в	1	1
560	героев но	1	1
561	до сих	1	1
562	не обязательно	2	1
563	подлежит никакому	1	1
564	здесь в	5	1
565	с той	1	1
566	и быть	1	1
567	и др	1	1
568	нового времени	1	1
569	что для	1	1
570	превращается в	1	1
571	всех прочих	1	1
572	не было	3	1
573	в рассказе	1	1
574	однако и	1	1
575	человеческой жизни	5	1
576	его как	1	1
577	о чем	1	1
578	когда же	1	1
579	для человека	1	1
580	если не	3	1
581	в связи	3	1
582	чем глубже	1	1
583	о себе	3	1
584	своему содержанию	5	1
585	ни на	3	1
586	и особенно	1	1
587	зачем же	1	1
588	как это	3	1
589	есть такое	1	1
590	требует от	1	1
591	сама же	1	1
592	к своему	2	1
593	ним как	1	1
594	для искусства	3	1
595	по своему	6	1
596	если оно	2	1
597	искусства но	1	1
598	присутствовало в	1	1
599	происходит в	1	1
600	да и	5	1
601	точность и	1	1
602	явления то	1	1
603	которой состоит	1	1
604	развития действия	1	1
605	л толстой	2	1
606	в художественную	1	1
607	с этой	1	1
608	самом же	2	1
609	является для	3	1
610	известном смысле	1	1
611	бы достаточно	1	1
612	сих пор	1	1
613	при условии	2	1
614	приобщаясь к	1	1
615	от нас	2	1
616	перед нами	13	1
617	к другим	1	1
618	этом смысле	3	1
619	и для	4	1
620	войти в	1	1
621	и от	6	1
622	не подлежит	1	1
623	или в	5	1
624	том виде	2	1
625	что оно	1	1
626	в результате	8	1
627	мира и	1	1
628	между ними	1	1
629	на небесах	1	1
630	о котором	1	1
631	своей собственной	1	1
632	человек и	1	1
633	но отнюдь	1	1
634	хотя и	5	1
635	или другой	3	1
636	на первый	1	1
637	для нас	6	1
638	из себя	2	1
639	со второй	1	1
640	мы должны	3	1
641	только с	1	1
642	а творческое	1	1
643	же в	4	1
644	есть уже	1	1
645	третьей и	1	1
646	хотя в	1	1
647	в своих	1	1
648	бы оно	1	1
649	среди других	1	1
650	к самому	1	1
651	жизни в	2	1
652	в свою	1	1
653	в романе	1	1
654	или других	2	1
655	не знает	1	1
656	совершенно не	3	1
657	к его	3	1
658	моделью но	1	1
659	из этого	3	1
660	и представления	1	1
661	что то	1	1
662	в действительности	1	1
663	жизни и	5	1
664	а может	2	1
665	также не	1	1
666	то оно	1	1
667	по поводу	1	1
668	это понятие	1	1
669	вот этот	1	1
670	во всяком	8	1
671	этой точки	1	1
