N	4gram	Tiupa_Hudo_1	DiskursI
135	и в камне свистеть	1	1
136	всеобъемлемости и универсальности видение	1	1
137	и того и другого	1	1
138	на три балочки и	1	1
139	чьей неподвижности и беззвучии	1	1
140	увидит даже город и	1	1
141	вместе ходили покойника царя	1	1
142	угнетали их самих до	1	1
143	человека внушить ему интеллектуальную	1	1
144	людям которые каждый день	1	1
145	что ни шаг то	1	1
146	в чем не было	1	1
147	кульминация притчевого мировидения но	1	1
148	я такой же как	1	1
149	собственной жизнью даже позы	1	1
150	же ровная и безграничная	1	1
151	аккуратно каждые сутки ни	1	1
152	кроме молчаливой степи и	1	1
153	на облако саур-могила с	1	1
154	и ночах вероятно поражали	1	1
155	есть другая жизнь которой	1	1
156	дела до зарытого счастья	1	1
157	было ему не нужно	1	1
158	каждые сутки ни в	1	1
159	как старик начинает свой	1	1
160	калмык увидит даже город	1	1
161	под тремя камнями или	1	1
162	жил своей собственной жизнью	1	1
163	никакого отношения но из	1	1
164	ночах вероятно поражали и	1	1
165	одних и тех же	1	1
166	ему не нужно и	1	1
167	безграничной степи ни в	1	1
168	из них жил своей	1	1
169	долговечных птиц ни в	1	1
170	следующей фразой почти достигнутая	1	1
171	везли мы вместе ходили	1	1
172	москву везли мы вместе	1	1
173	жизнь которой нет дела	1	1
174	днях и ночах вероятно	1	1
175	дудачьи гнезда были что	1	1
176	хутора немцев и молокан	1	1
177	авантюрностью кладоискательских анекдотов но	1	1
178	французов гнал до парижа	1	1
179	либо неудача и произвол	1	1
180	и сказочность человеческого счастья	1	1
181	здесь царят удача либо	1	1
182	камнями или где балка	1	1
183	лежит на животе его	1	1
184	только о широкой степи	1	1
185	мысль человека внушить ему	1	1
186	есауловки на городище и	1	1
187	жменю я его годов	1	1
188	годов шестьдесят знаю с	1	1
189	но превратны человеческие судьбы	1	1
190	ни в ленивом полете	1	1
191	друга и каждый из	1	1
192	царя александра что французов	1	1
193	превратны человеческие судьбы то	1	1
194	чему сдалось земное счастье	1	1
195	на спине и глядит	1	1
196	неподвижности и беззвучии чувствовались	1	1
197	зарытого счастья и овечьих	1	1
198	фантастичность и сказочность человеческого	1	1
199	той самой земле где	1	1
200	другая жизнь которой нет	1	1
201	далекая похожая на облако	1	1
202	мыслящих овец их мысли	1	1
203	видение жизни иной картины	1	1
204	в безграничной степи ни	1	1
205	усадьбы хутора немцев и	1	1
206	санька лежит на спине	1	1
207	интеллектуальную тревогу за необходимость	1	1
208	с позиции возвышенного однообразия	1	1
209	барские усадьбы хутора немцев	1	1
210	таганрога на подводах в	1	1
211	нечистая сила так и	1	1
212	подорожнику к той самой	1	1
213	чувствовались века и полное	1	1
214	в такой же мере	2	1
215	к рассказу о колдуне	1	1
216	к той самой земле	1	1
217	на бахмут шел а	1	1
218	а фантастичность и сказочность	1	1
219	которое повторяется аккуратно каждые	1	1
220	о днях и ночах	1	1
221	но уже следующей фразой	1	1
222	и в то же	1	1
223	с остроконечной верхушкой с	1	1
224	безграничная как небо видны	1	1
225	лицо обращено к пыльному	1	1
226	картина мира полемически противостоит	1	1
227	о колдуне не имеют	1	1
228	ему приходит в голову	1	1
229	похожая на облако саур-могила	1	1
230	бахмут шел а с	1	1
231	как небо видны барские	1	1
232	в которых читатель застает	1	1
233	колдуне не имеют никакого	1	1
234	а с есауловки на	1	1
235	в ленивом полете этих	1	1
236	длительные тягучие вызываемые представлениями	1	1
237	века и полное равнодушие	1	1
238	которое было ему не	1	1
239	той поры как царя	1	1
240	чем не было видно	1	1
241	счастье людям которые каждый	1	1
242	и молокан деревни а	1	1
243	вызываемые представлениями только о	1	1
244	на городище и там	1	1
245	такая же ровная и	1	1
246	нужно и непонятно а	1	1
247	были что ни шаг	1	1
248	но из них складывается	1	1
249	царя встречать а тогда	1	1
250	клады гнезда дроф эта	1	1
251	из таганрога на подводах	1	1
252	и универсальности видение жизни	1	1
253	гусиная лапка расходится на	1	1
254	саур-могила с остроконечной верхушкой	1	1
255	до зарытого счастья и	1	1
256	а дальнозоркий калмык увидит	1	1
257	человеческого счастья именно ему	1	1
258	себя в другом и	1	1
259	остроконечной верхушкой с этой	1	1
260	французов гнал из таганрога	1	1
261	даже позы в которых	1	1
262	событиями но превратны человеческие	1	1
263	птиц ни в утре	1	1
264	их самих до бесчувствия	1	1
265	или где балка как	1	1
266	наивной фантастикой и авантюрностью	1	1
267	дальнозоркий калмык увидит даже	1	1
268	гнезда дроф эта динамичная	1	1
269	представлениями только о широкой	1	1
270	на этом свете кроме	1	1
271	мировидения но уже следующей	1	1
272	вероятно поражали и угнетали	1	1
273	шел а с есауловки	1	1
274	земное счастье людям которые	1	1
275	что французов гнал из	1	1
276	притчевое по своей всеобъемлемости	1	1
277	сказочность человеческого счастья именно	1	1
278	немцев и молокан деревни	1	1
279	полете этих долговечных птиц	1	1
280	подводах в москву везли	1	1
281	город и поезда железных	1	1
282	где балка как гусиная	1	1
283	а тогда большой шлях	1	1
284	а притча в паремию	1	1
285	полное равнодушие к человеку	1	1
286	вот как старик начинает	1	1
287	шестьдесят знаю с той	1	1
288	и угнетали их самих	1	1
289	с есауловки на городище	1	1
290	имеют никакого отношения но	1	1
291	позиции возвышенного однообразия вечности	1	1
292	именно ему приходит в	1	1
293	там где теперь ковыли	1	1
294	этой вершины видна равнина	1	1
295	и авантюрностью кладоискательских анекдотов	1	1
296	курганов есть другая жизнь	1	1
297	полемически противостоит инертно закономерной	1	1
298	необходимость решения вопроса жизни	1	1
299	фразой почти достигнутая кульминация	1	1
300	дроф эта динамичная чреватая	1	1
301	и там где теперь	1	1
302	которых читатель застает героев	1	1
303	богаты событиями но превратны	1	1
304	облако саур-могила с остроконечной	1	1
305	его годов шестьдесят знаю	1	1
306	не было видно смысла	1	1
307	взгляд с позиции возвышенного	1	1
308	анекдот конденсируется в остроту	1	1
309	и произвол захочет нечистая	1	1
310	большой шлях не на	1	1
311	противоположные ориентации человека в	1	1
312	широкой степи и небе	1	1
313	о широкой степи и	1	1
314	эта динамичная чреватая анекдотическими	1	1
315	сила так и в	1	1
316	свете кроме молчаливой степи	1	1
317	непонятно а фантастичность и	1	1
318	и видно что на	1	1
319	поры как царя александра	1	1
320	из них складывается мозаичная	1	1
321	которой нет дела до	1	1
322	тремя камнями или где	1	1
323	ходили покойника царя встречать	1	1
324	них жил своей собственной	1	1
325	встречать а тогда большой	1	1
326	и полное равнодушие к	1	1
327	вековых курганов есть другая	1	1
328	ленивом полете этих долговечных	1	1
329	перед наивной фантастикой и	1	1
330	к пыльному подорожнику к	1	1
331	жизни иной картины мира	1	1
332	дорог всеобъемлющий взгляд с	1	1
333	диаметрально противоположные ориентации человека	1	1
334	теперь ковыли дудачьи гнезда	1	1
335	захочет нечистая сила так	1	1
336	уже не замечали друг	1	1
337	лапка расходится на три	1	1
338	места где клады есть	1	1
339	и непонятно а фантастичность	1	1
340	притча в паремию пословично-афористическую	1	1
341	уже следующей фразой почти	1	1
342	с той поры как	1	1
343	мы вместе ходили покойника	1	1
344	как гусиная лапка расходится	1	1
345	с этой вершины видна	1	1
346	в паремию пословично-афористическую сентенцию	1	1
347	своей собственной жизнью даже	1	1
348	где теперь ковыли дудачьи	1	1
349	верхушкой с этой вершины	1	1
350	позы в которых читатель	1	1
351	почти достигнутая кульминация срывается	1	1
352	пародийную параллель в образе	1	1
353	детали к рассказу о	1	1
