N	2gram	Losev_Prob_3	KFilosof
370	оно было	1	1
371	а скорее	1	1
372	а просто	1	1
373	перестает быть	1	1
374	момента в	1	1
375	эта последняя	2	1
376	не к	1	1
377	образом и	2	1
378	ни была	2	1
379	в понятии	2	1
380	содержит в	3	1
381	его от	1	1
382	и по	2	1
383	конца и	1	1
384	этим самым	1	1
385	мы его	1	1
386	с соответствующим	3	1
387	же не	2	1
388	целое как	1	1
389	об этом	3	1
390	и с	9	1
391	и чтобы	1	1
392	то есть	34	1
393	это было	2	1
394	который и	1	1
395	может стать	1	1
396	а есть	1	1
397	то все	1	1
398	он есть	2	1
399	контекст и	2	1
400	именно что	1	1
401	и индивидуальное	1	1
402	делает его	1	1
403	ведь если	2	1
404	бы совершенно	1	1
405	в предмете	1	1
406	все равно	3	1
407	нашего исследования	2	1
408	при созерцании	1	1
409	несмотря на	1	1
410	значит не	1	1
411	о принципе	1	1
412	в один	1	1
413	имеют дело	1	1
414	отступает на	1	1
415	в этих	2	1
416	контекст в	1	1
417	от своего	1	1
418	она сама	1	1
419	и поскольку	1	1
420	но поскольку	1	1
421	всяком случае	6	1
422	общность и	1	1
423	на месте	1	1
424	она в	1	1
425	цели и	1	1
426	себя ничего	1	1
427	стремится выразить	1	1
428	предполагает не	1	1
429	является только	5	1
430	однако он	1	1
431	не будем	2	1
432	но он	1	1
433	действительно есть	1	1
434	новое и	1	1
435	их взаимное	1	1
436	человека но	3	1
437	и очень	3	1
438	нет никакого	4	1
439	если и	1	1
440	в отношении	2	1
441	эта картина	2	1
442	другой именно	1	1
443	с которой	2	1
444	она не	3	1
445	в содержании	1	1
446	есть а	2	1
447	как о	5	1
448	мысли в	1	1
449	есть принцип	2	1
450	оно просто	1	1
451	но может	1	1
452	например что	1	1
453	впервые делает	1	1
454	и имеет	1	1
455	к другим	1	1
456	к такому	1	1
457	но только	6	1
458	только не	1	1
459	возможно и	2	1
460	которые могут	1	1
461	поскольку оно	1	1
462	до их	1	1
463	находятся в	3	1
464	тоже только	1	1
465	между прочим	2	1
466	действительно в	1	1
467	такая же	1	1
468	это слово	1	1
469	то этот	1	1
470	до того	1	1
471	не является	11	1
472	факта что	1	1
473	и говорят	1	1
474	к таким	1	1
475	ни о	3	1
476	только от	1	1
477	представляется нам	1	1
478	исходить из	1	1
479	лежащий в	1	1
480	есть только	4	1
481	во все	1	1
482	и такие	3	1
483	отличается от	4	1
484	к тому	3	1
485	созерцания и	1	1
486	всего что	1	1
487	это содержание	1	1
488	же оказывается	2	1
489	всегда в	1	1
490	если мы	16	1
491	нас от	1	1
492	и о	5	1
493	более не	1	1
494	с ее	2	1
495	что все	2	1
496	но при	1	1
497	всего этого	1	1
498	и от	9	1
499	и получает	1	1
500	но мы	1	1
501	отвлечься от	1	1
502	ли однако	1	1
503	она только	1	1
504	их смыслового	1	1
505	на том	1	1
506	с собой	3	1
507	не за	1	1
508	не с	1	1
509	особенно в	1	1
510	мы только	2	1
511	мог бы	1	1
512	это событие	1	1
513	как таковую	1	1
514	можно только	1	1
515	остается только	2	1
516	и мыслится	1	1
517	точки для	1	1
518	поэтому в	1	1
519	в настоящее	2	1
520	и даже	14	1
521	являются здесь	1	1
522	но эту	1	1
523	образом в	1	1
524	действительность и	3	1
525	и смерть	1	1
526	все дело	2	1
527	каждый раз	3	1
528	только так	1	1
529	и превращает	1	1
530	но к	1	1
531	другими словами	6	1
532	настоящее время	2	1
533	делает возможным	1	1
534	не стоит	2	1
535	можно сказать	6	1
536	мы делаем	1	1
537	ни на	3	1
538	и во	2	1
539	а во	1	1
540	все в	1	1
541	в данных	1	1
542	ли кто-нибудь	1	1
543	связь между	1	1
544	одном случае	1	1
545	которой мы	1	1
546	от них	1	1
547	переходит в	2	1
548	не отличаются	1	1
549	во втором	1	1
550	нуждается в	1	1
551	мы ни	2	1
552	отвлеченный смысл	1	1
553	себя но	1	1
554	и можно	2	1
555	даже для	1	1
556	уже во	2	1
557	сказать и	1	1
558	каких бы	1	1
559	если это	1	1
560	к ней	1	1
561	для самого	2	1
562	оказался в	1	1
563	и справедливости	1	1
564	в литературе	1	1
565	ровно ничего	2	1
566	значит что	7	1
567	но с	2	1
568	вне себя	1	1
569	до ее	1	1
570	менее в	1	1
571	поэтому и	2	1
572	а только	5	1
573	только при	4	1
574	всего мы	1	1
575	же и	4	1
576	не можем	1	1
577	единственной точке	1	1
578	только на	5	1
579	только тогда	2	1
580	время является	1	1
581	а то	3	1
582	в душе	1	1
583	и вопрос	1	1
584	только к	2	1
585	ту или	1	1
586	себе в	1	1
587	никто не	2	1
588	говорить об	1	1
589	отличен от	1	1
590	случае когда	2	1
591	смысле этого	1	1
592	так как	9	1
593	друг друга	2	1
594	мы можем	6	1
595	ввиду того	1	1
596	много и	2	1
597	само по	3	1
598	но уже	3	1
599	и никогда	1	1
600	как раз	8	1
601	они будут	1	1
602	к той	1	1
603	другой и	1	1
604	нас как	1	1
605	контекстов для	1	1
606	это будет	4	1
607	никогда и	1	1
608	и содержания	1	1
609	говорим о	3	1
610	в индивидуальность	1	1
611	на ее	2	1
612	отличаются от	1	1
613	этого человека	1	1
614	здесь в	3	1
615	а именно	8	1
616	или просто	1	1
617	только путем	3	1
618	мы возьмем	3	1
619	в живом	1	1
620	не нужна	1	1
621	этот термин	1	1
622	и своего	2	1
623	уже давно	1	1
624	она является	1	1
625	ничем не	2	1
626	зависит от	1	1
627	предмет хотя	1	1
628	человеческой жизни	2	1
629	с которым	1	1
630	отделить от	1	1
631	план и	1	1
632	что мы	8	1
633	здесь именно	1	1
634	стороны в	1	1
635	будет совершенно	2	1
636	нет ничего	6	1
637	ведь только	1	1
638	эти слова	2	1
639	вместе с	2	1
640	путь от	2	1
641	мы говорим	4	1
642	места где	1	1
643	что именно	1	1
644	из которых	2	1
645	еще на	2	1
646	месте и	1	1
647	он будет	2	1
648	не существенно	1	1
649	но сам	1	1
650	когда мы	15	1
651	есть общее	2	1
652	это различие	1	1
653	самого себя	3	1
654	и всей	2	1
655	в первой	1	1
656	это значит	4	1
657	как целое	1	1
658	все наше	1	1
659	есть тот	1	1
660	том смысле	3	1
661	этого факта	1	1
662	слова и	3	1
663	только для	1	1
664	о его	2	1
665	же самое	9	1
666	мысли но	1	1
667	остается в	1	1
668	определения и	1	1
669	одного и	1	1
670	и сама	2	1
671	ведь можно	1	1
672	при таком	2	1
673	не существует	1	1
674	она может	2	1
675	или в	4	1
676	имеет дело	1	1
677	такие которые	1	1
678	но отнюдь	1	1
679	чем эта	1	1
680	а к	2	1
681	общее положение	1	1
682	когда он	2	1
683	слова мы	1	1
684	и нераздельное	1	1
685	мы должны	7	1
686	только что	2	1
687	все они	2	1
688	чего нет	1	1
689	теории а	1	1
690	или не	1	1
691	же в	3	1
692	но оно	3	1
693	должен здесь	1	1
694	с ней	5	1
695	же будет	1	1
696	была бы	1	1
697	равно как	1	1
698	того же	2	1
699	является и	1	1
700	жизни а	3	1
701	одновременно и	1	1
702	первом случае	1	1
703	бы его	1	1
704	самое что	1	1
705	утверждать что	1	1
706	что категории	1	1
707	но эти	1	1
708	ее в	1	1
709	в искусстве	4	1
710	по поводу	2	1
711	это в	2	1
712	это понятие	2	1
713	гораздо более	5	1
714	во всяком	9	1
715	они не	1	1
