N	2gram	Tiupa_Lite_3	KulturaY
196	но в	3	2
197	для которого	3	2
198	еще на	2	2
199	он в	2	2
200	как он	1	2
201	так сказать	1	2
202	в значении	1	2
203	и если	4	2
204	в корне	1	2
205	в россии	1	2
206	состоит в	6	2
207	значение в	1	2
208	есть конечно	1	2
209	его в	2	2
210	на протяжении	1	2
211	с другими	1	2
212	для меня	2	2
213	чем в	1	2
214	и того	1	2
215	остается в	1	2
216	или менее	1	2
217	в этих	1	2
218	из того	2	2
219	и при	2	2
220	в котором	1	2
221	в отличие	5	2
222	не как	2	2
223	мысли и	1	2
224	своего рода	10	2
225	если это	2	2
226	однако в	4	2
227	нас к	2	2
228	в таких	1	2
229	к новым	1	2
230	нельзя не	1	2
231	слова как	1	2
232	уже о	3	2
233	говоря уже	4	2
234	так в	1	2
235	но мы	1	2
236	на том	1	2
237	здесь как	2	2
238	к его	1	2
239	все те	1	2
240	если как	1	2
241	внимание на	2	2
242	при котором	1	2
243	можно сказать	2	2
244	на точку	1	2
245	эти два	1	2
246	интеллигенции и	1	2
247	и об	2	2
248	в двух	1	2
249	может оказаться	1	2
250	все они	2	2
251	именно на	1	2
252	в качестве	5	2
253	конечно не	1	2
254	то и	1	2
255	речь в	1	2
256	а то	1	2
257	в одном	4	2
258	ответа на	1	2
259	еще и	2	2
260	не говоря	4	2
261	на этот	1	2
262	не означает	2	2
263	в свете	1	2
264	подобного рода	1	2
265	о чем	3	2
266	именно поэтому	1	2
267	в частности	11	2
268	эти слова	2	2
269	вместе с	5	2
270	можно будет	1	2
271	так же	2	2
272	тому как	3	2
273	понял что	1	2
274	быть не	2	2
275	материал для	1	2
276	еще раз	2	2
277	как например	2	2
278	только для	3	2
279	все это	1	2
280	не с	2	2
281	еще более	1	2
282	не знает	2	2
283	для каждой	1	2
284	том числе	3	2
285	второй из	2	1
286	отношения к	3	1
287	например в	3	1
288	зависимость от	1	1
289	и то	1	1
290	между двумя	1	1
291	из самых	1	1
292	с таким	1	1
293	согласно которой	1	1
294	поэзии и	2	1
295	года не	1	1
296	и новые	1	1
297	память о	1	1
298	так чтобы	2	1
299	само слово	1	1
300	в деле	1	1
301	делом и	1	1
302	и самой	1	1
303	этот как	1	1
304	который может	1	1
305	вышла из	1	1
306	и на	2	1
307	как ему	1	1
308	он сам	1	1
309	бы то	2	1
310	отказ от	2	1
311	легко может	2	1
312	в сторону	3	1
313	как быть	1	1
314	тогда как	17	1
315	нет и	1	1
316	значение имеет	1	1
317	идет о	1	1
318	оказывается не	2	1
319	века так	1	1
320	с этим	1	1
321	этом его	1	1
322	как оказывается	1	1
323	что касается	1	1
324	перед нами	1	1
325	и где	1	1
326	иным путем	1	1
327	для которой	1	1
328	в противоположность	2	1
329	или иную	1	1
330	за собой	1	1
331	всего лишь	5	1
332	себе как	1	1
333	нет дела	1	1
334	раз в	2	1
335	им в	2	1
336	к общей	1	1
337	что без	1	1
338	он все	2	1
339	духовной культуры	1	1
340	читателя в	1	1
341	в понимании	1	1
342	в принципе	2	1
343	не к	1	1
344	приобщиться к	1	1
345	и наоборот	2	1
346	природа и	2	1
347	удивительно что	2	1
348	в каждом	1	1
349	здесь мы	1	1
350	в другом	6	1
351	нам остается	1	1
352	внутренней форме	1	1
353	входит в	4	1
354	искусства в	1	1
355	не хуже	1	1
356	и иных	1	1
357	которая в	1	1
358	объясняется это	1	1
359	совершенно иную	1	1
360	все равно	1	1
361	этого не	1	1
362	и следовало	1	1
363	не всегда	2	1
364	и уже	1	1
365	рода и	1	1
366	для своих	1	1
367	же я	1	1
368	истории русской	1	1
369	в г	3	1
370	одно дело	2	1
371	во время	1	1
372	она сама	1	1
373	и ее	2	1
374	на месте	1	1
375	что я	5	1
376	всякий раз	2	1
377	не удивительно	2	1
378	значение для	1	1
379	одном из	2	1
380	друг другу	1	1
381	связано с	1	1
382	иной точки	1	1
383	в предыдущем	1	1
384	даже в	4	1
385	слово как	1	1
386	мы были	2	1
387	однако нас	1	1
388	в русской	1	1
389	например не	1	1
390	и остается	1	1
391	в основе	5	1
392	он мог	1	1
393	для всего	1	1
394	здесь может	1	1
395	о природе	2	1
396	же время	7	1
397	а во	1	1
398	по своей	3	1
399	за исключением	1	1
400	во всем	1	1
401	и его	6	1
402	которые делают	1	1
403	бы по	1	1
404	языка который	1	1
405	целом и	2	1
406	положение при	1	1
407	как будто	4	1
408	конечно также	1	1
409	коммуникативной функции	1	1
410	сделать в	1	1
411	начиная с	1	1
412	же самое	2	1
413	в самых	1	1
414	как некая	1	1
415	значение это	1	1
416	предыдущем очерке	1	1
417	то ни	2	1
418	на наших	1	1
419	который вынужден	1	1
420	приходит к	1	1
421	но по	1	1
422	которых и	1	1
423	от друга	1	1
424	свою очередь	1	1
425	это будет	2	1
426	до самого	1	1
427	природе своей	1	1
428	этого явления	1	1
429	никогда не	4	1
430	что однако	1	1
431	по аналогии	2	1
432	и прочих	1	1
433	она была	1	1
434	можно только	1	1
435	имеется в	1	1
436	таких примеров	1	1
437	о котором	1	1
438	об искусстве	4	1
439	в словах	3	1
440	о нем	2	1
441	искусства и	3	1
442	другом месте	1	1
443	тех кто	1	1
444	на этой	1	1
445	из рассказа	2	1
446	с литературной	1	1
447	одного из	2	1
448	с того	1	1
449	в конечном	1	1
450	и смыслом	1	1
451	к нему	1	1
452	но он	1	1
453	тем как	1	1
454	во втором	2	1
455	нуждается в	1	1
456	уже только	1	1
457	к практическому	1	1
458	чем и	1	1
459	не надо	2	1
460	них в	1	1
461	вслед за	3	1
462	также в	1	1
463	все время	3	1
464	легко можно	1	1
465	не знаю	2	1
466	вообще в	1	1
467	что здесь	1	1
468	но так	1	1
469	но с	2	1
470	одной из	1	1
471	с ними	2	1
472	в себе	6	1
473	в стороне	1	1
474	между и	1	1
475	в самое	1	1
476	аналогично тому	1	1
477	всей жизни	1	1
478	одних и	1	1
479	который в	1	1
480	точно и	1	1
481	в начале	4	1
482	свидетельствует о	1	1
483	или даже	1	1
484	конечном счете	1	1
485	не стал	1	1
486	к единой	1	1
487	за ним	2	1
488	ту или	1	1
489	в правах	1	1
490	для него	2	1
491	и их	1	1
492	с различными	1	1
493	текста в	1	1
494	и со	1	1
495	мы рассмотрели	1	1
496	отношении к	1	1
497	и делает	1	1
498	задачи в	1	1
499	друг от	1	1
500	с общим	1	1
501	со стороны	7	1
502	что тем	1	1
503	делает в	1	1
504	сюда же	1	1
505	и тех	1	1
506	по своим	1	1
507	что для	1	1
508	обратиться к	1	1
509	выше и	2	1
510	превращается в	1	1
511	смысла и	1	1
512	а на	2	1
513	более того	3	1
514	мы и	2	1
515	было сказано	1	1
516	возвращаясь к	1	1
517	а по	2	1
518	а так	2	1
519	здесь очевидно	1	1
520	далеко еще	1	1
521	и ты	4	1
522	не об	1	1
523	лишь тогда	1	1
524	если не	2	1
525	почву для	1	1
526	что поскольку	1	1
527	и потому	2	1
528	в иных	3	1
529	есть собственно	1	1
530	речь не	1	1
531	поскольку они	1	1
532	к жизни	2	1
533	целом ряде	1	1
534	этих словах	1	1
535	ведет к	1	1
536	и возможностей	1	1
537	в первой	2	1
538	исходя из	1	1
539	и было	1	1
540	ли не	1	1
541	в контексте	1	1
542	высказывания и	1	1
543	это явление	1	1
544	чем дело	1	1
545	не внутри	1	1
546	и для	4	1
547	от той	1	1
548	и от	1	1
549	здесь я	1	1
550	в те	1	1
551	собственно говоря	1	1
552	лишь как	1	1
553	у них	1	1
554	не должен	1	1
555	будто бы	1	1
556	вот этот	1	1
557	же в	2	1
558	но вот	1	1
559	несмотря на	2	1
560	в период	1	1
561	я говорю	2	1
562	в свою	2	1
563	например и	1	1
564	в последнем	1	1
565	культуры в	1	1
566	и идеи	1	1
567	есть и	1	1
568	цели в	1	1
569	к этому	2	1
570	и вместе	2	1
571	к этой	1	1
572	только не	1	1
573	о которых	1	1
574	который не	1	1
575	русской литературы	2	1
576	этой точки	1	1
