N	2gram	Medvedev_V_1	Istorich
145	быть и	1	3
146	но это	1	3
147	между прочим	2	3
148	и от	3	3
149	его не	3	3
150	и все	1	3
151	сказать что	5	3
152	равно как	4	3
153	ее в	4	3
154	ту же	2	2
155	например в	3	2
156	и то	1	2
157	и есть	5	2
158	в котором	3	2
159	теперь к	1	2
160	или наоборот	1	2
161	же как	2	2
162	вопрос о	1	2
163	время как	1	2
164	но она	1	2
165	на себя	1	2
166	из того	1	2
167	то это	2	2
168	и он	2	2
169	в ней	2	2
170	знаем что	2	2
171	по отношению	7	2
172	в качестве	11	2
173	себе и	2	2
174	как в	1	2
175	в своем	8	2
176	хотя и	2	2
177	что по	1	2
178	ни один	7	2
179	образом и	1	2
180	то время	1	2
181	тому же	1	2
182	если он	1	2
183	они в	1	2
184	всех этих	2	2
185	в виде	1	2
186	что еще	1	2
187	так и	5	2
188	в работе	3	2
189	же не	1	2
190	такая форма	1	2
191	смерть и	1	2
192	ни в	1	2
193	вовсе не	3	2
194	с тем	3	2
195	со своими	1	2
196	и для	2	2
197	выйти за	1	2
198	после этого	2	2
199	и некоторые	1	2
200	не представляют	1	2
201	точки зрения	3	2
202	это делает	3	2
203	в которых	3	2
204	друг другу	1	2
205	даже в	5	2
206	в то	6	2
207	не имеет	1	2
208	одна из	4	2
209	в русском	1	2
210	относится к	2	2
211	как будто	1	2
212	ли это	2	2
213	вот почему	4	2
214	в самых	2	2
215	утверждать что	4	2
216	на это	2	2
217	и это	1	2
218	говорит и	8	2
219	роль в	4	2
220	в другом	2	2
221	связанных с	1	2
222	после того	1	2
223	образом в	3	2
224	связанное с	2	2
225	и что	1	2
226	за это	1	2
227	в силу	11	2
228	с того	1	2
229	а также	1	2
230	между тем	5	2
231	в три	1	2
232	в него	1	2
233	же в	6	2
234	этот вопрос	3	2
235	дело с	1	2
236	очень много	1	2
237	и так	1	2
238	они могут	1	2
239	с одной	2	2
240	в жизни	2	2
241	что не	3	2
242	еще одну	1	2
243	мы знаем	3	2
244	себе в	1	2
245	всяком случае	1	2
246	в одном	4	2
247	перейти к	1	2
248	только на	1	2
249	в особенности	2	2
250	и даже	2	2
251	даже не	2	2
252	и др	9	2
253	к более	1	2
254	не было	7	2
255	одной стороны	2	2
256	потом в	1	2
257	имеет своей	1	2
258	нет никаких	2	2
259	можно утверждать	3	2
260	сказки о	1	2
261	и потому	2	2
262	имеются в	1	2
263	да и	1	2
264	с очень	1	2
265	можно сказать	4	2
266	из вариантов	1	2
267	если не	1	2
268	происходит в	1	2
269	свете этих	1	2
270	от него	1	2
271	еще более	1	2
272	не дает	1	2
273	нет ничего	1	2
274	сообщает о	1	2
275	более поздних	1	2
276	совершенно не	1	2
277	отношению к	7	2
278	жизни и	3	2
279	только не	2	2
280	часто встречается	1	2
281	во всяком	1	2
282	также что	2	1
283	также и	2	1
284	таком случае	1	1
285	начинается с	1	1
286	и через	2	1
287	самом деле	1	1
288	этого мира	1	1
289	действительности и	7	1
290	и этот	2	1
291	несколько иной	1	1
292	в несколько	1	1
293	на эти	2	1
294	человека и	3	1
295	наличие в	1	1
296	к общему	1	1
297	между собой	1	1
298	быть в	1	1
299	что его	2	1
300	в различных	2	1
301	где же	1	1
302	сад и	1	1
303	как если	1	1
304	но как	3	1
305	к ним	1	1
306	ответ на	1	1
307	некоторые черты	1	1
308	нет и	3	1
309	к сожалению	2	1
310	отнюдь не	3	1
311	чем же	4	1
312	как говорит	5	1
313	более чем	1	1
314	общего с	1	1
315	от до	2	1
316	понимать в	1	1
317	что ее	1	1
318	перед нами	4	1
319	кроме того	1	1
320	целом но	1	1
321	еще больше	1	1
322	к этой	1	1
323	не очень	1	1
324	русских народных	1	1
325	он в	1	1
326	бы не	2	1
327	ни одна	2	1
328	что автор	1	1
329	общеизвестно что	1	1
330	на то	1	1
331	соответствующие этим	1	1
332	двух лет	1	1
333	и ту	1	1
334	некоторые авторы	2	1
335	этот процесс	2	1
336	не следует	8	1
337	в определенном	1	1
338	главным образом	7	1
339	эту задачу	1	1
340	видеть в	2	1
341	не как	1	1
342	том чтобы	2	1
343	в сад	1	1
344	из него	1	1
345	его от	2	1
346	подобно тому	2	1
347	и по	3	1
348	укажем что	1	1
349	говорит следующее	4	1
350	так например	2	1
351	и наоборот	1	1
352	этому вопросу	1	1
353	человека в	2	1
354	по своему	1	1
355	в состоянии	1	1
356	об этом	9	1
357	бы быть	1	1
358	свойств и	1	1
359	не нашел	1	1
360	а как	2	1
361	входит в	1	1
362	заключается в	2	1
363	с другими	2	1
364	со всех	1	1
365	одной из	1	1
366	при смерти	1	1
367	частности из	1	1
368	ни одной	1	1
369	соответствии с	1	1
370	которой он	1	1
371	в своей	4	1
372	что такое	2	1
373	художественного творчества	18	1
374	фактического материала	3	1
375	это подтверждается	1	1
376	о наличии	2	1
377	она у	1	1
378	не самый	1	1
379	и той	1	1
380	которые в	2	1
381	был только	1	1
382	что этот	1	1
383	все данные	1	1
384	как можно	1	1
385	по себе	2	1
386	природой в	1	1
387	вплоть до	2	1
388	говорит по	1	1
389	в таких	1	1
390	самого начала	1	1
391	эти формы	1	1
392	например не	2	1
393	того как	1	1
394	в плане	5	1
395	например что	3	1
396	у различных	1	1
397	и отдельных	3	1
398	функцию в	1	1
399	течение двух	1	1
400	это мы	3	1
401	казалось бы	1	1
402	не имели	1	1
403	это то	1	1
404	имеем дело	1	1
405	на себе	1	1
406	подтверждает это	1	1
407	свою мать	1	1
408	е не	1	1
409	только с	2	1
410	так то	1	1
411	мы и	1	1
412	они показывают	1	1
413	в каком	1	1
414	только наиболее	1	1
415	не создает	1	1
416	к таким	1	1
417	начиная с	2	1
418	нет ни	2	1
419	лежит в	1	1
420	отличается от	2	1
421	об одном	1	1
422	которые его	1	1
423	что при	2	1
424	если же	1	1
425	ничего общего	1	1
426	на охоте	1	1
427	и поэтому	1	1
428	приходит к	1	1
429	случае вот	1	1
430	с ее	1	1
431	как не	1	1
432	свою очередь	1	1
433	как один	1	1
434	и пытается	1	1
435	в ее	4	1
436	указывалось что	1	1
437	внимания то	1	1
438	всегда были	1	1
439	только то	2	1
440	очень существенно	1	1
441	вопрос что	1	1
442	примеров можно	2	1
443	и сам	1	1
444	в образе	2	1
445	только через	1	1
446	можно было	2	1
447	же другие	1	1
448	это вовсе	1	1
449	это настолько	1	1
450	каждого из	1	1
451	характер этих	1	1
452	часто в	1	1
453	за этими	1	1
454	является в	1	1
455	изучение этих	1	1
456	этой жизни	1	1
457	силу того	1	1
458	он сам	2	1
459	для этого	1	1
460	по мере	1	1
461	с ним	1	1
462	все те	1	1
463	на море	1	1
464	даже из	1	1
465	в порядке	5	1
466	представления об	2	1
467	это происходит	1	1
468	и та	1	1
469	никак не	1	1
470	ли она	1	1
471	толстой и	1	1
472	по их	1	1
473	связанной с	1	1
474	по наблюдениям	1	1
475	помощи которых	1	1
476	толстой в	1	1
477	связаны с	1	1
478	из моментов	1	1
479	говорит в	3	1
480	наконец и	1	1
481	указывает что	1	1
482	следует ли	1	1
483	которых она	1	1
484	оно и	1	1
485	и дает	1	1
486	только у	2	1
487	большею частью	1	1
488	но этим	1	1
489	хотя бы	19	1
490	пор не	1	1
491	как нечто	1	1
492	который в	1	1
493	сознания человека	1	1
494	по этому	9	1
495	конечно не	1	1
496	с нею	2	1
497	уже в	1	1
498	не знать	1	1
499	в нашей	4	1
500	в начале	1	1
501	или даже	1	1
502	рассказывает что	2	1
503	характерно что	1	1
504	и их	3	1
505	обычно не	1	1
506	могло бы	2	1
507	сами по	1	1
508	себя от	1	1
509	заметить что	1	1
510	от того	2	1
511	и вместе	1	1
512	эти явления	2	1
513	к двум	1	1
514	были бы	1	1
515	так не	1	1
516	как у	2	1
517	или иначе	1	1
518	не один	1	1
519	и тех	1	1
520	стороны он	1	1
521	несколько примеров	1	1
522	и быть	2	1
523	толстой очень	1	1
524	себя и	1	1
525	материалов в	3	1
526	говорит о	7	1
527	близко к	1	1
528	в соответствии	1	1
529	них и	1	1
530	которые не	1	1
531	на этот	1	1
532	не означает	1	1
533	жизнь в	1	1
534	подобного рода	1	1
535	самый факт	2	1
536	о чем	2	1
537	на эту	1	1
538	или с	1	1
539	что мы	2	1
540	есть одно	1	1
541	роль и	1	1
542	вступает с	1	1
543	всем что	1	1
544	обратил внимание	1	1
545	так или	1	1
546	тому как	2	1
547	его работе	1	1
548	по которой	1	1
549	как бы	5	1
550	образом на	1	1
551	исходя из	1	1
552	это значит	1	1
553	следующее у	1	1
554	том смысле	1	1
555	эти вопросы	2	1
556	с этой	1	1
557	в основном	5	1
558	только для	1	1
559	о его	2	1
560	все это	10	1
561	но для	2	1
562	ранних стадиях	1	1
563	в книге	2	1
564	становится понятным	1	1
565	он обычно	1	1
566	может меняться	1	1
567	видно из	3	1
568	словесное выражение	1	1
569	которой мы	1	1
570	все они	2	1
571	сохранила нам	1	1
572	рассмотрим несколько	1	1
573	героя и	1	1
574	состоит из	1	1
575	от всех	1	1
576	материалов и	1	1
577	бы его	1	1
578	это и	6	1
579	на своем	1	1
580	они всегда	1	1
581	основываясь на	2	1
582	с возникновением	1	1
583	в поиски	1	1
584	видим в	1	1
585	это в	1	1
586	как на	3	1
587	в таком	1	1
588	этой точки	2	1
589	том числе	2	1
590	которая не	2	1
