N	2gram	Medvedev_F_3	Istorich
119	в ином	1	3
120	но уже	2	3
121	в то	7	3
122	друг друга	5	3
123	для того	4	3
124	что при	1	3
125	того чтобы	5	3
126	в себя	1	3
127	никогда не	5	3
128	и с	3	3
129	и вообще	1	3
130	о нем	3	3
131	но мы	1	3
132	в форме	1	3
133	и др	2	3
134	и из	2	3
135	сюда же	1	3
136	но оно	2	3
137	и пр	15	3
138	нем и	2	3
139	и все	8	3
140	в данном	6	3
141	ее и	2	3
142	а в	1	3
143	в целях	2	3
144	е в	1	3
145	героя и	2	3
146	состоит из	1	3
147	они не	4	3
148	ту же	2	2
149	того же	3	2
150	самом деле	16	2
151	он может	2	2
152	тех же	1	2
153	одним из	3	2
154	человека и	2	2
155	мы и	3	2
156	это время	1	2
157	как таковые	1	2
158	время в	3	2
159	во всех	3	2
160	видели что	2	2
161	находит в	1	2
162	только тогда	1	2
163	по отношению	3	2
164	очевидно что	2	2
165	эта связь	2	2
166	как таковое	1	2
167	уже в	4	2
168	еще один	1	2
169	на то	1	2
170	друг с	1	2
171	и по	1	2
172	так например	1	2
173	о чем	1	2
174	и других	1	2
175	в это	1	2
176	из нее	2	2
177	о которых	1	2
178	такой же	2	2
179	точки зрения	16	2
180	в своей	6	2
181	таким же	2	2
182	ее в	3	2
183	то его	2	2
184	но он	1	2
185	что этот	2	2
186	по себе	4	2
187	даже в	2	2
188	по мере	1	2
189	а на	2	2
190	она не	4	2
191	тогда когда	4	2
192	когда они	1	2
193	одна из	2	2
194	не потому	1	2
195	с другом	1	2
196	это происходит	1	2
197	должен быть	2	2
198	данном случае	4	2
199	так в	2	2
200	роль в	4	2
201	этого они	1	2
202	мы приведем	1	2
203	как герой	1	2
204	об этом	1	2
205	еще в	3	2
206	вошел в	2	2
207	если бы	12	2
208	ничего не	2	2
209	язык и	1	2
210	или на	2	2
211	можно сказать	3	2
212	от них	1	2
213	же в	1	2
214	того что	3	2
215	в формах	2	2
216	но так	2	2
217	том как	2	2
218	то в	2	2
219	именно на	2	2
220	так что	1	2
221	на ней	1	2
222	из них	2	2
223	е на	1	2
224	его и	3	2
225	превращаются в	2	2
226	тогда он	2	2
227	вовсе не	28	2
228	мы можем	4	2
229	и вместе	1	2
230	в других	1	2
231	из двух	1	2
232	со стороны	4	2
233	до сих	1	2
234	как у	1	2
235	и быть	1	2
236	и затем	1	2
237	социальной жизни	4	2
238	говорит о	1	2
239	а не	17	2
240	один из	1	2
241	его по	1	2
242	центра тяжести	1	2
243	что мы	1	2
244	под влиянием	1	2
245	чтобы она	1	2
246	и потому	5	2
247	в течение	1	2
248	одновременно с	1	2
249	как бы	8	2
250	по существу	1	2
251	это значит	2	2
252	и этим	1	2
253	с этой	1	2
254	сих пор	1	2
255	но для	2	2
256	становится понятным	1	2
257	и для	6	2
258	формы и	3	2
259	не объясняет	1	2
260	сказать что	3	2
261	и при	1	2
262	совершенно не	7	2
263	к его	3	2
264	отношению к	3	2
265	к этому	2	2
266	жизни и	4	2
267	то на	1	1
268	функции в	3	1
269	сам по	1	1
270	всего этот	1	1
271	его здесь	1	1
272	себе путь	1	1
273	переход от	1	1
274	и сюжет	2	1
275	тем же	7	1
276	между двумя	1	1
277	здесь и	6	1
278	не имеют	1	1
279	должна быть	3	1
280	в зависимости	5	1
281	той же	3	1
282	с более	1	1
283	этого нет	1	1
284	теперь мы	1	1
285	что уже	2	1
286	на место	1	1
287	место в	10	1
288	формы эти	1	1
289	из того	1	1
290	но даже	1	1
291	же что	2	1
292	зависимости от	5	1
293	оно входит	1	1
294	форм в	1	1
295	нельзя рассматривать	1	1
296	он встречается	1	1
297	не был	1	1
298	служит для	1	1
299	то мы	3	1
300	своей работе	1	1
301	на самом	14	1
302	совсем не	5	1
303	кладут в	1	1
304	должны были	1	1
305	нужно быть	1	1
306	иногда и	1	1
307	себе и	1	1
308	отличие от	2	1
309	что они	5	1
310	к сожалению	1	1
311	отнюдь не	8	1
312	чем же	2	1
313	в одной	5	1
314	стороны и	2	1
315	что как	1	1
316	части в	1	1
317	путь в	1	1
318	пределах одной	2	1
319	не два	1	1
320	а и	3	1
321	оказывается в	1	1
322	следующим образом	1	1
323	увидим что	2	1
324	но в	6	1
325	которых идет	1	1
326	случае они	1	1
327	та же	1	1
328	вопрос почему	1	1
329	что так	1	1
330	только на	4	1
331	в иную	1	1
332	остановиться на	1	1
333	и тот	1	1
334	в себе	3	1
335	если он	1	1
336	и если	1	1
337	что она	2	1
338	при этом	8	1
339	уже тогда	1	1
340	случаях особенно	1	1
341	все другие	1	1
342	ключ к	1	1
343	всех этих	2	1
344	пределах одного	2	1
345	героя мало	1	1
346	подобно тому	4	1
347	теперь с	1	1
348	они на	2	1
349	главным образом	2	1
350	этих форм	1	1
351	знает что	1	1
352	было бы	6	1
353	уже знаем	2	1
354	на почве	2	1
355	чаще всего	1	1
356	его состав	1	1
357	в жизни	11	1
358	роль что	1	1
359	он является	2	1
360	это положение	1	1
361	органическую связь	1	1
362	новые формы	2	1
363	для чего	2	1
364	характерно что	2	1
365	то с	1	1
366	в развитии	1	1
367	и тогда	2	1
368	смысл и	4	1
369	что собственно	2	1
370	только тем	1	1
371	ведут к	1	1
372	вещи в	1	1
373	дело а	1	1
374	он понимает	1	1
375	работы в	1	1
376	художественного творчества	2	1
377	с точки	14	1
378	в их	1	1
379	она в	1	1
380	в своем	2	1
381	в отличие	2	1
382	от его	3	1
383	именно из	1	1
384	при которых	1	1
385	в одном	1	1
386	них является	1	1
387	и эти	1	1
388	и более	3	1
389	войти в	5	1
390	в конце	3	1
391	нее т	1	1
392	категория в	1	1
393	тем самым	1	1
394	а иногда	2	1
395	что эта	1	1
396	у этих	1	1
397	виду что	2	1
398	извне и	1	1
399	особенно ярко	1	1
400	она могла	1	1
401	самого начала	1	1
402	меня не	1	1
403	как о	2	1
404	дело не	2	1
405	правда в	2	1
406	материала в	5	1
407	иметь в	1	1
408	в стадии	1	1
409	не могло	2	1
410	находятся в	2	1
411	же время	7	1
412	здесь играет	1	1
413	явление в	1	1
414	эти связи	1	1
415	и связи	1	1
416	развивается в	1	1
417	такой случай	1	1
418	связь и	1	1
419	же этот	1	1
420	связи в	1	1
421	же он	2	1
422	в сознании	1	1
423	здесь же	1	1
424	в процессе	15	1
425	следует что	4	1
426	в каком	2	1
427	однако это	1	1
428	в момент	1	1
429	числе и	1	1
430	мере того	1	1
431	к тому	4	1
432	а что	3	1
433	его с	1	1
434	они и	3	1
435	всегда есть	1	1
436	оно не	3	1
437	утверждать что	1	1
438	для художественного	2	1
439	и о	1	1
440	в виду	3	1
441	вывод что	1	1
442	здесь не	2	1
443	что там	1	1
444	мы остановимся	1	1
445	чтобы быть	1	1
446	можно сделать	1	1
447	на той	1	1
448	с самого	1	1
449	или для	1	1
450	идет речь	1	1
451	ясно в	1	1
452	сам становится	2	1
453	собой по	1	1
454	можно только	2	1
455	это только	2	1
456	что под	1	1
457	для этого	2	1
458	даже не	1	1
459	говорят что	1	1
460	сводится к	5	1
461	также уже	1	1
462	говорит об	1	1
463	вместе со	1	1
464	за пределами	1	1
465	никак не	3	1
466	одного из	1	1
467	как форма	1	1
468	важно не	2	1
469	на основе	1	1
470	может он	1	1
471	является с	1	1
472	повод к	1	1
473	и только	2	1
474	наконец в	1	1
475	в ту	1	1
476	не тот	1	1
477	может иметь	2	1
478	тело и	1	1
479	один момент	1	1
480	в литературе	6	1
481	известно что	1	1
482	но с	1	1
483	хотя бы	6	1
484	они хотели	1	1
485	то он	3	1
486	словами мы	1	1
487	одного целого	1	1
488	тот же	1	1
489	одной из	2	1
490	целого и	1	1
491	еще и	1	1
492	а часто	1	1
493	и так	1	1
494	всяком случае	6	1
495	и ее	6	1
496	в эти	1	1
497	положение что	1	1
498	смысле мы	1	1
499	же и	4	1
500	непонятным и	1	1
501	и у	1	1
502	вопроса о	1	1
503	еще одно	1	1
504	в нашей	1	1
505	другое то	1	1
506	а то	1	1
507	или даже	1	1
508	или просто	1	1
509	специфическая особенность	1	1
510	к каким	1	1
511	одно из	1	1
512	не так	1	1
513	для него	1	1
514	себе в	1	1
515	ведь это	1	1
516	слова в	1	1
517	в котором	2	1
518	другую сторону	1	1
519	него это	1	1
520	в систему	1	1
521	говорит он	5	1
522	нет в	1	1
523	без всякой	2	1
524	ней и	1	1
525	и даже	2	1
526	или иной	2	1
527	есть не	1	1
528	что человек	1	1
529	здесь в	1	1
530	в каких	2	1
531	мы еще	2	1
532	объясняется тем	1	1
533	что для	1	1
534	можно назвать	1	1
535	в определенных	1	1
536	д их	1	1
537	то и	1	1
538	не было	1	1
539	не знает	1	1
540	и самые	1	1
541	в руках	1	1
542	совершенно очевидно	1	1
543	стороны в	1	1
544	нет никаких	2	1
545	равно как	3	1
546	нет ничего	1	1
547	единства и	3	1
548	очень важное	1	1
549	можно утверждать	1	1
550	как это	4	1
551	к другой	1	1
552	не удается	1	1
553	одну из	2	1
554	к своему	1	1
555	конечно не	4	1
556	где же	1	1
557	а другое	1	1
558	тому как	5	1
559	а потом	1	1
560	в американских	1	1
561	в современной	1	1
562	указывает что	1	1
563	к следующему	1	1
564	быть не	1	1
565	было ни	1	1
566	является для	3	1
567	только для	1	1
568	как таковой	3	1
569	есть она	1	1
570	и часто	1	1
571	происходит в	1	1
572	и от	11	1
573	это можно	2	1
574	мира и	1	1
575	в другое	1	1
576	от него	2	1
577	в основе	3	1
578	у них	2	1
579	бы в	6	1
580	все они	1	1
581	есть уже	1	1
582	и начинается	1	1
583	но если	2	1
584	обычно не	1	1
585	материал и	2	1
586	того на	1	1
587	слагается из	1	1
588	всех других	3	1
589	но очевидно	1	1
590	из этого	4	1
591	формы его	3	1
592	в самом	11	1
593	допустить что	1	1
594	в искусстве	7	1
595	в своих	6	1
596	в таком	2	1
597	во всяком	6	1
598	этой точки	1	1
599	том числе	1	1
