N	2gram	Potebnia_M_4	Myshleni
155	в теории	1	4
156	развития но	1	4
157	в качестве	1	4
158	так что	5	4
159	и их	3	4
160	то время	1	4
161	речь и	1	4
162	не могут	2	4
163	с другой	2	4
164	именно в	3	4
165	к которому	1	4
166	на этот	2	4
167	что мы	10	4
168	вместе с	6	4
169	тому как	2	4
170	это есть	3	4
171	в состоянии	2	4
172	мысли ребенка	1	4
173	что сознание	1	4
174	мы видим	2	4
175	бы в	2	4
176	тем более	5	4
177	в свою	2	4
178	самом деле	3	3
179	в первом	3	3
180	отношения между	2	3
181	когда ребенок	1	3
182	мы не	8	3
183	говорить о	5	3
184	частный случай	1	3
185	понятия в	1	3
186	по своему	2	3
187	он может	1	3
188	но как	1	3
189	с этим	7	3
190	показать что	1	3
191	все же	1	3
192	как уже	1	3
193	и как	2	3
194	в действительности	3	3
195	то в	3	3
196	он в	1	3
197	и отношения	1	3
198	и тот	3	3
199	как с	1	3
200	на этом	1	3
201	и может	4	3
202	что мысль	3	3
203	не умеет	1	3
204	и тем	4	3
205	с тем	7	3
206	в научном	1	3
207	мы видели	1	3
208	и того	1	3
209	восприятия и	1	3
210	что значит	2	3
211	в этих	3	3
212	таким же	5	3
213	в их	1	3
214	сих пор	4	3
215	и более	4	3
216	имеет свою	2	3
217	из которых	2	3
218	не менее	5	3
219	что эта	1	3
220	в смысле	3	3
221	но что	2	3
222	и отношений	1	3
223	только не	3	3
224	вытекает из	1	3
225	как она	2	3
226	и его	2	3
227	связи с	3	3
228	ничего общего	1	3
229	свою очередь	1	3
230	в себя	1	3
231	переход к	1	3
232	и с	4	3
233	до сих	4	3
234	в чем	1	3
235	этих двух	1	3
236	к нему	5	3
237	а потому	1	3
238	что и	7	3
239	одной из	1	3
240	между тем	9	3
241	вопрос об	1	3
242	с одной	1	3
243	в известной	1	3
244	в одном	4	3
245	а в	5	3
246	от того	4	3
247	понятия не	1	3
248	перейти к	1	3
249	один и	5	3
250	прежде всего	1	3
251	в частности	1	3
252	чем в	2	3
253	этом случае	5	3
254	но это	3	3
255	одного и	1	3
256	одной стороны	1	3
257	к его	2	3
258	мысли но	4	3
259	как на	1	3
260	ее в	1	3
261	значение в	1	3
262	ту же	3	2
263	одним из	1	2
264	такое же	2	2
265	нам кажется	2	2
266	что эти	3	2
267	есть не	4	2
268	которую мы	1	2
269	из сказанного	3	2
270	я не	2	2
271	зависимости от	1	2
272	в ней	2	2
273	что оба	1	2
274	быть в	1	2
275	столь же	2	2
276	в различных	2	2
277	во всех	1	2
278	что я	11	2
279	а тем	1	2
280	невозможно объяснить	1	2
281	очевидно что	7	2
282	не извне	1	2
283	отличие от	1	2
284	которые не	2	2
285	его на	1	2
286	общего с	1	2
287	в образовании	1	2
288	и к	6	2
289	котором она	2	2
290	ступени развития	1	2
291	того факта	1	2
292	то и	4	2
293	только один	1	2
294	если он	1	2
295	на его	3	2
296	что она	2	2
297	идет от	2	2
298	к одному	3	2
299	из виду	2	2
300	свое время	1	2
301	мысли как	2	2
302	имел бы	1	2
303	но все	1	2
304	те же	3	2
305	деятельности с	1	2
306	в них	3	2
307	все равно	3	2
308	к которым	3	2
309	на основании	4	2
310	развития так	1	2
311	и потом	1	2
312	понятия и	1	2
313	во второй	1	2
314	в своей	1	2
315	в котором	4	2
316	к предмету	1	2
317	самое что	1	2
318	иначе как	1	2
319	состоящее в	1	2
320	мысли от	2	2
321	значение для	1	2
322	отношений между	2	2
323	дает ребенку	1	2
324	друг другу	1	2
325	все это	5	2
326	более сложные	1	2
327	их в	3	2
328	на всю	1	2
329	же мы	2	2
330	стоит только	1	2
331	но они	1	2
332	сделать и	1	2
333	видим что	1	2
334	во всем	1	2
335	до того	3	2
336	для другого	1	2
337	то это	8	2
338	факта что	1	2
339	и здесь	2	2
340	лежит в	1	2
341	должны быть	3	2
342	и другим	3	2
343	два момента	1	2
344	указывает на	2	2
345	в виду	3	2
346	но при	1	2
347	на основе	1	2
348	в истории	4	2
349	речи то	1	2
350	своей мысли	1	2
351	что у	3	2
352	на нее	3	2
353	почему в	1	2
354	не с	2	2
355	том как	1	2
356	в некоторой	1	2
357	по мере	7	2
358	связанная с	3	2
359	находится в	5	2
360	мысли которая	2	2
361	это происходит	1	2
362	говорим о	1	2
363	и поэтому	1	2
364	и из	3	2
365	находятся в	1	2
366	образом в	5	2
367	его в	4	2
368	на отдельные	1	2
369	и требует	1	2
370	вслед за	1	2
371	знания и	1	2
372	речи есть	1	2
373	может иметь	2	2
374	происходит в	2	2
375	есть процесс	2	2
376	что только	2	2
377	в вопросе	1	2
378	что нам	1	2
379	в первой	1	2
380	процессов в	1	2
381	на всем	1	2
382	только на	4	2
383	в единстве	1	2
384	же в	1	2
385	но с	1	2
386	из них	1	2
387	эти три	1	2
388	никто не	2	2
389	вовсе не	7	2
390	к ним	2	2
391	само по	5	2
392	не говорит	1	2
393	как будто	1	2
394	образом что	2	2
395	и даже	2	2
396	о влиянии	1	2
397	а с	1	2
398	не отдает	1	2
399	своего собственного	1	2
400	только к	1	2
401	у нас	2	2
402	может ли	1	2
403	во внимание	1	2
404	на который	2	2
405	и потому	10	2
406	мы говорим	7	2
407	только начинается	1	2
408	всем остальным	2	2
409	предположить что	4	2
410	этой последней	1	2
411	научной мысли	1	2
412	эту мысль	2	2
413	и тому	1	2
414	благодаря этому	1	2
415	только для	2	2
416	в более	2	2
417	совершается в	1	2
418	об отношении	2	2
419	сознания и	1	2
420	понять что	1	2
421	которая в	1	2
422	чтобы понять	2	2
423	или не	1	2
424	мы различаем	2	2
425	от всякого	1	2
426	другой стороны	1	2
427	из этого	2	2
428	в свое	1	2
429	жизни и	1	2
430	в своих	2	2
431	по поводу	4	2
432	во всяком	5	2
433	все что	2	2
434	равным образом	1	1
435	а между	4	1
436	всем ее	1	1
437	например в	3	1
438	относится и	1	1
439	словом как	1	1
440	связана с	1	1
441	сам по	4	1
442	на самом	3	1
443	только потому	4	1
444	этого последнего	2	1
445	но тем	2	1
446	на деле	2	1
447	дают ребенку	1	1
448	мысли а	2	1
449	к другому	1	1
450	на отношение	1	1
451	другого предмета	1	1
452	одним и	1	1
453	мы уже	3	1
454	это объяснение	2	1
455	полагает что	1	1
456	для своего	1	1
457	мы имеем	4	1
458	же следует	1	1
459	и о	4	1
460	свойств и	1	1
461	гуманитарных наук	2	1
462	и новые	1	1
463	почему мы	1	1
464	устанавливает между	1	1
465	слов как	2	1
466	этих предметов	1	1
467	что иное	2	1
468	как во	1	1
469	самого говорящего	2	1
470	но уже	3	1
471	чем оно	1	1
472	исследования но	1	1
473	же что	2	1
474	перед нашим	1	1
475	себе что	1	1
476	меньше чем	1	1
477	и этого	1	1
478	он сам	1	1
479	понятий что	1	1
480	заключенное в	2	1
481	иное как	2	1
482	нам представляется	2	1
483	что его	2	1
484	и значит	1	1
485	и связь	1	1
486	самому мыслящему	1	1
487	общих чертах	2	1
488	то мы	3	1
489	различия между	1	1
490	в ее	2	1
491	друг к	1	1
492	которых один	1	1
493	понятий но	1	1
494	самым мы	1	1
495	способности к	1	1
496	что язык	7	1
497	значение и	2	1
498	силу этого	1	1
499	отличаются от	1	1
500	этим последним	4	1
501	в собственном	1	1
502	что хотя	3	1
503	более чем	3	1
504	независимо от	6	1
505	мысли только	1	1
506	единиц в	1	1
507	путь по	1	1
508	бы при	1	1
509	более и	2	1
510	как нам	1	1
511	что совершается	1	1
512	к новому	1	1
513	перед нами	1	1
514	кроме того	3	1
515	из сознания	1	1
516	нового не	1	1
517	она так	2	1
518	с понятием	1	1
519	и каждое	1	1
520	неизмеримо более	1	1
521	следующим образом	1	1
522	следует сказать	2	1
523	в себе	14	1
524	и переход	1	1
525	вопрос почему	2	1
526	что это	7	1
527	сказать о	1	1
528	формы в	3	1
529	чем больше	2	1
530	в нашем	2	1
531	самым и	1	1
532	и сложная	1	1
533	думать что	4	1
534	еще один	1	1
535	ли тогда	1	1
536	иным путем	1	1
537	вообще а	1	1
538	к предметам	1	1
539	имеем в	1	1
540	и те	1	1
541	понятия если	1	1
542	на то	7	1
543	в наших	2	1
544	то этим	2	1
545	но на	1	1
546	так сказать	5	1
547	дальше и	1	1
548	факта а	1	1
549	образом для	1	1
550	если скажем	1	1
551	не как	2	1
552	оно должно	1	1
553	том чтобы	1	1
554	но вместе	1	1
555	языком и	3	1
556	одной и	1	1
557	чтобы их	1	1
558	вообще без	1	1
559	значительной степени	2	1
560	от нее	1	1
561	в каждом	3	1
562	просто один	1	1
563	и понятие	1	1
564	здесь мы	2	1
565	этим самым	1	1
566	тем же	1	1
567	главным образом	1	1
568	есть все	1	1
569	области гуманитарных	1	1
570	об этом	2	1
571	к другу	1	1
572	разница между	1	1
573	и менее	1	1
574	лишь в	3	1
575	между одним	1	1
576	входит в	1	1
577	и других	3	1
578	может стать	1	1
579	уже сказано	1	1
580	в сложном	2	1
581	именно что	1	1
582	этот человек	1	1
583	должен был	1	1
584	опыта можно	1	1
585	внутреннего восприятия	1	1
586	был поставлен	1	1
587	слово имеет	1	1
588	это положение	1	1
589	рядом с	1	1
590	является более	1	1
591	случае мы	1	1
592	в слове	22	1
593	же ребенок	1	1
594	формы мысли	1	1
595	многие другие	1	1
596	развитие понятия	1	1
597	него значение	1	1
598	на первый	1	1
599	в связь	1	1
600	та что	1	1
601	этой связи	1	1
602	взгляд на	1	1
603	в следующем	1	1
604	смысле можно	1	1
605	же это	1	1
606	данного предмета	1	1
607	быть названы	2	1
608	обобщение и	2	1
609	чем более	3	1
610	том смысле	2	1
611	существуют такие	1	1
612	дальнейшее развитие	1	1
613	понятием и	1	1
614	о языке	2	1
615	от его	2	1
616	вопрос на	1	1
617	является только	1	1
618	мысли есть	4	1
619	образом и	1	1
620	которые в	1	1
621	в прямом	1	1
622	это относится	1	1
623	тем не	4	1
624	влечет за	1	1
625	указывает только	1	1
626	возможно только	3	1
627	языков и	1	1
628	том же	2	1
629	мере и	1	1
630	из слов	1	1
631	к развитию	1	1
632	что происходит	2	1
633	дали ему	1	1
634	о значении	1	1
635	участвует в	1	1
636	с которой	1	1
637	она не	2	1
638	от нас	1	1
639	есть нечто	5	1
640	дело не	2	1
641	известная доля	1	1
642	только из	1	1
643	и притом	2	1
644	к этим	1	1
645	и сама	2	1
646	его собственного	1	1
647	различия в	1	1
648	ходом развития	1	1
649	можем предположить	1	1
650	иметь в	2	1
651	совершенно правильно	1	1
652	и образование	1	1
653	не могло	1	1
654	из него	2	1
655	на котором	4	1
656	настолько насколько	1	1
657	о природе	1	1
658	что ни	1	1
659	в самой	2	1
660	такова что	1	1
661	можно видеть	2	1
662	того в	1	1
663	к ней	2	1
664	в другую	1	1
665	относится к	1	1
666	представление об	1	1
667	быть здесь	1	1
668	в сознании	4	1
669	что речь	1	1
670	объяснить как	1	1
671	из истории	1	1
672	уже и	2	1
673	так то	3	1
674	что на	2	1
675	в каком	4	1
676	смысле к	1	1
677	перед ним	1	1
678	такие же	5	1
679	языка в	2	1
680	мысли так	1	1
681	что можно	1	1
682	начиная с	1	1
683	и понятием	1	1
684	на гораздо	1	1
685	есть только	5	1
686	из самого	1	1
687	и другой	1	1
688	числе и	1	1
689	предшествующих и	1	1
690	но из	1	1
691	предполагают уже	1	1
692	что при	1	1
693	если же	4	1
694	в применении	1	1
695	он прежде	1	1
696	звуковая форма	1	1
697	слово не	1	1
698	как происходит	2	1
699	не существует	2	1
700	и многие	2	1
701	не могу	2	1
702	без всякого	1	1
703	они ни	1	1
704	мысль о	6	1
705	языка так	1	1
706	всей своей	1	1
707	вопрос что	2	1
708	если ему	1	1
709	с языком	2	1
710	и совершенно	1	1
711	до самого	1	1
712	ясно что	1	1
713	как между	1	1
714	есть также	1	1
715	при пользовании	1	1
716	при произнесении	1	1
717	не нужно	2	1
718	к тем	1	1
719	мы в	3	1
720	в общих	2	1
721	и сознательной	1	1
722	всегда имеет	1	1
723	связанное с	1	1
724	возникают из	1	1
725	и той	1	1
726	часть или	1	1
727	или только	1	1
728	к одной	1	1
729	почему из	1	1
730	мнения что	1	1
731	что каждый	1	1
732	что существуют	1	1
733	развития на	1	1
734	на что	1	1
735	после того	2	1
736	все его	1	1
737	актов мысли	1	1
738	этом заключается	1	1
739	может не	1	1
740	и во	1	1
741	образом мы	3	1
742	один момент	1	1
743	при исследовании	1	1
744	во втором	1	1
745	мысли поэтому	1	1
746	и только	3	1
747	не более	1	1
748	другого в	1	1
749	предмета который	1	1
750	предмета на	1	1
751	которая и	1	1
752	мы хотим	2	1
753	что понятия	1	1
754	эти последние	1	1
755	которым оно	2	1
756	чтобы ответить	1	1
757	известно что	6	1
758	показывают что	1	1
759	но так	2	1
760	один из	2	1
761	то изучение	1	1
762	которым мы	1	1
763	с ними	3	1
764	что даже	2	1
765	что различные	1	1
766	могло быть	1	1
767	скажем что	1	1
768	не идет	1	1
769	сочетание звуков	1	1
770	всяком случае	3	1
771	это слово	4	1
772	ее от	1	1
773	в природе	1	1
774	между этими	1	1
775	их не	1	1
776	состоит не	1	1
777	слов если	1	1
778	лежащие в	1	1
779	действие на	1	1
780	есть в	5	1
781	не имеющие	1	1
782	не можем	5	1
783	уже в	5	1
784	звуки не	2	1
785	и они	2	1
786	положение что	1	1
787	чтобы он	1	1
788	в виде	2	1
789	что не	6	1
790	а это	1	1
791	в понятие	2	1
792	чужого языка	1	1
793	каким образом	2	1
794	при помощи	3	1
795	и обратно	1	1
796	за ним	2	1
797	только одно	1	1
798	слова если	1	1
799	это обстоятельство	2	1
800	не так	2	1
801	представить себе	2	1
802	этом слове	4	1
803	тогда как	4	1
804	сходства то	1	1
805	только сказать	1	1
806	ребенок впервые	1	1
807	отношении к	1	1
808	в систему	1	1
809	и никогда	1	1
810	объяснение этого	1	1
811	это было	2	1
812	что прежде	2	1
813	значение только	1	1
814	и вместе	3	1
815	в других	2	1
816	ближайшим образом	1	1
817	в форме	1	1
818	звуками и	1	1
819	были бы	1	1
820	разница в	1	1
821	из двух	1	1
822	нас вопроса	1	1
823	между предметами	1	1
824	он объясняет	1	1
825	со стороны	3	1
826	даже не	2	1
827	мы это	1	1
828	с другим	1	1
829	влияние на	2	1
830	человеку и	1	1
831	же раз	1	1
832	или иначе	2	1
833	его себе	1	1
834	нельзя сказать	3	1
835	здесь в	1	1
836	и нельзя	2	1
837	от известного	1	1
838	не потому	1	1
839	и прежде	2	1
840	мысль которая	2	1
841	как же	4	1
842	в воображении	1	1
843	что причина	1	1
844	не было	12	1
845	этой части	1	1
846	понятие как	1	1
847	причинной связи	1	1
848	понятиями для	1	1
849	целым рядом	1	1
850	а главное	1	1
851	их друг	1	1
852	в ту	2	1
853	с которым	2	1
854	единстве сознания	1	1
855	увидим в	1	1
856	на эту	1	1
857	если эти	1	1
858	там где	3	1
859	всего остального	1	1
860	в изучении	1	1
861	под влиянием	1	1
862	если не	1	1
863	в связи	1	1
864	понимается как	2	1
865	которая развивается	1	1
866	в речи	3	1
867	виде в	2	1
868	стороны в	1	1
869	все более	3	1
870	бы оно	1	1
871	связь с	1	1
872	я говорю	3	1
873	внимания к	1	1
874	а есть	1	1
875	в немногих	1	1
876	нее как	2	1
877	с первого	1	1
878	до этого	3	1
879	ко всем	3	1
880	относятся к	2	1
881	себе мысль	1	1
882	тех и	1	1
883	влияния на	1	1
884	если так	2	1
885	он говорит	1	1
886	в данном	4	1
887	для обозначения	1	1
888	а если	2	1
889	понятие о	1	1
890	она есть	1	1
891	этим мы	1	1
892	смысле этого	1	1
893	что всякое	1	1
894	что же	5	1
895	а потом	1	1
896	о сознательном	1	1
897	и природы	1	1
898	да и	4	1
899	слов в	4	1
900	сам не	1	1
901	отношении эта	1	1
902	исходя из	1	1
903	имеющие ничего	1	1
904	что первое	1	1
905	останавливаться на	1	1
906	этого слова	7	1
907	акт мысли	1	1
908	слова есть	1	1
909	видеть из	1	1
910	заставляет нас	1	1
911	каждое из	1	1
912	и таким	3	1
913	совокупность его	1	1
914	ничего кроме	1	1
915	но для	1	1
916	это последнее	4	1
917	чем та	1	1
918	к другим	2	1
919	же значение	1	1
920	образом как	1	1
921	собственного развития	1	1
922	применимо к	1	1
923	в следующей	1	1
924	бы предположить	1	1
925	известной степени	3	1
926	и для	2	1
927	природе как	2	1
928	тем и	6	1
929	при таком	1	1
930	наоборот в	1	1
931	от мысли	2	1
932	это можно	2	1
933	мы только	1	1
934	том виде	1	1
935	внутренней связи	1	1
936	в отдельных	2	1
937	для нас	14	1
938	от него	2	1
939	и все	4	1
940	из себя	2	1
941	или нет	1	1
942	той или	1	1
943	отношении не	2	1
944	связью и	1	1
945	его функции	1	1
946	речи если	1	1
947	хотя в	2	1
948	то необходимо	2	1
949	что этот	1	1
950	указано выше	1	1
951	на другие	1	1
952	между ними	4	1
953	новый и	1	1
954	дело с	1	1
955	была бы	1	1
956	относящиеся к	1	1
957	к неизвестному	1	1
958	далее в	1	1
959	в представлении	4	1
960	но понятия	1	1
961	не что	2	1
962	оно не	2	1
963	по сей	1	1
964	оно относится	1	1
965	и состоит	3	1
966	трудная и	1	1
967	это так	1	1
968	но еще	1	1
969	к действительности	1	1
970	и это	2	1
971	том числе	1	1
972	предполагает уже	1	1
973	это в	1	1
974	по которому	3	1
975	смысле что	1	1
