N	2gram	Vygotskiy__5	Psycholo
921	мы говорим	2	1
922	эти исследования	1	1
923	насколько он	1	1
924	совершенно в	2	1
925	только начинается	2	1
926	требует от	3	1
927	решение вопроса	1	1
928	на втором	1	1
929	на примерах	1	1
930	на тот	1	1
931	на которое	1	1
932	смысле этого	1	1
933	применении к	1	1
934	менее важное	1	1
935	тому как	4	1
936	что же	1	1
937	и там	1	1
938	новом виде	1	1
939	даже с	1	1
940	такой мере	1	1
941	да и	1	1
942	в первой	2	1
943	как к	1	1
944	согласно которому	1	1
945	сам не	1	1
946	из отдельных	1	1
947	современной психологии	2	1
948	к проблеме	1	1
949	том смысле	1	1
950	тому типу	1	1
951	иначе говоря	1	1
952	предположения что	1	1
953	останавливаться на	1	1
954	этого факта	1	1
955	только для	2	1
956	но это	3	1
957	этом вопросе	2	1
958	этот принцип	1	1
959	особенность состоит	1	1
960	своего исследования	1	1
961	но для	1	1
962	или по	1	1
963	в смысле	3	1
964	это последнее	1	1
965	самое существенное	1	1
966	к смысловому	1	1
967	здесь в	1	1
968	в следующей	1	1
969	только мы	1	1
970	известной степени	1	1
971	иметь так	1	1
972	основу и	1	1
973	совершается в	2	1
974	и другим	2	1
975	это расхождение	1	1
976	от мысли	1	1
977	этому мы	1	1
978	том виде	1	1
979	внутренней связи	1	1
980	которая в	2	1
981	чтобы понять	2	1
982	общий закон	2	1
983	как именно	1	1
984	не представляет	1	1
985	между развитием	6	1
986	для современной	2	1
987	быть взято	1	1
988	еще более	5	1
989	тем более	4	1
990	он попал	1	1
991	высших психических	5	1
992	в одинаковой	2	1
993	двух понятий	1	1
994	находим в	1	1
995	на улице	1	1
996	исключительно в	1	1
997	как должны	1	1
998	психологической точки	1	1
999	мы в	1	1
1000	следующем виде	1	1
1001	вопрос как	3	1
1002	к самым	1	1
1003	с ними	1	1
1004	говорит нам	1	1
1005	выше если	1	1
1006	вперед по	2	1
1007	это на	1	1
1008	к его	3	1
1009	по одному	4	1
1010	этом процессе	1	1
1011	или иного	1	1
1012	отношению к	12	1
1013	чтобы он	1	1
1014	полезен для	1	1
1015	за шагом	1	1
1016	сила и	1	1
1017	ниже мы	1	1
1018	к числу	1	1
1019	допустить что	3	1
1020	затем как	1	1
1021	во всяком	2	1
1022	все что	2	1
1023	этой точки	4	1
1024	ничего общего	3	1
