N	2gram	Propp_Isto_2	NovoeSre
136	к таким	2	1
137	характер и	1	1
138	перед лицом	1	1
139	чтобы быть	1	1
140	он находится	1	1
141	хочет его	3	1
142	приводит к	2	1
143	то нужно	1	1
144	и этот	1	1
145	с собой	1	1
146	на нее	2	1
147	мы уже	6	1
148	очень долго	1	1
149	и которые	1	1
150	к тем	1	1
151	героя но	1	1
152	разлагаются и	1	1
153	приобщается к	1	1
154	с ним	1	1
155	это всегда	1	1
156	говорить о	1	1
157	же представляется	1	1
158	погружается в	1	1
159	царь или	1	1
160	на себя	1	1
161	то это	6	1
162	под этим	1	1
163	в виду	2	1
164	зависимости от	1	1
165	есть вместе	1	1
166	это время	1	1
167	вопрос об	1	1
168	и русской	1	1
169	что его	1	1
170	и во	1	1
171	все в	1	1
172	не могут	1	1
173	своего рода	1	1
174	к нему	5	1
175	и власть	2	1
176	переходит в	1	1
177	в его	6	1
178	в эти	1	1
179	отличие от	1	1
180	и только	2	1
181	и она	3	1
182	вся жизнь	1	1
183	к которому	5	1
184	говорит что	3	1
185	человека в	2	1
186	что он	24	1
187	только в	6	1
188	во всем	1	1
189	вступление в	2	1
190	с душой	1	1
191	от этого	1	1
192	в этот	1	1
193	находит она	1	1
194	в самом	1	1
195	к чему	2	1
196	не хочет	1	1
197	нее входит	1	1
198	он в	3	1
199	из этих	3	1
200	же и	3	1
201	для всех	1	1
202	это показывает	1	1
203	уже в	2	1
204	человек не	1	1
205	свидетельствует о	1	1
206	слишком далеко	1	1
207	раньше чем	3	1
208	него и	1	1
209	от других	1	1
210	вера в	2	1
211	из них	2	1
212	человека на	1	1
213	все еще	2	1
214	и их	2	1
215	и когда	2	1
216	нуждается в	1	1
217	к одному	1	1
218	слова в	2	1
219	жизнью и	1	1
220	они сами	1	1
221	должны стать	1	1
222	можно вернуться	1	1
223	друг друга	1	1
224	другого мира	2	1
225	и начал	1	1
226	тем что	4	1
227	в глубину	1	1
228	в нее	2	1
229	и вместе	2	1
230	в основу	1	1
231	но все	5	1
232	это значит	1	1
233	этом он	1	1
234	не были	1	1
235	возможно что	2	1
236	социальная жизнь	1	1
237	ней и	1	1
238	них не	1	1
239	а по	1	1
240	и из	2	1
241	с другими	2	1
242	который и	1	1
243	нельзя сказать	1	1
244	было бы	5	1
245	это одна	1	1
246	в каких	3	1
247	свою противоположность	1	1
248	а это	1	1
249	себя и	2	1
250	как существо	1	1
251	в отличие	1	1
252	что не	1	1
253	для них	1	1
254	их не	1	1
255	превращается в	2	1
256	а на	1	1
257	пришла и	1	1
258	они не	4	1
259	в этой	4	1
260	ничем не	1	1
261	этого не	5	1
262	не всегда	1	1
263	жизнь в	1	1
264	далеко еще	1	1
265	ее на	1	1
266	когда она	3	1
267	огромную роль	1	1
268	что мы	3	1
269	посвящения в	1	1
270	он и	3	1
271	и ему	1	1
272	так будет	1	1
273	в эту	2	1
274	в этих	11	1
275	может иметь	1	1
276	во время	2	1
277	но если	3	1
278	она сама	1	1
279	предстоит быть	1	1
280	человек а	1	1
281	на это	1	1
282	к себе	2	1
283	в котором	5	1
284	только для	1	1
285	одну из	1	1
286	установить что	3	1
287	мы в	2	1
288	одна сторона	1	1
289	не столько	2	1
290	пр в	1	1
291	власть над	4	1
292	у нас	1	1
293	в зависимости	1	1
294	в силу	2	1
295	с миром	1	1
296	оно должно	1	1
297	но он	4	1
298	в мир	2	1
299	мы должны	4	1
300	и более	2	1
301	есть еще	1	1
302	их в	2	1
303	что этот	3	1
304	в состоянии	3	1
305	быть не	1	1
306	по себе	1	1
307	в это	1	1
308	в той	1	1
309	нас к	1	1
310	и очень	1	1
311	будто бы	2	1
312	сих пор	7	1
313	так как	14	1
314	не осталось	1	1
315	быть признан	1	1
316	человека не	1	1
317	в познании	1	1
318	окончательно и	1	1
319	в сущности	2	1
320	в более	1	1
321	до сих	6	1
322	совершается в	2	1
323	чтобы понять	2	1
324	особого рода	1	1
325	а во	1	1
326	бы он	1	1
327	к этой	4	1
328	к ней	2	1
329	с ужасом	1	1
330	и его	3	1
331	а также	2	1
332	так называемый	2	1
333	но наряду	1	1
334	уже нет	1	1
335	и начали	1	1
336	только одна	1	1
337	нет ничего	2	1
338	в каком	1	1
339	вернуться но	1	1
340	в свою	1	1
341	и оно	1	1
342	но можно	1	1
343	выразить свое	1	1
344	во все	1	1
345	и вполне	2	1
346	есть и	2	1
347	людей но	1	1
348	и дух	1	1
349	через них	1	1
350	в которой	2	1
351	всегда есть	1	1
352	эти слова	3	1
353	на путь	1	1
354	в тайны	1	1
355	то они	1	1
356	еще по	1	1
