N	2gram	Medvedev_F_1	Problemy
314	ведь они	1	2
315	данном случае	1	2
316	сознания с	1	2
317	и что	2	2
318	единство произведения	2	2
319	слова а	1	2
320	всего чисто	1	2
321	начала и	2	2
322	становящемуся ряду	2	2
323	и во	1	2
324	от них	1	2
325	противоречия и	1	2
326	и взаимодействия	1	2
327	во всей	2	2
328	единства произведения	1	2
329	непосредственно в	5	2
330	наконец в	3	2
331	в художественной	1	2
332	определение романа	2	2
333	в лучшем	3	2
334	для самого	1	2
335	один из	3	2
336	мы видим	1	2
337	сводить к	1	2
338	хотя бы	5	2
339	эти определения	3	2
340	или же	3	2
341	и ее	10	2
342	именно на	1	2
343	сколько в	1	2
344	к идее	1	2
345	конечно не	4	2
346	в большинстве	3	2
347	ни одного	2	2
348	ни было	2	2
349	его сознания	1	2
350	большинстве случаев	2	2
351	или даже	1	2
352	его и	2	2
353	произведения и	8	2
354	этот кругозор	2	2
355	не о	3	2
356	имеет значение	1	2
357	дано не	1	2
358	и даже	3	2
359	до сих	6	2
360	все время	2	2
361	социальной жизни	11	2
362	она является	2	2
363	мы остановимся	1	2
364	данного произведения	2	2
365	из возможных	2	2
366	своеобразие и	3	2
367	только как	2	2
368	в данном	1	2
369	со всею	5	2
370	в первой	1	2
371	в контексте	1	2
372	с этой	4	2
373	весь этот	1	2
374	является для	2	2
375	в условиях	1	2
376	сих пор	6	2
377	лучшем случае	3	2
378	романа с	1	2
379	в смысле	1	2
380	нисколько не	2	2
381	слова но	1	2
382	и от	7	2
383	этой действительности	1	2
384	художественного изображения	1	2
385	на языке	2	2
386	его жизнь	1	2
387	же в	3	2
388	не есть	2	2
389	е в	1	2
390	от ее	1	2
391	между ними	3	2
392	жизни а	1	2
393	есть и	1	2
394	свое своеобразие	1	2
395	жизни и	7	2
396	также не	1	2
397	художественном произведении	3	1
398	смысле слова	1	1
399	от этой	1	1
400	этого в	1	1
401	не должны	1	1
402	же как	2	1
403	совершенно справедливо	2	1
404	самостоятельность и	1	1
405	художественного произведения	23	1
406	проблемы в	1	1
407	художественных произведений	4	1
408	ее до	2	1
409	неприемлемо и	1	1
410	показаться что	1	1
411	всего это	1	1
412	в чистой	1	1
413	было как	1	1
414	всякое иное	2	1
415	в первом	1	1
416	из самых	1	1
417	они вовсе	1	1
418	также что	1	1
419	противном случае	1	1
420	проблему и	1	1
421	едва ли	1	1
422	прямой значимости	2	1
423	и должен	2	1
424	его не	2	1
425	который в	1	1
426	со всех	1	1
427	к предмету	1	1
428	элемент этого	1	1
429	мы не	3	1
430	на первом	1	1
431	самый художественный	1	1
432	в первый	1	1
433	очерк и	1	1
434	единства как	1	1
435	единство и	2	1
436	этом не	1	1
437	это делали	1	1
438	он строится	1	1
439	роман как	1	1
440	бродера христиансена	1	1
441	как объекта	1	1
442	принципов оформления	1	1
443	социальной действительности	9	1
444	жизни как	1	1
445	бы ни	5	1
446	но даже	1	1
447	социальной группы	4	1
448	создать из	1	1
449	не поддаются	1	1
450	теряя своей	1	1
451	на их	2	1
452	является таким	1	1
453	его действительности	1	1
454	во всех	5	1
455	которые сложились	1	1
456	в создании	2	1
457	но конечно	1	1
458	функций в	2	1
459	правда на	1	1
460	критиков и	1	1
461	как если	2	1
462	своей работе	2	1
463	а только	2	1
464	к которой	1	1
465	и всякий	2	1
466	своем собственном	1	1
467	пр каждый	1	1
468	тогда как	1	1
469	ни стало	2	1
470	нет и	2	1
471	своих последних	1	1
472	и чем	3	1
473	что они	1	1
474	он развивает	1	1
475	сама по	2	1
476	независимо от	4	1
477	вот как	1	1
478	и всякой	1	1
479	своем творчестве	1	1
480	стороны и	4	1
481	что как	1	1
482	тем фоном	1	1
483	на минуту	1	1
484	действительность его	1	1
485	как нам	1	1
486	что касается	1	1
487	в противном	1	1
488	глубже чем	1	1
489	они или	1	1
490	хотя и	1	1
491	определения его	1	1
492	более или	6	1
493	в действительности	2	1
494	материалом и	2	1
495	глава вторая	2	1
496	от этого	2	1
497	и отчасти	3	1
498	о самом	1	1
499	художественный замысел	1	1
500	впечатление что	2	1
501	в идеологической	3	1
502	не изображают	1	1
503	не приходится	2	1
504	та же	1	1
505	в литературном	2	1
506	позиции автора	1	1
507	его содержания	1	1
508	в нашем	2	1
509	из этих	1	1
510	и принципиальной	1	1
511	взаимодействие не	1	1
512	слагающийся из	1	1
513	романа но	1	1
514	на конкретных	1	1
515	было дано	1	1
516	воспитания и	1	1
517	иначе и	1	1
518	замысел как	1	1
519	как он	1	1
520	в европейском	3	1
521	их а	1	1
522	а вовсе	2	1
523	и если	2	1
524	вообще не	1	1
525	идей и	1	1
526	не следует	1	1
527	быть поняты	2	1
528	в статье	1	1
529	время и	1	1
530	к миру	2	1
531	соприкасается с	1	1
532	своей изолированности	1	1
533	высшей степени	1	1
534	произведении как	3	1
535	эту задачу	1	1
536	он должен	3	1
537	самой форме	1	1
538	к одному	1	1
539	мы полагаем	2	1
540	и вот	2	1
541	его сознание	1	1
542	в идеалистической	1	1
543	органического единства	1	1
544	этого оно	1	1
545	еще мало	1	1
546	не теряя	1	1
547	человеческое сознание	2	1
548	своего идеологического	1	1
549	и по	1	1
550	лишь с	1	1
551	прежде чем	2	1
552	или иных	1	1
553	входящих в	2	1
554	от нее	2	1
555	в работе	2	1
556	могла бы	2	1
557	каждый акт	2	1
558	из них	1	1
559	и неизбежно	1	1
560	фоном на	1	1
561	этих форм	1	1
562	лишь в	8	1
563	построения все	1	1
564	заключается в	1	1
565	tertium non	1	1
566	самой конструкции	1	1
567	форм их	1	1
568	может стать	1	1
569	действительности в	2	1
570	но самый	1	1
571	роль в	1	1
572	глава первая	2	1
573	мышления о	1	1
574	ведь в	1	1
575	изображаемой действительности	1	1
576	ведь если	1	1
577	здесь нет	1	1
578	и разрушить	1	1
579	для них	1	1
580	но уже	1	1
581	он является	1	1
582	героя или	1	1
583	быть только	1	1
584	она и	1	1
585	в высшей	1	1
586	он действительно	1	1
587	их взаимоотношения	1	1
588	т д	8	1
589	нами особенность	1	1
590	литературных произведений	3	1
591	даны не	1	1
592	действительно не	1	1
593	зрения ее	1	1
594	роль и	1	1
595	смысл и	1	1
596	со всей	3	1
597	было не	1	1
598	или менее	6	1
599	которую он	1	1
600	места в	2	1
601	определения ни	1	1
602	можно найти	1	1
603	к истории	1	1
604	мы замечаем	1	1
605	почти не	2	1
606	non datur	1	1
607	как романа	1	1
608	мир не	1	1
609	место в	7	1
610	не столько	1	1
611	как совокупность	1	1
612	почва для	1	1
613	своего рода	1	1
614	его идеологического	1	1
615	значение для	2	1
616	как одна	1	1
617	искусства не	2	1
618	где она	1	1
619	художественную структуру	1	1
620	том и	1	1
621	важно лишь	1	1
622	самые формы	2	1
623	всякое идеологическое	1	1
624	кругозора как	1	1
625	идеологической жизни	2	1
626	из конкретных	1	1
627	и функции	1	1
628	и художественной	2	1
629	деле это	1	1
630	кругозор в	1	1
631	в русской	1	1
632	не имеет	1	1
633	как определенный	1	1
634	и притом	1	1
635	и форм	2	1
636	которого он	1	1
637	материала в	3	1
638	только это	1	1
639	того чтобы	1	1
640	та или	1	1
641	не могло	5	1
642	только не	2	1
643	des dichters	1	1
644	и всегда	1	1
645	самой жизни	1	1
646	и лишь	2	1
647	или иная	1	1
648	как момент	1	1
649	действительно в	1	1
650	на этом	1	1
651	чисто художественной	2	1
652	убедиться в	2	1
653	сознанием и	1	1
654	слово оно	2	1
655	нам важно	2	1
656	идею в	1	1
657	и сама	1	1
658	эти три	1	1
659	в области	3	1
660	одною из	4	1
661	содержания как	2	1
662	у нас	5	1
663	настоящего времени	2	1
664	и нисколько	1	1
665	смысл может	1	1
666	очень важная	1	1
667	и определений	2	1
668	искусства и	5	1
669	лежит в	1	1
670	единства в	1	1
671	должны быть	5	1
672	всего в	3	1
673	организации и	1	1
674	к тому	3	1
675	ведь прежде	1	1
676	произведении герой	1	1
677	стороны со	1	1
678	является своеобразным	1	1
679	они и	1	1
680	свое значение	1	1
681	может показаться	1	1
682	в каждой	1	1
683	должен быть	5	1
684	она дана	1	1
685	для всей	1	1
686	бы тогда	1	1
687	но только	1	1
688	конструкции и	2	1
689	то она	1	1
690	объединения и	1	1
691	свою очередь	6	1
692	и сами	1	1
693	как один	1	1
694	людей в	1	1
695	ни одно	1	1
696	здесь не	3	1
697	в ее	8	1
698	только при	1	1
699	характер и	1	1
700	же идея	1	1
701	с самого	1	1
702	диалектическом становлении	1	1
703	как с	2	1
704	что у	1	1
705	в другом	1	1
706	в нескольких	1	1
707	по природе	1	1
708	в борьбе	1	1
709	к постановке	1	1
710	во многом	1	1
711	идеологии в	1	1
712	структуры как	1	1
713	художественной структуры	6	1
714	поэтому-то так	1	1
715	она была	2	1
716	подойти к	1	1
717	остается только	1	1
718	этого принципа	1	1
719	что дело	1	1
720	по сравнению	1	1
721	понятно что	1	1
722	для этого	4	1
723	в настоящее	10	1
724	со стороны	5	1
725	одном месте	1	1
726	в содержании	7	1
727	даже не	1	1
728	различных художественных	2	1
729	только и	4	1
730	и художественная	2	1
731	познания и	4	1
732	создается впечатление	1	1
733	не существовало	1	1
734	из изображенного	1	1
735	того он	1	1
736	другими словами	1	1
737	настоящее время	10	1
738	к одной	1	1
739	что каждый	1	1
740	уже совсем	1	1
741	лишь одною	2	1
742	можно сказать	1	1
743	герой является	1	1
744	ни принимало	1	1
745	роман и	2	1
746	и всех	1	1
747	особенно резко	3	1
748	определение для	1	1
749	автора ибо	1	1
750	ее от	2	1
751	его изображения	1	1
752	творчества в	1	1
753	как его	1	1
754	существенного от	1	1
755	художников слова	1	1
756	у этой	1	1
757	как художественное	1	1
758	резко отличается	1	1
759	зиждется на	1	1
760	их живого	1	1
761	и всякое	3	1
762	вопросов и	1	1
763	того что	5	1
764	к которому	2	1
765	действительности не	2	1
766	быть и	4	1
767	на которой	1	1
768	мысли не	1	1
769	художественного восприятия	2	1
770	специфичность не	1	1
771	согласиться с	1	1
772	одной из	2	1
773	мы увидим	4	1
774	проникнуть в	1	1
775	то в	1	1
776	и действительно	1	1
777	быть дана	1	1
778	определенной художественной	1	1
779	а с	1	1
780	выбора и	1	1
781	теоретические проблемы	1	1
782	вся эта	1	1
783	себя в	1	1
784	делая их	1	1
785	и чисто	2	1
786	они могли	1	1
787	влиянием в	1	1
788	иных и	1	1
789	идеалистической философии	3	1
790	и других	3	1
791	не выражают	1	1
792	произведения не	1	1
793	к содержанию	1	1
794	не так	2	1
795	себе в	1	1
796	и их	10	1
797	и художественно	1	1
798	и навсегда	1	1
799	могло бы	2	1
800	нет она	1	1
801	иначе как	2	1
802	не для	3	1
803	содержание романа	1	1
804	но что	1	1
805	как художник	2	1
806	того или	2	1
807	а те	1	1
808	нет в	1	1
809	перейти к	2	1
810	лишь для	2	1
811	и материал	1	1
812	наличность и	1	1
813	в особенности	3	1
814	чтобы убедиться	2	1
815	ней и	1	1
816	выходит за	1	1
817	основная тенденция	1	1
818	различны в	1	1
819	как у	1	1
820	все идеологическое	1	1
821	на ее	1	1
822	и вступает	1	1
823	здесь в	2	1
824	а именно	1	1
825	строится в	1	1
826	во второй	1	1
827	быть прежде	1	1
828	принадлежит лишь	1	1
829	данного художественного	1	1
830	к его	1	1
831	если мы	2	1
832	были не	1	1
833	что не	1	1
834	в живом	6	1
835	но есть	2	1
836	что для	1	1
837	полагаем что	2	1
838	эти идеи	1	1
839	нужно сказать	1	1
840	а на	1	1
841	литературное произведение	10	1
842	от различных	1	1
843	ничем не	3	1
844	и самый	2	1
845	нем и	2	1
846	зависит от	1	1
847	черты в	1	1
848	но из	1	1
849	при определении	1	1
850	ряда как	1	1
851	только действительность	1	1
852	художественной формы	2	1
853	следовать в	1	1
854	в бытии	1	1
855	его именно	1	1
856	действительности как	2	1
857	оценки и	1	1
858	его художественная	1	1
859	под влиянием	2	1
860	переходим к	1	1
861	типичное для	1	1
862	как материал	1	1
863	как элемент	2	1
864	поэмы или	1	1
865	с помощью	3	1
866	для социолога	1	1
867	вступает в	2	1
868	развитии и	1	1
869	в частности	4	1
870	художественное значение	1	1
871	ни на	3	1
872	и особенно	2	1
873	почти совершенно	2	1
874	подхода к	2	1
875	завершенность и	1	1
876	к своему	1	1
877	нет а	1	1
878	от других	1	1
879	до настоящего	2	1
880	раскрыться и	1	1
881	предисловии к	1	1
882	если оно	1	1
883	сравнению с	1	1
884	предмету и	1	1
885	в постановке	1	1
886	что бы	5	1
887	в точке	1	1
888	и идеологической	1	1
889	и тонкости	1	1
890	нем как	1	1
891	к следующему	1	1
892	объективном мире	1	1
893	в художественную	2	1
894	этого слова	3	1
895	тенденция к	1	1
896	столько в	1	1
897	этот не	1	1
898	атмосферы в	1	1
899	время оно	1	1
900	как из	1	1
901	в основном	3	1
902	это последнее	3	1
903	бытием и	1	1
904	положение его	1	1
905	тех или	1	1
906	в более	1	1
907	и единого	1	1
908	и нужна	1	1
909	как живого	1	1
910	это та	2	1
911	в единый	1	1
912	потому не	1	1
913	и само	1	1
914	прагматических связей	1	1
915	проблемы которые	1	1
916	его с	2	1
917	перестать быть	1	1
918	своей книге	2	1
919	последнего времени	1	1
920	ее и	1	1
921	и все	6	1
922	увидим дальше	1	1
923	у них	3	1
924	вполне понятно	2	1
925	среды в	6	1
926	не непосредственно	1	1
927	только что	1	1
928	или совершенно	1	1
929	ее в	1	1
930	мы видели	2	1
931	в искусстве	5	1
932	художественная конструкция	2	1
933	все элементы	1	1
934	бы оно	2	1
935	художественной конструкции	7	1
936	кругозора в	2	1
937	непосредственно как	2	1
938	становления и	3	1
939	может и	2	1
940	а о	1	1
941	в свою	8	1
942	в какие	1	1
943	с ней	1	1
944	возможно лишь	1	1
945	это в	1	1
946	от всех	3	1
947	впервые в	1	1
948	совершенно не	1	1
949	конструкции в	2	1
950	входящая в	2	1
951	минуту не	1	1
952	бы быть	2	1
953	или иного	3	1
954	самого художественного	2	1
955	предмета изображения	1	1
956	исторический очерк	1	1
957	значение не	1	1
958	на своем	2	1
959	себе не	1	1
960	себе но	1	1
961	отмеченный нами	1	1
962	к этой	4	1
963	особенно отчетливо	1	1
964	и другие	1	1
965	и эта	1	1
966	к этому	1	1
967	такой же	1	1
968	этой точки	1	1
969	событий в	1	1
