N	2gram	Vygotskiy__5	formyVre
121	и те	1	3
122	его но	1	3
123	при этом	4	3
124	вовне в	1	3
125	вообще не	4	3
126	одно и	1	3
127	его в	2	3
128	входит в	1	3
129	и других	1	3
130	и уже	1	3
131	между ними	1	3
132	в этих	3	3
133	в отношении	9	3
134	мы говорили	2	3
135	что было	2	3
136	их в	2	3
137	но они	2	3
138	этими двумя	2	3
139	уже говорили	1	3
140	этом отношении	5	3
141	не могут	4	3
142	к тому	6	3
143	все его	1	3
144	что и	3	3
145	в форме	1	3
146	один из	1	3
147	мы видим	4	3
148	одной из	3	3
149	во времени	1	3
150	и ее	1	3
151	с одной	3	3
152	со всеми	2	3
153	в качестве	4	3
154	только на	2	3
155	же в	2	3
156	в начале	1	3
157	в одном	3	3
158	до сих	3	3
159	связаны с	1	3
160	именно в	4	3
161	себя и	2	3
162	что не	1	3
163	только к	2	3
164	более того	1	3
165	с тем	3	3
166	а не	10	3
167	вместе с	4	3
168	и потому	2	3
169	да и	1	3
170	сих пор	3	3
171	место для	1	3
172	своей собственной	1	3
173	проходит через	1	3
174	совершенно иной	2	3
175	еще более	5	3
176	а в	3	3
177	не знает	5	3
178	сказать что	13	3
179	имеет место	2	3
180	они не	3	3
181	к этому	3	3
182	во всяком	2	3
183	смысле слова	1	2
184	также и	1	2
185	обычно в	1	2
186	же как	7	2
187	другие моменты	1	2
188	здесь и	1	2
189	к другому	1	2
190	которыми он	1	2
191	той же	4	2
192	их и	2	2
193	вопрос о	12	2
194	для раскрытия	1	2
195	но она	1	2
196	принадлежит к	2	2
197	развитие всего	1	2
198	же что	1	2
199	в различных	2	2
200	в чем	3	2
201	только два	2	2
202	на другой	1	2
203	друг к	1	2
204	мы будем	2	2
205	а только	4	2
206	происходит в	2	2
207	можно прямо	1	2
208	в истории	2	2
209	в центре	2	2
210	для всех	1	2
211	стороны и	2	2
212	с их	4	2
213	не являются	1	2
214	и к	2	2
215	в этот	2	2
216	в целом	4	2
217	тому же	2	2
218	в нашем	1	2
219	как бы	5	2
220	как он	6	2
221	по самому	1	2
222	не как	1	2
223	по всем	1	2
224	и по	4	2
225	что все	6	2
226	об этом	1	2
227	к другу	1	2
228	ясно что	1	2
229	было бы	10	2
230	с необходимостью	5	2
231	из нее	5	2
232	рядом с	1	2
233	чем в	3	2
234	места в	1	2
235	для него	5	2
236	в своей	2	2
237	лежат в	1	2
238	он должен	5	2
239	с точки	9	2
240	место в	1	2
241	в отличие	2	2
242	точку зрения	1	2
243	но он	7	2
244	друг другу	2	2
245	том же	1	2
246	по себе	7	2
247	самого начала	5	2
248	тогда когда	5	2
249	никогда не	5	2
250	в самой	1	2
251	к ней	1	2
252	в другую	1	2
253	и является	3	2
254	во всем	2	2
255	в каком	1	2
256	выход из	1	2
257	есть только	1	2
258	числе и	1	2
259	той или	1	2
260	оно не	1	2
261	но по	1	2
262	всего этого	1	2
263	как по	1	2
264	с самого	5	2
265	природе своей	1	2
266	те же	2	2
267	ту же	2	2
268	по сравнению	5	2
269	разумеется что	1	2
270	с ним	5	2
271	или иной	1	2
272	на основе	2	2
273	во втором	1	2
274	ничто в	1	2
275	на развитие	2	2
276	они приобретают	1	2
277	там где	1	2
278	того что	16	2
279	собой разумеется	1	2
280	есть в	1	2
281	уже в	1	2
282	если мы	7	2
283	речи в	6	2
284	его и	3	2
285	никто не	2	2
286	мы находим	1	2
287	с этими	1	2
288	отношение к	11	2
289	к ним	2	2
290	отличие от	2	2
291	тем что	5	2
292	само собой	1	2
293	и даже	2	2
294	даже не	1	2
295	с другой	4	2
296	и тех	1	2
297	и прежде	1	2
298	еще и	3	2
299	одной стороны	3	2
300	что мы	4	2
301	с помощью	10	2
302	прямо сказать	1	2
303	его на	2	2
304	влияния на	1	2
305	в данном	1	2
306	к жизни	3	2
307	сравнению с	5	2
308	этим мы	1	2
309	но для	1	2
310	и особенностей	1	2
311	здесь в	1	2
312	в более	2	2
313	не является	5	2
314	уже на	2	2
315	и может	3	2
316	как она	3	2
317	для нас	1	2
318	эти особенности	1	2
319	мы должны	8	2
320	хотя бы	5	2
321	ее в	3	2
322	или не	2	2
323	к основному	1	2
324	была бы	1	2
325	совершенно не	2	2
326	в свою	4	2
327	в которой	5	2
328	и наиболее	1	1
329	одним из	2	1
330	связь этих	1	1
331	функции в	3	1
332	он произносит	2	1
333	связана с	1	1
334	он может	3	1
335	и есть	7	1
336	тем же	1	1
337	из самых	1	1
338	его же	1	1
339	высшей степени	2	1
340	когда это	1	1
341	в зависимости	2	1
342	для своего	1	1
343	мы имеем	1	1
344	бы в	4	1
345	при анализе	2	1
346	и ничего	1	1
347	с более	1	1
348	миру и	1	1
349	теперь мы	1	1
350	и сущность	1	1
351	и последующих	1	1
352	совершенно так	1	1
353	он действует	1	1
354	который был	1	1
355	более общего	1	1
356	как во	1	1
357	это отношение	1	1
358	я не	2	1
359	и чужого	3	1
360	как я	3	1
361	из того	11	1
362	не происходит	1	1
363	непосредственное отношение	1	1
364	что можно	1	1
365	зависимости от	2	1
366	и явлений	1	1
367	и он	1	1
368	он был	1	1
369	он сам	1	1
370	первый план	1	1
371	самом деле	3	1
372	они имеют	1	1
373	но как	3	1
374	мы нашли	2	1
375	есть по	1	1
376	совершенно ясно	2	1
377	значение имеет	1	1
378	и единства	1	1
379	по исторической	1	1
380	и поэтому	2	1
381	независимо от	1	1
382	развития здесь	1	1
383	к данному	2	1
384	постараемся показать	1	1
385	более и	1	1
386	перед нами	1	1
387	тех случаях	1	1
388	могли бы	6	1
389	нами в	2	1
390	и наконец	1	1
391	эту проблему	1	1
392	развития это	2	1
393	не приходится	1	1
394	возрасте в	3	1
395	что это	1	1
396	применительно к	1	1
397	оказываются уже	1	1
398	которые в	1	1
399	в этой	6	1
400	вообще а	1	1
401	и тот	3	1
402	ведет себя	1	1
403	имеем в	1	1
404	на то	1	1
405	к выводу	1	1
406	связанные с	6	1
407	оно было	1	1
408	нее и	1	1
409	в понимании	1	1
410	функции и	3	1
411	в корне	2	1
412	части этого	1	1
413	в плане	1	1
414	но вместе	1	1
415	в брачном	1	1
416	значительной степени	1	1
417	здесь мы	1	1
418	как они	3	1
419	главным образом	1	1
420	имеют в	1	1
421	в совершенно	2	1
422	есть все	1	1
423	конечно в	1	1
424	свойств и	1	1
425	сохраняет еще	1	1
426	глубокий и	1	1
427	зрения на	1	1
428	это было	1	1
429	на протяжении	2	1
430	и непосредственное	1	1
431	на данной	1	1
432	моменты в	1	1
433	в ином	1	1
434	они сохраняют	1	1
435	самый характер	1	1
436	о которых	1	1
437	в высшей	2	1
438	мы относим	2	1
439	и определяет	1	1
440	закономерностей и	1	1
441	которой он	1	1
442	нигде не	1	1
443	должно быть	8	1
444	что значит	3	1
445	этом случае	3	1
446	таким же	3	1
447	внутренние и	1	1
448	осознания и	4	1
449	поэтому за	1	1
450	всяком случае	1	1
451	быть названы	1	1
452	не столько	1	1
453	он дает	1	1
454	они уже	1	1
455	далее в	1	1
456	не путем	1	1
457	должны были	2	1
458	значение для	2	1
459	является только	1	1
460	для изучения	1	1
461	оно должно	1	1
462	образом и	1	1
463	их первая	1	1
464	взгляд и	1	1
465	надо сказать	1	1
466	приобретает в	1	1
467	и более	3	1
468	что этот	1	1
469	мере и	1	1
470	же мы	2	1
471	и измеряется	1	1
472	вернемся к	1	1
473	и научные	1	1
474	из которых	3	1
475	что происходит	1	1
476	ничего нового	1	1
477	она не	1	1
478	результате всего	1	1
479	чрезвычайно распространены	1	1
480	дело не	1	1
481	из сказанного	2	1
482	и сама	1	1
483	они же	2	1
484	как его	1	1
485	путь развития	4	1
486	когда они	1	1
487	какой мы	2	1
488	и отношений	3	1
489	это с	1	1
490	находится в	2	1
491	области где	1	1
492	необходимо предполагает	3	1
493	важно это	1	1
494	того в	1	1
495	своей природе	3	1
496	по своей	3	1
497	связанными между	1	1
498	и после	1	1
499	это слово	1	1
500	ним но	1	1
501	эти три	2	1
502	входят в	1	1
503	от конкретных	1	1
504	тесно связана	1	1
505	эта проблема	2	1
506	с другом	7	1
507	с которой	1	1
508	у нас	2	1
509	такие же	1	1
510	или только	1	1
511	в момент	2	1
512	одном ряду	1	1
513	как только	1	1
514	отличается от	1	1
515	должны быть	2	1
516	другом месте	4	1
517	два момента	2	1
518	что оно	6	1
519	для его	2	1
520	целом в	1	1
521	в каждом	1	1
522	даже то	1	1
523	приходит к	3	1
524	не делает	1	1
525	основе этого	2	1
526	свою очередь	3	1
527	точками зрения	2	1
528	были бы	1	1
529	и этим	1	1
530	в себя	3	1
531	не возникает	1	1
532	приводит к	7	1
533	как с	3	1
534	и совершенно	1	1
535	в другом	6	1
536	из всего	1	1
537	и которые	1	1
538	собой в	1	1
539	одном и	1	1
540	которая была	1	1
541	оно как	1	1
542	требующая от	1	1
543	выводу что	1	1
544	существовать только	1	1
545	образом в	2	1
546	тем чем	1	1
547	меняет в	1	1
548	которые распадается	1	1
549	и здесь	2	1
550	мы это	1	1
551	и т.д	4	1
552	но к	1	1
553	о том	8	1
554	почему из	1	1
555	и миром	1	1
556	находятся в	2	1
557	или на	1	1
558	связи в	1	1
559	всего на	1	1
560	имеет это	1	1
561	путь к	1	1
562	и только	1	1
563	из одних	1	1
564	в теории	4	1
565	на всю	2	1
566	в ту	1	1
567	основные этапы	1	1
568	развитием на	1	1
569	может иметь	2	1
570	эти последние	1	1
571	которой и	1	1
572	развитии все	1	1
573	но ничего	1	1
574	поэтому для	1	1
575	жизни тем	1	1
576	тот же	5	1
577	проявления и	1	1
578	что он	25	1
579	мы увидим	1	1
580	что даже	1	1
581	иначе если	1	1
582	каждый момент	1	1
583	целого и	1	1
584	их не	1	1
585	вопрос об	3	1
586	точка зрения	8	1
587	себя в	1	1
588	раскрытие и	1	1
589	так что	4	1
590	и они	1	1
591	поэтому же	1	1
592	случаях когда	1	1
593	ни одного	2	1
594	этого понятия	1	1
595	этот момент	1	1
596	является не	2	1
597	этому вопросу	1	1
598	или даже	1	1
599	при помощи	1	1
600	из них	2	1
601	с совершенно	1	1
602	он имеет	3	1
603	моментов в	1	1
604	мы можем	6	1
605	должны будем	1	1
606	но уже	1	1
607	на деле	1	1
608	по кругу	1	1
609	это будет	2	1
610	связан с	1	1
611	и обратно	1	1
612	говорим о	2	1
613	с другим	1	1
614	все высшие	2	1
615	и нельзя	1	1
616	меняет всю	1	1
617	от конкретного	1	1
618	тот момент	2	1
619	сама по	4	1
620	на отдельные	2	1
621	говорит о	3	1
622	то и	2	1
623	и своего	1	1
624	которых мы	1	1
625	и составляет	4	1
626	и самый	1	1
627	не на	3	1
628	с которым	1	1
629	также с	1	1
630	его то	1	1
631	одну из	1	1
632	влияние не	1	1
633	о чем	2	1
634	их же	1	1
635	на которые	3	1
636	становится ясным	1	1
637	если не	1	1
638	для этой	1	1
639	есть одно	1	1
640	все более	1	1
641	начиная с	1	1
642	за эти	1	1
643	мы говорим	2	1
644	находим в	1	1
645	вопросу и	1	1
646	нового не	1	1
647	по своему	3	1
648	она есть	1	1
649	смысле этого	1	1
650	эти точки	1	1
651	и основной	2	1
652	в тех	1	1
653	нашего анализа	1	1
654	об особенностях	2	1
655	друг с	7	1
656	распадается на	1	1
657	каждой отдельной	2	1
658	или хотя	1	1
659	этого слова	1	1
660	на самый	1	1
661	ряду с	1	1
662	и наши	1	1
663	не меняет	1	1
664	этом и	1	1
665	к другим	1	1
666	же значение	1	1
667	известной степени	1	1
668	как такая	1	1
669	тем и	1	1
670	не существует	1	1
671	и от	2	1
672	в отдельных	1	1
673	на первый	1	1
674	но эти	1	1
675	от него	1	1
676	из себя	1	1
677	не более	1	1
678	тем более	4	1
679	но зато	1	1
680	с ними	1	1
681	этот вопрос	6	1
682	с ней	1	1
683	связей и	4	1
684	к моменту	3	1
685	включает в	3	1
686	где он	1	1
687	и внешние	1	1
688	к этой	3	1
689	в своих	2	1
690	все основные	3	1
691	гораздо более	1	1
