N	2gram	Propp_Isto_3	Narrotol
111	как будто	2	3
112	у нас	4	3
113	начиная с	1	3
114	и о	2	3
115	более дробные	1	3
116	о ней	2	3
117	обращается к	1	3
118	между тем	2	3
119	что он	9	3
120	по отношению	2	3
121	могло бы	1	3
122	не говорит	1	3
123	представляют собой	4	3
124	начало и	1	3
125	не было	2	3
126	как это	4	3
127	тому как	1	3
128	исходя из	1	3
129	в начале	1	3
130	но для	1	3
131	это уже	1	3
132	не существует	1	3
133	и все	3	3
134	отношению к	2	3
135	героя в	1	3
136	что в	15	3
137	и через	1	2
138	мать и	2	2
139	и для	2	2
140	не вполне	6	2
141	столько же	1	2
142	между собой	1	2
143	в чем	3	2
144	как если	1	2
145	отнюдь не	1	2
146	если она	1	2
147	роль в	2	2
148	на то	1	2
149	героя из	1	2
150	не могла	2	2
151	и вот	2	2
152	человека в	1	2
153	не будет	1	2
154	входит в	1	2
155	для них	3	2
156	все равно	3	2
157	а за	1	2
158	он и	3	2
159	в этих	11	2
160	в город	1	2
161	сих пор	5	2
162	из нас	1	2
163	она не	4	2
164	не имеет	2	2
165	и сама	1	2
166	казалось бы	1	2
167	ничего не	6	2
168	как она	1	2
169	связи с	6	2
170	к жизни	2	2
171	они и	3	2
172	состоят в	1	2
173	как мы	8	2
174	с ее	1	2
175	свою очередь	1	2
176	здесь не	3	2
177	другой стороны	7	2
178	в пределах	4	2
179	она была	1	2
180	по мере	1	2
181	с ним	1	2
182	имеем дело	1	2
183	за пределами	1	2
184	никак не	1	2
185	до сих	5	2
186	с другой	7	2
187	времени в	1	2
188	нас в	1	2
189	и только	1	2
190	же в	2	2
191	с появлением	4	2
192	с ними	3	2
193	дело с	2	2
194	всяком случае	2	2
195	они могут	2	2
196	который в	1	2
197	где они	2	2
198	только на	2	2
199	ее из	1	2
200	его и	4	2
201	сами по	1	2
202	к ним	1	2
203	друг друга	6	2
204	мы можем	6	2
205	в особенности	2	2
206	и даже	2	2
207	она в	1	2
208	как у	1	2
209	или просто	1	2
210	после смерти	2	2
211	что не	2	2
212	героя и	1	2
213	а на	1	2
214	что мы	1	2
215	если не	2	2
216	вместе с	9	2
217	и столь	1	2
218	по своему	1	2
219	да и	2	2
220	быть и	3	2
221	о его	1	2
222	к двум	1	2
223	в связи	3	2
224	и от	3	2
225	она может	1	2
226	которая в	1	2
227	хотя бы	1	2
228	сказать что	3	2
229	в свою	4	2
230	все что	3	2
231	в таком	1	2
232	во всяком	2	2
233	за ее	1	1
234	он стоит	2	1
235	и т	16	1
236	одним из	4	1
237	же как	2	1
238	в следующем	1	1
239	пределах этой	1	1
240	а из	1	1
241	на самом	2	1
242	это и	1	1
243	говорилось выше	2	1
244	в приведенном	1	1
245	и есть	2	1
246	и до	1	1
247	легко возразить	1	1
248	мы уже	6	1
249	он ничего	2	1
250	из всех	1	1
251	например в	2	1
252	то и	6	1
253	что иное	3	1
254	принадлежит к	1	1
255	время пребывания	1	1
256	и другая	1	1
257	из того	2	1
258	в некотором	1	1
259	мы и	1	1
260	не совсем	3	1
261	картину в	1	1
262	пребывания в	7	1
263	ни единой	1	1
264	и согласие	1	1
265	из особенностей	1	1
266	иное как	3	1
267	быть в	1	1
268	в различных	1	1
269	тем как	1	1
270	бы она	2	1
271	сад и	1	1
272	могло быть	3	1
273	мы будем	1	1
274	не то	1	1
275	не входит	1	1
276	не все	6	1
277	с отцом	1	1
278	а он	5	1
279	ответ на	1	1
280	отношение к	4	1
281	тут же	1	1
282	свое существование	1	1
283	в особом	2	1
284	его на	2	1
285	с этим	8	1
286	заглянуть во	1	1
287	что ее	1	1
288	целый ряд	3	1
289	и к	3	1
290	следующим образом	3	1
291	он на	2	1
292	это то	1	1
293	возвращения в	1	1
294	со своей	1	1
295	еще на	1	1
296	действия и	1	1
297	что это	1	1
298	ни один	2	1
299	за это	2	1
300	бы не	1	1
301	во многих	2	1
302	братьев и	1	1
303	ни одна	1	1
304	что автор	1	1
305	и тот	1	1
306	человек не	1	1
307	это невозможно	1	1
308	а более	1	1
309	что она	5	1
310	ее героем	1	1
311	главным образом	1	1
312	т д	15	1
313	одному из	1	1
314	не как	1	1
315	в силу	2	1
316	в корне	1	1
317	друг с	1	1
318	его от	1	1
319	и по	1	1
320	так например	1	1
321	в нее	2	1
322	таким образом	10	1
323	но все	2	1
324	жить в	3	1
325	в одну	1	1
326	могла бы	1	1
327	уже знаем	2	1
328	той же	2	1
329	это весьма	1	1
330	его в	3	1
331	с другими	1	1
332	и наличие	1	1
333	может соответствовать	1	1
334	лет в	4	1
335	но уже	1	1
336	голову от	1	1
337	далеко не	3	1
338	в ее	1	1
339	с тем	2	1
340	мы видели	13	1
341	ведет к	1	1
342	и было	2	1
343	героя она	1	1
344	в один	1	1
345	дома с	1	1
346	есть некоторая	1	1
347	связаны между	1	1
348	старуха мать	1	1
349	во время	6	1
350	этой связи	1	1
351	смерть как	1	1
352	в котором	2	1
353	с точки	1	1
354	что вся	1	1
355	в которых	2	1
356	что еще	2	1
357	должны были	3	1
358	и они	4	1
359	нельзя было	1	1
360	идти в	1	1
361	лег в	2	1
362	иных форм	1	1
363	что было	2	1
364	жизни является	1	1
365	внимание и	1	1
366	она или	2	1
367	и наоборот	1	1
368	что этот	1	1
369	с мужем	1	1
370	для нее	2	1
371	даже в	2	1
372	случае мы	1	1
373	можно ли	3	1
374	состоящий в	1	1
375	так как	7	1
376	не раз	2	1
377	как можно	1	1
378	смотри же	1	1
379	существование с	1	1
380	хотелось бы	2	1
381	того как	1	1
382	которые не	1	1
383	как следует	2	1
384	но такая	1	1
385	это еще	2	1
386	и уже	2	1
387	здесь может	2	1
388	сообщает на	1	1
389	детей и	3	1
390	принимает на	1	1
391	во всем	1	1
392	как не	1	1
393	не принадлежит	1	1
394	солнцем и	1	1
395	только с	1	1
396	однако это	3	1
397	с другом	1	1
398	иного мира	1	1
399	детей в	2	1
400	а таким	1	1
401	встречается в	2	1
402	могут быть	5	1
403	и героев	1	1
404	отличается от	1	1
405	об одном	1	1
406	по характеру	1	1
407	бы составить	1	1
408	указывает на	1	1
409	на самый	1	1
410	для героя	1	1
411	если же	1	1
412	время они	2	1
413	обычно в	1	1
414	от друга	1	1
415	говорит и	2	1
416	здесь также	1	1
417	внимания то	1	1
418	для всего	1	1
419	а когда	1	1
420	голову в	1	1
421	жениха и	1	1
422	только то	1	1
423	и сам	1	1
424	что каждый	1	1
425	в другом	2	1
426	в образе	1	1
427	на нее	3	1
428	не с	2	1
429	ясно что	1	1
430	это вовсе	1	1
431	живет в	5	1
432	каждого из	1	1
433	с собой	2	1
434	вопрос не	1	1
435	во второй	1	1
436	не исчерпывается	1	1
437	является в	1	1
438	видим не	1	1
439	я теперь	2	1
440	даже из	1	1
441	два способа	1	1
442	и здесь	7	1
443	это происходит	1	1
444	и та	1	1
445	вполне уместно	1	1
446	для нас	4	1
447	солнца и	3	1
448	нечто иное	1	1
449	с нами	1	1
450	что и	9	1
451	уже только	2	1
452	бывает и	1	1
453	также в	1	1
454	все время	2	1
455	человека как	1	1
456	к ней	4	1
457	в него	2	1
458	в жизнь	1	1
459	но тут	1	1
460	этой ситуации	1	1
461	же можно	2	1
462	которой и	1	1
463	оно и	1	1
464	тот же	1	1
465	одной из	1	1
466	мы увидим	3	1
467	ходит по	1	1
468	смерти как	1	1
469	передачи но	1	1
470	три группы	1	1
471	с одной	2	1
472	со всеми	1	1
473	шире чем	1	1
474	и у	3	1
475	уже в	1	1
476	возвращения героя	2	1
477	героя с	2	1
478	по комнатам	2	1
479	предположение что	1	1
480	только одно	1	1
481	на столе	2	1
482	а то	2	1
483	или даже	1	1
484	оно составляет	1	1
485	случае не	1	1
486	связи в	3	1
487	тем что	4	1
488	не просто	1	1
489	на том	3	1
490	возвращение героя	1	1
491	друг от	1	1
492	народов и	1	1
493	никого не	3	1
494	в исторической	1	1
495	даже не	2	1
496	не один	1	1
497	которых мы	1	1
498	а именно	4	1
499	для этого	1	1
500	случаев в	1	1
501	последний случай	1	1
502	мы еще	3	1
503	называет себя	1	1
504	говорит о	1	1
505	связано с	4	1
506	одной стороны	2	1
507	на этот	1	1
508	на которых	1	1
509	обращение с	1	1
510	а так	1	1
511	там где	7	1
512	со своими	2	1
513	которой он	1	1
514	на фоне	1	1
515	связь с	6	1
516	о себе	3	1
517	чтобы встать	1	1
518	в лесу	26	1
519	так же	3	1
520	к вечеру	1	1
521	и потому	2	1
522	объединены в	1	1
523	дома в	8	1
524	над ним	1	1
525	этих случаях	7	1
526	что за	1	1
527	в церковь	1	1
528	несколько иначе	1	1
529	есть на	1	1
530	в тех	2	1
531	и всей	1	1
532	не можем	1	1
533	на другое	1	1
534	в использовании	1	1
535	как один	1	1
536	своей жизни	1	1
537	но это	3	1
538	все это	1	1
539	в книге	1	1
540	он видел	1	1
541	случаях когда	1	1
542	указать на	2	1
543	при таком	1	1
544	им нельзя	1	1
545	человек и	1	1
546	другом отношении	1	1
547	она уже	1	1
548	то не	2	1
549	представлениями о	1	1
550	но еще	1	1
551	еще более	2	1
552	в извлечении	1	1
553	обязанностей в	1	1
554	все они	1	1
555	нас теперь	1	1
556	не знает	1	1
557	на более	1	1
558	была бы	1	1
559	речи и	1	1
560	совершенно не	2	1
561	матерью а	1	1
562	а герой	1	1
563	они еще	1	1
564	это очевидно	1	1
565	на свет	1	1
566	этим объясняется	3	1
567	не самому	1	1
568	к этой	1	1
569	к этому	7	1
570	точно так	2	1
571	том числе	1	1
572	они не	4	1
573	событий в	1	1
574	которая не	1	1
