N	2gram	Bakhtin_Fr_4	Psycholo
446	и очень	1	1
447	от событий	1	1
448	без него	1	1
449	в отношении	1	1
450	самостоятельное существование	1	1
451	нечто вроде	1	1
452	но они	4	1
453	этот образ	4	1
454	правда в	1	1
455	здесь на	1	1
456	своего героя	1	1
457	весь этот	2	1
458	так одни	1	1
459	как его	1	1
460	которого он	1	1
461	тогда и	1	1
462	же его	1	1
463	но только	2	1
464	найти в	1	1
465	как два	1	1
466	на язык	1	1
467	дело в	2	1
468	конца с	1	1
469	он хочет	1	1
470	уже говорили	5	1
471	и мысли	1	1
472	деле он	1	1
473	раз как	1	1
474	что на	1	1
475	вот в	1	1
476	у меня	2	1
477	в высокой	1	1
478	бы он	1	1
479	смертью он	1	1
480	вырождается в	1	1
481	на это	1	1
482	если же	2	1
483	значение это	2	1
484	основной линии	1	1
485	свою очередь	1	1
486	всего этого	1	1
487	он мог	1	1
488	в дальнейшем	3	1
489	для своей	2	1
490	начала и	3	1
491	об этой	1	1
492	и всюду	1	1
493	она была	1	1
494	что дело	1	1
495	был не	1	1
496	он сам	1	1
497	и вообще	1	1
498	создается впечатление	1	1
499	на их	2	1
500	тех кто	2	1
501	акта в	1	1
502	другими словами	2	1
503	в игре	2	1
504	а также	2	1
505	как наиболее	1	1
506	это была	1	1
507	и во	1	1
508	заключительная фраза	1	1
509	в конечном	1	1
510	в природе	1	1
511	и вводит	1	1
512	он берет	1	1
513	все в	2	1
514	к нему	3	1
515	на протяжении	1	1
516	его смысла	1	1
517	которые мы	1	1
518	в другой	2	1
519	его так	3	1
520	романа в	1	1
521	ряд других	1	1
522	который бы	1	1
523	всех сторон	1	1
524	но с	1	1
525	он убил	1	1
526	королем и	2	1
527	одной из	2	1
528	при каких	1	1
529	поэтому и	5	1
530	исключительно для	1	1
531	ее от	1	1
532	но под	1	1
533	именно на	1	1
534	же и	3	1
535	есть в	2	1
536	события и	1	1
537	и у	2	1
538	только на	1	1
539	эти два	1	1
540	и их	3	1
541	и перенести	1	1
542	к совершению	1	1
543	для правильного	2	1
544	в хронологическом	1	1
545	с этими	1	1
546	ее не	1	1
547	жизни на	1	1
548	и показывает	1	1
549	существуют только	1	1
550	очень тесно	1	1
551	рядом с	5	1
552	воплощенной в	1	1
553	в особенности	2	1
554	к его	1	1
555	со всем	1	1
556	ней и	1	1
557	и даже	3	1
558	живой и	2	1
559	о своей	2	1
560	общей точке	1	1
561	связаны с	2	1
562	на известную	1	1
563	стороны эта	1	1
564	к которому	2	1
565	и самая	1	1
566	во второй	2	1
567	мы еще	1	1
568	и др	4	1
569	в некоторых	1	1
570	похожа на	1	1
571	превращается в	3	1
572	и своего	1	1
573	затем во	1	1
574	на которых	1	1
575	и самый	1	1
576	в ту	2	1
577	с которым	1	1
578	они как	1	1
579	ближе к	1	1
580	уже давно	2	1
581	этой же	3	1
582	он изображает	1	1
583	что каждый	1	1
584	так в	1	1
585	так мы	1	1
586	и глубоко	1	1
587	он приводит	1	1
588	на эту	3	1
589	и основной	1	1
590	и искусства	1	1
591	характера но	1	1
592	там где	3	1
593	могила и	1	1
594	есть тот	1	1
595	с королем	2	1
596	нечто совершенно	1	1
597	в условиях	1	1
598	только для	4	1
599	но это	4	1
600	о его	2	1
601	в чем	3	1
602	им в	2	1
603	в один	2	1
604	находим мы	1	1
605	и всю	1	1
606	это как	1	1
607	сцены в	1	1
608	по дороге	1	1
609	которых он	2	1
610	это та	1	1
611	в связи	1	1
612	формы и	2	1
613	или в	2	1
614	той художественной	1	1
615	думает что	1	1
616	которая в	1	1
617	чтобы понять	1	1
618	функций которые	1	1
619	от него	1	1
620	вот это	3	1
621	не должен	1	1
622	у которого	1	1
623	на языке	3	1
624	будто бы	1	1
625	все остальные	3	1
626	и другие	2	1
627	самое ужасное	1	1
628	и целый	1	1
629	жизни в	2	1
630	нет ничего	2	1
631	в свою	1	1
632	речи и	1	1
633	равно как	1	1
634	их с	2	1
635	того нового	1	1
636	в отдельности	1	1
637	в трех	2	1
