N	2gram	Bakhtin_KF_1	Komedia
204	всем том	1	1
205	все эти	10	1
206	не был	1	1
207	в различных	1	1
208	в чем	4	1
209	и мира	1	1
210	нет не	1	1
211	свою жизнь	2	1
212	конечном счете	1	1
213	бы себя	1	1
214	и будет	1	1
215	не просто	1	1
216	его итак	1	1
217	и специально	2	1
218	как к	2	1
219	отказу от	1	1
220	представлен как	1	1
221	не являются	1	1
222	в противопоставлении	1	1
223	тем же	1	1
224	гораздо более	1	1
225	активность не	1	1
226	жизни в	5	1
227	в чисто	1	1
228	для которого	3	1
229	шире и	1	1
230	себе как	2	1
231	из жизни	1	1
232	если мы	1	1
233	из другого	1	1
234	в себе	21	1
235	на его	1	1
236	не имеют	1	1
237	главным образом	1	1
238	события если	1	1
239	сказать в	1	1
240	время и	5	1
241	отказа от	1	1
242	политики и	1	1
243	видеть в	1	1
244	его от	1	1
245	ясен и	1	1
246	к выводу	1	1
247	в другом	3	1
248	его не	1	1
249	бы быть	5	1
250	а по	2	1
251	на все	1	1
252	с целью	1	1
253	входит в	3	1
254	в соответствии	2	1
255	действительности в	2	1
256	и мы	2	1
257	всю свою	1	1
258	по себе	2	1
259	в жизни	2	1
260	на характер	1	1
261	но уже	1	1
262	в реальном	1	1
263	соответствии с	2	1
264	и уже	1	1
265	которой он	2	1
266	он и	2	1
267	элемента в	1	1
268	как таковой	1	1
269	не мог	1	1
270	в эту	1	1
271	когда этика	1	1
272	во второй	1	1
273	от своего	1	1
274	мысль и	2	1
275	ни у	2	1
276	допускает что	1	1
277	от его	5	1
278	значение для	1	1
279	только для	1	1
280	образом и	1	1
281	быть таким	1	1
282	тем не	2	1
283	и единственного	12	1
284	это дело	1	1
285	их в	1	1
286	том же	1	1
287	ним в	1	1
288	для нее	7	1
289	условия и	1	1
290	освободиться от	1	1
291	и очень	1	1
292	попытка найти	1	1
293	отступает на	1	1
294	любви и	1	1
295	с точки	9	1
296	не раз	1	1
297	эта мысль	1	1
298	тем самым	4	1
299	что эта	2	1
300	с которой	1	1
301	она могла	2	1
302	для каждого	1	1
303	чувства в	1	1
304	здесь на	1	1
305	как о	1	1
306	в основе	5	1
307	что ей	1	1
308	из их	1	1
309	вытекает из	2	1
310	никогда не	5	1
311	ничего не	3	1
312	таким путем	1	1
313	более что	1	1
314	всю историю	1	1
315	и теперь	1	1
316	сводится к	2	1
317	здесь же	1	1
318	иногда не	1	1
319	в области	2	1
320	в каком	4	1
321	в трагедии	1	1
322	представляется нам	1	1
323	к себе	2	1
324	его для	1	1
325	и другой	1	1
326	вошли в	1	1
327	и всех	1	1
328	поскольку же	1	1
329	отличается от	1	1
330	отнесение его	1	1
331	его с	2	1
332	бы он	2	1
333	той или	3	1
334	отказаться от	2	1
335	из себя	8	1
336	должен быть	7	1
337	для себя	5	1
338	ни одно	5	1
339	это противопоставление	2	1
340	дела о	1	1
341	на основе	7	1
342	только при	1	1
343	мысль о	1	1
344	в себя	7	1
345	приводит к	1	1
346	культуры на	1	1
347	чтобы дать	2	1
348	времени и	4	1
349	том случае	1	1
350	в контексте	5	1
351	что был	1	1
352	здесь нет	2	1
353	мог бы	1	1
354	остается только	1	1
355	жизнь и	2	1
356	задний план	1	1
357	остановимся на	1	1
358	с ним	5	1
359	а их	1	1
360	в содержании	1	1
361	с человеком	3	1
362	помнить что	1	1
363	включить этот	1	1
364	возможна только	1	1
365	и та	2	1
366	второй половине	1	1
367	но мы	1	1
368	его жизни	3	1
369	только за	1	1
370	за свое	4	1
371	от них	1	1
372	говорить об	1	1
373	но нет	2	1
374	нуждается в	1	1
375	во всей	4	1
376	полагать что	1	1
377	и ни	3	1
378	даже для	1	1
379	если это	1	1
380	оказался в	1	1
381	в литературе	1	1
382	по своей	1	1
383	землю и	1	1
384	мы видим	1	1
385	человека все	1	1
386	наше время	1	1
387	за которую	1	1
388	внимание в	1	1
389	далеко от	1	1
390	конечно не	7	1
391	в большинстве	1	1
392	только на	1	1
393	в сознании	2	1
394	основе его	1	1
395	большинстве случаев	1	1
396	он имеет	2	1
397	мир в	11	1
398	для него	8	1
399	могло бы	4	1
400	содержания и	2	1
401	содержание и	2	1
402	не о	2	1
403	как его	4	1
404	как раз	1	1
405	к той	1	1
406	были бы	2	1
407	которые как	1	1
408	чувствует себя	1	1
409	во власти	1	1
410	и даже	1	1
411	или иной	2	1
412	власть народа	1	1
413	и из	1	1
414	однако что	2	1
415	на ее	1	1
416	человека его	1	1
417	на чем	1	1
418	а с	2	1
419	по всей	1	1
420	с волей	1	1
421	и затем	1	1
422	что не	3	1
423	противоречие между	1	1
424	к человеку	1	1
425	только возможные	1	1
426	не делает	1	1
427	этого не	1	1
428	она является	1	1
429	до конца	3	1
430	а не	17	1
431	ни о	1	1
432	там где	5	1
433	одна и	1	1
434	жизнь в	1	1
435	несмотря на	1	1
436	всего этого	1	1
437	действия в	1	1
438	свою очередь	1	1
439	связь с	1	1
440	него в	1	1
441	над ним	1	1
442	именно в	5	1
443	поскольку он	2	1
444	в современной	3	1
445	быть не	2	1
446	и помнить	1	1
447	а то	1	1
448	здесь есть	1	1
449	нечто подобное	1	1
450	содержится в	1	1
451	ближе к	3	1
452	это уже	2	1
453	может служить	1	1
454	при таком	1	1
455	на задний	1	1
456	само по	1	1
457	в результате	1	1
458	когда он	1	1
459	или другой	1	1
460	не с	1	1
461	ее и	6	1
462	к отказу	1	1
463	но о	1	1
464	не должен	3	1
465	и как	2	1
466	плача и	1	1
467	в искусстве	1	1
468	но всегда	2	1
469	за этим	1	1
470	признания в	1	1
471	и начало	1	1
472	нет ничего	1	1
473	между ними	1	1
474	не знает	5	1
475	только как	4	1
476	была бы	1	1
477	исправить дело	1	1
478	равно как	1	1
479	в свою	3	1
480	в последнем	1	1
481	или иного	3	1
482	по которой	1	1
483	первом случае	1	1
484	ко всему	5	1
485	бы его	1	1
486	того или	3	1
487	и эта	2	1
488	думать что	2	1
489	все что	1	1
