N	2gram	Losev_Prob_5	Analitik
428	третья часть	1	1
429	творчества в	1	1
430	и только	2	1
431	крайней мере	4	1
432	в ту	1	1
433	а его	4	1
434	все время	3	1
435	вплоть до	1	1
436	человека как	1	1
437	в него	1	1
438	ради которых	1	1
439	тех пор	1	1
440	тот же	3	1
441	литературе также	1	1
442	мы увидим	1	1
443	зрения в	1	1
444	несомненно может	1	1
445	входит в	1	1
446	воле и	1	1
447	даже если	1	1
448	самые разнообразные	1	1
449	этот факт	1	1
450	и жизни	1	1
451	так что	11	1
452	для всех	1	1
453	со своим	1	1
454	связи с	7	1
455	если и	1	1
456	то и	2	1
457	существования и	1	1
458	слова не	1	1
459	во втором	2	1
460	в душе	1	1
461	говорится и	1	1
462	дает ему	2	1
463	за ним	1	1
464	к своим	1	1
465	только одно	1	1
466	на своего	1	1
467	не так	4	1
468	всяком случае	2	1
469	мы находим	7	1
470	в одном	3	1
471	от тех	1	1
472	в xx	1	1
473	у него	11	1
474	как раз	5	1
475	тут же	6	1
476	изучении истории	1	1
477	и вместе	1	1
478	в науке	2	1
479	от меня	1	1
480	в целях	2	1
481	науки в	1	1
482	самому в	1	1
483	были бы	1	1
484	только на	1	1
485	в н	12	1
486	и даже	14	1
487	в истинном	1	1
488	даже не	1	1
489	до сих	2	1
490	всей своей	2	1
491	являет собой	1	1
492	или иначе	1	1
493	здесь в	2	1
494	вслед за	2	1
495	человека а	2	1
496	было и	1	1
497	и др	1	1
498	нового времени	4	1
499	что для	1	1
500	его из	1	1
501	всякого смысла	1	1
502	превращается в	1	1
503	не было	1	1
504	в рассказе	1	1
505	однако и	1	1
506	человеческой жизни	2	1
507	его по	1	1
508	о чем	1	1
509	когда же	1	1
510	для человека	1	1
511	если не	4	1
512	в связи	7	1
513	мог быть	2	1
514	о себе	2	1
515	как это	1	1
516	новом свете	1	1
517	сама же	1	1
518	к своему	1	1
519	для искусства	1	1
520	все люди	1	1
521	видя в	2	1
522	в пределы	1	1
523	в мир	2	1
524	да и	2	1
525	согласно которому	1	1
526	я с	1	1
527	с некоторым	1	1
528	с этой	2	1
529	является для	1	1
530	сих пор	2	1
531	и таким	1	1
532	меня я	1	1
533	перед нами	1	1
534	этом смысле	3	1
535	при всем	2	1
536	является ли	1	1
537	только одна	1	1
538	и для	6	1
539	о сыне	1	1
540	прежде чем	2	1
541	и от	1	1
542	все что	2	1
543	или в	4	1
544	что оно	1	1
545	в результате	7	1
546	мира и	2	1
547	о котором	3	1
548	человек и	2	1
549	я не	2	1
550	хотя и	8	1
551	а скорее	2	1
552	на первый	1	1
553	для нас	10	1
554	от него	1	1
555	из себя	1	1
556	мы должны	1	1
557	в большей	2	1
558	самом себе	1	1
559	же в	3	1
560	есть уже	1	1
561	утверждал что	1	1
562	не я	1	1
563	личности и	1	1
564	в своих	1	1
565	жизни в	4	1
566	все еще	4	1
567	в свою	2	1
568	в романе	1	1
569	к его	1	1
570	из этого	4	1
571	таким же	1	1
572	где он	1	1
573	просто не	1	1
574	жизни и	2	1
575	действительно имеет	1	1
576	а я	1	1
577	ее в	2	1
578	все того	2	1
579	по поводу	2	1
580	они не	2	1
581	во всяком	2	1
582	этой точки	1	1
583	встречаемся с	1	1
584	и вновь	1	1
