N	2gram	Losev_Vlad_1	Literetu
252	перейти в	1	1
253	но даже	2	1
254	ему в	2	1
255	личности с	2	1
256	с большой	1	1
257	беседует с	2	1
258	он был	14	1
259	он сам	2	1
260	за это	2	1
261	и личность	2	1
262	бы то	1	1
263	в чем	2	1
264	истории в	1	1
265	на своих	1	1
266	самом деле	1	1
267	при жизни	2	1
268	то он	6	1
269	у н	1	1
270	свою жизнь	1	1
271	он пишет	3	1
272	жизни все	1	1
273	за пределы	3	1
274	относится к	1	1
275	которые не	1	1
276	и я	2	1
277	и вовсе	1	1
278	как в	3	1
279	году но	1	1
280	когда он	5	1
281	что по	1	1
282	ноябре года	1	1
283	писал что	1	1
284	и хотя	1	1
285	в этот	4	1
286	поэтому он	1	1
287	для которого	1	1
288	в самом	2	1
289	ни один	1	1
290	от бога	1	1
291	все эти	3	1
292	сказано в	1	1
293	но он	5	1
294	в души	1	1
295	и те	1	1
296	на то	5	1
297	не следует	1	1
298	уже тогда	3	1
299	в переводе	1	1
300	а скорее	1	1
301	конце концов	3	1
302	и вот	3	1
303	господствовать над	1	1
304	никак не	4	1
305	через год	3	1
306	и по	8	1
307	говоря в	1	1
308	таким образом	3	1
309	было его	1	1
310	здесь мы	3	1
311	то ни	1	1
312	в духовной	1	1
313	со всеми	1	1
314	только не	1	1
315	а по	2	1
316	выше весьма	1	1
317	на протяжении	1	1
318	с другими	1	1
319	его личности	1	1
320	это не	1	1
321	ему то	1	1
322	мышления о	1	1
323	например с	1	1
324	и единственным	1	1
325	поведения и	1	1
326	далеко не	1	1
327	всю жизнь	3	1
328	сам говорит	1	1
329	со всей	1	1
330	которую он	2	1
331	в этих	1	1
332	а вот	1	1
333	и поскольку	1	1
334	в своей	4	1
335	пока не	1	1
336	где мы	1	1
337	людям в	1	1
338	длинные и	1	1
339	место в	2	1
340	жизненный путь	1	1
341	от его	1	1
342	не считал	1	1
343	сам же	1	1
344	но эта	1	1
345	вот уже	1	1
346	их в	1	1
347	от года	1	1
348	свобода и	1	1
349	что этот	3	1
350	свой труд	1	1
351	в историческом	1	1
352	и вся	1	1
353	тому что	1	1
354	в отношении	3	1
355	первом слоге	1	1
356	что ему	1	1
357	и вместо	1	1
358	и притом	3	1
359	и искусство	1	1
360	не могло	1	1
361	того и	2	1
362	и всегда	3	1
363	имеем дело	1	1
364	на цыпочках	1	1
365	этих двух	1	1
366	это едва	1	1
367	с этих	1	1
368	по своей	4	1
369	на себе	1	1
370	во всем	4	1
371	к исторической	1	1
372	есть не	1	1
373	и теперь	4	1
374	со своим	5	1
375	связи с	1	1
376	мы и	4	1
377	что на	2	1
378	за ними	1	1
379	была с	1	1
380	а мы	1	1
381	того это	1	1
382	этих позиций	1	1
383	становится для	1	1
384	для наших	1	1
385	которых он	2	1
386	все то	1	1
387	не могут	1	1
388	и вполне	1	1
389	это конечно	3	1
390	в других	1	1
391	же самое	1	1
392	к тому	3	1
393	с кем	1	1
394	время он	3	1
395	элементы в	1	1
396	и о	2	1
397	того чтобы	2	1
398	свою очередь	1	1
399	на нем	1	1
400	здесь не	3	1
401	к какой	1	1
402	и всякой	3	1
403	мысль о	1	1
404	в особенности	4	1
405	только то	1	1
406	и когда	1	1
407	в личной	1	1
408	на страницах	1	1
409	же касается	4	1
410	что может	1	1
411	он писал	4	1
412	во второй	1	1
413	не стоит	1	1
414	жизнь и	3	1
415	поэтому в	1	1
416	другой даже	1	1
417	в таком	1	1
418	и перед	1	1
419	сводится к	1	1
420	встал и	1	1
421	произведения как	1	1
422	искусства и	1	1
423	вот почему	1	1
424	но мы	2	1
425	одного из	1	1
426	не помню	3	1
427	на что	2	1
428	и просто	3	1
429	можно сказать	6	1
430	пор пока	1	1
431	любви к	1	1
432	времени в	2	1
433	только своей	1	1
434	и хорошо	1	1
435	бы в	1	1
436	стихи и	1	1
437	и мы	2	1
438	оказался в	2	1
439	но тут	1	1
440	в литературе	1	1
441	я ее	1	1
442	еще несколько	1	1
443	тех пор	1	1
444	и мыслить	1	1
445	его собственная	1	1
446	убежден что	1	1
447	он стал	2	1
448	но зато	2	1
449	дело с	1	1
450	жизнь с	1	1
451	которое мы	1	1
452	всей жизни	3	1
453	в обществе	1	1
454	здесь о	1	1
455	богом и	1	1
456	а после	1	1
457	в эти	7	1
458	человека с	1	1
459	еще года	1	1
460	согласно характеристике	1	1
461	только на	3	1
462	в итоге	1	1
463	еще одной	1	1
464	от других	1	1
465	слова не	1	1
466	а то	1	1
467	что лучше	1	1
468	вл соловьева	160	1
469	чего бы	1	1
470	ответ на	2	1
471	с какой	1	1
472	ни с	4	1
473	личности и	1	1
474	не для	1	1
475	бытия и	1	1
476	дальше в	2	1
477	как было	2	1
478	во всей	1	1
479	до тех	1	1
480	по тем	1	1
481	ее на	1	1
482	нет и	2	1
483	всех нас	1	1
484	и стал	3	1
485	на рожон	1	1
486	мне и	1	1
487	как сам	1	1
488	как у	1	1
489	что человек	1	1
490	не просто	1	1
491	именно в	1	1
492	человека а	1	1
493	сама с	1	1
494	писателя и	1	1
495	содержание своего	1	1
496	еще и	7	1
497	а с	5	1
498	говорит о	1	1
499	кто не	2	1
500	однако и	1	1
501	легко и	1	1
502	именно так	2	1
503	подобного рода	1	1
504	что мы	2	1
505	которой он	5	1
506	этой же	1	1
507	я стал	1	1
508	него в	2	1
509	с первого	2	1
510	так же	1	1
511	и потому	6	1
512	вообще свобода	1	1
513	в ноябре	2	1
514	он говорит	2	1
515	на колени	1	1
516	с некоторыми	1	1
517	одновременно с	1	1
518	что же	5	1
519	в тот	2	1
520	кто из	1	1
521	никем не	1	1
522	в своем	4	1
523	в это	2	1
524	ней с	1	1
525	для тех	2	1
526	предо мною	1	1
527	его собственный	1	1
528	и от	5	1
529	в основном	1	1
530	своей жизни	2	1
531	не меняет	1	1
532	время не	1	1
533	я с	1	1
534	пока еще	2	1
535	не мог	3	1
536	за его	1	1
537	еще одна	1	1
538	этом же	1	1
539	на самом	1	1
540	представляется что	1	1
541	это он	1	1
542	даже необходимым	1	1
543	он чувствовал	1	1
544	которая в	1	1
545	она уже	1	1
546	особого рода	2	1
547	от него	2	1
548	и все	4	1
549	со второй	1	1
550	на нашем	1	1
551	не будучи	1	1
552	ни к	1	1
553	отношении к	1	1
554	этот наш	1	1
555	нами не	1	1
556	о своем	1	1
557	от своего	1	1
558	а во	1	1
559	то здесь	1	1
560	в свою	1	1
561	к его	3	1
562	социализма и	1	1
563	по которой	1	1
564	близким к	1	1
565	из этого	2	1
566	который в	1	1
567	ее в	1	1
568	и эта	1	1
569	у людей	1	1
570	к этому	6	1
