N	2gram	Vygotskiy__2	Literetu
292	однако не	2	1
293	в полном	2	1
294	когда он	10	1
295	на листе	2	1
296	что по	2	1
297	в круг	1	1
298	по утверждению	1	1
299	к числу	1	1
300	в действительности	4	1
301	этой цели	1	1
302	искусство и	1	1
303	где все	1	1
304	в самом	12	1
305	утверждая что	1	1
306	себе как	1	1
307	в литературном	1	1
308	что это	8	1
309	все эти	7	1
310	у каждого	1	1
311	этом искусство	1	1
312	но он	3	1
313	искусство это	1	1
314	и те	4	1
315	на то	11	1
316	оказывается на	1	1
317	читатель и	1	1
318	например как	1	1
319	не следует	1	1
320	в переводе	1	1
321	но именно	1	1
322	конце концов	3	1
323	слова а	1	1
324	показал как	1	1
325	поэта и	2	1
326	оно должно	1	1
327	и вот	3	1
328	господствовать над	1	1
329	никак не	4	1
330	неизвестное нам	1	1
331	и сказал	1	1
332	что ни	1	1
333	и по	4	1
334	оказываются как	1	1
335	говоря в	1	1
336	таким образом	21	1
337	здесь мы	2	1
338	то ни	2	1
339	различие между	1	1
340	со всеми	1	1
341	только не	1	1
342	его не	1	1
343	в ход	2	1
344	а по	1	1
345	по выражению	1	1
346	сознания к	2	1
347	с другими	2	1
348	как пример	1	1
349	искусства в	5	1
350	это не	2	1
351	всю свою	1	1
352	должен был	2	1
353	даже по	1	1
354	роль что	2	1
355	люди не	1	1
356	далеко не	5	1
357	и определяет	1	1
358	всю жизнь	2	1
359	и следовало	1	1
360	мы видели	1	1
361	и было	1	1
362	иначе говоря	4	1
363	по той	1	1
364	менее чем	1	1
365	которую он	1	1
366	в этих	2	1
367	в своей	3	1
368	поэтического творчества	4	1
369	он должен	1	1
370	место в	2	1
371	что до	1	1
372	себе а	1	1
373	в отличие	1	1
374	от его	1	1
375	является в	1	1
376	есть способ	1	1
377	обнаруживается в	2	1
378	сам же	1	1
379	но эта	2	1
380	художественная деятельность	1	1
381	при рассмотрении	1	1
382	их в	2	1
383	вещей и	2	1
384	и усиливает	1	1
385	что этот	2	1
386	того кто	1	1
387	путь наш	1	1
388	в историческом	1	1
389	тому что	4	1
390	новым и	1	1
391	а был	1	1
392	что есть	1	1
393	в отношении	3	1
394	сущности говоря	4	1
395	что ему	1	1
396	не имеет	4	1
397	того как	4	1
398	и вместо	1	1
399	и искусство	1	1
400	художественной деятельности	1	1
401	того и	2	1
402	и всегда	2	1
403	казалось бы	2	1
404	имеем дело	1	1
405	этих двух	2	1
406	это едва	1	1
407	своего раннего	1	1
408	во всем	3	1
409	есть не	4	1
410	связи с	1	1
411	в сознании	4	1
412	так называемый	1	1
413	и оказывается	1	1
414	мы и	1	1
415	что на	4	1
416	именно такой	1	1
417	свое собственное	3	1
418	все то	1	1
419	не могут	3	1
420	всеми и	1	1
421	в любви	1	1
422	эпохе в	1	1
423	эстетического объекта	2	1
424	это конечно	1	1
425	в других	2	1
426	же самое	6	1
427	на читателя	1	1
428	к тому	7	1
429	вновь и	1	1
430	в наши	1	1
431	даже когда	1	1
432	ничего общего	1	1
433	о судьбе	1	1
434	у поэта	1	1
435	приходит к	3	1
436	как утверждает	1	1
437	и о	1	1
438	того чтобы	14	1
439	свою очередь	2	1
440	на нем	1	1
441	в собственном	1	1
442	в особенности	2	1
443	и говорит	2	1
444	только то	1	1
445	идет не	2	1
446	культуры и	1	1
447	приводит к	1	1
448	пока мы	2	1
449	на том	2	1
450	и когда	4	1
451	же касается	1	1
452	художественное творчество	1	1
453	можно было	7	1
454	искусство как	4	1
455	на нее	1	1
456	произведение искусства	1	1
457	как таковую	1	1
458	жизнь и	3	1
459	мы в	3	1
460	с этого	1	1
461	на самые	1	1
462	же автора	1	1
463	в таком	2	1
464	сводится к	2	1
465	приближается к	1	1
466	произведения как	2	1
467	искусства и	9	1
468	для личной	1	1
469	на другого	1	1
470	два момента	2	1
471	но мы	1	1
472	не подозревая	1	1
473	на что	1	1
474	и сделать	1	1
475	после того	2	1
476	и просто	1	1
477	можно сказать	1	1
478	основе своей	1	1
479	пор пока	1	1
480	как форма	1	1
481	в эстетической	1	1
482	под именем	1	1
483	те или	1	1
484	лет а	1	1
485	грань между	1	1
486	собственной жизни	1	1
487	переходит в	1	1
488	читателя и	2	1
489	бы в	1	1
490	лица в	1	1
491	и мы	6	1
492	же можно	1	1
493	тех пор	1	1
494	в новой	2	1
495	что только	1	1
496	дело с	8	1
497	бедного и	1	1
498	над формой	1	1
499	которое мы	1	1
500	же он	1	1
501	вопроса о	1	1
502	только на	5	1
503	такие например	1	1
504	таких же	1	1
505	историческом развитии	1	1
506	тем чтобы	1	1
507	на нет	1	1
508	творчества в	2	1
509	от других	1	1
510	а то	1	1
511	у того	2	1
512	искусство в	2	1
513	ответ на	2	1
514	земли и	1	1
515	не сумеет	1	1
516	но беда	1	1
517	слова в	2	1
518	мы находим	2	1
519	даже к	1	1
520	точно в	1	1
521	социальная роль	1	1
522	до тех	1	1
523	образом не	1	1
524	к той	1	1
525	ее на	1	1
526	на деле	8	1
527	нас как	1	1
528	всех нас	1	1
529	в данный	1	1
530	как у	1	1
531	этом как	2	1
532	не просто	1	1
533	именно в	1	1
534	человека а	1	1
535	сама с	1	1
536	к которому	2	1
537	писателя и	1	1
538	и прежде	1	1
539	в психологии	7	1
540	когда по	1	1
541	а с	2	1
542	после прочтения	1	1
543	в романе	2	1
544	говорит о	2	1
545	к более	1	1
546	в соответствии	1	1
547	кто не	1	1
548	здесь дело	2	1
549	души он	1	1
550	есть лишь	1	1
551	именно так	1	1
552	своих поэтических	1	1
553	все время	6	1
554	когда же	1	1
555	что мы	1	1
556	которой он	1	1
557	не об	1	1
558	поэта в	1	1
559	все более	2	1
560	читателей в	1	1
561	этой же	1	1
562	в творчестве	4	1
563	так же	18	1
564	о работе	1	1
565	мы говорим	1	1
566	самое можно	1	1
567	быть это	1	1
568	он говорит	5	1
569	своей души	1	1
570	наряду с	4	1
571	что же	3	1
572	вокруг себя	1	1
573	кто из	1	1
574	по ним	1	1
575	его в	1	1
576	и от	2	1
577	художественным творчеством	1	1
578	в смысле	3	1
579	искусством и	1	1
580	и где	1	1
581	при таком	4	1
582	и другим	1	1
583	на самом	5	1
584	он по	1	1
585	мира и	1	1
586	классическим образцом	2	1
587	всего что	1	1
588	от него	1	1
589	и все	4	1
590	он же	1	1
591	поскольку от	1	1
592	еще более	3	1
593	ни к	1	1
594	что а	1	1
595	самого субъекта	1	1
596	вот этот	2	1
597	исключительно в	1	1
598	отношении к	3	1
599	нам не	1	1
600	нет ничего	1	1
601	от своего	1	1
602	только как	3	1
603	имеет ничего	1	1
604	в свою	3	1
605	не играет	1	1
606	от поэзии	1	1
607	именно к	1	1
608	из этого	4	1
609	оказался не	1	1
610	своих читателей	1	1
611	а я	2	1
612	него как	1	1
613	и эта	1	1
614	который не	3	1
615	к этому	1	1
616	они не	1	1
