N	2gram	Vinokur_St_1	Problemy
364	впечатление что	1	1
365	себе как	1	1
366	лежит на	1	1
367	не приходится	1	1
368	в литературном	2	1
369	что это	4	1
370	бы с	1	1
371	в нашем	1	1
372	у каждого	1	1
373	не оставляет	1	1
374	из этих	6	1
375	вопрос в	3	1
376	в известном	1	1
377	всего необходимо	1	1
378	другом случае	1	1
379	иначе и	1	1
380	как он	1	1
381	но на	2	1
382	а вовсе	1	1
383	вообще не	2	1
384	что каждая	1	1
385	в чужую	3	1
386	больше всего	1	1
387	в статье	7	1
388	в случае	2	1
389	время и	1	1
390	степени является	1	1
391	сожалению не	2	1
392	он должен	2	1
393	же это	3	1
394	них нет	1	1
395	сказать чего	1	1
396	в начале	3	1
397	и верное	1	1
398	и вот	1	1
399	он эту	1	1
400	смысле как	1	1
401	и по	5	1
402	в основу	4	1
403	в работе	1	1
404	могла бы	1	1
405	что все	2	1
406	же касается	3	1
407	об этом	3	1
408	из них	8	1
409	лишь в	3	1
410	единственный способ	1	1
411	заключается в	4	1
412	то все	1	1
413	быть не	1	1
414	ведь в	1	1
415	кто и	3	1
416	ведь если	2	1
417	здесь нет	1	1
418	по всему	1	1
419	для них	1	1
420	он является	1	1
421	является их	1	1
422	мы имеем	2	1
423	словам в	2	1
424	т д	21	1
425	не всегда	2	1
426	всегда и	1	1
427	статьи в	8	1
428	действительно не	1	1
429	не больше	1	1
430	со всей	1	1
431	было не	2	1
432	которую он	1	1
433	места в	2	1
434	от своего	1	1
435	объективный факт	1	1
436	можно найти	2	1
437	он делает	1	1
438	что о	3	1
439	почти не	1	1
440	этому пути	1	1
441	знает и	2	1
442	место в	1	1
443	не столько	1	1
444	своего рода	3	1
445	знает сам	1	1
446	вовсе еще	1	1
447	должны были	1	1
448	значение для	1	1
449	одном из	1	1
450	не его	1	1
451	по крайней	2	1
452	том и	1	1
453	слов о	1	1
454	так называемого	1	1
455	слышим все	1	1
456	если и	1	1
457	слова до	1	1
458	лиц и	1	1
459	и другое	1	1
460	в русской	1	1
461	не имеет	4	1
462	который был	1	1
463	дело в	6	1
464	она ни	1	1
465	и притом	1	1
466	не вытекает	1	1
467	он еще	1	1
468	и имеет	1	1
469	сойдутся и	1	1
470	того чтобы	11	1
471	не могло	1	1
472	вообще нет	1	1
473	от подлинного	1	1
474	и лишь	1	1
475	с одним	1	1
476	показывает как	1	1
477	того в	1	1
478	к концу	2	1
479	целое в	1	1
480	это слово	4	1
481	убедиться в	2	1
482	истории как	1	1
483	о чем-то	1	1
484	теперь о	1	1
485	так то	1	1
486	то это	3	1
487	в области	14	1
488	бы несколько	1	1
489	в каком	3	1
490	ему не	1	1
491	у нас	11	1
492	в момент	1	1
493	здесь совершенно	3	1
494	я бы	2	1
495	должны быть	3	1
496	к тому	1	1
497	целого то	1	1
498	капитанской дочки	2	1
499	должен быть	3	1
500	для всей	1	1
501	но только	1	1
502	не существует	3	1
503	но при	1	1
504	ни одно	1	1
505	в ее	4	1
506	только при	1	1
507	можно сделать	1	1
508	и говорит	1	1
509	с самого	1	1
510	то время	2	1
511	и когда	1	1
512	что у	4	1
513	в другом	3	1
514	чуждо и	1	1
515	самосознание можно	1	1
516	материала на	1	1
517	не трудно	3	1
518	времени и	1	1
519	которая была	2	1
520	во многом	1	1
521	она была	1	1
522	является в	1	1
523	для этого	2	1
524	в настоящее	1	1
525	со стороны	6	1
526	и лишена	1	1
527	даже не	4	1
528	образом в	1	1
529	в виду	1	1
530	вот это	1	1
531	нет дело	1	1
532	это объясняется	2	1
533	только и	1	1
534	не существовало	1	1
535	под его	1	1
536	другом месте	2	1
537	люди с	1	1
538	о том	17	1
539	и та	1	1
540	настоящее время	1	1
541	говорит об	2	1
542	утверждает что	1	1
543	можно сказать	1	1
544	времени в	1	1
545	нет это	2	1
546	литература о	1	1
547	того как	1	1
548	они являются	1	1
549	его личности	1	1
550	того материала	1	1
551	во втором	4	1
552	отметить что	2	1
553	и только	3	1
554	крайней мере	2	1
555	не надо	2	1
556	если это	3	1
557	но вовсе	1	1
558	того что	9	1
559	пушкиным в	1	1
560	к которому	4	1
561	быть и	2	1
562	на которой	2	1
563	и соответствующие	1	1
564	одной из	1	1
565	с формой	1	1
566	в какой	3	1
567	то в	3	1
568	русской критической	1	1
569	и так	3	1
570	это очень	3	1
571	а с	3	1
572	по этому	3	1
573	и решал	1	1
574	однако с	1	1
575	себя в	1	1
576	целом это	1	1
577	он считал	1	1
578	или иным	3	1
579	не все	3	1
580	как более	2	1
581	слова не	1	1
582	а то	2	1
583	и других	1	1
584	произведения не	1	1
585	не так	1	1
586	себе в	1	1
587	и их	2	1
588	на основную	1	1
589	могло бы	2	1
590	чтобы она	1	1
591	не для	2	1
592	слово как	1	1
593	к ним	1	1
594	второй части	2	1
595	но что	1	1
596	дело и	1	1
597	случае не	2	1
598	и никогда	1	1
599	того или	4	1
600	это было	1	1
601	в других	2	1
602	другой и	1	1
603	для того	10	1
604	довольно ясно	1	1
605	чтобы убедиться	1	1
606	и стремление	1	1
607	характерен для	1	1
608	на ее	1	1
609	делает в	2	1
610	каждом отдельном	1	1
611	здесь в	1	1
612	а именно	3	1
613	случаев в	1	1
614	во второй	9	1
615	к его	1	1
616	если мы	1	1
617	что не	3	1
618	что для	3	1
619	этот термин	1	1
620	притом не	1	1
621	это стремление	1	1
622	нужно сказать	5	1
623	а на	3	1
624	это прежде	2	1
625	его смерти	1	1
626	действительно является	1	1
627	что мы	5	1
628	в одно	1	1
629	если не	2	1
630	в руках	1	1
631	является его	1	1
632	в частности	4	1
633	на который	2	1
634	ни на	2	1
635	бы это	2	1
636	конечно есть	1	1
637	атмосферы вокруг	1	1
638	к своему	1	1
639	системе как	1	1
640	такого рода	2	1
641	каждого своя	1	1
642	что бы	1	1
643	это за	1	1
644	в идейном	1	1
645	в тех	3	1
646	и там	1	1
647	с рядом	1	1
648	этого слова	2	1
649	время оно	1	1
650	этом случае	2	1
651	и другом	1	1
652	все одинаково	1	1
653	при условии	1	1
654	создана как	1	1
655	от той	1	1
656	потому не	1	1
657	что я	1	1
658	которой можно	2	1
659	и все	2	1
660	же степени	1	1
661	у них	1	1
662	случае и	1	1
663	будто бы	3	1
664	или совершенно	1	1
665	я в	1	1
666	мне кажется	5	1
667	самому и	1	1
668	бы оно	1	1
669	лишь те	1	1
670	но если	4	1
671	с ней	1	1
672	это в	4	1
673	уже говорить	1	1
674	от всех	1	1
675	то здесь	1	1
676	совершенно не	5	1
677	бы быть	1	1
678	же мы	1	1
679	или иного	4	1
680	его произведений	1	1
681	сам в	2	1
682	и входят	1	1
683	внутри одного	1	1
684	и другие	1	1
685	гораздо ближе	1	1
686	к этому	1	1
687	в таком	3	1
688	точно так	1	1
689	такой же	5	1
