N	2gram	Losev_Prob_2	Istorich
470	имеется так	1	1
471	можно только	2	1
472	это только	3	1
473	думает что	1	1
474	она тоже	1	1
475	мы в	3	1
476	основана на	2	1
477	что под	2	1
478	он сам	3	1
479	для этого	3	1
480	то эти	1	1
481	это может	1	1
482	даже не	3	1
483	говорят что	2	1
484	в тех	2	1
485	сводится к	2	1
486	с полным	1	1
487	в состав	1	1
488	вывод который	2	1
489	все вещи	1	1
490	никак не	11	1
491	одного из	1	1
492	в которое	1	1
493	как этот	1	1
494	а также	2	1
495	как форма	1	1
496	касается и	1	1
497	из рассмотренных	2	1
498	это заставляет	1	1
499	этот момент	1	1
500	эти два	1	1
501	это нужно	1	1
502	во всей	1	1
503	и только	4	1
504	он обладает	1	1
505	тот момент	1	1
506	в ту	1	1
507	еще новые	1	1
508	может иметь	2	1
509	своему содержанию	1	1
510	несколько иначе	1	1
511	на те	1	1
512	тело и	1	1
513	в литературе	1	1
514	воду из	1	1
515	голове и	1	1
516	но с	1	1
517	хотя бы	12	1
518	то он	1	1
519	тот же	4	1
520	одной из	1	1
521	и этих	1	1
522	сказали что	2	1
523	еще и	5	1
524	и так	1	1
525	самые разнообразные	1	1
526	имеются не	1	1
527	и раньше	1	1
528	всяком случае	10	1
529	и ее	2	1
530	но то	1	1
531	не мешает	1	1
532	собой а	1	1
533	смысле мы	1	1
534	же и	2	1
535	это тоже	3	1
536	со своим	1	1
537	и хочет	1	1
538	утверждают что	1	1
539	вопроса о	1	1
540	не знать	1	1
541	в нашей	3	1
542	что не	5	1
543	есть этот	1	1
544	а это	3	1
545	а то	1	1
546	или даже	3	1
547	здесь будет	1	1
548	не так	2	1
549	себе в	2	1
550	ведь это	2	1
551	слова в	1	1
552	перед собой	1	1
553	с этими	2	1
554	само по	2	1
555	и никакой	1	1
556	и всякий	3	1
557	работ даже	1	1
558	само собой	1	1
559	были бы	2	1
560	что на	4	1
561	возможно что	1	1
562	со всем	1	1
563	без всякой	5	1
564	и даже	11	1
565	или иной	5	1
566	мы это	2	1
567	имеет и	2	1
568	это указывает	1	1
569	вообще с	2	1
570	есть не	6	1
571	здесь в	1	1
572	в каких	1	1
573	не знали	1	1
574	а с	1	1
575	иначе мы	1	1
576	мы еще	3	1
577	или о	2	1
578	еще нельзя	1	1
579	что для	3	1
580	можно назвать	1	1
581	только по	2	1
582	то и	4	1
583	не было	3	1
584	относится к	6	1
585	не знает	3	1
586	который с	1	1
587	подобного рода	4	1
588	здесь очевидно	1	1
589	мы пока	1	1
590	уже давно	5	1
591	нет никаких	1	1
592	нет ничего	2	1
593	или другого	2	1
594	что такие	1	1
595	здесь кроется	1	1
596	ни на	1	1
597	представляет себе	1	1
598	как это	1	1
599	относятся к	3	1
600	то можно	1	1
601	к своему	1	1
602	ни от	2	1
603	конечно не	2	1
604	где же	1	1
605	только как	3	1
606	по своему	5	1
607	такого рода	15	1
608	мы устанавливаем	1	1
609	тому как	3	1
610	но который	2	1
611	а потом	1	1
612	даже с	1	1
613	в тот	1	1
614	на свете	4	1
615	в состоянии	2	1
616	как будто	6	1
617	к следующему	1	1
618	только о	8	1
619	есть и	1	1
620	на пути	1	1
621	является для	2	1
622	заставляет нас	2	1
623	как таковой	4	1
624	к другим	1	1
625	это ясно	1	1
626	легко можно	1	1
627	и от	3	1
628	что оно	2	1
629	мира и	1	1
630	заметим что	1	1
631	в другое	1	1
632	или другой	5	1
633	особого рода	1	1
634	в основе	3	1
635	у них	1	1
636	бы в	3	1
637	к этой	1	1
638	все они	1	1
639	но если	4	1
640	всего мира	1	1
641	как иначе	3	1
642	из этого	2	1
643	в самом	5	1
644	что такое	18	1
645	себе но	1	1
646	чтобы ее	2	1
647	в своих	3	1
648	как на	2	1
649	в таком	11	1
650	эти категории	1	1
651	точно так	3	1
652	во всяком	13	1
653	все что	3	1
654	том числе	2	1
