N	2gram	Bakhtin_Fr_3	Komedia
462	усиливается еще	1	1
463	от них	1	1
464	нуждается в	3	1
465	обычно на	1	1
466	во всей	3	1
467	либо просто	1	1
468	площади были	1	1
469	филологов и	1	1
470	нас дошли	1	1
471	и следовательно	3	1
472	в литературе	5	1
473	еще несколько	1	1
474	имеется в	1	1
475	с современной	1	1
476	по своей	1	1
477	обе эти	1	1
478	всякого рода	1	1
479	образов и	2	1
480	мы видим	5	1
481	еще тем	1	1
482	что даже	1	1
483	человека все	1	1
484	пор не	1	1
485	позволяют нам	1	1
486	то он	1	1
487	свою роль	1	1
488	человеческой натуры	3	1
489	конечно не	2	1
490	только на	4	1
491	и они	2	1
492	получили в	1	1
493	свидетельствует о	2	1
494	и художественные	1	1
495	не принимает	1	1
496	творчестве в	1	1
497	системе образов	1	1
498	не так	3	1
499	для него	5	1
500	не находит	2	1
501	его речь	1	1
502	как его	2	1
503	как раз	5	1
504	нее не	1	1
505	ее на	1	1
506	к самому	1	1
507	лет до	1	1
508	были бы	1	1
509	не укладывается	1	1
510	которые как	1	1
511	и даже	4	1
512	или иной	2	1
513	и из	1	1
514	зарисовок и	1	1
515	не дали	2	1
516	на чем	1	1
517	и образов	2	1
518	было нельзя	1	1
519	что не	1	1
520	говорит о	1	1
521	к более	1	1
522	такую же	1	1
523	у нас	4	1
524	это касается	1	1
525	в любой	1	1
526	не делает	1	1
527	этого не	1	1
528	до конца	6	1
529	и самый	1	1
530	не на	1	1
531	а не	5	1
532	однако и	1	1
533	второстепенные персонажи	1	1
534	другой стороны	1	1
535	же источники	1	1
536	там где	3	1
537	самого начала	1	1
538	основные источники	2	1
539	речи и	1	1
540	жизнь в	3	1
541	несмотря на	1	1
542	всего этого	1	1
543	с помощью	2	1
544	свою очередь	1	1
545	связь с	6	1
546	в творчестве	1	1
547	только его	1	1
548	вошедших в	1	1
549	жизни ибо	1	1
550	как человек	1	1
551	к своему	1	1
552	он говорит	6	1
553	такого рода	3	1
554	именно в	2	1
555	у самого	2	1
556	из отдельных	1	1
557	в состоянии	2	1
558	в современной	1	1
559	и богатство	1	1
560	персонажей в	1	1
561	но даже	1	1
562	судить о	1	1
563	у вас	1	1
564	характерные для	1	1
565	здесь есть	1	1
566	о мире	2	1
567	как участник	1	1
568	в более	3	1
569	это уже	1	1
570	силу в	1	1
571	грех по	1	1
572	само по	1	1
573	в результате	1	1
574	это как	1	1
575	когда он	1	1
576	не с	1	1
577	ее и	1	1
578	напомнить что	1	1
579	и как	3	1
580	будто бы	1	1
581	том чтобы	1	1
582	вот этот	2	1
583	временем с	1	1
584	хотя в	2	1
585	с он	1	1
586	за этим	4	1
587	в системе	2	1
588	с людьми	1	1
589	между ними	3	1
590	игры слов	1	1
591	не знает	1	1
592	сказать что	3	1
593	в свою	1	1
594	забывать что	1	1
595	в последнем	2	1
596	первом случае	1	1
597	ко всему	2	1
598	занимает в	1	1
599	это была	1	1
600	думать что	2	1
601	так же	1	1
602	как на	1	1
603	все что	2	1
