N	2gram	Bakhtin_Pr_1	Analitik
492	и здесь	3	1
493	уже отмечали	1	1
494	видение и	1	1
495	на вопрос	2	1
496	таков например	1	1
497	другого сознания	1	1
498	видения жизни	1	1
499	и что	1	1
500	все его	1	1
501	могут нести	1	1
502	событий как	1	1
503	к нему	3	1
504	с его	6	1
505	в драме	5	1
506	будто он	1	1
507	от них	1	1
508	и взаимодействия	1	1
509	различных по	1	1
510	героя он	1	1
511	непосредственно в	2	1
512	мире так	1	1
513	них в	1	1
514	полной мере	1	1
515	в художественной	2	1
516	и противопоставить	1	1
517	в литературе	3	1
518	звучит как	2	1
519	известном смысле	1	1
520	оно и	1	1
521	романа то	1	1
522	мы видим	3	1
523	тот же	2	1
524	в основном	2	1
525	оглядкой на	1	1
526	одного сознания	4	1
527	лишь на	2	1
528	в какой	1	1
529	хотя бы	2	1
530	т.п поэтому	1	1
531	который в	1	1
532	которого является	1	1
533	делает его	1	1
534	все они	1	1
535	же и	1	1
536	этот вопрос	2	1
537	уже в	5	1
538	то и	2	1
539	героя с	2	1
540	первого лица	2	1
541	в начале	1	1
542	на этих	1	1
543	слово за	1	1
544	как вы	2	1
545	его и	1	1
546	за ним	2	1
547	из чужих	1	1
548	сами по	3	1
549	основную тему	1	1
550	так как	7	1
551	может служить	1	1
552	себе и	3	1
553	как его	1	1
554	дело и	1	1
555	другом в	1	1
556	героя а	4	1
557	другой и	1	1
558	бы это	1	1
559	глубине и	1	1
560	даже не	1	1
561	героев с	1	1
562	как у	2	1
563	хоть и	1	1
564	на ее	1	1
565	делает в	1	1
566	как субъект	1	1
567	нельзя сказать	1	1
568	каждом отдельном	1	1
569	зрения как	1	1
570	характерно для	1	1
571	нашего тезиса	8	1
572	себя и	2	1
573	исходит из	3	1
574	нового времени	1	1
575	только к	1	1
576	противном случае	1	1
577	у меня	1	1
578	более того	3	1
579	в третьей	1	1
580	же точно	1	1
581	хотя он	1	1
582	мира в	6	1
583	оно ни	1	1
584	мире в	3	1
585	материал для	1	1
586	художественное значение	3	1
587	эти слова	1	1
588	и потому	3	1
589	только его	1	1
590	и нисколько	1	1
591	целом ряде	1	1
592	который мы	1	1
593	противоречивое единство	1	1
594	слова он	1	1
595	столкновение с	1	1
596	в тех	1	1
597	здесь совершенно	1	1
598	ко всему	1	1
599	да и	2	1
600	друг с	3	1
601	что же	1	1
602	и диалог	1	1
603	с этой	1	1
604	слова и	1	1
605	мы привыкли	1	1
606	будет и	1	1
607	на которой	1	1
608	при условии	1	1
609	перед нами	4	1
610	остается в	2	1
611	с автором	1	1
612	дистанция между	1	1
613	известной степени	1	1
614	него слов	1	1
615	прежде чем	1	1
616	как на	2	1
617	его не	1	1
618	показать как	1	1
619	человек и	2	1
620	себя самого	4	1
621	для нас	3	1
622	к чужому	1	1
623	к изображаемому	2	1
624	почти вовсе	1	1
625	тем более	1	1
626	и как	8	1
627	мы должны	2	1
628	будто бы	1	1
629	действительной жизни	1	1
630	но это	5	1
631	только что	1	1
632	же в	2	1
633	романа мы	1	1
634	мысли о	1	1
635	отношении к	2	1
636	может и	1	1
637	от первого	2	1
638	от лица	1	1
639	а о	1	1
640	слово в	2	1
641	в романе	11	1
642	героя и	5	1
643	с ней	1	1
644	из тех	2	1
645	совершенно не	1	1
646	чужих для	1	1
647	из этого	1	1
648	перед нею	1	1
649	ли он	2	1
650	есть то	3	1
651	на это	1	1
652	ее в	1	1
653	этой точки	1	1
654	героя как	1	1
655	это в	2	1
656	значение в	1	1
657	точно так	2	1
