N	2gram	Bakhtin_Fr_4	Myslijsy
574	но когда	1	1
575	у них	3	1
576	и определенные	1	1
577	меня все	1	1
578	с высоты	1	1
579	стороны в	2	1
580	на языке	3	1
581	от всего	1	1
582	трав и	1	1
583	бы на	2	1
584	первый раз	1	1
585	подобных выражений	1	1
586	здесь только	2	1
587	они также	2	1
588	я эту	1	1
589	другой стороны	3	1
590	состоит из	1	1
591	его таким	1	1
592	от всех	2	1
593	в такие	1	1
594	их с	2	1
595	как есть	1	1
596	почему он	1	1
597	на свет	2	1
598	соответствует в	1	1
599	жизни и	4	1
600	как слово	1	1
601	случае если	1	1
602	и эта	2	1
603	как на	2	1
604	том числе	3	1
605	образ этот	1	1
