N	2gram	Voloshinov_1	Myslijsy
260	значительной степени	2	2
261	могла бы	1	2
262	на все	1	2
263	то все	1	2
264	мог бы	1	2
265	для них	2	2
266	но уже	1	2
267	и того	1	2
268	одного и	1	2
269	в г	1	2
270	но если	1	2
271	таким же	1	2
272	взгляд на	1	2
273	в их	1	2
274	мы называем	4	2
275	природы но	1	2
276	слова в	5	2
277	том и	1	2
278	том же	1	2
279	это будет	1	2
280	без него	1	2
281	если и	1	2
282	к языку	1	2
283	и всегда	1	2
284	что иное	2	2
285	того чтобы	7	2
286	только не	1	2
287	следовательно и	1	2
288	в разных	3	2
289	связанное с	1	2
290	ее с	2	2
291	заметить что	2	2
292	заключает в	4	2
293	как будто	1	2
294	в движении	2	2
295	все то	2	2
296	когда мы	6	2
297	и развития	3	2
298	его с	1	2
299	себя только	1	2
300	и самое	1	2
301	как мы	9	2
302	не будет	3	2
303	каждому из	1	2
304	в собственном	1	2
305	мысль о	1	2
306	уже с	1	2
307	только то	1	2
308	с языком	1	2
309	его самого	1	2
310	времени и	2	2
311	мы в	3	2
312	для этого	1	2
313	в виду	3	2
314	иное как	2	2
315	о том	4	2
316	никак не	1	2
317	одного из	1	2
318	не имеем	3	2
319	можно заметить	1	2
320	связь между	2	2
321	что первый	1	2
322	крайней мере	1	2
323	еще более	2	2
324	что бы	1	2
325	и следовательно	5	2
326	как например	2	2
327	этот вопрос	2	2
328	история и	1	2
329	б мы	1	2
330	есть в	1	2
331	в таких	1	2
332	слова были	1	2
333	уже не	4	2
334	не можем	1	2
335	указания на	1	2
336	вопроса о	4	2
337	же в	1	2
338	в начале	3	2
339	слова не	2	2
340	при помощи	1	2
341	за ним	1	2
342	к мысли	1	2
343	нуждается в	2	2
344	человека не	4	2
345	иначе как	1	2
346	и другом	1	2
347	речь и	4	2
348	даже и	2	2
349	перейти к	2	2
350	уважение к	3	2
351	влияние на	4	2
352	движение языка	1	2
353	у нас	4	2
354	на этот	1	2
355	для человека	1	2
356	и том	1	2
357	есть явление	1	2
358	в одно	1	2
359	если не	3	2
360	связь с	2	2
361	нет ничего	2	2
362	членораздельный звук	2	2
363	происхождение языка	2	2
364	в человеческом	1	2
365	что же	8	2
366	и о	1	2
367	как предмет	1	2
368	не станет	1	2
369	слова но	3	2
370	не существует	4	2
371	или в	2	2
372	указывают на	1	2
373	тем более	1	2
374	хотя бы	18	2
375	все они	1	2
376	что оно	3	2
377	но вместе	1	2
378	была бы	1	2
379	не что	4	2
380	жизни и	3	2
381	бы даже	1	2
382	слова то	1	2
383	все что	1	2
384	то чему	1	1
385	мы начнем	1	1
386	человеческой речи	3	1
387	вряд ли	3	1
388	говоря о	1	1
389	отношения к	3	1
390	например в	1	1
391	же как	1	1
392	до него	1	1
393	человека и	1	1
394	должен быть	2	1
395	наших исследований	1	1
396	самом деле	4	1
397	он может	1	1
398	над нашим	1	1
399	другие органы	1	1
400	переход от	1	1
401	жизни мы	2	1
402	решительно все	1	1
403	и всем	1	1
404	чего не	1	1
405	что эти	2	1
406	собственном смысле	1	1
407	в зависимости	5	1
408	и этот	1	1
409	его не	2	1
410	мы имеем	2	1
411	или наоборот	1	1
412	до такой	1	1
413	именно к	1	1
414	этот предмет	1	1
415	этом не	1	1
416	на эти	2	1
417	само слово	1	1
418	языка без	1	1
419	на себя	1	1
420	жизни как	1	1
421	они были	1	1
422	ему в	1	1
423	группы и	1	1
424	зависимости от	5	1
425	так а	1	1
426	круг предметов	3	1
427	из ее	1	1
428	в каждой	1	1
429	людей он	1	1
430	и на	6	1
431	это возможно	1	1
432	не найдем	1	1
433	что его	1	1
434	в чем	1	1
435	бы мы	3	1
436	с его	7	1
437	природы и	2	1
438	на самом	3	1
439	язык которым	1	1
440	не то	1	1
441	если в	1	1
442	в помощи	2	1
443	уже как	1	1
444	себе и	2	1
445	законам природы	1	1
446	друга и	1	1
447	так язык	1	1
448	не внешним	1	1
449	связи и	1	1
450	с физиологическим	1	1
451	для создания	1	1
452	дает нам	1	1
453	только ее	1	1
454	нем ничего	1	1
455	тем он	1	1
456	и нет	2	1
457	перед нами	3	1
458	на человека	1	1
459	когда он	1	1
460	может получить	2	1
461	был связан	1	1
462	бы стать	1	1
463	что всякое	3	1
464	более или	1	1
465	в противоположность	1	1
466	этим языком	1	1
467	ясно и	1	1
468	от этого	1	1
469	зависит и	1	1
470	та же	3	1
471	же быть	1	1
472	которую они	1	1
473	чем больше	1	1
474	он в	1	1
475	все эти	2	1
476	в нашем	5	1
477	звукового языка	1	1
478	что так	1	1
479	себя теперь	1	1
480	и отношения	1	1
481	с их	1	1
482	как он	1	1
483	если он	3	1
484	его но	1	1
485	человек не	2	1
486	вследствие этого	2	1
487	этот процесс	2	1
488	на его	5	1
489	мы совершенно	1	1
490	своих внутренних	1	1
491	связанные с	2	1
492	происхождения языка	1	1
493	даже отчасти	1	1
494	соприкасается с	1	1
495	и общее	1	1
496	перестает быть	1	1
497	оно происходит	1	1
498	не как	1	1
499	важную роль	2	1
500	существует и	2	1
501	нашего времени	1	1
502	может перейти	2	1
503	на этом	1	1
504	что нельзя	1	1
505	одно и	4	1
506	мыслью но	1	1
507	тем в	1	1
508	и характер	1	1
509	нам остается	1	1
510	развития к	1	1
511	во-вторых не	1	1
512	зрения на	2	1
513	лишь в	4	1
514	его в	4	1
515	того или	5	1
516	было в	4	1
517	может стать	2	1
518	голода и	1	1
519	человечества но	1	1
520	истории и	1	1
521	должен был	1	1
522	весь мир	1	1
523	уже язык	1	1
524	которым он	1	1
525	слов для	1	1
526	будет иметь	2	1
527	этого слова	3	1
528	все равно	1	1
529	только свою	1	1
530	будем в	1	1
531	со своими	1	1
532	не всегда	2	1
533	и уже	3	1
534	частей речи	1	1
535	одна и	1	1
536	нам не	1	1
537	языка конечно	1	1
538	в развитии	1	1
539	себе все	2	1
540	что собственно	1	1
541	нет никакого	1	1
542	или менее	1	1
543	его нельзя	1	1
544	и другие	1	1
545	с областью	1	1
546	от своего	1	1
547	что такое	4	1
548	слов поэтому	1	1
549	например голода	1	1
550	заключать в	1	1
551	в отношении	2	1
552	в следующем	1	1
553	в котором	3	1
554	тот язык	1	1
555	на свою	1	1
556	в которых	2	1
557	теперь как	1	1
558	что я	1	1
559	должны были	2	1
560	своей жизни	5	1
561	знание этого	1	1
562	и эти	1	1
563	их в	3	1
564	что этот	1	1
565	или если	1	1
566	вместе со	1	1
567	как можно	1	1
568	этот мир	1	1
569	и говорящий	1	1
570	бы их	1	1
571	всех их	1	1
572	других отношений	1	1
573	оба эти	1	1
574	выраженной в	1	1
575	это чувство	1	1
576	а на	2	1
577	человека но	1	1
578	виду что	1	1
579	этими двумя	1	1
580	которого он	1	1
581	его части	1	1
582	и проч	1	1
583	ничего не	8	1
584	именно с	1	1
585	и весь	1	1
586	может в	1	1
587	который служит	1	1
588	языка это	1	1
589	на те	1	1
590	по своей	2	1
591	на природу	1	1
592	не останется	2	1
593	этой речи	1	1
594	это слово	2	1
595	убедиться в	1	1
596	и теперь	1	1
597	до того	3	1
598	доказать что	1	1
599	представлений в	1	1
600	этом отношении	2	1
601	и делает	1	1
602	был бы	1	1
603	тела и	1	1
604	в области	5	1
605	два рода	1	1
606	может показаться	3	1
607	представлять себе	1	1
608	какой форме	1	1
609	от их	2	1
610	и искусство	1	1
611	опыт с	1	1
612	его внутренней	4	1
613	языке и	1	1
614	про себя	2	1
615	приведенных нами	2	1
616	как только	4	1
617	нас происходит	1	1
618	творчества не	1	1
619	из чего	1	1
620	находясь в	1	1
621	из всего	2	1
622	как не	2	1
623	говоря уже	1	1
624	здесь не	2	1
625	будет видно	1	1
626	в ее	3	1
627	исторической жизни	1	1
628	только вследствие	1	1
629	в произведении	1	1
630	нельзя в	1	1
631	лучше сказать	1	1
632	всей своей	1	1
633	роль в	3	1
634	с течением	1	1
635	что у	3	1
636	развития языка	1	1
637	можно было	4	1
638	грамматических форм	1	1
639	те же	4	1
640	не с	3	1
641	как между	1	1
642	которых нельзя	1	1
643	здесь нет	1	1
644	же эти	1	1
645	вопрос только	1	1
646	человека над	1	1
647	от чего	2	1
648	еще в	1	1
649	в результате	1	1
650	сознания и	1	1
651	помощи слова	1	1
652	понятно что	1	1
653	является в	1	1
654	в общих	1	1
655	и первые	1	1
656	быть может	3	1
657	чувствует что	1	1
658	воли и	1	1
659	слова а	1	1
660	и историческое	1	1
661	движения и	1	1
662	приближается к	2	1
663	в другом	1	1
664	на вопрос	1	1
665	как ее	1	1
666	иное значение	1	1
667	становится уже	1	1
668	мысли мы	1	1
669	но об	2	1
670	все его	1	1
671	отличаются от	1	1
672	или как	6	1
673	к нему	2	1
674	взаимодействия таким	1	1
675	с другими	2	1
676	образом мы	1	1
677	при исследовании	1	1
678	должно было	3	1
679	примыкает к	1	1
680	которые он	1	1
681	вслед за	1	1
682	и первыми	1	1
683	языка мы	2	1
684	эти звуковые	2	1
685	помощи языка	2	1
686	только совокупность	1	1
687	один из	4	1
688	отражения в	1	1
689	видели что	3	1
690	которым мы	1	1
691	кроме самого	1	1
692	с ними	1	1
693	дело с	1	1
694	что он	2	1
695	в какой	2	1
696	как нечто	2	1
697	например можно	1	1
698	такое же	1	1
699	их мы	2	1
700	в обществе	4	1
701	между этими	1	1
702	но то	1	1
703	вошло в	1	1
704	неизвестных нам	1	1
705	тесно связанные	1	1
706	какой степени	1	1
707	создание и	1	1
708	с какой	1	1
709	уже в	5	1
710	себя в	4	1
711	в виде	1	1
712	и эту	2	1
713	вообще может	1	1
714	что вообще	1	1
715	ответ на	2	1
716	из них	3	1
717	разума и	1	1
718	к нашему	1	1
719	одинаковое и	1	1
720	не сумеет	1	1
721	ни в	1	1
722	произведения и	1	1
723	от тех	1	1
724	ее не	1	1
725	но что	3	1
726	у него	1	1
727	деятельности для	1	1
728	формы в	1	1
729	совершенно ясным	1	1
730	направление его	1	1
731	то вопрос	1	1
732	явления природы	3	1
733	не противоречит	1	1
734	развития в	2	1
735	с общим	1	1
736	которому мы	1	1
737	и произведения	1	1
738	в языке?	1	1
739	до сих	1	1
740	без понимания	1	1
741	каждый человек	1	1
742	всякая речь	1	1
743	этим путем	1	1
744	говорить и	2	1
745	именно в	1	1
746	в каких	1	1
747	представления но	1	1
748	как же	1	1
749	язык на	1	1
750	еще и	2	1
751	сущность языка	1	1
752	по всей	1	1
753	отношении языка	1	1
754	к сожалению	1	1
755	превращается в	1	1
756	чтобы убедиться	1	1
757	окружающего мира	1	1
758	ничем не	1	1
759	именно так	1	1
760	его как	1	1
761	без известной	1	1
762	возвращаясь к	1	1
763	речи это	2	1
764	и оно	1	1
765	самим языком	1	1
766	для выражения	1	1
767	разных местах	2	1
768	и слово	3	1
769	особенностей и	1	1
770	в связи	2	1
771	и отношение	1	1
772	в речи	1	1
773	так называемых	1	1
774	более чем	1	1
775	к лицу	1	1
776	нашей мысли	1	1
777	утверждению что	1	1
778	прибавить еще	1	1
779	слов к	1	1
780	слово становится	2	1
781	тогда только	1	1
782	в одной	1	1
783	к более	1	1
784	как одно	2	1
785	только его	1	1
786	это служит	1	1
787	без помощи	1	1
788	перейти в	2	1
789	ни от	1	1
790	предположить что	1	1
791	он говорит	1	1
792	может как	1	1
793	пройти через	1	1
794	который мы	2	1
795	если язык	1	1
796	притом так	1	1
797	смысле этого	2	1
798	в тех	3	1
799	или возможность	1	1
800	да и	4	1
801	один шаг	1	1
802	и слушающего	4	1
803	сил которые	1	1
804	впечатлений от	2	1
805	сих пор	2	1
806	все это	4	1
807	в так	2	1
808	но для	3	1
809	как изменяется	1	1
810	говорить что	1	1
811	при всем	2	1
812	вне его	1	1
813	от нашего	2	1
814	то будет	1	1
815	говорящего и	6	1
816	новое слово	1	1
817	к пониманию	1	1
818	не имея	1	1
819	тем и	2	1
820	человека для	1	1
821	сколько бы	1	1
822	собственно говоря	1	1
823	находит свое	2	1
824	не должен	2	1
825	даже будем	1	1
826	будто бы	1	1
827	скажем что	1	1
828	которой мы	4	1
829	есть продукт	1	1
830	и органы	1	1
831	процессы в	1	1
832	слово в	2	1
833	лишь по	1	1
834	между ними	3	1
835	необходимое условие	1	1
836	не говоря	2	1
837	или других	1	1
838	совершенно не	3	1
839	равно как	2	1
840	нет но	1	1
841	в последнем	1	1
842	до какой	1	1
843	природы или	4	1
844	только о	1	1
845	на это	4	1
846	определение языка	1	1
847	себе не	1	1
848	в голову	3	1
849	это так	1	1
850	того времени	4	1
851	внутренняя и	2	1
852	бы из	1	1
853	нас не	2	1
854	к этому	2	1
855	языка эта	1	1
