N	2gram	Potebnia_M_1	FransuaR
113	в собственном	2	3
114	так в	1	3
115	в последующих	1	3
116	и вообще	3	3
117	в виду	2	3
118	о том	2	3
119	к нему	1	3
120	наконец в	1	3
121	же в	2	3
122	что он	1	3
123	с одной	3	3
124	этом отношении	1	3
125	что для	3	3
126	превращается в	1	3
127	связь с	2	3
128	одной стороны	3	3
129	видит в	1	3
130	в течение	2	3
131	но эти	2	3
132	и все	3	3
133	в том	26	3
134	другой стороны	5	3
135	одним из	2	2
136	до него	1	2
137	на самом	1	2
138	собственном смысле	1	2
139	видеть в	2	2
140	его только	2	2
141	на мир	1	2
142	в ней	7	2
143	еще не	6	2
144	себе и	1	2
145	за пределы	2	2
146	что они	1	2
147	же с	7	2
148	дает нам	1	2
149	что слово	3	2
150	только то	2	2
151	та же	1	2
152	таковы например	1	2
153	есть для	2	2
154	в нашем	1	2
155	думать что	3	2
156	на то	2	2
157	вследствие этого	1	2
158	на его	1	2
159	по словам	1	2
160	перестает быть	1	2
161	ключ к	2	2
162	подобно тому	3	2
163	так например	3	2
164	значительной степени	2	2
165	связанные с	1	2
166	в мире	3	2
167	зрения на	1	2
168	должен был	1	2
169	речь и	2	2
170	человеческого и	1	2
171	были в	1	2
172	по поводу	3	2
173	не во	1	2
174	в отношении	1	2
175	и без	3	2
176	что касается	1	2
177	в их	2	2
178	и эти	1	2
179	мы должны	3	2
180	что в	22	2
181	эти формы	2	2
182	того как	6	2
183	его связь	1	2
184	того чтобы	2	2
185	ничего не	1	2
186	связанное с	2	2
187	в самой	3	2
188	к ней	2	2
189	связи с	3	2
190	могут быть	9	2
191	он видит	1	2
192	свое значение	1	2
193	здесь не	1	2
194	продолжает жить	1	2
195	притом в	1	2
196	еще в	1	2
197	не были	2	2
198	понятно что	1	2
199	связанная с	1	2
200	в произведении	1	2
201	в другом	1	2
202	одного из	2	2
203	там же	9	2
204	нуждается в	2	2
205	и следовательно	2	2
206	в формах	1	2
207	проникнуть в	1	2
208	особенности его	1	2
209	всяком случае	1	2
210	есть в	2	2
211	существования и	1	2
212	разума и	1	2
213	никто не	3	2
214	мы можем	2	2
215	у него	1	2
216	даже и	2	2
217	эти явления	3	2
218	и даже	4	2
219	как именно	1	2
220	и произведения	1	2
221	нельзя сказать	1	2
222	дух и	1	2
223	человек в	1	2
224	под влиянием	2	2
225	в связи	1	2
226	для них	2	2
227	вместе с	8	2
228	так же	5	2
229	такого рода	1	2
230	тому как	4	2
231	в тех	1	2
232	но это	5	2
233	природу и	1	2
234	в смысле	4	2
235	вряд ли	1	2
236	не подлежит	1	2
237	сознания и	1	2
238	хотя и	3	2
239	и другие	1	2
240	совершенно не	1	2
241	всех других	1	2
242	ко всему	1	2
243	в противоположность	1	2
244	во всяком	3	2
245	все что	2	2
246	то на	4	1
247	внутреннее единство	2	1
248	например в	1	1
249	и то	3	1
250	выражения в	1	1
251	самом деле	1	1
252	он может	1	1
253	только потому	3	1
254	силы и	1	1
255	мысли к	1	1
256	тем же	2	1
257	основанная на	1	1
258	в котором	1	1
259	проникает в	1	1
260	что эти	1	1
261	должна быть	3	1
262	говоря о	1	1
263	и этот	1	1
264	и связанное	1	1
265	той же	3	1
266	есть не	2	1
267	менее если	1	1
268	еще на	1	1
269	мы имеем	1	1
270	и духа	1	1
271	на эти	1	1
272	их с	1	1
273	не вполне	1	1
274	какая разница	1	1
275	может нам	1	1
276	того же	3	1
277	вопросы о	1	1
278	и самого	1	1
279	для выражения	1	1
280	на них	1	1
281	силою и	1	1
282	значении и	1	1
283	в чем	1	1
284	живых существ	2	1
285	в создании	3	1
286	видели что	1	1
287	мы будем	2	1
288	значение и	2	1
289	только тогда	5	1
290	по отношению	13	1
291	связи и	1	1
292	хотя иногда	1	1
293	так что	16	1
294	него только	1	1
295	правильно и	1	1
296	готовое и	1	1
297	в одной	1	1
298	независимо от	6	1
299	как в	10	1
300	выйти из	2	1
301	по которому	1	1
302	стороны и	2	1
303	от внешних	1	1
304	более и	2	1
305	один только	1	1
306	перед нами	1	1
307	а и	1	1
308	что по	3	1
309	от этого	1	1
310	есть его	1	1
311	нами явлениях	1	1
312	в которой	2	1
313	с самого	3	1
314	в целом	2	1
315	формы в	1	1
316	бы с	1	1
317	он в	1	1
318	бы не	6	1
319	сущности и	1	1
320	что к	2	1
321	по форме	1	1
322	нами в	1	1
323	мира но	1	1
324	не могла	2	1
325	так сказать	2	1
326	быть только	5	1
327	он не	3	1
328	которому принадлежит	1	1
329	к каждому	1	1
330	кажется нам	1	1
331	природы человека	1	1
332	влияние на	2	1
333	народа поэтому	1	1
334	одной и	3	1
335	из него	2	1
336	его от	1	1
337	и по	6	1
338	на этом	1	1
339	на других	1	1
340	народного творчества	1	1
341	в нее	1	1
342	смысле в	4	1
343	касается до	1	1
344	могла бы	2	1
345	что все	3	1
346	сознание и	1	1
347	нем есть	2	1
348	в единстве	2	1
349	его в	1	1
350	входит в	1	1
351	это не	7	1
352	он есть	2	1
353	что один	1	1
354	само собою	2	1
355	о которых	2	1
356	понятия которые	1	1
357	с этой	2	1
358	место и	1	1
359	не всегда	1	1
360	основная ошибка	1	1
361	как сказано	1	1
362	только во	1	1
363	в развитии	1	1
364	в один	2	1
365	их на	1	1
366	не мог	3	1
367	приближаются к	1	1
368	его нельзя	1	1
369	но если	2	1
370	таким же	2	1
371	в такой	1	1
372	должны были	1	1
373	природы но	2	1
374	не менее	6	1
375	в животном	2	1
376	и той	3	1
377	частного и	1	1
378	не понимает	1	1
379	образом и	2	1
380	не в	15	1
381	времени не	1	1
382	времен и	2	1
383	над всеми	2	1
384	так называемое	1	1
385	том же	2	1
386	что этот	1	1
387	где нет	1	1
388	и есть	2	1
389	она не	3	1
390	как можно	1	1
391	можно понимать	1	1
392	не теряет	1	1
393	следует также	1	1
394	после того	1	1
395	тогда когда	9	1
396	дело в	2	1
397	не нуждается	2	1
398	свободы и	3	1
399	все без	1	1
400	для всего	1	1
401	только не	2	1
402	то чего	2	1
403	самой жизни	1	1
404	на язык	7	1
405	в разных	2	1
406	как формы	1	1
407	именно с	1	1
408	или как	1	1
409	таким путем	1	1
410	как она	3	1
411	прибегать к	1	1
412	потому что	52	1
413	и теперь	1	1
414	путем то	1	1
415	его природа	1	1
416	тела и	1	1
417	с тем	5	1
418	точке зрения	2	1
419	не создает	2	1
420	с и	3	1
421	не могут	4	1
422	есть только	11	1
423	где начинается	1	1
424	и другим	1	1
425	к тому	4	1
426	указывает на	1	1
427	не есть	10	1
428	слова с	1	1
429	для того	3	1
430	оно не	3	1
431	должен быть	1	1
432	значения и	1	1
433	то она	2	1
434	как не	1	1
435	к нам	1	1
436	языка и	17	1
437	общего то	1	1
438	необходимости и	2	1
439	самое это	1	1
440	и совершенно	1	1
441	в образе	1	1
442	и которые	2	1
443	теряет своей	1	1
444	человека над	1	1
445	все остальные	4	1
446	если бы	14	1
447	для этого	2	1
448	по мере	6	1
449	стремление к	2	1
450	а их	1	1
451	все к	1	1
452	образом в	1	1
453	почему его	1	1
454	воли и	1	1
455	одном акте	1	1
456	о нем	1	1
457	на их	1	1
458	всего человечества	1	1
459	в язык	1	1
460	в звуке	1	1
461	как ее	1	1
462	на что	2	1
463	в различных	1	1
464	которое он	2	1
465	в вопросах	1	1
466	и связь	1	1
467	должно было	1	1
468	того или	1	1
469	судить о	3	1
470	и произведение	1	1
471	и всякая	1	1
472	что и	6	1
473	или напротив	1	1
474	во всей	1	1
475	знания и	1	1
476	как если	1	1
477	в лице	1	1
478	того что	8	1
479	ровно ничего	1	1
480	как например	2	1
481	хотя бы	2	1
482	и оригинальность	1	1
483	мы видим	4	1
484	явления в	1	1
485	в какой	1	1
486	для себя	3	1
487	но ни	1	1
488	в народе	2	1
489	еще и	1	1
490	в разные	2	1
491	по времени	2	1
492	поэтому и	1	1
493	проявляется в	2	1
494	и ее	1	1
495	одна и	1	1
496	все они	2	1
497	какой степени	1	1
498	и тела	1	1
499	что из	1	1
500	история и	2	1
501	из которого	3	1
502	почти совсем	1	1
503	есть чисто	1	1
504	с нею	4	1
505	себя и	1	1
506	что во	2	1
507	нужно еще	1	1
508	в виде	1	1
509	но самое	1	1
510	как дар	1	1
511	за ним	2	1
512	одно из	3	1
513	и их	3	1
514	слова в	2	1
515	в прошлом	1	1
516	к ним	2	1
517	бытия и	3	1
518	известно что	2	1
519	лежит вне	1	1
520	только на	3	1
521	чувствует себя	1	1
522	с общим	1	1
523	без того	1	1
524	это или	1	1
525	человека то	1	1
526	развития в	1	1
527	не раньше	1	1
528	свою историю	1	1
529	о влиянии	1	1
530	что человек	5	1
531	стороны он	1	1
532	к которому	3	1
533	как же	1	1
534	что не	10	1
535	его из	1	1
536	что вполне	1	1
537	притом не	4	1
538	быть названо	3	1
539	на этот	2	1
540	более того	1	1
541	не на	1	1
542	только человеку	1	1
543	а не	21	1
544	слов и	4	1
545	не существует	2	1
546	если не	2	1
547	освобождаются от	1	1
548	все более	3	1
549	ко всем	2	1
550	относятся к	1	1
551	в человеке	10	1
552	над ним	1	1
553	что за	1	1
554	есть язык	1	1
555	чем в	2	1
556	и там	1	1
557	есть как	2	1
558	истины в	1	1
559	близких к	1	1
560	это значит	1	1
561	их было	1	1
562	самого содержания	1	1
563	т с	25	1
564	своей жизни	1	1
565	о его	2	1
566	видно что	2	1
567	с этими	1	1
568	телесной жизни	1	1
569	вообще все	1	1
570	народа и	2	1
571	оторваться от	1	1
572	вне его	1	1
573	в более	4	1
574	и для	5	1
575	и от	3	1
576	для нас	9	1
577	есть система	1	1
578	только раз	1	1
579	находит свое	1	1
580	бы в	4	1
581	не более	4	1
582	еще более	2	1
583	и как	6	1
584	вовлекает в	1	1
585	этом самый	1	1
586	будто бы	1	1
587	именно он	1	1
588	с таким	1	1
589	не одну	1	1
590	но оно	3	1
591	иначе чем	1	1
592	видит только	1	1
593	с ними	1	1
594	этим явлениям	1	1
595	равно как	1	1
596	в свою	4	1
597	стороне и	1	1
598	имеет место	2	1
599	развития и	3	1
600	него а	1	1
601	отношению к	13	1
602	ко времени	1	1
603	на это	1	1
604	отвлеченной всеобщности	1	1
605	к этому	1	1
