N	2gram	Losev_Dial_1	Myshleni
135	она должна	2	4
136	в результате	1	4
137	хотя бы	6	4
138	к этому	2	4
139	отношения к	3	3
140	в такой	1	3
141	не остается	1	3
142	сам по	6	3
143	и то	9	3
144	самом деле	3	3
145	как известно	1	3
146	я не	5	3
147	мы и	2	3
148	привести нас	1	3
149	в их	3	3
150	друг от	1	3
151	что они	3	3
152	что именно	2	3
153	в своем	5	3
154	все же	5	3
155	еще на	1	3
156	в которой	1	3
157	что это	11	3
158	из этих	2	3
159	учение о	11	3
160	как он	4	3
161	в наших	1	3
162	друг другу	3	3
163	и если	1	3
164	теории и	1	3
165	сейчас не	1	3
166	в первую	2	3
167	том чтобы	1	3
168	его не	6	3
169	и мы	5	3
170	показывает что	1	3
171	всегда и	3	3
172	такой же	2	3
173	в которых	2	3
174	образом и	2	3
175	она не	6	3
176	ничего не	17	3
177	во всем	2	3
178	в каком	8	3
179	могут быть	3	3
180	же самое	1	3
181	что оно	5	3
182	и это	2	3
183	от друга	1	3
184	не могу	4	3
185	можно было	5	3
186	речь как	2	3
187	об этом	4	3
188	этих двух	1	3
189	и следовательно	2	3
190	связи с	1	3
191	уже в	1	3
192	то и	2	3
193	и других	1	3
194	всяком случае	2	3
195	мы находим	7	3
196	вовсе не	7	3
197	в природе	1	3
198	во всех	1	3
199	превращается в	1	3
200	а не	14	3
201	если не	1	3
202	и от	2	3
203	сознания и	3	3
204	первую очередь	1	3
205	во всяком	4	3
206	и наиболее	1	2
207	речь идет	1	2
208	он может	1	2
209	как такового	1	2
210	показать что	1	2
211	и до	1	2
212	почти всегда	4	2
213	что эти	1	2
214	не вижу	1	2
215	той же	1	2
216	есть не	3	2
217	что между	1	2
218	что если	2	2
219	бы что	1	2
220	он как	1	2
221	оно есть	2	2
222	почти исключительно	1	2
223	как таковая	2	2
224	в ее	1	2
225	со всеми	1	2
226	только тогда	2	2
227	себе и	2	2
228	и я	1	2
229	что как	2	2
230	хотя и	4	2
231	когда он	1	2
232	сознания в	1	2
233	и наконец	1	2
234	в противоположность	5	2
235	от этого	3	2
236	бы и	2	2
237	главным образом	1	2
238	из этой	1	2
239	всех этих	3	2
240	свою собственную	1	2
241	не к	1	2
242	и вот	6	2
243	одной и	1	2
244	на этом	2	2
245	одно и	4	2
246	но все	3	2
247	есть все	1	2
248	к другу	2	2
249	с другими	2	2
250	в них	3	2
251	несмотря на	10	2
252	с такой	1	2
253	должно быть	3	2
254	потому и	1	2
255	как таковой	4	2
256	был бы	1	2
257	на первый	1	2
258	в этих	5	2
259	и при	2	2
260	представление о	1	2
261	и той	1	2
262	точку зрения	3	2
263	детское мышление	1	2
264	и эти	1	2
265	не могли	1	2
266	того кто	2	2
267	даже в	3	2
268	что эта	4	2
269	есть прежде	1	2
270	не имеет	15	2
271	дело в	1	2
272	того как	1	2
273	говорить о	5	2
274	действительность и	1	2
275	никогда не	9	2
276	потребностей и	1	2
277	же время	4	2
278	больше того	4	2
279	и которая	1	2
280	в конце	4	2
281	значения и	1	2
282	что у	1	2
283	на нее	1	2
284	не с	5	2
285	ясно что	8	2
286	существенно не	2	2
287	мысли которая	1	2
288	на их	1	2
289	вот почему	1	2
290	на примере	1	2
291	новое в	1	2
292	вслед за	2	2
293	в ту	1	2
294	мы хотим	1	2
295	если это	2	2
296	в современной	2	2
297	один из	3	2
298	нуждается в	3	2
299	или они	1	2
300	уже не	2	2
301	вопроса о	1	2
302	в виде	2	2
303	для него	2	2
304	другом в	1	2
305	заметить что	2	2
306	он со	1	2
307	и даже	13	2
308	с той	2	2
309	чем он	2	2
310	если мы	2	2
311	связано с	1	2
312	и пр	5	2
313	чтобы убедиться	1	2
314	в стороне	1	2
315	в частности	2	2
316	и потому	3	2
317	как это	4	2
318	его на	1	2
319	о чем	2	2
320	в данном	3	2
321	всего в	1	2
322	там где	1	2
323	в состоянии	1	2
324	действительность в	1	2
325	является как	1	2
326	что кроме	1	2
327	о котором	1	2
328	как явление	1	2
329	также не	1	2
330	по самой	1	2
331	указывает на	3	2
332	а в	5	2
333	между ними	1	2
334	с ней	2	2
335	к его	1	2
336	какой мере	1	2
337	жизни и	3	2
338	кто его	2	1
339	таковы в	1	1
340	не иначе	1	1
341	и т	21	1
342	но просто	1	1
343	например в	1	1
344	на самом	3	1
345	показаться что	1	1
346	бы для	1	1
347	мы имели	1	1
348	этой теории	1	1
349	или по	2	1
350	он всегда	2	1
351	и больше	2	1
352	действительности и	3	1
353	и утверждается	1	1
354	чем именно	1	1
355	по его	1	1
356	мы уже	1	1
357	от своего	1	1
358	вскрыть и	1	1
359	учения об	1	1
360	не содержат	1	1
361	связаны между	1	1
362	науки и	5	1
363	только благодаря	1	1
364	его только	1	1
365	основания и	1	1
366	так мы	1	1
367	плоскость в	1	1
368	но даже	1	1
369	то это	4	1
370	самый термин	1	1
371	в виду	5	1
372	же что	1	1
373	виде но	1	1
374	себе что	1	1
375	и реальным	1	1
376	в ней	3	1
377	и говорить	2	1
378	от всей	1	1
379	разумеется не	1	1
380	столько же	1	1
381	еще не	2	1
382	быть в	2	1
383	качестве примера	2	1
384	в различных	1	1
385	говоря не	2	1
386	такого что	1	1
387	с реальной	1	1
388	во внешнем	1	1
389	все больше	1	1
390	друг к	2	1
391	она ничего	1	1
392	то он	2	1
393	мы будем	1	1
394	с самой	1	1
395	не то	6	1
396	в сторону	1	1
397	не говорят	1	1
398	по направлению	3	1
399	не просто	7	1
400	мы сейчас	1	1
401	сама по	8	1
402	один и	1	1
403	которые могли	1	1
404	если она	3	1
405	только ее	1	1
406	это ни	1	1
407	стороны и	3	1
408	что ее	1	1
409	этой стороны	2	1
410	что нет	1	1
411	кроме того	1	1
412	просто как	2	1
413	в полном	1	1
414	его к	1	1
415	чего не	1	1
416	при чтении	1	1
417	то в	7	1
418	та же	3	1
419	с какой	4	1
420	что же	3	1
421	выражение в	1	1
422	тоже не	2	1
423	с их	1	1
424	в мышлении	1	1
425	не могла	1	1
426	его если	1	1
427	вообще не	1	1
428	с чем	1	1
429	в нем	16	1
430	если для	2	1
431	зрения той	1	1
432	т д	19	1
433	мы с	1	1
434	которой не	3	1
435	и еще	3	1
436	к одному	1	1
437	содержит в	3	1
438	раз говорит	1	1
439	чем она	1	1
440	постольку поскольку	1	1
441	показал что	1	1
442	и заключается	1	1
443	тут не	4	1
444	могла бы	2	1
445	тем в	1	1
446	связанные с	2	1
447	и дальше	1	1
448	это заблуждение	1	1
449	на каком	1	1
450	и чистой	1	1
451	уже знаем	1	1
452	этом смысле	3	1
453	за ней	1	1
454	в жизни	1	1
455	бы совершенно	1	1
456	но мы	1	1
457	он является	1	1
458	о которых	2	1
459	иной теории	1	1
460	эта попытка	1	1
461	связаны в	1	1
462	в чистом	1	1
463	мир в	1	1
464	нисколько не	4	1
465	они говорят	1	1
466	но если	5	1
467	становится все	1	1
468	и без	1	1
469	почти не	2	1
470	оказывается что	1	1
471	знаем что	1	1
472	бы мы	1	1
473	что я	3	1
474	что сделал	1	1
475	процесса и	1	1
476	не свойственна	2	1
477	но эта	3	1
478	которые в	1	1
479	тем не	1	1
480	по крайней	4	1
481	сущности то	1	1
482	и осмысления	2	1
483	это является	1	1
484	и вся	1	1
485	раз и	2	1
486	сознании в	1	1
487	и бессознательной	1	1
488	чистом виде	1	1
489	стоит в	1	1
490	не менее	2	1
491	вплоть до	3	1
492	как о	2	1
493	что наука	3	1
494	и вместо	1	1
495	сколько и	1	1
496	и именно	1	1
497	метод их	1	1
498	он с	1	1
499	наука и	4	1
500	говорят что	1	1
501	под этим	1	1
502	находятся в	1	1
503	в какую-то	2	1
504	природы в	1	1
505	две большие	1	1
506	говорить как	1	1
507	и является	2	1
508	на природу	1	1
509	действительность мы	1	1
510	вот что	1	1
511	в сознании	3	1
512	вместо этого	1	1
513	методов исследования	1	1
514	так то	1	1
515	как будто	1	1
516	можно пожалуй	1	1
517	однако это	1	1
518	именно с	1	1
519	может показаться	1	1
520	всему этому	1	1
521	и оно	1	1
522	эти же	1	1
523	когда мы	1	1
524	как только	2	1
525	отличается от	2	1
526	должны быть	1	1
527	частный случай	1	1
528	той или	7	1
529	о происхождении	1	1
530	оно не	1	1
531	так например	1	1
532	применить к	1	1
533	отношении ее	1	1
534	что человек	2	1
535	как не	2	1
536	не существует	7	1
537	вывод что	1	1
538	на другой	1	1
539	нет нужды	1	1
540	всякую возможность	1	1
541	и говорит	1	1
542	только то	4	1
543	во главе	1	1
544	никак не	6	1
545	в дальнейшем	5	1
546	как с	2	1
547	котором мы	1	1
548	то как	3	1
549	не изменяет	1	1
550	стороны не	3	1
551	самого понятия	1	1
552	еще в	1	1
553	переживания как	1	1
554	в которые	1	1
555	науку в	1	1
556	против этого	1	1
557	только и	4	1
558	мы всегда	1	1
559	приближается к	1	1
560	но к	2	1
561	и та	3	1
562	говорит об	1	1
563	науки даже	1	1
564	все его	1	1
565	а также	1	1
566	происходит не	1	1
567	на точку	2	1
568	этой идее	1	1
569	что и	3	1
570	показывает как	1	1
571	я вижу	1	1
572	чувство холода	1	1
573	это не	9	1
574	представления о	1	1
575	может иметь	3	1
576	о своих	2	1
577	который для	1	1
578	и последнее	1	1
579	заключается не	1	1
580	он принципиально	1	1
581	значит что	14	1
582	как например	2	1
583	как из	1	1
584	сразу же	1	1
585	такой которая	1	1
586	мы увидим	2	1
587	что даже	2	1
588	также и	7	1
589	мысли тем	1	1
590	играет роль	1	1
591	так что	15	1
592	из которого	1	1
593	итак в	1	1
594	понятие которое	1	1
595	не можем	1	1
596	и у	2	1
597	еще одно	1	1
598	объяснить только	1	1
599	научного знания	1	1
600	является не	2	1
601	а это	1	1
602	от других	1	1
603	а то	1	1
604	не дает	1	1
605	другом материале	1	1
606	из них	2	1
607	но для	1	1
608	эти два	2	1
609	процесс и	1	1
610	превратилось бы	1	1
611	себе в	1	1
612	относится не	1	1
613	к ним	2	1
614	но что	3	1
615	у него	1	1
616	им самим	1	1
617	само по	5	1
618	как при	1	1
619	должны сказать	1	1
620	бы все	2	1
621	и вместе	1	1
622	эти явления	1	1
623	именно как	2	1
624	одно обстоятельство	1	1
625	не были	1	1
626	ней и	1	1
627	со стороны	2	1
628	или иной	3	1
629	также на	1	1
630	и из	3	1
631	чтобы заметить	1	1
632	а именно	1	1
633	что тот	1	1
634	что учение	1	1
635	нельзя сказать	1	1
636	и между	1	1
637	и др	1	1
638	что не	7	1
639	больше и	1	1
640	не нужна	1	1
641	них и	1	1
642	не было	6	1
643	не сама	1	1
644	стать на	2	1
645	ничем не	3	1
646	зависит от	1	1
647	сам себе	1	1
648	как ни	1	1
649	увидим в	1	1
650	отнюдь не	9	1
651	это значит	11	1
652	отражается в	1	1
653	главе с	1	1
654	чем же	1	1
655	и ему	1	1
656	для чего	2	1
657	как именно	1	1
658	стороны в	2	1
659	входить в	1	1
660	для них	1	1
661	мы говорим	4	1
662	вещи что	1	1
663	же с	1	1
664	поэтому если	1	1
665	нет еще	3	1
666	и просто	1	1
667	направлению к	1	1
668	можно быть	1	1
669	к своему	1	1
670	не дают	1	1
671	наряду с	1	1
672	и начинает	1	1
673	точку в	1	1
674	содержат в	2	1
675	рисуется в	1	1
676	для понимания	1	1
677	он мыслит	1	1
678	сейчас же	1	1
679	мере не	1	1
680	между прочим	1	1
681	знает только	1	1
682	содержащее в	1	1
683	но с	3	1
684	она ни	2	1
685	крайней мере	4	1
686	сравнить с	1	1
687	формы с	1	1
688	и для	2	1
689	он видел	1	1
690	указать на	1	1
691	не указывает	1	1
692	это как	1	1
693	своей собственной	1	1
694	человек и	1	1
695	в метод	1	1
696	который дает	1	1
697	или другой	4	1
698	который является	1	1
699	современной науке	1	1
700	но об	1	1
701	у них	3	1
702	общение душ	1	1
703	возникает вопрос	1	1
704	не будучи	2	1
705	конце концов	3	1
706	ни к	2	1
707	я должен	1	1
708	хотя в	1	1
709	отношении к	3	1
710	всегда только	1	1
711	к ее	1	1
712	друга но	1	1
713	только с	3	1
714	принять его	1	1
715	структуру и	1	1
716	только как	2	1
717	не быть	1	1
718	для исследования	1	1
719	и сейчас	2	1
720	должно привести	1	1
721	совершенно не	8	1
722	о себе	1	1
723	есть и	5	1
724	на это	1	1
725	к этой	1	1
726	бы даже	1	1
727	совершенно самостоятельного	1	1
728	и другие	1	1
729	и заменить	1	1
730	я могу	2	1
731	который не	1	1
732	что касается	2	1
733	в таком	1	1
734	точно так	2	1
735	как результат	2	1
736	дает для	1	1
737	все что	1	1
738	этой точки	2	1
739	гораздо более	3	1
740	которая не	2	1
