N	2gram	Bakhtin_Pr_1	KulturaY
289	был бы	5	2
290	никогда не	5	2
291	и даже	3	2
292	выходит за	2	2
293	в живом	1	2
294	но есть	1	2
295	этот термин	1	2
296	превращается в	1	2
297	а на	1	2
298	на этот	2	2
299	не на	3	2
300	и следовательно	1	2
301	он и	5	2
302	в частности	1	2
303	ни на	2	2
304	который мы	1	2
305	в той	6	2
306	смысле этого	1	2
307	как будто	3	2
308	материал для	1	2
309	с этой	1	2
310	и правда	1	2
311	и для	3	2
312	строится на	1	2
313	не употребляет	1	2
314	и от	1	2
315	сознания и	3	2
316	всякого рода	1	2
317	и все	3	2
318	мы должны	2	2
319	будто бы	1	2
320	все они	1	2
321	только как	1	2
322	или иного	1	2
323	в своих	2	2
324	по поводу	1	2
325	это в	2	2
326	этой точки	1	2
327	к произведениям	1	1
328	совершенно справедливо	1	1
329	новые элементы	1	1
330	основная тенденция	1	1
331	становится в	1	1
332	совершенно новый	1	1
333	он может	3	1
334	как такового	1	1
335	в котором	2	1
336	имеют все	1	1
337	исходит из	3	1
338	противном случае	1	1
339	на западе	2	1
340	едва ли	1	1
341	и приобретает	1	1
342	а как	6	1
343	есть не	2	1
344	хорошо и	1	1
345	бы уже	2	1
346	сводит его	1	1
347	мы не	2	1
348	на первом	1	1
349	как социальной	1	1
350	есть нечто	1	1
351	время как	1	1
352	совпадает с	2	1
353	как во	1	1
354	с нашими	1	1
355	же что	2	1
356	подчеркнуть что	1	1
357	и он	1	1
358	являются таким	1	1
359	бы то	3	1
360	с его	6	1
361	но конечно	2	1
362	как правило	1	1
363	их всякой	1	1
364	но как	3	1
365	явлений и	1	1
366	в ткань	1	1
367	по отношению	11	1
368	автора но	1	1
369	себе и	3	1
370	это почти	1	1
371	нет и	1	1
372	так что	1	1
373	слова сами	1	1
374	идет о	3	1
375	русского и	1	1
376	в рамках	2	1
377	что именно	2	1
378	вот как	1	1
379	до его	1	1
380	как к	1	1
381	что как	1	1
382	на минуту	1	1
383	же по	2	1
384	в противном	1	1
385	кроме того	3	1
386	бы я	1	1
387	и как	8	1
388	и к	4	1
389	стиля и	3	1
390	то в	1	1
391	не исчерпывается	2	1
392	в себя	3	1
393	себе как	1	1
394	не приходится	1	1
395	в которой	4	1
396	в целом	4	1
397	не оставляет	1	1
398	из этих	2	1
399	ни одна	1	1
400	в известном	1	1
401	в последнее	1	1
402	нами в	1	1
403	бы только	1	1
404	в себе	5	1
405	но он	2	1
406	другом случае	1	1
407	но ведь	1	1
408	претендовать на	1	1
409	этот процесс	1	1
410	что без	1	1
411	слово в	2	1
412	что сказать	1	1
413	не значит	2	1
414	он должен	1	1
415	к одному	1	1
416	том чтобы	1	1
417	вообще не	1	1
418	оправдание в	1	1
419	какой бы	2	1
420	смысле как	1	1
421	в соответствующем	1	1
422	прежде чем	1	1
423	полагаю что	1	1
424	это однако	1	1
425	или иных	1	1
426	в каждом	8	1
427	больше всего	1	1
428	то ни	3	1
429	не будет	1	1
430	даны как	1	1
431	с самыми	1	1
432	в совершенно	2	1
433	к другу	1	1
434	из всех	1	1
435	своих записках	1	1
436	на почве	1	1
437	из предпосылки	1	1
438	но их	1	1
439	он все	2	1
440	смысл лишь	1	1
441	здесь нет	1	1
442	кажется что	3	1
443	я считаю	1	1
444	нет в	1	1
445	далеко не	1	1
446	а прежде	1	1
447	и уже	3	1
448	и вне	1	1
449	перестает быть	1	1
450	смысле или	1	1
451	становится и	1	1
452	и было	1	1
453	потому и	1	1
454	такой же	1	1
455	себе все	1	1
456	и при	1	1
457	можно найти	1	1
458	академии наук	1	1
459	лежат в	1	1
460	же это	1	1
461	что о	1	1
462	которого является	1	1
463	бы к	2	1
464	что вся	1	1
465	место в	1	1
466	от себя	1	1
467	признать что	1	1
468	значение для	1	1
469	не раз	2	1
470	идея как	2	1
471	и новые	1	1
472	в одном	9	1
473	точку зрения	4	1
474	далее что	1	1
475	его форма	1	1
476	творчества и	2	1
477	борьбу с	1	1
478	имеет смысл	2	1
479	их в	2	1
480	том и	1	1
481	однако в	2	1
482	бы быть	1	1
483	даже в	2	1
484	этой работы	2	1
485	так называемого	1	1
486	тому что	2	1
487	у вас	2	1
488	каждого отдельного	1	1
489	из конкретных	1	1
490	xviii века	1	1
491	деле это	1	1
492	самого начала	3	1
493	определяет как	1	1
494	на котором	2	1
495	тогда когда	1	1
496	дело в	1	1
497	одна из	2	1
498	только из	1	1
499	до сих	2	1
500	к такому	1	1
501	в структуре	1	1
502	письме к	1	1
503	вообще нет	1	1
504	резко отличен	1	1
505	оно есть	1	1
506	явление в	1	1
507	действительно в	1	1
508	на те	1	1
509	мы подходим	1	1
510	только с	2	1
511	так то	1	1
512	основную особенность	4	1
513	в действительности	1	1
514	в стиле	1	1
515	среди них	1	1
516	смысл может	1	1
517	и именно	1	1
518	здесь совершенно	1	1
519	лежит в	1	1
520	которого я	1	1
521	как только	1	1
522	слова но	2	1
523	значительной степени	1	1
524	мысли о	1	1
525	не есть	1	1
526	все еще	1	1
527	полным правом	1	1
528	если же	2	1
529	особенности этого	1	1
530	наблюдений над	1	1
531	пределах своего	1	1
532	у достоевского	24	1
533	первом месте	1	1
534	с ее	2	1
535	в ее	1	1
536	они ни	1	1
537	только то	3	1
538	с самого	2	1
539	то время	2	1
540	пусть и	1	1
541	ценный материал	1	1
542	являются лишь	1	1
543	слова а	2	1
544	и оформленные	1	1
545	природе своей	1	1
546	лежащей в	1	1
547	не трудно	1	1
548	здесь как	1	1
549	и которые	1	1
550	по природе	1	1
551	а пока	1	1
552	во многом	1	1
553	что дело	1	1
554	понятно что	1	1
555	поэтому в	2	1
556	на язык	1	1
557	находится в	1	1
558	вот это	1	1
559	из основных	1	1
560	с полным	1	1
561	лишает их	1	1
562	своей книге	1	1
563	тех кто	1	1
564	о том	2	1
565	на вопрос	2	1
566	таков например	1	1
567	говорит об	1	1
568	обращается как	1	1
569	и содержание	1	1
570	все его	1	1
571	в чем	1	1
572	в значительной	1	1
573	и смысловой	1	1
574	тем или	1	1
575	от них	1	1
576	увидеть и	1	1
577	а потому	2	1
578	оно или	1	1
579	хотел бы	2	1
580	повод к	1	1
581	вслед за	1	1
582	особенно характерен	1	1
583	мы уже	2	1
584	строится не	1	1
585	с отдельными	1	1
586	в й	2	1
587	как например	2	1
588	известном смысле	1	1
589	он что	1	1
590	но с	1	1
591	оно и	1	1
592	одной из	1	1
593	что даже	1	1
594	в какой	1	1
595	они нуждаются	1	1
596	не идет	1	1
597	то он	3	1
598	в данных	1	1
599	впрочем и	1	1
600	и речах	1	1
601	то во	1	1
602	или его	1	1
603	здесь с	3	1
604	других писателей	2	1
605	именно на	2	1
606	к идее	1	1
607	из положения	1	1
608	в большинстве	2	1
609	ни одного	2	1
610	ни было	4	1
611	и наше	1	1
612	убедиться в	1	1
613	или даже	2	1
614	социальной жизни	2	1
615	его и	1	1
616	одно из	1	1
617	не так	1	1
618	для него	15	1
619	и их	2	1
620	ведь это	2	1
621	могло бы	1	1
622	говорить об	2	1
623	сами по	3	1
624	отличен от	1	1
625	не для	1	1
626	отношение к	1	1
627	они оказались	1	1
628	и никогда	1	1
629	свое выражение	1	1
630	не становится	5	1
631	заметить что	2	1
632	на их	1	1
633	он так	1	1
634	и только	1	1
635	только у	3	1
636	да так	1	1
637	хоть и	1	1
638	стороны эта	1	1
639	не потому	2	1
640	вплотную к	1	1
641	возможно большее	1	1
642	от обычного	1	1
643	новые и	1	1
644	здесь действительно	1	1
645	отношения в	1	1
646	самое слово	1	1
647	жизнь в	1	1
648	самый факт	2	1
649	благодаря чему	2	1
650	в пределы	1	1
651	с немецкими	1	1
652	и слово	1	1
653	в одно	1	1
654	тон этой	1	1
655	выражения но	1	1
656	между собою	1	1
657	позволяет нам	1	1
658	этих процессов	1	1
659	ведь только	2	1
660	не способна	1	1
661	одно слово	1	1
662	суждений о	1	1
663	творческой работы	1	1
664	найти и	2	1
665	прямо сказать	1	1
666	и понимать	1	1
667	быть это	1	1
668	слишком много	1	1
669	предисловии к	1	1
670	он говорит	2	1
671	если оно	1	1
672	сравнению с	1	1
673	наряду с	1	1
674	эти слова	1	1
675	такого рода	1	1
676	ведет к	1	1
677	по содержанию	1	1
678	поскольку он	1	1
679	отношения не	1	1
680	интересует не	2	1
681	и идеи	1	1
682	быть и	1	1
683	сих пор	2	1
684	связей нашего	1	1
685	ничего кроме	1	1
686	которые были	3	1
687	слова так	1	1
688	с большой	1	1
689	анализа мы	1	1
690	тех или	1	1
691	в книге	3	1
692	более того	3	1
693	только такие	1	1
694	отношений и	1	1
695	она может	1	1
696	и перед	2	1
697	в голову	1	1
698	всего можно	1	1
699	лишь как	5	1
700	у них	1	1
701	находит свое	1	1
702	бы в	3	1
703	тем более	1	1
704	в свете	3	1
705	только что	1	1
706	в этих	2	1
707	я в	1	1
708	все элементы	1	1
709	толстого и	2	1
710	распалось на	1	1
711	более широкое	1	1
712	может и	1	1
713	о своем	1	1
714	между ними	2	1
715	этой проблемы	1	1
716	таков следовательно	1	1
717	легко заметить	1	1
718	гоголя как	1	1
719	не у	4	1
720	или иным	1	1
721	но эти	2	1
722	внутри одного	1	1
723	в искусстве	2	1
724	и другие	2	1
725	каждое слово	1	1
726	как на	2	1
727	они не	3	1
