N	2gram	Losev_Prob_5	FransuaR
221	что было	1	2
222	и очень	1	2
223	не менее	5	2
224	не раз	1	2
225	культурной жизни	1	2
226	ее не	1	2
227	как о	4	2
228	дело в	2	2
229	он с	1	2
230	на землю	7	2
231	на волю	1	2
232	до того	1	2
233	этом отношении	1	2
234	представляется нам	1	2
235	числе и	1	2
236	той или	1	2
237	и это	1	2
238	момент в	1	2
239	данном случае	2	2
240	на основе	1	2
241	огонь и	4	2
242	для нового	1	2
243	и сам	4	2
244	здесь он	1	2
245	времени и	1	2
246	здесь нет	1	2
247	поэтому в	1	2
248	можно сказать	6	2
249	в риме	1	2
250	с другой	6	2
251	нас в	4	2
252	это не	2	2
253	говорит он	1	2
254	в большей	2	2
255	к нему	3	2
256	к рождению	1	2
257	уже упоминали	1	2
258	и так	1	2
259	который в	9	2
260	или же	2	2
261	и ее	1	2
262	об их	1	2
263	больше чем	2	2
264	конечно не	2	2
265	и у	5	2
266	уже в	2	2
267	и они	2	2
268	в нашей	2	2
269	него и	1	2
270	не находит	1	2
271	как его	1	2
272	в форме	1	2
273	встречаемся с	1	2
274	даже и	4	2
275	не были	1	2
276	или иной	1	2
277	именно в	3	2
278	чем он	1	2
279	еще и	4	2
280	нового времени	4	2
281	что для	1	2
282	о чем	1	2
283	с помощью	2	2
284	и страдания	3	2
285	находим и	2	2
286	с этим	1	2
287	ларец и	1	2
288	из этой	1	2
289	своей жизни	1	2
290	время это	2	2
291	и сама	2	2
292	потому что	13	2
293	здесь только	1	2
294	гораздо больше	2	2
295	одной из	1	2
296	то понимание	1	2
297	мы увидим	1	2
298	отношению к	2	2
299	из этого	4	2
300	и другие	3	2
301	это в	1	2
302	все что	2	2
303	новое время	3	1
304	к людям	4	1
305	отношения к	1	1
306	и т	1	1
307	не думает	1	1
308	так у	1	1
309	и насилия	1	1
310	из его	1	1
311	от всяких	2	1
312	за четыреста	1	1
313	одним и	1	1
314	важно для	1	1
315	г в	1	1
316	основные моменты	1	1
317	мы имеем	2	1
318	с более	1	1
319	человеческой природы	1	1
320	и тут	2	1
321	науки и	1	1
322	что иное	3	1
323	жизни как	1	1
324	но даже	4	1
325	и огонь	1	1
326	начала в	1	1
327	и он	4	1
328	во мне	1	1
329	в xix	1	1
330	ведь то	1	1
331	иное как	3	1
332	бы то	2	1
333	за свое	1	1
334	тем как	2	1
335	на мою	1	1
336	то он	1	1
337	после его	2	1
338	и всякий	1	1
339	не входит	2	1
340	и нуждается	1	1
341	свою жизнь	1	1
342	оно является	1	1
343	нет и	1	1
344	что они	3	1
345	во что	1	1
346	необходимо и	1	1
347	в одной	2	1
348	и радости	1	1
349	перед нами	1	1
350	когда он	2	1
351	и каждое	2	1
352	от этого	3	1
353	тон и	1	1
354	бы и	1	1
355	что это	1	1
356	за это	5	1
357	в тех	1	1
358	право на	1	1
359	с некоторым	1	1
360	творчество и	1	1
361	имеем в	1	1
362	если он	2	1
363	но на	1	1
364	по словам	2	1
365	всем своем	2	1
366	при виде	1	1
367	он должен	1	1
368	не как	1	1
369	душу и	1	1
370	том чтобы	1	1
371	народного творчества	1	1
372	в трех	2	1
373	был уже	2	1
374	что ни	1	1
375	и по	1	1
376	в образе	1	1
377	так например	1	1
378	или иных	2	1
379	такого же	3	1
380	это конечно	2	1
381	уже для	1	1
382	больше всего	1	1
383	то ни	2	1
384	мы его	1	1
385	эпохи не	1	1
386	главным образом	1	1
387	которое характерно	1	1
388	об этой	1	1
389	иронически и	1	1
390	а как	1	1
391	его в	6	1
392	всех народов	1	1
393	только там	1	1
394	например с	1	1
395	весь мир	1	1
396	и тем	3	1
397	и находит	1	1
398	по всему	2	1
399	для них	3	1
400	с тем	5	1
401	эту тему	1	1
402	несмотря на	6	1
403	есть он	1	1
404	с такой	2	1
405	чем в	1	1
406	такой же	1	1
407	представлением об	1	1
408	со всей	2	1
409	и ко	1	1
410	на первый	1	1
411	и при	1	1
412	и их	5	1
413	при изучении	1	1
414	таким же	1	1
415	нас не	3	1
416	можно найти	6	1
417	в отношении	3	1
418	в преисподнюю	1	1
419	и смерть	1	1
420	во времена	2	1
421	с точки	8	1
422	земли или	1	1
423	и нельзя	1	1
424	в трудах	1	1
425	не в	7	1
426	такую же	2	1
427	и дается	1	1
428	и более	2	1
429	не могли	1	1
430	чтобы это	1	1
431	что этот	5	1
432	возвращается к	1	1
433	по себе	2	1
434	мы встречаемся	1	1
435	о подлинном	1	1
436	тому что	1	1
437	мудрости и	2	1
438	раз и	2	1
439	тем самым	1	1
440	впадает в	1	1
441	с теми	1	1
442	самого начала	1	1
443	и прочие	2	1
444	правда в	1	1
445	ничего не	2	1
446	и притом	5	1
447	было не	1	1
448	из-за чего	1	1
449	которого и	2	1
450	героев и	1	1
451	можно судить	1	1
452	но только	3	1
453	он мог	1	1
454	никогда не	7	1
455	именно с	1	1
456	и весь	1	1
457	что их	1	1
458	в стороне	1	1
459	как она	1	1
460	по своей	2	1
461	ему и	1	1
462	прежде чем	2	1
463	есть это	1	1
464	изображается как	1	1
465	уже и	2	1
466	доказать что	2	1
467	как будто	3	1
468	притом в	1	1
469	за ними	2	1
470	наконец до	1	1
471	здесь совершенно	1	1
472	что оно	1	1
473	за что	4	1
474	все еще	4	1
475	историческое значение	1	1
476	и свое	2	1
477	где он	1	1
478	смысл с	1	1
479	создает как	1	1
480	и стали	1	1
481	это снижение	1	1
482	и образ	1	1
483	встречаем и	1	1
484	значительной мере	2	1
485	людей в	5	1
486	не вмещается	1	1
487	четыреста лет	1	1
488	своем произведении	1	1
489	с самого	1	1
490	и самого	3	1
491	и образа	1	1
492	они должны	1	1
493	свободу и	1	1
494	с первым	1	1
495	на нее	1	1
496	за то	2	1
497	здесь как	2	1
498	в плоскости	1	1
499	отсюда и	1	1
500	нет места	1	1
501	том как	1	1
502	имеется в	1	1
503	жизнь и	3	1
504	плане это	1	1
505	и вообще	9	1
506	с ним	3	1
507	находит для	2	1
508	местах и	1	1
509	с полным	1	1
510	является по	2	1
511	он здесь	1	1
512	внимание на	3	1
513	настоящее время	3	1
514	и что	6	1
515	наконец на	1	1
516	второй половины	1	1
517	что эта	1	1
518	на пользу	1	1
519	в согласии	1	1
520	нем не	1	1
521	от них	2	1
522	этот момент	1	1
523	во втором	2	1
524	который и	1	1
525	есть с	1	1
526	и только	2	1
527	в другой	1	1
528	это лишь	1	1
529	вообще и	2	1
530	что бы	1	1
531	нем и	1	1
532	все время	3	1
533	и об	1	1
534	и она	1	1
535	в него	1	1
536	судить по	1	1
537	и всего	1	1
538	того что	3	1
539	наконец и	1	1
540	в поздней	1	1
541	что здесь	2	1
542	здесь вовсе	1	1
543	наблюдать и	1	1
544	обе эти	1	1
545	что только	2	1
546	всякого рода	2	1
547	и создал	1	1
548	не имеет	1	1
549	огонь в	2	1
550	год с	1	1
551	и внутри	1	1
552	ее от	1	1
553	в теле	1	1
554	с одной	3	1
555	овидия он	1	1
556	в качестве	4	1
557	так что	11	1
558	прочь не	1	1
559	для всех	1	1
560	всегда имели	1	1
561	лет до	1	1
562	v и	1	1
563	в новое	3	1
564	в виде	10	1
565	для людей	4	1
566	не принимает	1	1
567	слова не	1	1
568	дает ему	2	1
569	участие в	2	1
570	следует что	1	1
571	всяком случае	2	1
572	и также	1	1
573	в землю	1	1
574	не для	1	1
575	художника и	1	1
576	в средневековом	1	1
577	них мы	1	1
578	не видел	1	1
579	и вместе	1	1
580	свергнут с	1	1
581	нас как	1	1
582	что находит	1	1
583	были бы	1	1
584	именно как	1	1
585	без всякой	1	1
586	что пишет	1	1
587	и из	1	1
588	а именно	12	1
589	человека но	2	1
590	что не	2	1
591	в англии	1	1
592	его из	1	1
593	говорит о	7	1
594	к более	1	1
595	ничем не	1	1
596	и самый	1	1
597	превращается в	1	1
598	дошедшая до	1	1
599	одного места	1	1
600	их можно	1	1
601	не на	1	1
602	в третьей	1	1
603	однако и	1	1
604	подобного рода	7	1
605	отнюдь не	4	1
606	очага и	1	1
607	не всегда	3	1
608	все такого	1	1
609	под влиянием	1	1
610	мира в	3	1
611	свою мудрость	1	1
612	людьми и	1	1
613	имея в	1	1
614	но оно	1	1
615	в последней	1	1
616	так же	5	1
617	как это	1	1
618	его на	2	1
619	не сразу	1	1
620	из которых	1	1
621	в человеке	1	1
622	к своему	1	1
623	не могут	2	1
624	и глубоко	1	1
625	именно для	4	1
626	которые как	1	1
627	и землей	1	1
628	находит в	3	1
629	в сборнике	1	1
630	к самой	1	1
631	быть только	3	1
632	даже с	1	1
633	да и	2	1
634	согласно которому	1	1
635	на свете	1	1
636	античный миф	1	1
637	дело здесь	1	1
638	в это	2	1
639	вот что	1	1
640	печали и	1	1
641	честь и	1	1
642	нем по	1	1
643	виде он	1	1
644	но для	2	1
645	свою роль	1	1
646	в смысле	4	1
647	нисколько не	5	1
648	же значение	1	1
649	под названием	4	1
650	тех или	2	1
651	это уже	2	1
652	старого мира	1	1
653	здесь конечно	2	1
654	и человек	1	1
655	или в	4	1
656	в результате	7	1
657	мира и	2	1
658	которого они	1	1
659	о котором	3	1
660	в настоящее	3	1
661	но когда	1	1
662	как для	1	1
663	у которого	2	1
664	этот очаг	1	1
665	будто бы	5	1
666	дана в	1	1
667	он доказывает	1	1
668	ни было	1	1
669	же в	3	1
670	как человек	1	1
671	здесь несколько	1	1
672	в целях	2	1
673	с ними	1	1
674	в свою	2	1
675	другой стороны	6	1
676	их с	1	1
677	этом никакого	1	1
678	свое и	1	1
679	не что	3	1
680	огромное значение	1	1
681	и состоит	1	1
682	в голову	1	1
683	заметить что	1	1
684	ее в	2	1
685	от которой	1	1
686	в таком	2	1
687	во всяком	2	1
688	образ этот	1	1
689	гораздо более	4	1
