N	2gram	Bakhtin_Pr_4	Literetu
128	для его	1	3
129	самом деле	4	3
130	в соответствии	1	3
131	жизни а	1	2
132	в присутствии	2	2
133	так чтобы	3	2
134	все более	1	2
135	не знает	4	2
136	все же	4	2
137	и с	7	2
138	и вместе	1	2
139	и вот	1	2
140	вопрос о	2	2
141	числе и	3	2
142	мы и	3	2
143	можно сказать	4	2
144	на то	3	2
145	другой стороны	3	2
146	так же	3	2
147	жизни здесь	1	2
148	еще и	4	2
149	здесь не	4	2
150	связи с	1	2
151	не менее	2	2
152	с ней	1	2
153	как раз	7	2
154	в нем	17	2
155	сознания и	2	2
156	не вполне	1	2
157	в конце	3	2
158	но с	2	2
159	того чтобы	1	2
160	во всех	5	2
161	это последнее	1	2
162	по себе	7	2
163	вплоть до	1	2
164	той или	2	2
165	в каждой	1	2
166	оставляет в	1	2
167	для него	2	2
168	со всеми	1	2
169	его в	1	2
170	стороны и	2	2
171	другого я	1	2
172	к своим	1	2
173	им в	1	2
174	отношением к	1	2
175	без другого	1	2
176	и только	3	2
177	время в	1	2
178	что в	4	2
179	к жизни	2	2
180	и перед	1	2
181	отношение к	3	2
182	а лишь	1	2
183	берет на	1	2
184	он все	1	2
185	а по	1	2
186	и даже	3	2
187	не с	1	2
188	в живом	1	2
189	и сам	5	2
190	жизни не	2	2
191	между людьми	1	2
192	как мы	12	2
193	автора и	2	2
194	у нас	2	2
195	что не	1	2
196	своей жизни	1	2
197	что у	1	2
198	себя и	3	2
199	мира и	1	2
200	во второй	1	2
201	того же	3	2
202	романа и	1	2
203	и потому	1	2
204	в первом	1	2
205	с иной	1	2
206	установка на	3	2
207	лишь на	1	2
208	если бы	3	2
209	не всегда	1	2
210	ни было	1	2
211	когда он	2	2
212	на слово	1	2
213	и на	11	2
214	от себя	1	2
215	вне себя	1	2
216	которой она	1	2
217	она и	1	2
218	для себя	1	2
219	один из	1	2
220	сознания с	1	2
221	еще раз	1	2
222	что и	3	2
223	несмотря на	1	2
224	далеко не	3	2
225	человек с	2	2
226	не как	3	2
227	в своих	1	2
228	одном из	2	2
229	все они	1	2
230	и тогда	1	2
231	не я	1	2
232	в первой	2	2
233	тем что	3	2
234	то это	3	2
235	слова из	1	2
236	и при	3	2
237	и одновременно	2	2
238	знает что	1	2
239	него не	1	2
240	на себя	4	2
241	было бы	3	2
242	из того	1	2
243	что ему	1	2
244	или иной	2	2
245	или иначе	1	2
246	так или	1	2
247	о нем	6	2
248	еще один	1	2
249	человека в	1	2
250	могли бы	1	2
251	с первой	1	2
252	раз в	2	2
253	к этому	1	2
254	он и	4	2
255	и другого	2	2
256	в свою	1	2
257	во втором	1	2
258	значение в	2	1
259	ней в	1	1
260	о которых	2	1
261	который и	1	1
262	и там	1	1
263	своего собственного	1	1
264	лишь то	1	1
265	из своей	1	1
266	вот она	1	1
267	когда мы	1	1
268	в значительной	1	1
269	как правило	1	1
270	ты мой	1	1
271	отношении к	2	1
272	часто встречается	1	1
273	бы в	3	1
274	он пишет	1	1
275	для нас	2	1
276	последнее слово	1	1
277	это все	1	1
278	в связи	1	1
279	есть и	2	1
280	каждом своем	1	1
281	они входят	1	1
282	в обеих	1	1
283	вопреки своему	1	1
284	но он	3	1
285	как может	1	1
286	в устах	1	1
287	о котором	2	1
288	в литературе	1	1
289	нужно быть	2	1
290	ничем не	1	1
291	его с	1	1
292	на том	2	1
293	людей и	4	1
294	слово для	1	1
295	xix веке	1	1
296	даже не	1	1
297	тогда когда	1	1
298	правда не	1	1
299	мышления и	1	1
300	эти два	1	1
301	знаковом материале	1	1
302	по мере	4	1
303	не к	3	1
304	у меня	3	1
305	и является	2	1
306	лишь как	2	1
307	вне этого	1	1
308	но при	3	1
309	читателя в	1	1
310	и самой	1	1
311	до ее	1	1
312	не было	2	1
313	а то	3	1
314	к другим	2	1
315	всем явлениям	1	1
316	друг другу	1	1
317	определенным образом	1	1
318	равно и	2	1
319	и все	9	1
320	слова как	3	1
321	есть в	6	1
322	сюда же	1	1
323	чувствуем что	2	1
324	в стороне	1	1
325	в диалог	1	1
326	значение для	3	1
327	в эти	1	1
328	поведение и	2	1
329	на два	3	1
330	к нему	5	1
331	другой здесь	1	1
332	нужно было	1	1
333	из двух	1	1
334	при всей	1	1
335	и сама	1	1
336	хотя бы	2	1
337	этот образ	1	1
338	доминирует в	1	1
339	но между	1	1
340	из героев	1	1
341	друг от	1	1
342	этом не	1	1
343	можно только	1	1
344	от автора	2	1
345	нисколько не	1	1
346	то и	2	1
347	в центре	3	1
348	если в	2	1
349	в руках	2	1
350	его уже	1	1
351	так в	2	1
352	только на	3	1
353	и жизнь	2	1
354	что там	1	1
355	точке зрения	1	1
356	так сказать	5	1
357	и есть	1	1
358	живет на	6	1
359	да что	3	1
360	автора как	1	1
361	и он	6	1
362	тем как	2	1
363	теперь от	1	1
364	в нашем	1	1
365	влияние на	2	1
366	жизнь не	2	1
367	ведь он	1	1
368	мы чувствуем	2	1
369	я хотел	1	1
370	он сам	2	1
371	героев достоевского	3	1
372	принадлежит к	1	1
373	пор все	1	1
374	себя на	2	1
375	ее как	1	1
376	пространство в	1	1
377	людей в	2	1
378	в силу	1	1
379	слова и	7	1
380	как высшей	1	1
381	почти никогда	1	1
382	в приведенном	3	1
383	самим собою	3	1
384	этого типа	1	1
385	на этой	1	1
386	в корне	2	1
387	себе как	2	1
388	кажется что	3	1
389	чтобы стать	1	1
390	и притом	1	1
391	и синтаксическую	1	1
392	здесь нет	3	1
393	есть от	2	1
394	затем и	1	1
395	вовсе не	9	1
396	превращается в	4	1
397	этой почве	1	1
398	его собственная	1	1
399	на самом	1	1
400	бы не	2	1
401	в той	3	1
402	нет и	2	1
403	еще более	3	1
404	значительной степени	1	1
405	его функцией	1	1
406	что для	1	1
407	серьезность и	1	1
408	и о	3	1
409	в этих	4	1
410	эти стороны	1	1
411	мысли в	1	1
412	мысли и	2	1
413	на все	2	1
414	за пределы	5	1
415	своего художественного	1	1
416	сама по	2	1
417	что автор	1	1
418	и ему	1	1
419	собою не	2	1
420	между двумя	3	1
421	другом и	1	1
422	ее а	1	1
423	речь в	2	1
424	высказывания и	2	1
425	они не	2	1
426	их к	1	1
427	и судьбы	1	1
428	языка и	2	1
429	героя и	4	1
430	если эта	1	1
431	то с	1	1
432	что когда-то	1	1
433	в художественной	1	1
434	так что	2	1
435	над ней	1	1
436	возможен и	1	1
437	именно на	1	1
438	себя а	1	1
439	каков же	1	1
440	в отношении	3	1
441	историческом времени	1	1
442	где есть	1	1
443	во внутренний	1	1
444	что такое	2	1
445	взаимоотношение двух	1	1
446	при определенных	1	1
447	романтизм принес	1	1
448	не на	1	1
449	именно его	1	1
450	слово как	4	1
451	что было	1	1
452	как он	3	1
453	так как	5	1
454	принес с	1	1
455	сделать в	1	1
456	а вне	1	1
457	с этим	2	1
458	к этой	1	1
459	в другое	1	1
460	во всем	4	1
461	именно оно	1	1
462	связано с	1	1
463	сказать что	2	1
464	и побуждает	1	1
465	к своему	3	1
466	к сожалению	1	1
467	и еще	1	1
468	приводят к	1	1
469	в книге	1	1
470	в художественном	2	1
471	от своего	1	1
472	от друга	1	1
473	что за	1	1
474	не столько	1	1
475	в последнем	1	1
476	остаются в	1	1
477	времени и	2	1
478	в осуществлении	1	1
479	его личности	1	1
480	или менее	3	1
481	художественного мира	1	1
482	себе и	3	1
483	контексте в	1	1
484	жизнь и	3	1
485	двух последних	1	1
486	в последних	1	1
487	в каждом	6	1
488	в их	4	1
489	жизни их	1	1
490	который не	1	1
491	из самых	1	1
492	во время	1	1
493	более или	3	1
494	и т.д	3	1
495	в них	1	1
496	ни даже	1	1
497	друг друга	6	1
498	их может	1	1
499	для своих	2	1
500	не должен	1	1
501	его участников	1	1
502	но так	1	1
503	для этого	2	1
504	ситуации в	1	1
505	этом его	1	1
506	в котором	5	1
507	мы уже	3	1
508	явления в	2	1
509	ее же	1	1
510	и жизненных	1	1
511	из своих	2	1
512	как ни	1	1
513	героя никогда	1	1
514	оно было	1	1
515	свобода и	1	1
516	речь не	1	1
517	у него	5	1
518	по преимуществу	1	1
519	из его	1	1
520	в двух	1	1
521	и внутренней	1	1
522	никого не	1	1
523	на лестнице	3	1
524	лишь тогда	1	1
525	есть конечно	2	1
526	реальности и	1	1
527	и идеи	3	1
528	тому что	1	1
529	место и	1	1
530	ему и	1	1
531	предмет и	2	1
532	в таком	1	1
533	остается в	2	1
534	слова о	1	1
535	пространство и	1	1
536	совпадает с	1	1
537	переходит в	1	1
538	что вы	1	1
539	слушателя читателя	1	1
540	она становится	1	1
541	в процессе	4	1
542	она не	3	1
543	он не	4	1
544	диалога но	1	1
545	и всякое	2	1
546	и она	1	1
547	в последний	2	1
548	такую же	1	1
549	нет ничего	1	1
550	границу между	1	1
551	и герой	1	1
552	с каждым	1	1
553	по своим	1	1
554	здесь мы	1	1
555	для всего	1	1
556	совершается в	1	1
557	в общем	2	1
558	человеком в	1	1
559	в xix	1	1
560	слова с	7	1
561	человек есть	1	1
562	и иных	1	1
563	ее не	1	1
564	на этот	2	1
565	все равно	2	1
566	начиная с	1	1
567	все это	6	1
568	не бывает	1	1
569	была бы	1	1
570	и у	1	1
571	не столь	1	1
572	чем в	1	1
573	и до	3	1
574	в какой-то	1	1
575	и скрытой	1	1
576	прямое и	1	1
577	человек но	1	1
578	в ней	1	1
579	бытия и	3	1
580	человеческих отношений	1	1
581	его особых	1	1
582	она как	1	1
583	какой-то мере	1	1
584	и их	3	1
585	и то	1	1
586	обойтись без	1	1
587	и уже	1	1
588	в чужом	4	1
589	себя самого	1	1
590	и внешней	1	1
591	и отношения	1	1
592	а во	1	1
593	уже в	4	1
594	конечно не	8	1
595	в самых	1	1
596	смысла и	1	1
597	перед нами	12	1
598	на фоне	6	1
599	на нее	1	1
600	к произведениям	1	1
601	и нужна	2	1
602	в виду	4	1
603	именно поэтому	1	1
604	но это	6	1
605	со словом	2	1
606	на каждого	1	1
607	а с	1	1
608	с собой	3	1
609	в литературной	2	1
610	все остальные	1	1
611	в своем	3	1
612	свою собственную	1	1
613	и остается	1	1
614	с собою	2	1
615	всей ее	1	1
616	оно должно	2	1
617	из существеннейших	1	1
618	собой как	1	1
619	и других	4	1
620	не есть	1	1
621	жизни но	1	1
622	я для	2	1
623	в прозе	1	1
