N	2gram	Losev_Prob_1	Dialekti
501	а существует	1	1
502	той же	1	1
503	отличается ясностью	1	1
504	и само	1	1
505	это совершенно	4	1
506	мы не	2	1
507	своей философии	1	1
508	не содержат	1	1
509	связаны между	1	1
510	вы имеете	1	1
511	мы заговорили	1	1
512	всякая вещь	1	1
513	бы что	1	1
514	сложности и	1	1
515	что иное	2	1
516	общем виде	1	1
517	на себя	2	1
518	вместо этого	1	1
519	но даже	1	1
520	этих характеристик	1	1
521	зимние дни	1	1
522	себе что	2	1
523	кто же	1	1
524	прямо говорят	1	1
525	и самого	1	1
526	и отличается	1	1
527	всю их	1	1
528	пусть не	1	1
529	и этого	2	1
530	виде то	1	1
531	иное как	2	1
532	что по	1	1
533	на их	1	1
534	которых нет	1	1
535	говорит и	3	1
536	бы мы	3	1
537	во всех	7	1
538	в ее	3	1
539	не требует	1	1
540	понятие символа	17	1
541	в печальном	1	1
542	совсем не	4	1
543	закономерности в	1	1
544	не понятие	1	1
545	мы будем	2	1
546	и никто	1	1
547	приводить в	1	1
548	с самой	1	1
549	заметим что	1	1
550	явлений и	1	1
551	синяя поверхность	1	1
552	мы сейчас	1	1
553	свое существование	1	1
554	нет и	2	1
555	покоя как	1	1
556	и чем	1	1
557	что-нибудь другое	1	1
558	символе и	1	1
559	тоже суть	1	1
560	чем же	2	1
561	и вовсе	4	1
562	первый взгляд	1	1
563	данный момент	1	1
564	акт может	1	1
565	которая хотя	1	1
566	дает нам	1	1
567	только ее	2	1
568	в связи	4	1
569	то чем	1	1
570	что ее	1	1
571	что нет	2	1
572	от чистой	1	1
573	кто не	1	1
574	то ясно	1	1
575	которое и	1	1
576	мысль о	1	1
577	на анализе	1	1
578	на нас	1	1
579	не обозначает	2	1
580	это тоже	2	1
581	его к	1	1
582	как иначе	1	1
583	и к	1	1
584	категории так	1	1
585	есть ли	1	1
586	есть самое	1	1
587	не более	1	1
588	еще на	1	1
589	не приходится	1	1
590	в которой	2	1
591	как то	1	1
592	самой природе	1	1
593	так или	2	1
594	бы не	1	1
595	ужаса и	1	1
596	символ что	1	1
597	и покоя	1	1
598	но ничто	1	1
599	выражение в	1	1
600	по преимуществу	2	1
601	символ указывает	1	1
602	смотрим на	1	1
603	можно подставить	1	1
604	для которых	1	1
605	но его	1	1
606	в мышлении	1	1
607	проникает в	1	1
608	если он	1	1
609	в наших	1	1
610	на атласе	1	1
611	и если	6	1
612	вообще не	2	1
613	что каждая	1	1
614	теории и	1	1
615	то опять-таки	1	1
616	странное и	1	1
617	из указанных	3	1
618	при этом	6	1
619	больше как	1	1
620	себе она	1	1
621	после этого	4	1
622	и теоретическая	1	1
623	предмет а	1	1
624	именно то	3	1
625	есть именно	5	1
626	эта последняя	1	1
627	не к	1	1
628	в силу	1	1
629	уже вовсе	1	1
630	или другое	1	1
631	символ всегда	2	1
632	действительность хотя	1	1
633	д все	1	1
634	чем она	1	1
635	изображения и	1	1
636	всегда содержит	1	1
637	так например	1	1
638	или иных	2	1
639	не суть	1	1
640	от других	2	1
641	таким образом	6	1
642	по его	2	1
643	я вам	2	1
644	бы они	1	1
645	что почти	1	1
646	не будет	2	1
647	что все	3	1
648	друг в	1	1
649	смысловая и	1	1
650	же касается	3	1
651	чего он	3	1
652	мы уже	5	1
653	и никакого	1	1
654	просто только	1	1
655	них не	1	1
656	а по	1	1
657	то есть	33	1
658	для своей	1	1
659	с целью	4	1
660	его в	6	1
661	всего символ	1	1
662	за собою	1	1
663	первую очередь	1	1
664	цвете в	1	1
665	мы на	1	1
666	и отдельные	1	1
667	то все	1	1
668	же если	1	1
669	ясным и	1	1
670	а это	2	1
671	нечто внешнее	1	1
672	науки а	2	1
673	синими так	1	1
674	и тем	13	1
675	еще одно	1	1
676	в жизни	3	1
677	другое то	1	1
678	кажется что	1	1
679	анализировать и	1	1
680	солнце и	1	1
681	из нее	1	1
682	в предмете	3	1
683	он является	1	1
684	нет в	1	1
685	в мистическом	1	1
686	и терминов	1	1
687	далеко не	5	1
688	в бесконечные	1	1
689	показывает что	1	1
690	одному тому	1	1
691	в этой	10	1
692	это является	1	1
693	заходящее солнце	1	1
694	со своими	1	1
695	этим и	1	1
696	буквального понимания	1	1
697	они являются	1	1
698	в москве	1	1
699	теплое впечатление	1	1
700	потому и	1	1
701	которые я	1	1
702	кажутся до	1	1
703	себе все	2	1
704	и становится	1	1
705	только тем	1	1
706	не указывает	1	1
707	имеет место	1	1
708	есть такая	2	1
709	что значит	3	1
710	закона и	1	1
711	именно он	1	1
712	принципиально они	1	1
713	как такое	1	1
714	на душе	1	1
715	что между	1	1
716	еще недостаточно	1	1
717	именно и	1	1
718	в такой	1	1
719	что данная	1	1
720	ли и	1	1
721	в которые	1	1
722	можем найти	1	1
723	место в	1	1
724	на свою	1	1
725	представление о	1	1
726	вещи не	5	1
727	символы а	1	1
728	оказывается что	2	1
729	знаем что	2	1
730	миф о	1	1
731	мы сказали	1	1
732	верили в	1	1
733	и той	1	1
734	мир и	1	1
735	есть его	2	1
736	которые в	2	1
737	и ничего	2	1
738	но он	3	1
739	сами по	3	1
740	том чтобы	1	1
741	тем не	18	1
742	случайности и	1	1
743	геометрический круг	1	1
744	действительно есть	2	1
745	без всяких	2	1
746	имеет смысл	1	1
747	просторными но	1	1
748	общего и	1	1
749	вообще на	1	1
750	же такое	1	1
751	и вся	1	1
752	и очень	2	1
753	чувственной образности	1	1
754	этом не	1	1
755	но ясно	1	1
756	можно ли	5	1
757	чистом виде	1	1
758	тем самым	4	1
759	до известной	1	1
760	но символ	3	1
761	и начинает	1	1
762	сквозь желтое	1	1
763	есть прежде	1	1
764	правда в	1	1
765	дело в	3	1
766	того как	3	1
767	зеленом цвете	1	1
768	пушкина можно	1	1
769	или понятие	2	1
770	абстрактное и	1	1
771	желтое стекло	1	1
772	не пользуются	1	1
773	в нас	2	1
774	о них	1	1
775	что вы	3	1
776	того чтобы	9	1
777	вещь а	1	1
778	не их	1	1
779	с аллегорией	2	1
780	на язык	1	1
781	больше чем	2	1
782	имеем дело	1	1
783	именно с	1	1
784	этих двух	1	1
785	которые и	1	1
786	выражение то	1	1
787	явление в	1	1
788	для мысли	1	1
789	по своей	1	1
790	и его	3	1
791	связи с	5	1
792	сама вещь	1	1
793	современных научных	1	1
794	не ее	2	1
795	как будто	3	1
796	можем говорить	2	1
797	однако это	3	1
798	не потому	2	1
799	этот закон	1	1
800	будем понимать	1	1
801	это-то и	1	1
802	покамест еще	1	1
803	над другими	1	1
804	не могут	2	1
805	это также	1	1
806	и часто	2	1
807	когда мы	8	1
808	сознания как	1	1
809	сказать только	2	1
810	сравнении с	1	1
811	просто на	1	1
812	ее отдельных	1	1
813	же самое	9	1
814	должны быть	1	1
815	что наш	1	1
816	тут важно	1	1
817	этого и	1	1
818	же только	1	1
819	того о	1	1
820	достаточно только	1	1
821	нечто более	1	1
822	из монастыря	1	1
823	например на	2	1
824	и свое	1	1
825	оно не	3	1
826	символа совершенно	1	1
827	если же	1	1
828	где он	1	1
829	живой действительности	1	1
830	этот акт	3	1
831	должен быть	1	1
832	правда не	1	1
833	они вовсе	2	1
834	в вещах	1	1
835	вещами и	1	1
836	совершенно правильно	1	1
837	но по	1	1
838	нужно сказать	3	1
839	здесь не	7	1
840	есть закон	1	1
841	указывать на	2	1
842	на другой	1	1
843	серые зимние	1	1
844	быть вполне	1	1
845	смысле есть	1	1
846	бы дать	1	1
847	смысл но	2	1
848	нет никакой	2	1
849	уже с	2	1
850	то время	1	1
851	сейчас видно	1	1
852	быть символом	2	1
853	которых постоянно	1	1
854	быть еще	1	1
855	символ не	1	1
856	на том	4	1
857	сознании а	1	1
858	если они	1	1
859	и неизменно	1	1
860	и сам	1	1
861	на нее	1	1
862	же нужно	1	1
863	ведь ни	1	1
864	здесь как	1	1
865	есть также	3	1
866	ясностью веселостью	1	1
867	самого понятия	1	1
868	глубоко и	1	1
869	нам уже	1	1
870	природу но	1	1
871	в результате	2	1
872	часто в	1	1
873	ничего подобного	2	1
874	подобного нет	1	1
875	имеется в	1	1
876	она тоже	1	1
877	мир или	1	1
878	вещи мы	1	1
879	приятный предмет	1	1
880	это суть	1	1
881	нас и	1	1
882	ничто в	1	1
883	и смерть	1	1
884	предмет который	1	1
885	мышлении в	1	1
886	всегда обладает	1	1
887	ускользает так	1	1
888	каждый раз	1	1
889	еще ничего	1	1
890	и должно	2	1
891	нечто совсем	1	1
892	это происходит	1	1
893	форме мы	1	1
894	того он	1	1
895	степени просторными	1	1
896	символ есть	10	1
897	совершенно неверно	2	1
898	ясным что	2	1
899	почему же	1	1
900	не стоит	2	1
901	и просто	1	1
902	понятие и	2	1
903	и нечто	1	1
904	того или	2	1
905	заключается в	1	1
906	нас а	1	1
907	не хочется	1	1
908	доходит до	1	1
909	символом в	2	1
910	между тем	2	1
911	своей высшей	1	1
912	нечто иное	2	1
913	вещи то	1	1
914	переходит в	1	1
915	эти характеристики	1	1
916	а потому	2	1
917	и максимально	1	1
918	и только	4	1
919	тотчас же	1	1
920	нельзя сказать	2	1
921	но собственно	1	1
922	от этих	1	1
923	всегда несет	2	1
924	представления о	1	1
925	в ту	1	1
926	слова для	1	1
927	все время	2	1
928	и заключается	2	1
929	мы хотим	3	1
930	отчет в	1	1
931	оперирует с	1	1
932	или может	2	1
933	а именно	12	1
934	мифология говорит	1	1
935	поэтому все	1	1
936	не так	1	1
937	на почве	1	1
938	понимать не	2	1
939	есть такой	1	1
940	сразу же	2	1
941	ни сам	1	1
942	постоянно находишься	1	1
943	синее стекло	1	1
944	природой и	1	1
945	самотождественное различие	2	1
946	от живого	1	1
947	светлой природой	1	1
948	известного рода	3	1
949	он совершенно	1	1
950	как нечто	8	1
951	не свойственно	1	1
952	в стороне	1	1
953	какое-то противоречие	1	1
954	что понятие	3	1
955	что наши	1	1
956	но ее	3	1
957	все они	1	1
958	о символе	14	1
959	со всеми	2	1
960	конечно вы	1	1
961	история и	1	1
962	себя в	1	1
963	построения и	1	1
964	что законы	1	1
965	есть в	5	1
966	существенным и	1	1
967	вот что	1	1
968	не можем	2	1
969	уже в	3	1
970	чувство холода	1	1
971	вопроса о	2	1
972	даже вообще	2	1
973	цвет в	1	1
974	только чисто	1	1
975	и холодными	1	1
976	и чисто	3	1
977	и существует	1	1
978	в понятие	1	1
979	а то	1	1
980	сказать о	2	1
981	не дает	1	1
982	до последней	1	1
983	при помощи	13	1
984	в душе	1	1
985	и других	1	1
986	сущность и	3	1
987	нас ускользает	1	1
988	он имеет	1	1
989	процесс и	1	1
990	он может	1	1
991	к синему	1	1
992	мир в	1	1
993	совсем другое	1	1
994	вполне реально	1	1
995	бы совершенно	1	1
996	от другого	2	1
997	или как	3	1
998	не для	2	1
999	с этими	2	1
1000	для них	2	1
1001	ее не	1	1
1002	в систему	1	1
1003	никакого отношения	1	1
1004	она будет	1	1
1005	должны сказать	2	1
1006	как такового	2	1
1007	есть выражение	2	1
1008	от того	1	1
1009	указание на	4	1
1010	смерти и	1	1
1011	бы это	1	1
1012	комнат в	1	1
1013	и получаем	1	1
1014	это будет	1	1
1015	символ с	3	1
1016	имеет значение	1	1
1017	то поскольку	1	1
1018	же деле	1	1
1019	одно обстоятельство	1	1
1020	более общее	1	1
1021	тут однако	2	1
1022	в данный	1	1
1023	на примере	1	1
1024	имеет и	1	1
1025	чувственными образами	1	1
1026	бы тут	1	1
1027	и можно	1	1
1028	или иначе	2	1
1029	говорить и	1	1
1030	из других	2	1
1031	ли считать	1	1
1032	мы еще	1	1
1033	такое этот	1	1
1034	который от	1	1
1035	больше и	1	1
1036	преследуем приятный	1	1
1037	высшей чистоте	1	1
1038	и несущественного	1	1
1039	бы никакого	3	1
1040	самом же	1	1
1041	он только	1	1
1042	цвета и	1	1
1043	гром и	1	1
1044	и самый	1	1
1045	его как	2	1
1046	сначала существует	1	1
1047	бы ее	1	1
1048	свет так	1	1
1049	и я	1	1
1050	видим синими	1	1
1051	уже потом	3	1
1052	об ее	1	1
1053	сейчас же	3	1
1054	и уже	3	1
1055	обобщающей силой	1	1
1056	обладает светлой	1	1
1057	абстрактное понятие	1	1
1058	становится ясным	2	1
1059	эти бесконечные	1	1
1060	если не	4	1
1061	и достаточно	1	1
1062	их самих	1	1
1063	уже давно	2	1
1064	входить в	1	1
1065	я вовсе	1	1
1066	образ так	1	1
1067	принципы и	1	1
1068	это соотношение	2	1
1069	вместе с	2	1
1070	вникать в	1	1
1071	станет утверждать	1	1
1072	к другой	1	1
1073	и понимать	1	1
1074	самый этот	1	1
1075	а самый	1	1
1076	к своему	1	1
1077	вас в	1	1
1078	конечно всегда	1	1
1079	в брак	1	1
1080	где же	1	1
1081	а если	1	1
1082	в физике	1	1
1083	на тот	2	1
1084	идеальное но	1	1
1085	наряду с	1	1
1086	последнем случае	1	1
1087	перед нами	5	1
1088	его жизни	1	1
1089	находятся в	1	1
1090	однако тут	1	1
1091	впрочем это	1	1
1092	них тоже	1	1
1093	предмета ни	1	1
1094	который для	1	1
1095	с которым	1	1
1096	по существу	2	1
1097	другое не	1	1
1098	для понимания	1	1
1099	есть тот	2	1
1100	дальше поэтому	1	1
1101	и тому	1	1
1102	понятие вещи	1	1
1103	нечто совершенно	1	1
1104	того и	1	1
1105	что мы	13	1
1106	понятий а	1	1
1107	видно что	1	1
1108	природу и	1	1
1109	между прочим	2	1
1110	у вас	2	1
1111	является как	1	1
1112	от нас	3	1
1113	но для	3	1
1114	в некий	1	1
1115	кроме того	2	1
1116	к другим	1	1
1117	пустыми и	1	1
1118	известной степени	2	1
1119	этих случаях	3	1
1120	же есть	1	1
1121	как такая	1	1
1122	богов и	1	1
1123	не знаем	1	1
1124	указать на	1	1
1125	для выражения	1	1
1126	цветов как	1	1
1127	которое стало	1	1
1128	для комнат	1	1
1129	уже на	2	1
1130	нечто внутреннее	1	1
1131	понять что	1	1
1132	поэтому для	2	1
1133	о котором	1	1
1134	своей собственной	1	1
1135	бы даже	1	1
1136	как именно	2	1
1137	который является	2	1
1138	этом уже	1	1
1139	достаточно глубоко	1	1
1140	на первый	2	1
1141	для нас	5	1
1142	вот теперь	1	1
1143	пушкина и	1	1
1144	но именно	3	1
1145	к этой	1	1
1146	смысл вещи	3	1
1147	которое есть	1	1
1148	в ресторане	1	1
1149	а также	4	1
1150	заговорили о	1	1
1151	есть уже	1	1
1152	хотя в	3	1
1153	в серые	1	1
1154	и обязательно	1	1
1155	общее которое	1	1
1156	смысле они	1	1
1157	не быть	1	1
1158	к его	2	1
1159	в хаосе	1	1
1160	по одному	1	1
1161	диагональ а	1	1
1162	предмете и	1	1
1163	в сравнении	1	1
1164	не что	2	1
1165	действительность не	1	1
1166	есть то	1	1
1167	жизни мы	1	1
1168	самое и	1	1
1169	всем этом	2	1
1170	тогда не	2	1
1171	и мертвая	1	1
1172	а я	1	1
1173	в искусстве	3	1
1174	наука так	1	1
1175	однако мы	1	1
1176	холодными синее	1	1
1177	понимать что	2	1
1178	в таком	9	1
1179	дает для	1	1
