N	2gram	Bakhtin_Pr_5	Myslijsy
367	еще раз	1	2
368	это последнее	1	2
369	перед нами	1	2
370	бы в	4	2
371	в большей	1	2
372	и наконец	7	2
373	же в	1	2
374	отношении к	7	2
375	во-вторых если	1	2
376	но этот	1	2
377	в свое	1	2
378	это в	2	2
379	кто его	1	1
380	последним словом	2	1
381	отношения к	1	1
382	одним из	1	1
383	в строгом	1	1
384	мы здесь	1	1
385	не имел	1	1
386	на самом	9	1
387	тех же	1	1
388	делая его	1	1
389	по преимуществу	1	1
390	непосредственной близости	1	1
391	из его	2	1
392	в нашу	1	1
393	что эти	1	1
394	сами себя	1	1
395	нашего по	1	1
396	собою в	1	1
397	уже по	1	1
398	по его	1	1
399	сказать с	1	1
400	он уже	3	1
401	бы уже	4	1
402	если я	2	1
403	которую мы	1	1
404	вопрос о	2	1
405	чтобы не	2	1
406	в сущности	14	1
407	время как	2	1
408	но она	1	1
409	оно вообще	1	1
410	без них	1	1
411	как я	1	1
412	один пример	1	1
413	и со	3	1
414	и заставляет	1	1
415	и столь	1	1
416	того же	1	1
417	и он	2	1
418	с большим	1	1
419	всех сторон	1	1
420	собою и	1	1
421	хотя во	1	1
422	он был	1	1
423	на них	7	1
424	он сам	6	1
425	до и	1	1
426	не найдем	1	1
427	здесь не	1	1
428	со словами	2	1
429	бы то	3	1
430	без всякого	2	1
431	с его	7	1
432	мысль что	1	1
433	именно тем	2	1
434	данном случае	1	1
435	он может	1	1
436	совсем не	3	1
437	в голове	2	1
438	мы нашли	1	1
439	чтоб не	1	1
440	его душе	1	1
441	ли я	4	1
442	себе и	7	1
443	отличие от	2	1
444	друг от	1	1
445	нет и	4	1
446	говорить с	1	1
447	и другого	2	1
448	чем же	1	1
449	из которого	1	1
450	из уст	1	1
451	что действительно	1	1
452	некоторое время	1	1
453	самим предметом	1	1
454	совершенно другой	1	1
455	что касается	1	1
456	еще и	1	1
457	хотя и	2	1
458	когда он	3	1
459	могли бы	1	1
460	вследствие своей	1	1
461	увидим что	2	1
462	это определение	1	1
463	но в	19	1
464	то в	2	1
465	но эта	2	1
466	к чему	1	1
467	сказать о	1	1
468	другого как	2	1
469	массою а	1	1
470	все эти	3	1
471	тоже не	1	1
472	еще один	2	1
473	бы только	1	1
474	говорит не	1	1
475	мы чувствуем	1	1
476	тому же	3	1
477	во многих	1	1
478	как он	2	1
479	но на	4	1
480	бы с	2	1
481	в первых	1	1
482	главным образом	1	1
483	к миру	1	1
484	но именно	2	1
485	этого он	1	1
486	он должен	1	1
487	как увидим	1	1
488	справедливо в	1	1
489	слова которое	3	1
490	и вот	4	1
491	свое время	1	1
492	языком и	1	1
493	ними в	1	1
494	слияния с	1	1
495	всего то	1	1
496	в нее	1	1
497	о таком	1	1
498	с такими	1	1
499	ни был	2	1
500	такого же	2	1
501	здесь мы	1	1
502	сознание и	2	1
503	в мире	4	1
504	конечно в	2	1
505	вызывают в	1	1
506	и внутренняя	1	1
507	них не	1	1
508	своей стороны	1	1
509	и навсегда	1	1
510	лишь в	7	1
511	знает что	3	1
512	его личности	1	1
513	со всех	1	1
514	это не	3	1
515	понять его	1	1
516	то все	2	1
517	эту минуту	3	1
518	приходит в	1	1
519	по целым	1	1
520	в жизни	2	1
521	кажется что	2	1
522	только одно	1	1
523	само собою	1	1
524	в тот	1	1
525	друга что	1	1
526	она и	1	1
527	сказать и	1	1
528	словом слово	1	1
529	или наоборот	1	1
530	которой он	3	1
531	одна и	2	1
532	нигде не	1	1
533	для чего	1	1
534	из груди	1	1
535	здесь можно	1	1
536	его слово	4	1
537	строгом смысле	1	1
538	такою же	1	1
539	и было	1	1
540	сам в	1	1
541	нисколько не	1	1
542	в этих	2	1
543	мы как	1	1
544	места в	2	1
545	время своих	1	1
546	или точнее	1	1
547	таким же	1	1
548	как все	2	1
549	в такой	4	1
550	с точки	2	1
551	живет только	1	1
552	переносит в	1	1
553	как символ	3	1
554	его отношение	4	1
555	что сознание	1	1
556	которые в	1	1
557	другом и	1	1
558	но он	4	1
559	с такою	1	1
560	друг другу	4	1
561	не поймет	1	1
562	есть именно	1	1
563	речи в	2	1
564	своим я	1	1
565	без всяких	1	1
566	и более	1	1
567	однако в	2	1
568	что этот	1	1
569	в устах	1	1
570	любовь к	1	1
571	мир он	1	1
572	себя не	1	1
573	без его	1	1
574	в таких	1	1
575	меня не	4	1
576	его внутренняя	2	1
577	на себе	1	1
578	в процессе	1	1
579	которого он	3	1
580	и именно	1	1
581	для целой	1	1
582	чем не	1	1
583	себе самом	5	1
584	он с	6	1
585	а еще	1	1
586	ничего не	3	1
587	отчасти к	1	1
588	но очень	1	1
589	развивается в	1	1
590	во всем	4	1
591	есть это	1	1
592	значит для	1	1
593	мы бы	1	1
594	даже из	1	1
595	здесь же	1	1
596	не дано	1	1
597	быть в	2	1
598	уже и	2	1
599	что на	2	1
600	и речь	2	1
601	и внешнего	2	1
602	с другом	4	1
603	слов одного	1	1
604	становится для	2	1
605	нигде нет	1	1
606	про себя	2	1
607	его за	4	1
608	отличается от	1	1
609	же самое	1	1
610	для его	2	1
611	хотя именно	1	1
612	мы могли	1	1
613	и слияние	1	1
614	мы привели	1	1
615	и которая	1	1
616	приходит к	1	1
617	внутренняя жизнь	1	1
618	от друга	1	1
619	в виду	3	1
620	это несправедливо	1	1
621	своего мира	1	1
622	даны уже	1	1
623	в душу	2	1
624	это с	1	1
625	и говорит	3	1
626	сознания то	1	1
627	с самого	8	1
628	она только	1	1
629	речи то	1	1
630	что у	6	1
631	на нее	2	1
632	за то	1	1
633	времени и	2	1
634	было в	2	1
635	особенно в	2	1
636	с самим	15	1
637	определение слова	1	1
638	мог бы	2	1
639	в непосредственном	1	1
640	в результате	1	1
641	бы слово	1	1
642	жизнь и	2	1
643	понятно что	2	1
644	даны в	1	1
645	слова ни	1	1
646	для этого	2	1
647	собою но	1	1
648	и действий	1	1
649	но здесь	1	1
650	находится в	1	1
651	или слово	1	1
652	сводится к	3	1
653	именно потому	2	1
654	и т.д	3	1
655	и т.п	6	1
656	не перед	1	1
657	в глаза	5	1
658	после того	1	1
659	все его	4	1
660	нас в	1	1
661	такими же	1	1
662	отражением в	1	1
663	раз и	3	1
664	обращается к	2	1
665	во всех	3	1
666	с миром	3	1
667	на одном	1	1
668	бы она	1	1
669	из своего	4	1
670	других но	1	1
671	в другой	1	1
672	другого в	4	1
673	каков бы	1	1
674	в ту	1	1
675	из средств	1	1
676	бы вполне	1	1
677	следовало бы	1	1
678	внутреннего и	2	1
679	есть субъект	1	1
680	меня так	1	1
681	происходит в	1	1
682	что здесь	1	1
683	в двух	1	1
684	тот же	4	1
685	в стороне	1	1
686	между этими	1	1
687	и ее	1	1
688	содержание его	1	1
689	и мысли	3	1
690	без этого	1	1
691	человека с	3	1
692	себя в	2	1
693	конечно не	2	1
694	всего он	1	1
695	мысли нет	1	1
696	равнодушие к	1	1
697	другим что	2	1
698	рано или	1	1
699	или даже	1	1
700	его и	3	1
701	она действительно	1	1
702	мы знаем	2	1
703	что будет	1	1
704	а то	1	1
705	иначе как	1	1
706	на душу	1	1
707	при всей	1	1
708	как его	3	1
709	каждый из	2	1
710	на меня	6	1
711	сырой материал	2	1
712	другому и	3	1
713	не говорит	1	1
714	в очень	1	1
715	этом рассказе	1	1
716	к самому	5	1
717	не является	1	1
718	одном слове	2	1
719	предмету но	1	1
720	оно способно	1	1
721	или поздно	1	1
722	устранить из	1	1
723	со всем	1	1
724	точек зрения	2	1
725	и человека	1	1
726	уже при	1	1
727	и суждения	1	1
728	по своим	1	1
729	над собою	1	1
730	чем он	1	1
731	и быть	1	1
732	на которые	1	1
733	мы еще	1	1
734	не входит	1	1
735	голоса его	1	1
736	который однако	1	1
737	превращается в	1	1
738	может ли	1	1
739	на этот	2	1
740	мы так	1	1
741	стремится к	6	1
742	не на	1	1
743	у человека	2	1
744	с которым	4	1
745	его собственной	1	1
746	под влиянием	3	1
747	какое мы	2	1
748	не видит	1	1
749	на который	1	1
750	в одной	3	1
751	такой форме	1	1
752	эта особенность	2	1
753	первые слова	1	1
754	какого бы	1	1
755	что первая	1	1
756	в данном	1	1
757	черты выступают	1	1
758	если оно	1	1
759	явления что	1	1
760	несколько раз	2	1
761	чем теперь	2	1
762	самим по	1	1
763	себя то	2	1
764	находятся в	1	1
765	есть как	1	1
766	да и	5	1
767	друг с	4	1
768	ни одно	1	1
769	ко мне	1	1
770	этим другим	1	1
771	от простой	1	1
772	находится под	1	1
773	него прежде	2	1
774	как например	1	1
775	и другим	1	1
776	что тогда	1	1
777	с первой	1	1
778	только для	1	1
779	пор еще	1	1
780	слове мы	1	1
781	один в	2	1
782	или не	1	1
783	сознания и	4	1
784	может но	1	1
785	которая в	1	1
786	в силах	2	1
787	человек и	4	1
788	бы даже	1	1
789	как для	1	1
790	слов с	1	1
791	это может	1	1
792	в эту	4	1
793	предполагало бы	1	1
794	на одно	2	1
795	и словом	1	1
796	я в	4	1
797	ни было	3	1
798	очень хорошо	1	1
799	самому и	5	1
800	давно уже	1	1
801	самосознание и	1	1
802	все только	1	1
803	может и	1	1
804	между ними	1	1
805	был у	1	1
806	с ними	5	1
807	него в	1	1
808	мысли но	1	1
809	мысль и	2	1
810	было быть	1	1
811	но эти	2	1
812	него как	1	1
813	и эта	1	1
814	во всяком	4	1
