N	2gram	Tiupa_Narr_2	Dialekti
252	эти два	2	2
253	во всей	1	2
254	я вижу	1	2
255	от этих	1	2
256	выше в	1	2
257	одной из	1	2
258	как нечто	1	2
259	и так	1	2
260	в качестве	14	2
261	себя в	2	2
262	но о	1	2
263	то и	3	2
264	в нашей	1	2
265	и их	1	2
266	никто не	1	2
267	отличие от	5	2
268	тем что	1	2
269	а стало	1	2
270	в данный	1	2
271	или иначе	2	2
272	что человек	1	2
273	с той	1	2
274	же о	1	2
275	его как	1	2
276	когда же	2	2
277	об ее	1	2
278	в частности	11	2
279	вместе с	1	2
280	как это	4	2
281	в человеке	1	2
282	к своему	2	2
283	сравнению с	1	2
284	что же	1	2
285	да и	3	2
286	этой точки	1	2
287	поскольку он	1	2
288	для личности	1	2
289	время есть	1	2
290	в аспекте	3	2
291	но для	2	2
292	не мог	1	2
293	прежде чем	1	2
294	не объясняет	2	2
295	солнца и	1	2
296	только что	2	2
297	а как	3	2
298	это все	1	2
299	оно не	2	2
300	того или	3	2
301	которая не	2	2
302	точно так	2	2
303	во всяком	1	2
304	все что	4	2
305	а между	1	1
306	говоря о	1	1
307	же как	2	1
308	предполагает что	1	1
309	с кем	1	1
310	все остальное	1	1
311	в сердце	2	1
312	на самом	2	1
313	он может	2	1
314	жизни мы	2	1
315	решительно все	1	1
316	который можно	1	1
317	эти момента	1	1
318	к другому	2	1
319	дело не	1	1
320	все те	2	1
321	видеть в	1	1
322	и откровения	2	1
323	в зависимости	1	1
324	которое может	1	1
325	сказать с	1	1
326	жизни для	1	1
327	его не	1	1
328	понимают что	1	1
329	только благодаря	1	1
330	но ясно	1	1
331	оба эти	1	1
332	личности мы	1	1
333	но она	1	1
334	ограничено только	1	1
335	смыслу или	1	1
336	жизни это	1	1
337	и он	2	1
338	это время	1	1
339	и говорить	1	1
340	имя и	1	1
341	когда перед	1	1
342	собой в	1	1
343	может варьироваться	1	1
344	может не	1	1
345	он сам	2	1
346	и личность	2	1
347	без которого	1	1
348	в юности	1	1
349	было непонятно	1	1
350	в общем	1	1
351	очевидно что	1	1
352	в новом	1	1
353	отношение к	1	1
354	иначе не	1	1
355	в едином	1	1
356	ни слова	2	1
357	как говорит	1	1
358	в одной	1	1
359	бытия на	1	1
360	стороны и	1	1
361	как к	3	1
362	не думал	1	1
363	виду и	1	1
364	и понимаем	1	1
365	есть жизнь	1	1
366	как характер	1	1
367	имеет в	1	1
368	живая личность	1	1
369	мир есть	1	1
370	жизни есть	1	1
371	говорит не	1	1
372	непонятно почему	1	1
373	не можем	1	1
374	как то	1	1
375	жизни так	3	1
376	в нашем	2	1
377	только два	1	1
378	когда прошлое	1	1
379	возможен только	1	1
380	роль в	2	1
381	как он	2	1
382	нам и	1	1
383	личностного бытия	1	1
384	к миру	2	1
385	он не	5	1
386	о которой	3	1
387	когда все	2	1
388	во всемирно-историческом	1	1
389	возвращение к	1	1
390	и более	2	1
391	мыслит его	1	1
392	чтобы в	2	1
393	никому не	1	1
394	которым не	1	1
395	людей и	1	1
396	объяснить его	1	1
397	в нее	1	1
398	не бывает	1	1
399	этом последнем	1	1
400	конечно в	1	1
401	а его	1	1
402	что перед	1	1
403	входит в	1	1
404	обоих случаях	1	1
405	не предполагает	1	1
406	отца и	1	1
407	новое и	1	1
408	данном случае	6	1
409	он является	3	1
410	не понимают	1	1
411	церковь и	1	1
412	всю жизнь	1	1
413	ведет к	2	1
414	этом в	1	1
415	одного и	1	1
416	именно он	1	1
417	бы на	2	1
418	никаких оснований	1	1
419	не зависит	2	1
420	как все	1	1
421	но поскольку	1	1
422	установки и	1	1
423	знает и	1	1
424	теперь эта	1	1
425	место в	5	1
426	в отличие	5	1
427	в которых	1	1
428	как символ	1	1
429	миф о	1	1
430	не от	1	1
431	и другого	2	1
432	собой один	1	1
433	но он	2	1
434	их в	1	1
435	жизни а	1	1
436	же может	1	1
437	личность в	1	1
438	всего его	1	1
439	как будет	1	1
440	при всех	1	1
441	вплоть до	1	1
442	представлений об	1	1
443	истории о	1	1
444	с которой	1	1
445	в обоих	2	1
446	и чудо	1	1
447	своего существования	1	1
448	в процессе	2	1
449	слова но	1	1
450	веков и	1	1
451	можно ли	1	1
452	иные объекты	1	1
453	того и	1	1
454	одна из	3	1
455	имеем дело	2	1
456	до их	1	1
457	и лишь	1	1
458	его можно	1	1
459	это так	1	1
460	такая же	1	1
461	не миф	2	1
462	и теперь	1	1
463	о последних	1	1
464	связи с	1	1
465	в некотором	1	1
466	в детстве	2	1
467	у меня	2	1
468	а в	9	1
469	знания это	1	1
470	в специальном	1	1
471	к себе	7	1
472	и вполне	1	1
473	ли не	1	1
474	зависимости от	1	1
475	жизнью и	2	1
476	страдает и	1	1
477	и возникает	1	1
478	и личности	1	1
479	как мы	1	1
480	чем не	1	1
481	не могу	2	1
482	шла речь	1	1
483	ее жизнь	1	1
484	на том	3	1
485	его самого	1	1
486	природе своей	1	1
487	можно было	2	1
488	те же	2	1
489	было в	1	1
490	по природе	1	1
491	это только	1	1
492	быть может	2	1
493	была выявлена	1	1
494	о котором	3	1
495	всегда имеет	1	1
496	о самом	1	1
497	основе своей	1	1
498	и смерть	1	1
499	и здесь	2	1
500	в личности	1	1
501	возможна только	1	1
502	говорит об	1	1
503	картина мира	8	1
504	его жизни	2	1
505	с одной	5	1
506	несомненно это	1	1
507	восстановление утраченного	1	1
508	мира а	1	1
509	все его	4	1
510	миф но	1	1
511	время не	1	1
512	к нему	1	1
513	не могло	2	1
514	нем не	1	1
515	суть не	1	1
516	с нами	1	1
517	в другой	1	1
518	них в	1	1
519	вслед за	6	1
520	все время	1	1
521	человека как	1	1
522	и она	1	1
523	вся жизнь	2	1
524	который бы	1	1
525	в него	2	1
526	психических состояний	1	1
527	но с	1	1
528	что только	1	1
529	большею частью	1	1
530	этот вопрос	1	1
531	будто бы	1	1
532	субъекта в	1	1
533	течение всей	1	1
534	с другим	2	1
535	даже если	1	1
536	непрерывно и	1	1
537	именно на	1	1
538	не входит	1	1
539	с нею	2	1
540	и у	4	1
541	ничего нельзя	1	1
542	как кажется	1	1
543	а то	2	1
544	оно всегда	1	1
545	в душе	2	1
546	такое определение	1	1
547	он имеет	1	1
548	в я	1	1
549	одно из	2	1
550	эти три	1	1
551	вечности не	1	1
552	в конце	4	1
553	не для	1	1
554	от тех	1	1
555	которые могут	1	1
556	заметить что	1	1
557	и оставаться	1	1
558	чем и	1	1
559	варьироваться на	1	1
560	именно как	1	1
561	или иной	3	1
562	вовсе и	1	1
563	а мы	1	1
564	с другой	5	1
565	догадаться что	1	1
566	бы эти	1	1
567	по всей	1	1
568	к ее	1	1
569	только к	3	1
570	выше я	1	1
571	к человеку	1	1
572	только по	2	1
573	превращается в	2	1
574	церкви и	2	1
575	на этот	1	1
576	субъекта существования	1	1
577	однако и	1	1
578	и оно	1	1
579	такого бытия	1	1
580	мира в	4	1
581	то она	1	1
582	в связи	1	1
583	нет никаких	1	1
584	но оно	1	1
585	человек в	3	1
586	историю и	1	1
587	бы это	1	1
588	некоторые из	1	1
589	в плоскости	1	1
590	а исключительно	1	1
591	видит в	2	1
592	еще нет	1	1
593	наряду с	1	1
594	в той	5	1
595	а потом	2	1
596	быть только	1	1
597	исходя из	1	1
598	категория которая	1	1
599	в это	1	1
600	события а	1	1
601	однако чтобы	1	1
602	своей жизни	1	1
603	событие как	1	1
604	является ли	1	1
605	не является	4	1
606	потому не	2	1
607	и от	1	1
608	так или	1	1
609	в известном	3	1
610	место для	1	1
611	мира и	3	1
612	человек и	1	1
613	в другое	1	1
614	но также	2	1
615	себя самого	1	1
616	на первый	1	1
617	оказались бы	1	1
618	и опять	2	1
619	они суть	1	1
620	однако на	2	1
621	хотя в	1	1
622	давно уже	2	1
623	находятся в	1	1
624	на фоне	2	1
625	вопрос как	1	1
626	самая обычная	1	1
627	жизни в	6	1
628	требует чтобы	1	1
629	оказывается и	1	1
630	о своем	2	1
631	в романе	1	1
632	всегда можем	1	1
633	не знает	1	1
634	и многочисленных	1	1
635	истории могут	1	1
636	из этого	1	1
637	в современной	2	1
638	как на	2	1
639	а я	1	1
640	о себе	1	1
641	в своих	2	1
642	не претендует	1	1
643	прийти в	1	1
644	во сне	2	1
645	гораздо более	1	1
