N	2gram	Trubetskoy_1	Psycholo
221	должны быть	3	3
222	потому не	1	3
223	и другими	1	3
224	конце концов	4	3
225	это все	1	3
226	от всех	1	3
227	жизни и	2	3
228	все что	9	3
229	как на	4	3
230	в таком	4	3
231	ту же	2	2
232	того же	9	2
233	и то	4	2
234	и без	5	2
235	на самом	7	2
236	тех же	2	2
237	оно было	1	2
238	из всех	5	2
239	есть не	1	2
240	есть психология	1	2
241	как мы	2	2
242	на место	1	2
243	этом не	1	2
244	на эти	1	2
245	почти все	2	2
246	благодаря тому	1	2
247	но даже	3	2
248	большей частью	1	2
249	быть в	1	2
250	только то	2	2
251	но как	2	2
252	а только	1	2
253	не то	3	2
254	отношение к	4	2
255	что они	2	2
256	если она	1	2
257	независимо от	2	2
258	последнее время	1	2
259	как к	5	2
260	более или	7	2
261	увидим что	1	2
262	есть ли	1	2
263	в себя	2	2
264	мы получаем	1	2
265	то я	1	2
266	в мышлении	1	2
267	в нем	3	2
268	главным образом	1	2
269	представления об	2	2
270	понятий и	1	2
271	русском языке	1	2
272	и с	5	2
273	его в	5	2
274	но совершенно	1	2
275	психологии в	2	2
276	на почве	3	2
277	и тем	1	2
278	в них	2	2
279	далеко не	5	2
280	такой же	2	2
281	или менее	7	2
282	и сейчас	4	2
283	что такое	1	2
284	в такой	4	2
285	с точки	8	2
286	исходной точкой	1	2
287	иначе как	1	2
288	мысли и	1	2
289	и другого	1	2
290	тем не	4	2
291	их в	2	2
292	том и	2	2
293	том же	4	2
294	даже в	3	2
295	этой области	4	2
296	можно ли	2	2
297	не менее	7	2
298	тем самым	3	2
299	из нас	1	2
300	психологии к	1	2
301	на два	1	2
302	в науке	1	2
303	в основе	2	2
304	мы все	2	2
305	принадлежат к	1	2
306	ничего не	1	2
307	в противоречие	2	2
308	таким путем	1	2
309	мыслей и	1	2
310	видим что	1	2
311	в сознании	6	2
312	уже и	3	2
313	ли это	1	2
314	их от	1	2
315	может показаться	1	2
316	есть только	1	2
317	психология есть	1	2
318	же самое	1	2
319	сходство с	2	2
320	если же	3	2
321	на вопрос	4	2
322	и поэтому	2	2
323	приходит к	1	2
324	без всякого	1	2
325	приводит к	1	2
326	том случае	4	2
327	с ним	6	2
328	в настоящее	2	2
329	все дело	1	2
330	зрения на	1	2
331	настоящее время	2	2
332	но и	9	2
333	случае не	1	2
334	этих двух	2	2
335	что с	5	2
336	этому поводу	1	2
337	это имеет	1	2
338	когда оно	1	2
339	в другой	1	2
340	принципиальной разницы	1	2
341	и следовательно	1	2
342	к нему	2	2
343	к решению	1	2
344	что только	2	2
345	видели что	1	2
346	тот же	3	2
347	которых они	1	2
348	и потому	3	2
349	в разные	1	2
350	по мнению	1	2
351	бы ни	1	2
352	по этому	2	2
353	в качестве	1	2
354	уже не	1	2
355	что следовательно	1	2
356	в жизни	3	2
357	из них	5	2
358	одно из	3	2
359	и их	5	2
360	к ним	2	2
361	на долю	2	2
362	себя и	2	2
363	что для	4	2
364	одинаковой мере	1	2
365	то и	2	2
366	не быть	1	2
367	и психологии	1	2
368	у отдельных	1	2
369	когда она	1	2
370	во внимание	2	2
371	в связи	3	2
372	мы видели	2	2
373	него в	2	2
374	к жизни	1	2
375	целом ряде	3	2
376	работу мысли	1	2
377	смысле этого	1	2
378	данной эпохи	1	2
379	что же	2	2
380	и там	1	2
381	из отдельных	1	2
382	и таким	1	2
383	отличается от	6	2
384	точно и	1	2
385	основных понятий	1	2
386	одного и	3	2
387	являются не	1	2
388	не знаем	1	2
389	должна была	1	2
390	и состоит	2	2
391	и может	3	2
392	и от	5	2
393	ее и	3	2
394	от него	3	2
395	бы в	3	2
396	и как	1	2
397	в одинаковой	1	2
398	будто бы	1	2
399	только что	3	2
400	или не	1	2
401	есть продукт	1	2
402	до тех	2	2
403	знаем и	2	2
404	имеет место	2	2
405	мы считаем	1	2
406	всех других	2	2
407	из этого	6	2
408	только они	1	2
409	гораздо более	2	2
410	всегда в	1	1
411	и наиболее	1	1
412	чувства при	1	1
413	от этой	1	1
414	некоторая часть	1	1
415	говоря о	1	1
416	первые шаги	1	1
417	и понимает	1	1
418	образом от	1	1
419	в первом	1	1
420	на этих	1	1
421	в силе	1	1
422	ведь и	1	1
423	все те	1	1
424	традиции мы	1	1
425	находимся в	1	1
426	на тех	1	1
427	что если	3	1
428	которую мы	1	1
429	совершенно так	4	1
430	единство и	1	1
431	этих частей	1	1
432	только благодаря	1	1
433	объяснения его	1	1
434	этот факт	1	1
435	я не	2	1
436	и ее	2	1
437	же мало	2	1
438	то это	1	1
439	образом психика	1	1
440	один общий	2	1
441	поколение и	1	1
442	в ней	3	1
443	свою очередь	2	1
444	все остальное	1	1
445	чтобы проверить	1	1
446	меньше чем	2	1
447	еще не	5	1
448	и на	6	1
449	эволюции не	1	1
450	и многие	1	1
451	это действительно	1	1
452	время в	1	1
453	что психика	1	1
454	бы то	2	1
455	и социальная	1	1
456	с его	1	1
457	во всех	10	1
458	же самые	1	1
459	только после	1	1
460	тем как	1	1
461	такого что	1	1
462	не без	2	1
463	по своему	5	1
464	без которого	1	1
465	а следовательно	1	1
466	друг к	2	1
467	это слово	1	1
468	в сторону	2	1
469	для всякого	1	1
470	при условии	2	1
471	тогда как	6	1
472	показаться что	1	1
473	нет и	1	1
474	же виде	1	1
475	этих людей	1	1
476	каждое поколение	3	1
477	дело идет	1	1
478	в особом	1	1
479	что как	4	1
480	этому надо	1	1
481	общего чем	1	1
482	перед нами	1	1
483	тех случаях	1	1
484	то ясно	4	1
485	с понятием	1	1
486	и наконец	3	1
487	не являются	1	1
488	его к	1	1
489	я совершенно	1	1
490	конечно не	3	1
491	и свою	1	1
492	и хотя	1	1
493	от самого	1	1
494	то в	2	1
495	из самых	1	1
496	а во-вторых	1	1
497	и общую	1	1
498	еще далеко	1	1
499	в тех	3	1
500	этой психологии	2	1
501	для целого	1	1
502	только один	2	1
503	впечатление совершенно	1	1
504	во многих	1	1
505	и те	2	1
506	следующие положения	1	1
507	вследствие этого	2	1
508	одно и	1	1
509	эту мысль	1	1
510	широком смысле	2	1
511	на его	1	1
512	весь свой	1	1
513	как оно	1	1
514	не следует	1	1
515	тарда как	1	1
516	задний план	1	1
517	всех остальных	2	1
518	и еще	1	1
519	и социальной	2	1
520	он должен	2	1
521	к одному	1	1
522	в корне	1	1
523	в степени	3	1
524	ни было	2	1
525	но вместе	1	1
526	что ни	1	1
527	чтобы их	1	1
528	действительно так	1	1
529	одному и	1	1
530	заключает в	2	1
531	и нам	1	1
532	но все	5	1
533	тут не	1	1
534	в одну	4	1
535	а затем	2	1
536	представьте себе	1	1
537	и иметь	1	1
538	затем уже	1	1
539	в мире	6	1
540	конечно в	2	1
541	таком же	2	1
542	на все	5	1
543	для своей	1	1
544	а как	1	1
545	знает что	1	1
546	общества в	1	1
547	и кажется	1	1
548	чтобы все	3	1
549	это не	3	1
550	окажется что	1	1
551	он есть	1	1
552	чаще всего	1	1
553	в большей	1	1
554	это оказывается	1	1
555	самые различные	1	1
556	она и	1	1
557	теории все	1	1
558	в общей	2	1
559	всеми другими	1	1
560	но лишь	1	1
561	и уже	2	1
562	которой он	1	1
563	как сказано	4	1
564	для себя	2	1
565	чем в	3	1
566	следующему за	2	1
567	направление как	1	1
568	в приложении	1	1
569	и тому	2	1
570	и того	3	1
571	лучше всего	1	1
572	слова что	1	1
573	для него	2	1
574	но если	2	1
575	к тем	2	1
576	и при	6	1
577	соответствующие им	1	1
578	нас не	1	1
579	можно найти	1	1
580	попасть в	1	1
581	на месте	2	1
582	каждого поколения	1	1
583	приложении к	1	1
584	стоит в	1	1
585	свой смысл	1	1
586	знаем что	8	1
587	жизни с	1	1
588	признать что	3	1
589	основании этих	1	1
590	в памяти	1	1
591	нем между	1	1
592	и продуктами	1	1
593	образом и	2	1
594	простое и	1	1
595	некоторые черты	1	1
596	и более	2	1
597	только те	2	1
598	однако в	1	1
599	с такими	1	1
600	что этот	1	1
601	есть всегда	1	1
602	этой работы	1	1
603	случае мы	1	1
604	с которой	1	1
605	ее совершенно	1	1
606	над этими	1	1
607	идеи и	1	1
608	между людьми	2	1
609	ничего такого	1	1
610	самого начала	1	1
611	для каждого	1	1
612	как о	1	1
613	дело в	1	1
614	мысли которые	1	1
615	что каждое	1	1
616	из предыдущего	2	1
617	народа к	5	1
618	пока еще	1	1
619	особый характер	1	1
620	та или	1	1
621	на котором	1	1
622	при отсутствии	2	1
623	того как	1	1
624	не принадлежат	1	1
625	сущность его	1	1
626	людей и	1	1
627	и относится	1	1
628	вместо того	1	1
629	связи с	4	1
630	следует что	2	1
631	и позволяют	1	1
632	во времена	1	1
633	чем объясняется	1	1
634	не потому	2	1
635	ином положении	1	1
636	ясно как	2	1
637	к таким	2	1
638	обстоятельство что	1	1
639	и отличие	2	1
640	образом оказывается	1	1
641	и заключается	1	1
642	понимание но	1	1
643	числе и	1	1
644	его создателя	1	1
645	понять что	2	1
646	они и	1	1
647	оно может	1	1
648	нам то	1	1
649	классов в	1	1
650	как не	2	1
651	но при	1	1
652	однако ни	1	1
653	на нем	1	1
654	не могу	1	1
655	точками зрения	1	1
656	положений которые	1	1
657	ниже по	1	1
658	же и	1	1
659	мысль о	1	1
660	об отношении	1	1
661	с самого	1	1
662	идет речь	8	1
663	следовательно и	1	1
664	стоят в	2	1
665	с общим	2	1
666	из двух	2	1
667	на нее	2	1
668	принять во	2	1
669	не трудно	1	1
670	отдельные части	1	1
671	можно только	1	1
672	часто в	1	1
673	по сравнению	5	1
674	что от	1	1
675	всех возможных	1	1
676	строго говоря	1	1
677	основана на	1	1
678	если присмотреться	1	1
679	точно также	1	1
680	составные части	1	1
681	быть может	1	1
682	и вообще	3	1
683	говорят что	1	1
684	мы всегда	1	1
685	сводится к	2	1
686	именно потому	2	1
687	и русской	1	1
688	в состав	1	1
689	люди с	1	1
690	то они	3	1
691	и та	1	1
692	социология и	1	1
693	еще дальше	1	1
694	эта психология	1	1
695	в различных	1	1
696	может не	3	1
697	отличные от	2	1
698	так если	1	1
699	в значительной	1	1
700	из главных	1	1
701	от другой	1	1
702	как у	3	1
703	на точку	1	1
704	части и	1	1
705	образом мы	1	1
706	проверить себя	1	1
707	все в	2	1
708	эта психика	1	1
709	непременно как	2	1
710	или иная	1	1
711	во втором	2	1
712	сознательно или	1	1
713	которые совершенно	1	1
714	во всей	1	1
715	низкой ступени	1	1
716	исторического развития	2	1
717	нас что	1	1
718	психология и	1	1
719	тех пор	2	1
720	в каждую	1	1
721	и следа	1	1
722	что стоит	2	1
723	но так	2	1
724	в ту	2	1
725	образом как	2	1
726	но с	2	1
727	вступить в	1	1
728	том или	1	1
729	нем не	1	1
730	и между	1	1
731	в вопросе	2	1
732	как нечто	1	1
733	должен быть	1	1
734	очень много	3	1
735	выпадает на	1	1
736	иное как	1	1
737	основанные на	3	1
738	как проявление	1	1
739	внимание что	1	1
740	утверждают что	1	1
741	эти черты	2	1
742	тем чтобы	2	1
743	в нашей	1	1
744	же явления	1	1
745	если в	1	1
746	а это	2	1
747	этому вопросу	1	1
748	речь в	1	1
749	вопросов а	1	1
750	психологией и	2	1
751	за ним	1	1
752	нас при	1	1
753	который как	1	1
754	школы и	1	1
755	конечно у	1	1
756	не так	4	1
757	для другой	1	1
758	стоит и	1	1
759	разница только	1	1
760	в порядок	1	1
761	мы находим	1	1
762	является именно	1	1
763	от тех	3	1
764	для меня	4	1
765	может служить	3	1
766	которые могут	2	1
767	что та	4	1
768	процессов и	1	1
769	как при	2	1
770	заметить что	1	1
771	существенные поправки	1	1
772	ясно показывает	1	1
773	или ином	1	1
774	ее на	1	1
775	в других	1	1
776	не противоречит	1	1
777	но из	1	1
778	должны рассматриваться	2	1
779	и научное	1	1
780	народом а	2	1
781	гораздо больше	3	1
782	жизни в	1	1
783	такие вещи	1	1
784	нашли бы	1	1
785	этих новых	1	1
786	и из	2	1
787	связаны с	1	1
788	именно в	5	1
789	в свою	2	1
790	представляет собою	2	1
791	еще и	1	1
792	а с	4	1
793	в настоящей	1	1
794	социальной жизни	4	1
795	и пр	1	1
796	по тем	2	1
797	которых мы	3	1
798	на которых	1	1
799	непонимание то	1	1
800	зависит от	1	1
801	одну из	1	1
802	была бы	1	1
803	для этой	1	1
804	если это	2	1
805	которого она	1	1
806	виде в	1	1
807	так называемых	1	1
808	между собою	5	1
809	стоять на	1	1
810	считать не	1	1
811	и психологией	1	1
812	есть общая	1	1
813	в центре	1	1
814	иная чем	1	1
815	элементов и	1	1
816	вопросе о	2	1
817	совершенно в	1	1
818	это сознание	1	1
819	что именно	1	1
820	только с	1	1
821	если так	1	1
822	собою психологию	1	1
823	прошлого века	1	1
824	сравнению с	5	1
825	а если	1	1
826	выйти из	1	1
827	на эту	1	1
828	мало или	1	1
829	есть как	1	1
830	а потом	1	1
831	из этой	2	1
832	выходит что	1	1
833	есть признак	1	1
834	этого сделать	1	1
835	должно быть	4	1
836	их отношение	1	1
837	области между	1	1
838	как из	1	1
839	нам приходится	1	1
840	оба они	1	1
841	не к	1	1
842	сошли с	1	1
843	но для	2	1
844	между собой	4	1
845	или бессознательно	1	1
846	в более	1	1
847	психологией таким	1	1
848	гораздо сильнее	1	1
849	в самые	1	1
850	при таком	2	1
851	на задний	1	1
852	а к	2	1
853	эту точку	1	1
854	как для	3	1
855	то не	1	1
856	своих общих	1	1
857	мы должны	4	1
858	находится в	1	1
859	зрения в	1	1
860	хотя бы	4	1
861	а эта	1	1
862	которой мы	2	1
863	на такой	1	1
864	к чисто	1	1
865	даже при	1	1
866	в широком	1	1
867	психики и	1	1
868	между ними	2	1
869	необходимое условие	1	1
870	в их	4	1
871	что такие	2	1
872	у людей	1	1
873	с ними	2	1
874	с такой	1	1
875	в психологическом	1	1
876	к другу	2	1
877	языка то	1	1
878	будет тем	4	1
879	все у	1	1
880	никто не	2	1
881	а может	1	1
882	случае если	5	1
883	общей социологии	1	1
884	очевидно в	1	1
885	те которые	1	1
886	том числе	1	1
