N	3gram	Tiupa_Lite_1	Analitik
185	виду не только	1	1
186	и адресата эстетического	1	1
187	само бытие человека	1	1
188	не подавляет и	1	1
189	как единосущную пусть	1	1
190	самим собою без	1	1
191	не исключают друг	1	1
192	однако с точки	1	1
193	они не исключают	1	1
194	бытие на единой	1	1
195	может быть выявлено	1	1
196	структурализм постструктурализм как	1	1
197	со стороны субъекта	1	1
198	этой точки зрения	3	1
199	объекта и адресата	2	1
200	частное бытие на	1	1
201	в целом но	2	1
202	или иной культурной	1	1
203	при этом как	3	1
204	а утверждают свое	1	1
205	и внутреннее есть	1	1
206	намерения творческих актов	1	1
207	я в мире	2	1
208	п тейяр де	1	1
209	имеет место лишь	1	1
210	только в качестве	1	1
211	сознательно или бессознательно	1	1
212	оказывается своего рода	1	1
213	до тех пор	1	1
214	один в другом	1	1
215	еще в году	2	1
216	по аналогии с	3	1
217	как будто до	1	1
218	в этом последнем	1	1
219	и тем самым	2	1
220	никогда не бывает	1	1
221	на единой всеобщей	1	1
222	интенциональные намерения творческих	1	1
223	в обратном порядке	1	1
224	это всего лишь	2	1
225	было бы именовать	1	1
226	в них дает	1	1
227	собою когда во-вторых	1	1
228	полный простор в	1	1
229	том что искусство	1	1
230	плодом сверхиндивидуального и	1	1
231	в другом солидарны	1	1
232	в качестве эстетического	1	1
233	взаимно полагают себя	1	1
234	друг друга а	1	1
235	в связи с	4	1
236	единосущную пусть и	1	1
237	себя в них	1	1
238	одного из классических	1	1
239	во-вторых они не	1	1
240	здесь как и	1	1
241	к которой устремляются	1	1
242	элементов а раскрывая	1	1
243	в том же	3	1
244	я во внешнем	1	1
245	текста но и	1	1
246	не говоря уже	2	1
