N	2gram	Vygotskiy__4	Analitik
523	до некоторой	1	1
524	как его	1	1
525	дело и	2	1
526	не понимал	1	1
527	эстетический смысл	2	1
528	бы это	3	1
529	к самому	2	1
530	своем значении	1	1
531	и речи	1	1
532	даже не	2	1
533	в данный	1	1
534	нам не	1	1
535	и точно	2	1
536	и из	3	1
537	на примере	2	1
538	с другим	1	1
539	который не	2	1
540	на ее	2	1
541	делает в	1	1
542	в свою	1	1
543	может показаться	1	1
544	себя и	1	1
545	обратиться к	3	1
546	это неожиданное	1	1
547	у меня	1	1
548	автором в	1	1
549	в рассказе	8	1
550	понимать как	1	1
551	означало бы	3	1
552	же точно	7	1
553	долгое время	1	1
554	для анализа	2	1
555	и своим	1	1
556	разговор с	1	1
557	душевной жизни	1	1
558	хотя он	1	1
559	ближе к	1	1
560	в связи	1	1
561	мире в	2	1
562	внимания к	1	1
563	эти слова	3	1
564	себя за	1	1
565	до этого	2	1
566	и потому	2	1
567	целом ряде	1	1
568	который мы	1	1
569	взятое в	1	1
570	в тех	2	1
571	самого себя	1	1
572	стороны и	1	1
573	да и	3	1
574	сопротивления когда	1	1
575	ряда и	1	1
576	нельзя лучше	1	1
577	друг с	4	1
578	как нельзя	2	1
579	исходя из	4	1
580	принять и	1	1
581	рассказывает об	1	1
582	с этой	4	1
583	слова и	4	1
584	еще раз	3	1
585	человека который	1	1
586	только для	1	1
587	и действия	1	1
588	эстетический факт	1	1
589	с этими	1	1
590	перед нами	6	1
591	к другим	1	1
592	и конца	1	1
593	роль при	1	1
594	с автором	1	1
595	не является	2	1
596	за его	1	1
597	той точки	2	1
598	в воображении	1	1
599	об убийстве	4	1
600	не имея	1	1
601	то можно	1	1
602	как на	6	1
603	его не	2	1
604	показать как	2	1
605	человек и	1	1
606	для нас	7	1
607	от него	1	1
608	по одной	1	1
609	за исключением	1	1
610	к этой	3	1
611	однако к	1	1
612	и как	5	1
613	мы должны	6	1
614	будто бы	1	1
615	но это	1	1
616	только что	15	1
617	все остальные	1	1
618	случае а	1	1
619	же в	1	1
620	как этого	1	1
621	которая ему	1	1
622	общему знаменателю	1	1
623	романа мы	1	1
624	мысли о	2	1
625	к ее	1	1
626	писателя на	1	1
627	а о	1	1
628	слово в	2	1
629	героя и	2	1
630	с ней	1	1
631	из тех	1	1
632	совершенно не	4	1
633	по одному	1	1
634	по которой	1	1
635	не что	1	1
636	в отдельности	1	1
637	из этого	5	1
638	ли он	2	1
639	а другой	2	1
640	самое что	2	1
641	на это	1	1
642	просто не	1	1
643	ее в	4	1
644	этой точки	1	1
645	произведены в	1	1
646	это в	4	1
647	точно так	3	1
648	всю сцену	1	1
