N	2gram	Bakhtin_sl_1	Psycholo
224	и до	1	2
225	с таким	1	2
226	а как	2	2
227	что между	1	2
228	оба эти	1	2
229	время как	2	2
230	но она	1	2
231	и он	1	2
232	почти на	1	2
233	собой в	1	2
234	он был	1	2
235	между собой	2	2
236	в последних	1	2
237	с его	4	2
238	во всех	17	2
239	различия между	2	2
240	на самом	2	2
241	отличие от	1	2
242	в одной	1	2
243	его на	1	2
244	с этим	3	2
245	перед нами	4	2
246	что по	1	2
247	вносит в	2	2
248	он в	5	2
249	все эти	9	2
250	элементов с	1	2
251	одной и	1	2
252	в нее	1	2
253	и следовательно	7	2
254	в каждом	4	2
255	совпадают с	1	2
256	а затем	1	2
257	же не	1	2
258	и с	4	2
259	поэтический язык	2	2
260	из них	3	2
261	о которых	1	2
262	исходили из	1	2
263	или наоборот	1	2
264	чем в	1	2
265	должно быть	2	2
266	и того	1	2
267	как все	1	2
268	в котором	2	2
269	с точки	8	2
270	мы называем	1	2
271	в отличие	1	2
272	в которых	1	2
273	и той	2	2
274	том и	2	2
275	в отношении	6	2
276	в то	14	2
277	дело в	1	2
278	во всякой	1	2
279	и так	1	2
280	преимущественно в	4	2
281	что самое	1	2
282	во всем	1	2
283	со своим	5	2
284	входят в	1	2
285	все то	1	2
286	есть только	1	2
287	отличается от	1	2
288	он видит	1	2
289	заставляет их	1	2
290	должен быть	1	2
291	смерти в	1	2
292	в себя	1	2
293	приводит к	1	2
294	на том	2	2
295	и другими	1	2
296	не с	2	2
297	наше внимание	1	2
298	является в	1	2
299	и даже	6	2
300	ничего не	4	2
301	или иной	9	2
302	находится в	1	2
303	или на	1	2
304	можно сказать	2	2
305	это может	1	2
306	но во	1	2
307	романа как	2	2
308	в форме	1	2
309	которые он	1	2
310	слов и	2	2
311	быть и	4	2
312	в большей	3	2
313	два типа	1	2
314	в качестве	3	2
315	связи с	2	2
316	его с	1	2
317	речь в	2	2
318	не дает	1	2
319	в душе	1	2
320	в одном	2	2
321	себя и	1	2
322	романа которые	1	2
323	такое понимание	2	2
324	и эта	2	2
325	до конца	12	2
326	и самый	1	2
327	с помощью	1	2
328	как вещь	2	2
329	в течение	1	2
330	по существу	3	2
331	с этой	3	2
332	этом случае	2	2
333	все это	5	2
334	именно эта	2	2
335	не является	2	2
336	которых он	1	2
337	лицо и	1	2
338	той или	9	2
339	находит свое	1	2
340	же в	1	2
341	в романе	21	2
342	между ними	2	2
343	не знает	1	2
344	противоречий и	1	2
345	бы его	2	2
346	весь в	1	2
347	из этого	3	2
348	смысле слова	2	1
349	только он	1	1
350	к полному	1	1
351	одним из	4	1
352	например в	2	1
353	связана с	2	1
354	языку и	5	1
355	совершенно новый	1	1
356	он может	2	1
357	силы и	1	1
358	чего не	1	1
359	от самого	1	1
360	тех форм	1	1
361	лежащая в	2	1
362	из его	1	1
363	выражается в	1	1
364	как чистое	1	1
365	из всех	1	1
366	еще на	1	1
367	для своего	1	1
368	самое же	1	1
369	при анализе	1	1
370	из своих	2	1
371	самую сущность	1	1
372	в каждый	5	1
373	роман в	2	1
374	и такой	1	1
375	мы и	2	1
376	конечно и	2	1
377	начала в	1	1
378	развитие романа	1	1
379	следовательно в	3	1
380	на другом	1	1
381	с онегиным	1	1
382	столь же	2	1
383	наоборот как	1	1
384	этим не	1	1
385	возможность иного	1	1
386	могло быть	1	1
387	но как	1	1
388	а только	1	1
389	точка зрения	8	1
390	роман он	1	1
391	не все	1	1
392	отношение к	7	1
393	не просто	1	1
394	или иное	1	1
395	один и	1	1
396	которые не	1	1
397	и такое	1	1
398	ответ в	1	1
399	данный момент	4	1
400	и нет	1	1
401	первых двух	1	1
402	и где	1	1
403	образом с	1	1
404	приводят к	1	1
405	хотя и	2	1
406	произведения так	2	1
407	более или	3	1
408	в действительности	1	1
409	отнесены к	1	1
410	от этого	2	1
411	о самом	1	1
412	нескольких примерах	1	1
413	них как	2	1
414	себе как	1	1
415	та же	1	1
416	исключительно на	1	1
417	или во	2	1
418	еще далеко	1	1
419	в известном	2	1
420	часто даже	1	1
421	романа но	2	1
422	нами в	2	1
423	и тот	1	1
424	имеем в	1	1
425	должен звучать	1	1
426	так сказать	5	1
427	иногда же	1	1
428	с чем	1	1
429	задний план	1	1
430	время и	2	1
431	но именно	4	1
432	единство в	1	1
433	и вообще	2	1
434	в понимании	3	1
435	в произведение	2	1
436	не к	1	1
437	по своему	2	1
438	в английском	2	1
439	языком и	1	1
440	не бывает	1	1
441	эта же	1	1
442	в нескольких	1	1
443	подход к	1	1
444	не из	2	1
445	смысле в	3	1
446	могла бы	1	1
447	и может	3	1
448	сознание и	1	1
449	учением о	1	1
450	различие между	1	1
451	самого автора	2	1
452	которую по	1	1
453	потому как	1	1
454	того или	2	1
455	раз те	1	1
456	на протяжении	2	1
457	осознания своего	1	1
458	о художественной	1	1
459	и дает	1	1
460	вся художественная	2	1
461	здесь у	1	1
462	в жизни	1	1
463	того существует	1	1
464	но уже	1	1
465	этого слова	1	1
466	ни одной	1	1
467	две линии	1	1
468	далеко не	5	1
469	и вне	1	1
470	жизни но	2	1
471	его слова	2	1
472	как таковой	1	1
473	в один	1	1
474	или менее	3	1
475	в эту	2	1
476	привело к	1	1
477	между романом	1	1
478	что всякий	1	1
479	прибегает к	1	1
480	его тем	1	1
481	не менее	1	1
482	поэтического произведения	1	1
483	одном из	1	1
484	из области	1	1
485	мнения и	1	1
486	совершенно разные	1	1
487	точку зрения	3	1
488	которые в	3	1
489	основной для	1	1
490	по крайней	1	1
491	и эти	2	1
492	речи в	4	1
493	есть еще	1	1
494	уже сказали	2	1
495	бы быть	1	1
496	даже в	2	1
497	этой работы	1	1
498	их взаимное	2	1
499	заставляет его	2	1
500	же мы	1	1
501	с определенными	5	1
502	сам он	1	1
503	оно конечно	1	1
504	к некоторым	1	1
505	случае в	1	1
506	в тесной	1	1
507	при всех	2	1
508	отсюда его	1	1
509	в эстетический	1	1
510	до известной	2	1
511	отличную от	1	1
512	она не	3	1
513	на котором	1	1
514	и вместо	1	1
515	ее с	1	1
516	в процессе	4	1
517	которого он	1	1
518	отрешается от	1	1
519	взглянуть на	1	1
520	героев и	1	1
521	в самых	2	1
522	к такому	1	1
523	не могло	3	1
524	людям и	1	1
525	того и	1	1
526	тона и	1	1
527	на язык	2	1
528	в разных	3	1
529	нее нет	1	1
530	явление в	2	1
531	говорить как	1	1
532	вот что	1	1
533	можно рассматривать	1	1
534	отталкивается от	1	1
535	и свою	1	1
536	только с	1	1
537	ему не	2	1
538	тесной связи	1	1
539	есть к	1	1
540	ни о	2	1
541	взаимодействия с	3	1
542	возникает из	2	1
543	конструкции и	1	1
544	внести в	1	1
545	лежит в	4	1
546	в других	3	1
547	этого и	1	1
548	для его	1	1
549	быть отнесены	1	1
550	всегда есть	1	1
551	он никогда	1	1
552	на это	1	1
553	всегда в	2	1
554	на события	1	1
555	оно может	2	1
556	но по	2	1
557	с ее	4	1
558	это единство	1	1
559	свою очередь	2	1
560	также могут	1	1
561	тех элементов	1	1
562	здесь не	2	1
563	без всякого	1	1
564	которая могла	1	1
565	героя романа	1	1
566	и от	4	1
567	за пределами	2	1
568	то или	1	1
569	и этим	3	1
570	то время	2	1
571	дано в	1	1
572	все современные	1	1
573	ленского в	1	1
574	значение в	1	1
575	поэтому мы	1	1
576	с первым	1	1
577	и которые	1	1
578	каждого из	1	1
579	произведения не	2	1
580	часто в	1	1
581	в которое	1	1
582	совершенно невозможно	1	1
583	и делают	1	1
584	сама она	1	1
585	легко поддаются	1	1
586	ними и	1	1
587	в построении	2	1
588	автор не	4	1
589	дальнейшего развития	1	1
590	о нем	4	1
591	часто трудно	1	1
592	эта точка	1	1
593	типические и	1	1
594	его жизни	1	1
595	к действительности	1	1
596	конструктивную роль	1	1
597	в значительной	1	1
598	казаться что	1	1
599	из различных	1	1
600	за каждое	1	1
601	в евгении	2	1
602	и во	3	1
603	в эстетической	1	1
604	нас в	2	1
605	к нему	5	1
606	в драме	1	1
607	или иные	3	1
608	язык и	10	1
609	между тем	2	1
610	однако с	1	1
611	переходит в	3	1
612	они всецело	1	1
613	нуждается в	1	1
614	крайней мере	1	1
615	может стать	1	1
616	романа в	3	1
617	целого как	1	1
618	на нескольких	1	1
619	например при	1	1
620	и следует	3	1
621	предмета и	2	1
622	сделать это	1	1
623	одной из	3	1
624	же за	1	1
625	которым он	1	1
626	вступить в	1	1
627	однако в	1	1
628	в какой	1	1
629	к чисто	1	1
630	то в	2	1
631	в стороне	1	1
632	поэтому и	3	1
633	всех его	7	1
634	или же	1	1
635	между этими	2	1
636	и ее	3	1
637	с которыми	2	1
638	в эти	1	1
639	смыслу и	1	1
640	себя в	9	1
641	уже не	2	1
642	примеры из	1	1
643	отнести к	1	1
644	в поэзии	3	1
645	в виде	2	1
646	в начале	1	1
647	в сознании	2	1
648	не принимает	1	1
649	от других	2	1
650	и рассматривается	1	1
651	слова может	1	1
652	вступает в	1	1
653	или даже	2	1
654	в борьбу	1	1
655	его и	3	1
656	только одно	1	1
657	его из	1	1
658	примеров из	1	1
659	и их	1	1
660	его души	1	1
661	слова в	8	1
662	не выражает	1	1
663	произведения и	2	1
664	у нее	1	1
665	от различных	1	1
666	но что	1	1
667	каждый из	1	1
668	произведение не	1	1
669	к той	1	1
670	которые как	1	1
671	в последние	2	1
672	романе мы	1	1
673	нет и	1	1
674	те или	3	1
675	именно как	2	1
676	планах в	1	1
677	не были	3	1
678	как у	1	1
679	чем он	2	1
680	процессе творчества	1	1
681	литературное произведение	1	1
682	на которые	2	1
683	его романа	1	1
684	он считал	1	1
685	и др	14	1
686	что совершенно	1	1
687	что не	1	1
688	что для	1	1
689	конечно совершенно	1	1
690	не было	3	1
691	легко и	1	1
692	изображения в	1	1
693	его как	2	1
694	строит свой	1	1
695	для романа	2	1
696	произведение в	1	1
697	речи и	1	1
698	и ему	1	1
699	мы видели	1	1
700	разные виды	1	1
701	на смерть	1	1
702	прямо сказать	1	1
703	ко всем	1	1
704	звучать как	1	1
705	именно для	1	1
706	конечно не	3	1
707	в романах	2	1
708	его последней	3	1
709	у автора	1	1
710	во все	1	1
711	и там	3	1
712	даже с	1	1
713	да и	1	1
714	как к	2	1
715	для понимания	2	1
716	евгении онегине	2	1
717	в очень	1	1
718	мы сказали	4	1
719	каждый данный	5	1
720	в контексте	2	1
721	не вносит	1	1
722	но это	1	1
723	в смысле	4	1
724	здесь в	4	1
725	ближе к	1	1
726	всего в	1	1
727	известной степени	4	1
728	и часто	4	1
729	и другим	2	1
730	на задний	1	1
731	этого поэт	1	1
732	которая в	1	1
733	совершенно иное	1	1
734	души в	1	1
735	от всех	1	1
736	у них	2	1
737	еще более	5	1
738	тем более	1	1
739	этих различных	1	1
740	дана в	1	1
741	все они	7	1
742	она построена	1	1
743	романа и	5	1
744	романом и	1	1
745	нет ничего	1	1
746	с ними	3	1
747	и прямо	3	1
748	состоит из	1	1
749	они как	2	1
750	но этим	1	1
751	героев романа	2	1
752	в поэтическом	7	1
753	равно как	1	1
754	на один	2	1
755	которого ничего	1	1
756	или иного	2	1
757	строится на	1	1
758	внутри одного	1	1
759	утверждение как	1	1
760	героя как	1	1
761	это ощущение	1	1
762	каждое слово	4	1
763	во всяком	7	1
764	все что	1	1
765	этой точки	1	1
