N	2gram	Losev_Prob_2	Analitik
267	это всегда	1	1
268	что иное	3	1
269	не вполне	4	1
270	я не	1	1
271	но даже	3	1
272	и самого	4	1
273	что оба	1	1
274	как один	1	1
275	иное как	3	1
276	тем как	1	1
277	не требует	2	1
278	мы надеемся	1	1
279	совсем не	7	1
280	он вообще	3	1
281	то он	1	1
282	рассмотренных выше	1	1
283	и всякий	3	1
284	не все	4	1
285	а и	1	1
286	о с	2	1
287	и будет	1	1
288	тут же	8	1
289	действительности чем	1	1
290	сама по	4	1
291	один и	2	1
292	м в	1	1
293	и должны	3	1
294	бы для	1	1
295	независимо от	2	1
296	и наконец	3	1
297	и тот	3	1
298	тем же	1	1
299	более или	4	1
300	о самом	1	1
301	дело только	1	1
302	не приходится	1	1
303	бы и	7	1
304	в литературном	1	1
305	так или	6	1
306	все эти	7	1
307	бы не	3	1
308	из этих	3	1
309	которые в	2	1
310	модель в	1	1
311	в известном	1	1
312	раз в	1	1
313	данном контексте	1	1
314	что даже	1	1
315	и те	1	1
316	но ведь	3	1
317	в наших	1	1
318	так сказать	1	1
319	быть только	3	1
320	с чем	1	1
321	мы их	1	1
322	в нем	1	1
323	время и	2	1
324	а скорее	2	1
325	речи то	1	1
326	оно в	1	1
327	всех этих	4	1
328	функционирует как	3	1
329	в силу	1	1
330	различия в	1	1
331	из виду	1	1
332	свое время	1	1
333	настоящего времени	2	1
334	и по	3	1
335	равнодушен к	1	1
336	и эмоции	1	1
337	тут не	1	1
338	в каждом	1	1
339	бы дать	1	1
340	тоже могут	1	1
341	что такой	1	1
342	об этом	2	1
343	слова или	1	1
344	в глубине	1	1
345	времени и	1	1
346	необходимой для	1	1
347	входит в	2	1
348	заключается в	4	1
349	что обыкновенно	1	1
350	в глазах	1	1
351	это не	1	1
352	целая система	1	1
353	каждого из	1	1
354	не совпадает	2	1
355	уже встречались	1	1
356	ни в	6	1
357	в них	2	1
358	все равно	3	1
359	далеко не	4	1
360	место и	1	1
361	которой он	4	1
362	говорится о	2	1
363	же самый	1	1
364	такой же	1	1
365	сосредоточиться на	3	1
366	но я	1	1
367	в понимании	2	1
368	но если	4	1
369	и при	2	1
370	в следующем	1	1
371	в такой	2	1
372	что о	1	1
373	имеется в	3	1
374	одним и	2	1
375	прийти к	2	1
376	на каждом	1	1
377	и уж	5	1
378	для данного	1	1
379	который вообще	1	1
380	и меньше	1	1
381	далека от	1	1
382	и более	5	1
383	мере в	2	1
384	описания в	1	1
385	ни одна	1	1
386	тому что	3	1
387	раз и	5	1
388	вообще но	1	1
389	ничего нового	2	1
390	и другое	1	1
391	хотелось бы	2	1
392	тогда когда	3	1
393	одна из	3	1
394	но только	4	1
395	когда говорится	1	1
396	каждый из	2	1
397	самостоятельное художественное	1	1
398	что ни	1	1
399	только и	3	1
400	жизни не	1	1
401	слова как	3	1
402	действительности является	1	1
403	и такой	1	1
404	этих двух	1	1
405	в противоречие	1	1
406	него некоторого	1	1
407	по своей	1	1
408	крайний случай	1	1
409	людей не	1	1
410	для автора	1	1
411	это слово	1	1
412	потому что	13	1
413	связи с	5	1
414	о чем-то	1	1
415	помимо воли	1	1
416	даже самая	1	1
417	самой этой	1	1
418	понимать под	1	1
419	только с	2	1
420	а мы	1	1
421	конечно и	1	1
422	есть у	1	1
423	у нас	18	1
424	языка в	3	1
425	и далее	1	1
426	его внутренней	1	1
427	если он	1	1
428	во все	2	1
429	легко можно	1	1
430	и другой	1	1
431	отличается от	2	1
432	же самое	6	1
433	должны быть	1	1
434	бы он	1	1
435	указывает на	5	1
436	как человек	1	1
437	что при	4	1
438	отказаться от	1	1
439	если же	3	1
440	о них	2	1
441	для себя	9	1
442	некоторой степени	1	1
443	и о	4	1
444	и тогда	1	1
445	значения и	11	1
446	то она	1	1
447	в виду	8	1
448	но при	2	1
449	имеет никаких	2	1
450	самим собою	1	1
451	характер и	1	1
452	на какой-нибудь	1	1
453	только то	3	1
454	особенно для	1	1
455	не возникает	1	1
456	однако эта	1	1
457	что может	2	1
458	с собой	1	1
459	в отношении	4	1
460	что нам	1	1
461	нам уже	1	1
462	речи как	1	1
463	наше внимание	1	1
464	поэтому в	1	1
465	рода семантических	1	1
466	о нем	2	1
467	и здесь	4	1
468	мы могли	2	1
469	в другом	1	1
470	нашем случае	1	1
471	определенным образом	2	1
472	но мы	3	1
473	и что	13	1
474	что его	1	1
475	может не	1	1
476	но когда	1	1
477	каждом из	1	1
478	к нему	2	1
479	с его	1	1
480	из рассмотренных	2	1
481	или иначе	6	1
482	складывается из	1	1
483	и ф	1	1
484	тут еще	1	1
485	слов и	1	1
486	есть вне	1	1
487	в литературе	1	1
488	что здесь	1	1
489	известном смысле	1	1
490	оно и	1	1
491	тот же	4	1
492	менее в	1	1
493	и представляет	1	1
494	дело с	1	1
495	а тем	3	1
496	в какой	1	1
497	хотя бы	12	1
498	к их	1	1
499	система знаков	1	1
500	между этими	2	1
501	и ее	2	1
502	не мешает	1	1
503	в литературоведении	1	1
504	все они	1	1
505	человека с	1	1
506	же и	2	1
507	этот вопрос	1	1
508	теперь уже	1	1
509	уже в	3	1
510	вопроса о	1	1
511	нами и	1	1
512	то и	4	1
513	мышления и	2	1
514	и сознания	1	1
515	вопрос может	1	1
516	который как	1	1
517	пока не	3	1
518	представить себе	4	1
519	слова в	1	1
520	сами по	2	1
521	так как	7	1
522	к ним	1	1
523	себе и	2	1
524	имеется еще	1	1
525	к самому	1	1
526	постоянно меняется	1	1
527	и речи	3	1
528	даже не	3	1
529	мы это	2	1
530	с другим	1	1
531	который не	1	1
532	нельзя сказать	1	1
533	каждом отдельном	1	1
534	весьма основательно	1	1
535	может показаться	1	1
536	еще и	5	1
537	себя и	1	1
538	нового времени	1	1
539	только к	1	1
540	его из	1	1
541	а главное	2	1
542	не означает	1	1
543	то эти	1	1
544	понимать как	1	1
545	а так	1	1
546	мира в	1	1
547	ближе к	1	1
548	если не	4	1
549	в связи	5	1
550	их смысловой	1	1
551	но оно	1	1
552	такой степени	1	1
553	художественное значение	1	1
554	смысла не	1	1
555	смысл что	1	1
556	зачем же	2	1
557	и потому	1	1
558	относятся к	3	1
559	только его	3	1
560	так уж	2	1
561	взятое в	1	1
562	в тех	2	1
563	самого себя	2	1
564	здесь совершенно	1	1
565	за рамки	1	1
566	или менее	4	1
567	для человека	1	1
568	таких условиях	1	1
569	стороны и	4	1
570	да и	10	1
571	указание на	3	1
572	и какое	1	1
573	что же	9	1
574	к понятию	3	1
575	слова и	4	1
576	еще раз	1	1
577	будет и	1	1
578	при условии	6	1
579	между прочим	1	1
580	получает от	1	1
581	с этими	2	1
582	перед нами	2	1
583	к другим	1	1
584	случае он	1	1
585	не получает	1	1
586	не является	7	1
587	то можно	1	1
588	как на	2	1
589	другое дело	1	1
590	ли будет	1	1
591	но отнюдь	1	1
592	например не	1	1
593	для нас	9	1
594	к этой	1	1
595	тем более	10	1
596	и как	4	1
597	мы должны	3	1
598	ведь есть	1	1
599	необходимое для	1	1
600	которое есть	1	1
601	будто бы	5	1
602	но это	6	1
603	же в	1	1
604	как этого	1	1
605	в системе	2	1
606	слово в	2	1
607	из тех	1	1
608	обратим внимание	1	1
609	состоит из	2	1
610	совершенно не	2	1
611	не что	3	1
612	в отдельности	1	1
613	из этого	2	1
614	в свое	1	1
615	ли он	3	1
616	есть то	5	1
617	на это	2	1
618	отношении является	1	1
619	ее в	1	1
620	это в	2	1
621	они относятся	2	1
622	значение в	4	1
623	точно так	3	1
624	значение слов	1	1
