N	2gram	Tiupa_Narr_1	Problema
169	да и	4	3
170	но именно	1	3
171	он не	3	3
172	его от	1	3
173	но все	4	3
174	что все	1	3
175	чего он	1	3
176	однако здесь	1	3
177	как и	7	3
178	и уже	1	3
179	несмотря на	2	3
180	или менее	2	3
181	точки зрения	10	3
182	с точки	2	3
183	в которых	1	3
184	дело в	1	3
185	в самой	1	3
186	тех или	1	3
187	и его	5	3
188	как будто	3	3
189	и делает	1	3
190	к тому	7	3
191	что оно	1	3
192	для себя	1	3
193	говорит и	2	3
194	можно было	2	3
195	не на	2	3
196	о нем	4	3
197	к нему	5	3
198	и во	1	3
199	во всей	2	3
200	оно и	1	3
201	мы увидим	1	3
202	известного рода	1	3
203	уже не	5	3
204	уже в	3	3
205	свидетельствует о	1	3
206	из них	3	3
207	говорит о	2	3
208	сами по	2	3
209	до сих	1	3
210	с другой	8	3
211	не обязательно	3	3
212	здесь в	1	3
213	как же	1	3
214	оно не	2	3
215	что не	4	3
216	однако и	1	3
217	быть и	1	3
218	сих пор	1	3
219	от нас	1	3
220	пока еще	4	3
221	от всего	1	3
222	хотя бы	4	3
223	с ним	1	3
224	хотя в	2	3
225	может и	1	3
226	другой стороны	4	3
227	что понятие	1	3
228	себе не	2	3
229	он стоит	1	2
230	например в	2	2
231	же как	3	2
232	и потому	2	2
233	о любви	1	2
234	в первом	3	2
235	и до	2	2
236	едва ли	1	2
237	по его	1	2
238	ее смысл	1	2
239	мира или	1	2
240	мы имеем	2	2
241	мы не	1	2
242	и ничего	1	2
243	что если	1	2
244	в сущности	3	2
245	что иное	2	2
246	на себя	3	2
247	сказать о	1	2
248	он сам	2	2
249	иное как	2	2
250	у чехова	1	2
251	с его	6	2
252	мы будем	1	2
253	не то	2	2
254	нет и	2	2
255	то или	3	2
256	и мышлении	1	2
257	есть его	1	2
258	таковы например	1	2
259	так или	2	2
260	из этих	3	2
261	на его	1	2
262	например о	1	2
263	что ни	1	2
264	или иных	1	2
265	как они	1	2
266	не будет	3	2
267	и может	1	2
268	и с	4	2
269	это было	1	2
270	с другими	1	2
271	делает его	1	2
272	не самой	1	2
273	в общей	2	2
274	и того	1	2
275	мы все-таки	1	2
276	одного и	1	2
277	на первый	2	2
278	и при	1	2
279	не как	2	2
280	образом и	1	2
281	по крайней	1	2
282	текст и	1	2
283	однако в	2	2
284	что этот	1	2
285	интенциональном акте	1	2
286	она не	2	2
287	не имеет	2	2
288	для всего	1	2
289	не о	3	2
290	и сама	1	2
291	в области	2	2
292	которого он	2	2
293	не могут	1	2
294	могут быть	3	2
295	для такого	1	2
296	как для	1	2
297	например на	1	2
298	подобно тому	2	2
299	лучше сказать	1	2
300	особенно в	3	2
301	является в	1	2
302	на что	1	2
303	и который	1	2
304	нас в	1	2
305	того или	2	2
306	и всю	1	2
307	между тем	3	2
308	на одном	1	2
309	крайней мере	1	2
310	нельзя сказать	1	2
311	все время	1	2
312	может иметь	1	2
313	или может	1	2
314	в него	1	2
315	поэтому и	1	2
316	не мешает	1	2
317	со всеми	1	2
318	в качестве	21	2
319	этого понятия	2	2
320	от других	1	2
321	в ряд	1	2
322	одно из	2	2
323	для него	2	2
324	как такового	1	2
325	или иначе	3	2
326	действующих лиц	1	2
327	но о	3	2
328	ли его	1	2
329	его как	2	2
330	тому как	2	2
331	по существу	2	2
332	в это	1	2
333	о его	1	2
334	что нет	2	2
335	известной степени	1	2
336	в результате	2	2
337	который является	1	2
338	собственно говоря	1	2
339	но еще	1	2
340	здесь только	1	2
341	понимать как	1	2
342	от всех	2	2
343	к его	1	2
344	или иного	2	2
345	не что	2	2
346	а может	1	2
347	человек идет	1	1
348	одним из	2	1
349	в разные	1	1
350	жизни мы	1	1
351	не признает	1	1
352	которое мы	1	1
353	отношения между	1	1
354	различные и	1	1
355	и больше	1	1
356	и возможность	2	1
357	отношения к	2	1
358	в году	1	1
359	уже по	1	1
360	говоря и	1	1
361	идти в	1	1
362	этом не	1	1
363	со смертью	2	1
364	но ясно	1	1
365	часто оказывается	1	1
366	оно есть	1	1
367	которое не	1	1
368	этих характеристик	1	1
369	имеют место	2	1
370	которое в	1	1
371	и самого	3	1
372	а еще	1	1
373	нам представляется	1	1
374	бы то	3	1
375	события в	2	1
376	содержащий в	1	1
377	он может	1	1
378	о смерти	1	1
379	в общем	1	1
380	а если	2	1
381	переход от	4	1
382	или иное	2	1
383	не верили	1	1
384	первый взгляд	2	1
385	субъекта и	2	1
386	в акте	1	1
387	данный момент	1	1
388	дает нам	1	1
389	того не	1	1
390	о разных	1	1
391	все же	7	1
392	кто не	1	1
393	на другом	1	1
394	здесь и	2	1
395	от этого	1	1
396	не знает	1	1
397	как то	1	1
398	обязательно в	1	1
399	ни один	1	1
400	самым существенным	1	1
401	бы не	2	1
402	может считаться	1	1
403	ни одна	1	1
404	в известном	2	1
405	хотя для	1	1
406	тому же	5	1
407	в мышлении	1	1
408	о других	1	1
409	но на	1	1
410	всей его	2	1
411	акты в	1	1
412	широкое и	1	1
413	в какой-то	1	1
414	мире по	1	1
415	должна быть	2	1
416	но само	1	1
417	же здесь	1	1
418	в первую	1	1
419	отношений между	1	1
420	однако он	1	1
421	в силу	4	1
422	новое и	1	1
423	на этом	1	1
424	встречаются в	1	1
425	ни для	7	1
426	человека в	2	1
427	этом последнем	1	1
428	несомненно есть	1	1
429	то ни	3	1
430	в совершенно	1	1
431	а по	2	1
432	для своей	2	1
433	лишь в	1	1
434	в художественном	1	1
435	первую очередь	1	1
436	на протяжении	6	1
437	на путь	1	1
438	закономерно и	1	1
439	даже в	2	1
440	мог бы	3	1
441	солнце и	1	1
442	всеми уже	1	1
443	является для	1	1
444	как об	1	1
445	жизни то	1	1
446	мы видели	1	1
447	или попросту	1	1
448	и было	1	1
449	мы строим	1	1
450	и тогда	1	1
451	их на	1	1
452	связаны между	1	1
453	не так	1	1
454	себя внимание	3	1
455	она сама	1	1
456	на данный	1	1
457	но поскольку	1	1
458	наших дней	1	1
459	впрочем не	1	1
460	место в	1	1
461	до последнего	1	1
462	признать что	1	1
463	и другого	1	1
464	том чтобы	1	1
465	что было	1	1
466	автора который	1	1
467	ни было	3	1
468	тому чтобы	1	1
469	том же	1	1
470	времени а	1	1
471	вместе со	1	1
472	есть всегда	2	1
473	событие но	1	1
474	об ее	1	1
475	власти о	1	1
476	между людьми	1	1
477	чистом виде	1	1
478	что смысл	1	1
479	вплоть до	2	1
480	и такого	1	1
481	есть прежде	1	1
482	смысл всегда	1	1
483	как о	1	1
484	дело не	1	1
485	если в	3	1
486	сознания однако	1	1
487	в процессе	1	1
488	в основе	5	1
489	что ей	1	1
490	чтобы стать	2	1
491	для кого	1	1
492	бы желая	1	1
493	последние десятилетия	1	1
494	как таковой	1	1
495	одна из	3	1
496	это то	1	1
497	тому или	1	1
498	имеем дело	2	1
499	именно с	1	1
500	обратим внимание	1	1
501	этих двух	1	1
502	в какой-нибудь	1	1
503	к ней	1	1
504	х годов	1	1
505	составляющих ее	2	1
506	было не	1	1
507	этом отношении	3	1
508	что на	2	1
509	ему не	1	1
510	настоящего времени	1	1
511	представляется нам	1	1
512	очень часто	1	1
513	в специальном	1	1
514	начиная с	1	1
515	общностью а	1	1
516	указать на	1	1
517	является субстратом	2	1
518	увидел у	1	1
519	бы он	1	1
520	из монастыря	1	1
521	мысли о	1	1
522	все еще	1	1
523	утверждать что	2	1
524	если же	1	1
525	где он	1	1
526	элементы в	1	1
527	вещами и	1	1
528	у себя	1	1
529	но по	1	1
530	с ее	3	1
531	на другой	2	1
532	для читателя	1	1
533	ни слова	1	1
534	мысль о	1	1
535	всей своей	2	1
536	в пределах	2	1
537	человека с	1	1
538	и сам	1	1
539	о нашей	1	1
540	не с	3	1
541	здесь как	1	1
542	что никогда	1	1
543	начала и	1	1
544	ничто в	1	1
545	и смерть	1	1
546	сводится к	3	1
547	же было	1	1
548	в другое	1	1
549	уже никто	1	1
550	объединения составляющих	1	1
551	в другом	1	1
552	внимание на	1	1
553	его жизни	2	1
554	одного из	4	1
555	есть так	1	1
556	основе своей	4	1
557	до известной	1	1
558	смысловую перспективу	1	1
559	во втором	4	1
560	чем и	1	1
561	тотчас же	1	1
562	но собственно	1	1
563	не сводится	2	1
564	говорить и	1	1
565	есть тоже	1	1
566	какой-то мере	1	1
567	еще только	1	1
568	не требует	1	1
569	известном смысле	2	1
570	по своей	3	1
571	не случайно	2	1
572	также ее	1	1
573	далек от	1	1
574	может оказаться	2	1
575	который в	2	1
576	это же	1	1
577	тот или	1	1
578	бы один	1	1
579	до наших	1	1
580	себя в	5	1
581	от одной	2	1
582	здесь нами	1	1
583	другой но	1	1
584	этом что	1	1
585	всем его	1	1
586	ни одного	1	1
587	в конкретной	1	1
588	в значении	1	1
589	у большинства	1	1
590	в нашей	1	1
591	в начале	1	1
592	не обладают	1	1
593	а то	1	1
594	не дает	1	1
595	он существует	1	1
596	его и	1	1
597	ту или	2	1
598	мир в	1	1
599	что данный	1	1
600	в прошлом	3	1
601	но всегда	1	1
602	при всей	4	1
603	из нее	1	1
604	каждый из	2	1
605	образом не	1	1
606	содержанием самого	1	1
607	от того	1	1
608	смерти и	2	1
609	и строго	1	1
610	к самому	2	1
611	в последние	2	1
612	со стороны	9	1
613	даже не	3	1
614	в данный	1	1
615	хоть и	1	1
616	на ее	1	1
617	это пока	1	1
618	них в	1	1
619	форме и	1	1
620	чем он	1	1
621	было и	1	1
622	же о	1	1
623	времени в	2	1
624	личности героя	1	1
625	его из	1	1
626	ей не	2	1
627	позиции в	1	1
628	с которым	1	1
629	дела и	1	1
630	его по	2	1
631	в россии	1	1
632	произведение в	1	1
633	совершенно очевидно	2	1
634	мира в	5	1
635	литературоведения и	1	1
636	предстают перед	1	1
637	очевидны что	1	1
638	он уже	2	1
639	человека к	1	1
640	к другой	2	1
641	в историю	1	1
642	этого момента	1	1
643	из которых	4	1
644	и столь	1	1
645	к своему	1	1
646	и к	1	1
647	есть закономерная	1	1
648	наряду с	2	1
649	образом на	1	1
650	и незначительным	1	1
651	в понятие	1	1
652	с этой	1	1
653	отсутствует но	1	1
654	глаза то	1	1
655	структуру в	1	1
656	является как	1	1
657	силу и	1	1
658	в смысле	1	1
659	и конца	1	1
660	при всем	2	1
661	несет в	1	1
662	и от	1	1
663	о котором	1	1
664	которая в	2	1
665	есть система	1	1
666	это требует	1	1
667	от него	1	1
668	на свою	1	1
669	в третьем	3	1
670	и существенно	1	1
671	что по	2	1
672	но зато	1	1
673	будто бы	3	1
674	есть уже	1	1
675	в памяти	2	1
676	тот же	1	1
677	он оказывается	1	1
678	в системе	1	1
679	до мировой	1	1
680	нами не	2	1
681	это все	2	1
682	обнаруживает как	1	1
683	не быть	1	1
684	они все	2	1
685	имеет место	4	1
686	случайного и	1	1
687	есть то	1	1
688	здесь обычно	1	1
689	жизни и	3	1
690	и эта	1	1
691	в противоположность	2	1
692	которая не	1	1
