N	2gram	Bakhtin_Fr_5	Russkaja
139	что для	1	3
140	не было	3	3
141	ко всем	1	3
142	и потому	1	3
143	да и	1	3
144	культуры в	1	3
145	и как	5	3
146	все они	4	3
147	из этого	1	3
148	и есть	2	2
149	но она	3	2
150	в ней	8	2
151	в таком	1	2
152	время в	1	2
153	именно на	1	2
154	по отношению	1	2
155	не просто	1	2
156	друг от	1	2
157	с этим	4	2
158	целый ряд	1	2
159	и наконец	2	2
160	но в	14	2
161	не можем	1	2
162	все эти	5	2
163	другом случае	1	2
164	этой культуры	1	2
165	и вот	3	2
166	чтобы в	1	2
167	мы уже	4	2
168	на этой	1	2
169	же образом	1	2
170	нисколько не	3	2
171	народа и	2	2
172	во время	12	2
173	в котором	1	2
174	и более	1	2
175	их в	1	2
176	том же	2	2
177	для нее	1	2
178	любовь к	1	2
179	тому что	1	2
180	только для	2	2
181	что с	1	2
182	принадлежат к	1	2
183	у него	4	2
184	следовательно и	1	2
185	больше чем	2	2
186	и является	1	2
187	как будто	1	2
188	в области	1	2
189	указывает на	1	2
190	и о	4	2
191	от друга	1	2
192	значительной мере	1	2
193	это только	1	2
194	и что	2	2
195	они принадлежат	1	2
196	от него	1	2
197	к нему	2	2
198	это в	2	2
199	вся эта	1	2
200	воплощать в	1	2
201	быть и	1	2
202	время когда	1	2
203	проявляется в	1	2
204	по этому	1	2
205	на такой	1	2
206	в начале	2	2
207	является не	1	2
208	его и	1	2
209	ни в	3	2
210	не о	1	2
211	мы можем	2	2
212	к той	1	2
213	в других	1	2
214	и даже	4	2
215	нового мировоззрения	1	2
216	а не	4	2
217	народа а	1	2
218	большинстве случаев	2	2
219	на эту	2	2
220	себя на	1	2
221	в частности	1	2
222	так же	8	2
223	в течение	3	2
224	есть и	5	2
225	благодаря этому	2	2
226	но это	5	2
227	общественной жизни	1	2
228	стоит только	1	2
229	если не	1	2
230	и от	4	2
231	не подлежит	2	2
232	с ним	5	2
233	пути к	1	2
234	ее в	1	2
235	с новыми	1	1
236	должен быть	2	1
237	того же	3	1
238	связи между	1	1
239	он может	1	1
240	это и	5	1
241	не хочет	2	1
242	ту же	2	1
243	но главное	1	1
244	права и	3	1
245	и за	2	1
246	также и	7	1
247	есть не	1	1
248	от всякой	1	1
249	надо было	1	1
250	мы не	4	1
251	же как	4	1
252	на эти	1	1
253	не была	1	1
254	он как	1	1
255	в сущности	4	1
256	в полной	1	1
257	формы в	1	1
258	без всякого	1	1
259	чем больше	1	1
260	он был	7	1
261	столь же	1	1
262	к этому	2	1
263	они имеют	1	1
264	но как	1	1
265	нельзя понимать	1	1
266	значение и	2	1
267	только тогда	1	1
268	в общем	4	1
269	должны были	1	1
270	себя вне	1	1
271	из таких	1	1
272	в истории	2	1
273	что во	1	1
274	в одной	3	1
275	перед нами	4	1
276	кто не	2	1
277	когда он	2	1
278	что по	1	1
279	жизни нет	1	1
280	имеет в	1	1
281	земли но	1	1
282	он на	1	1
283	этой цели	1	1
284	и стремления	1	1
285	от этого	2	1
286	бы не	1	1
287	им в	2	1
288	тому же	4	1
289	материальных потребностей	1	1
290	но на	3	1
291	вообще не	3	1
292	на его	1	1
293	как оно	1	1
294	тем не	1	1
295	время и	1	1
296	а скорее	1	1
297	о которой	1	1
298	творца и	1	1
299	чтобы они	1	1
300	они в	1	1
301	же это	1	1
302	и верующих	1	1
303	никому не	1	1
304	но дело	2	1
305	так например	2	1
306	находит себе	1	1
307	но все	1	1
308	это конечно	1	1
309	значительной степени	1	1
310	в одну	1	1
311	подход к	1	1
312	для всей	1	1
313	тем же	1	1
314	целое как	1	1
315	об этой	3	1
316	об этом	4	1
317	и неизбежно	1	1
318	свой разум	1	1
319	момент и	1	1
320	полной мере	1	1
321	то есть	25	1
322	в будущее	2	1
323	и иерархических	1	1
324	всех областях	1	1
325	мира сего	2	1
326	это не	3	1
327	и мы	1	1
328	чаще всего	1	1
329	в жизни	1	1
330	из нее	1	1
331	этого слова	1	1
332	она и	2	1
333	его было	1	1
334	со своими	1	1
335	жизни но	1	1
336	нет и	2	1
337	принадлежит в	1	1
338	такой же	4	1
339	и того	1	1
340	одного и	1	1
341	и без	2	1
342	чуждый и	1	1
343	бы к	1	1
344	никакому сомнению	1	1
345	не столько	2	1
346	в которых	3	1
347	только но	1	1
348	своему существу	1	1
349	нельзя было	2	1
350	эта не	1	1
351	были проникнуты	1	1
352	ко всему	2	1
353	вовсе не	8	1
354	даже в	2	1
355	это особенно	1	1
356	все три	1	1
357	и вся	1	1
358	существующим формам	1	1
359	не менее	3	1
360	его целом	1	1
361	до известной	4	1
362	что эта	2	1
363	и всегда	1	1
364	дело в	3	1
365	ее с	1	1
366	на него	2	1
367	не по	1	1
368	и форм	1	1
369	в основе	4	1
370	три века	2	1
371	он еще	1	1
372	не вызывает	1	1
373	образом в	1	1
374	говорить что	1	1
375	идет в	2	1
376	казалось бы	1	1
377	вся его	1	1
378	это то	1	1
379	к ней	2	1
380	связь и	1	1
381	свидетельствуют о	1	1
382	исходный пункт	1	1
383	было не	1	1
384	этом отношении	5	1
385	что на	3	1
386	народ должен	1	1
387	в духе	2	1
388	нет ни	2	1
389	выход из	1	1
390	чтобы сделать	1	1
391	человека в	1	1
392	как только	1	1
393	слова но	2	1
394	же самое	2	1
395	и мирян	1	1
396	природа его	1	1
397	что при	1	1
398	всегда будет	1	1
399	но вряд	1	1
400	благополучно и	1	1
401	и это	4	1
402	как мы	8	1
403	с ее	5	1
404	свою очередь	1	1
405	всего этого	3	1
406	не могло	3	1
407	в себя	5	1
408	идет не	1	1
409	это для	1	1
410	роль в	2	1
411	и когда	1	1
412	котором мы	1	1
413	что у	1	1
414	на службу	1	1
415	так и	6	1
416	те же	1	1
417	в эпоху	7	1
418	мудрость как	1	1
419	вот это	2	1
420	существенны и	1	1
421	иное как	1	1
422	движения и	1	1
423	это рассуждение	1	1
424	представителей и	1	1
425	в состав	1	1
426	другом месте	2	1
427	возможной и	1	1
428	и внутреннее	3	1
429	никак не	1	1
430	в новую	1	1
431	можно сказать	2	1
432	там в	1	1
433	в различных	2	1
434	по их	1	1
435	борьба с	2	1
436	подлежит сомнению	1	1
437	глубоко различны	1	1
438	от них	1	1
439	переходит в	2	1
440	образом связаны	1	1
441	с реальной	1	1
442	представления о	1	1
443	у всех	1	1
444	в лице	1	1
445	происходит в	2	1
446	эти последние	2	1
447	наконец и	1	1
448	оставаясь в	2	1
449	один из	2	1
450	образом как	1	1
451	с себя	1	1
452	внутреннее противоречие	2	1
453	с ними	1	1
454	особенно если	1	1
455	положение в	1	1
456	в разные	1	1
457	не идет	1	1
458	же он	1	1
459	человека с	5	1
460	земного шара	1	1
461	в сторону	2	1
462	и у	5	1
463	и политической	1	1
464	если мы	2	1
465	здесь же	3	1
466	в праве	1	1
467	у народа	2	1
468	мы знаем	1	1
469	роль и	2	1
470	и их	5	1
471	его паства	1	1
472	в известной	2	1
473	к ним	1	1
474	случае не	1	1
475	связано с	1	1
476	частного человека	1	1
477	и будет	1	1
478	явствует что	1	1
479	превращается в	2	1
480	за ними	1	1
481	не поддается	1	1
482	связаны с	4	1
483	к которому	1	1
484	и прежде	3	1
485	еще и	3	1
486	души и	1	1
487	что не	1	1
488	а главное	1	1
489	без особых	1	1
490	и стал	1	1
491	был в	1	1
492	на этот	3	1
493	а за	1	1
494	на которых	1	1
495	до конца	1	1
496	власти и	1	1
497	человеческой жизни	1	1
498	в свете	2	1
499	для человека	1	1
500	из области	2	1
501	в одно	2	1
502	в связи	5	1
503	связь с	3	1
504	священными предметами	1	1
505	о себе	1	1
506	время она	1	1
507	но особенно	1	1
508	в самой	8	1
509	как это	4	1
510	играют в	1	1
511	только эта	1	1
512	по своему	4	1
513	не удалось	1	1
514	совершенно чуждый	1	1
515	на ней	1	1
516	в церкви	2	1
517	сейчас же	1	1
518	богу и	1	1
519	и некоторые	1	1
520	своей жизни	2	1
521	и таким	1	1
522	языках и	1	1
523	неразрывно связаны	2	1
524	числе и	2	1
525	с элементами	1	1
526	роли то	1	1
527	известной степени	4	1
528	на все	2	1
529	этому и	1	1
530	такой взгляд	1	1
531	что кроме	1	1
532	которая в	1	1
533	любви и	1	1
534	ее и	1	1
535	бы в	4	1
536	тем более	1	1
537	и все	7	1
538	основанной на	1	1
539	в обстановке	1	1
540	нами не	1	1
541	в свою	1	1
542	понимать как	1	1
543	и внутренне	1	1
544	отношению к	1	1
545	этот последний	1	1
546	ни на	1	1
547	можно назвать	1	1
548	многие из	1	1
549	том числе	4	1
550	они не	1	1
