N	2gram	Propp_Isto_1	Komedia
113	тем же	1	3
114	и этим	2	3
115	в которой	1	3
116	представляет собой	4	3
117	в этой	6	3
118	и тот	2	3
119	как он	2	3
120	на то	4	3
121	в нем	2	3
122	приводит к	2	3
123	от нее	1	3
124	то ни	2	3
125	было бы	7	3
126	по всему	1	3
127	в них	1	3
128	как и	4	3
129	чем в	1	3
130	и еще	1	3
131	но если	2	3
132	том как	2	3
133	с дочерью	1	3
134	тем не	6	3
135	их в	5	3
136	к ним	4	3
137	никогда не	14	3
138	ничего не	2	3
139	же самое	3	3
140	на это	2	3
141	возможно что	1	3
142	в глаза	1	3
143	должно было	1	3
144	и мы	2	3
145	тех пор	1	3
146	одной из	2	3
147	нисколько не	2	3
148	с одной	4	3
149	в начале	3	3
150	что не	2	3
151	не так	2	3
152	мы можем	1	3
153	отношению к	3	3
154	и даже	4	3
155	даже не	2	3
156	ему не	1	3
157	на этот	2	3
158	один из	4	3
159	в частности	2	3
160	не может	15	3
161	конечно не	2	3
162	одной стороны	4	3
163	как бы	2	3
164	в целом	2	3
165	бы он	1	3
166	из своего	1	3
167	до тех	1	3
168	не знает	5	3
169	дело с	2	3
170	в какой	3	3
171	во всяком	1	3
172	отношения к	2	2
173	даже если	1	2
174	из его	1	2
175	его не	1	2
176	в и	1	2
177	мы не	10	2
178	время как	3	2
179	представление о	1	2
180	не совсем	3	2
181	и он	3	2
182	и на	4	2
183	бы то	2	2
184	во всех	2	2
185	мешает ему	1	2
186	отличие от	2	2
187	что они	5	2
188	и я	1	2
189	как в	2	2
190	стороны и	1	2
191	ней в	1	2
192	ближе не	1	2
193	целый ряд	1	2
194	в результате	1	2
195	и хотя	1	2
196	бы не	1	2
197	после чего	1	2
198	ни было	2	2
199	и если	2	2
200	после этого	1	2
201	о которой	1	2
202	в силу	5	2
203	а затем	2	2
204	из всех	2	2
205	не с	3	2
206	а как	1	2
207	это не	7	2
208	еще одно	1	2
209	ни одной	2	2
210	на основании	1	2
211	не мог	1	2
212	этой связи	1	2
213	в котором	3	2
214	в их	3	2
215	в одном	5	2
216	что эта	1	2
217	тому что	1	2
218	она не	1	2
219	что происходит	1	2
220	вплоть до	1	2
221	дело не	5	2
222	что их	2	2
223	в основе	4	2
224	за то	2	2
225	к концу	1	2
226	в области	2	2
227	в руки	3	2
228	одним из	2	2
229	и со	1	2
230	известной степени	1	2
231	ли не	1	2
232	на улицу	2	2
233	ii в	1	2
234	все еще	1	2
235	отказаться от	2	2
236	и это	1	2
237	как мы	3	2
238	в виду	1	2
239	вывод что	2	2
240	здесь не	4	2
241	то время	3	2
242	в образе	3	2
243	можно было	5	2
244	наряду с	3	2
245	в эпоху	2	2
246	именно потому	1	2
247	а также	1	2
248	в другом	3	2
249	на вопрос	2	2
250	в конечном	2	2
251	которой мы	1	2
252	между тем	2	2
253	что девушка	2	2
254	за ней	1	2
255	как из	1	2
256	не как	3	2
257	тот же	2	2
258	должен быть	3	2
259	и ее	1	2
260	не мешает	1	2
261	в качестве	5	2
262	если мы	3	2
263	за ним	1	2
264	мы знаем	4	2
265	был бы	2	2
266	себя от	1	2
267	этом отношении	1	2
268	они будут	1	2
269	представляют собой	6	2
270	до начала	1	2
271	умер и	1	2
272	что для	1	2
273	не было	1	2
274	а сам	2	2
275	что мы	7	2
276	из которых	3	2
277	к своему	2	2
278	в пределах	4	2
279	не могут	2	2
280	по существу	5	2
281	его от	1	2
282	этом случае	1	2
283	только для	2	2
284	видно что	6	2
285	нет ничего	1	2
286	при всем	1	2
287	и дают	1	2
288	за нее	1	2
289	и все	1	2
290	обстоит дело	4	2
291	между ними	2	2
292	только как	1	2
293	другой стороны	5	2
294	совершенно не	1	2
295	равно как	1	2
296	что ты	1	2
297	из этого	2	2
298	к этой	1	2
299	по сравнению	1	2
300	например в	5	1
301	он нисколько	1	1
302	чтобы не	3	1
303	по части	1	1
304	и меня	1	1
305	сопоставление с	1	1
306	в первом	1	1
307	которую они	1	1
308	мотивов которые	1	1
309	как общество	1	1
310	в действие	1	1
311	в зависимости	2	1
312	и должен	3	1
313	могут найти	1	1
314	мы имеем	13	1
315	и наш	1	1
316	вопрос о	5	1
317	начинается с	3	1
318	из дальнейшего	1	1
319	а для	2	1
320	я не	3	1
321	ему в	3	1
322	зависимости от	2	1
323	замечено что	1	1
324	разве не	2	1
325	это время	2	1
326	и говорить	1	1
327	стороны его	2	1
328	в большинстве	4	1
329	не найдем	1	1
330	все эти	4	1
331	говоря уже	1	1
332	одним словом	4	1
333	но не	5	1
334	другой пример	1	1
335	но как	1	1
336	к которой	1	1
337	с какими	1	1
338	в сторону	1	1
339	ответ на	2	1
340	конкретно и	1	1
341	должны были	2	1
342	предположение что	2	1
343	друга и	1	1
344	действительности а	1	1
345	к сожалению	3	1
346	относится к	2	1
347	не пользуется	1	1
348	в истории	1	1
349	себя за	1	1
350	не видно	1	1
351	если она	1	1
352	независимо от	1	1
353	одном из	1	1
354	где и	1	1
355	и представляют	1	1
356	перед нами	3	1
357	как уже	2	1
358	и как	2	1
359	к числу	1	1
360	более или	5	1
361	в действительности	2	1
362	от этого	2	1
363	в этот	1	1
364	ход действия	3	1
365	он дал	1	1
366	говорят о	1	1
367	вопрос почему	2	1
368	за это	1	1
369	в нашем	1	1
370	из этих	1	1
371	связанного с	1	1
372	право на	2	1
373	еще один	2	1
374	он умер	1	1
375	и оказалось	1	1
376	сам или	1	1
377	ли для	1	1
378	опять не	1	1
379	т д	22	1
380	чтобы они	1	1
381	в понимании	1	1
382	чего следует	1	1
383	пить и	1	1
384	том чтобы	2	1
385	мало того	1	1
386	на этом	3	1
387	именно это	2	1
388	с такими	1	1
389	начала действия	1	1
390	же не	3	1
391	ссылаясь на	1	1
392	них не	1	1
393	еще хуже	1	1
394	дело но	1	1
395	это было	2	1
396	подходит к	1	1
397	известно что	1	1
398	есть доля	1	1
399	и тем	2	1
400	чаще всего	1	1
401	а пока	2	1
402	из первых	1	1
403	в это	1	1
404	его и	2	1
405	от которого	1	1
406	нет в	2	1
407	соответствии с	1	1
408	этого не	1	1
409	был быть	1	1
410	со своими	1	1
411	не всегда	8	1
412	как должен	1	1
413	ею и	1	1
414	большинством исследователей	1	1
415	посвящения в	1	1
416	одно из	1	1
417	при изучении	1	1
418	таким же	1	1
419	это делает	1	1
420	бы к	1	1
421	в отличие	2	1
422	знаем что	1	1
423	для всякого	1	1
424	и раньше	1	1
425	главной пружиной	1	1
426	точку зрения	3	1
427	образом и	1	1
428	которые в	2	1
429	но он	1	1
430	их детей	1	1
431	над ними	1	1
432	друг другу	1	1
433	иным как	1	1
434	это предположение	1	1
435	это дело	3	1
436	отправляется в	1	1
437	не самым	1	1
438	и вся	1	1
439	счастливо и	1	1
440	эта мысль	3	1
441	как можно	1	1
442	с которой	1	1
443	то чего	1	1
444	того как	3	1
445	и притом	1	1
446	на себе	1	1
447	в самых	1	1
448	греческой литературе	1	1
449	он с	1	1
450	на котором	3	1
451	так много	1	1
452	найти в	1	1
453	почему в	1	1
454	и по	3	1
455	детей и	4	1
456	он хочет	1	1
457	по своей	2	1
458	во всем	3	1
459	знают что	1	1
460	что речь	1	1
461	были те	1	1
462	с другом	3	1
463	явно не	1	1
464	точке зрения	1	1
465	у меня	3	1
466	из рассмотрения	1	1
467	он вполне	1	1
468	детей в	3	1
469	один раз	1	1
470	уже о	1	1
471	могут быть	4	1
472	всего в	2	1
473	указывает на	2	1
474	которой она	1	1
475	здесь мы	7	1
476	о них	1	1
477	в греческом	1	1
478	они стали	1	1
479	подобно тому	1	1
480	приходит к	1	1
481	меня в	1	1
482	к браку	2	1
483	он отправляется	2	1
484	что там	1	1
485	лица не	1	1
486	перед необходимостью	1	1
487	и от	2	1
488	еще два	1	1
489	нет никакой	1	1
490	в себя	1	1
491	действия и	3	1
492	как с	1	1
493	и когда	2	1
494	что у	1	1
495	с собой	1	1
496	те же	1	1
497	над человеком	1	1
498	времени и	1	1
499	ты не	5	1
500	живет в	2	1
501	которые он	1	1
502	этим в	1	1
503	в весьма	1	1
504	вошел в	1	1
505	мы в	2	1
506	не лучше	1	1
507	строго говоря	1	1
508	для этого	3	1
509	своего отца	2	1
510	стремление к	1	1
511	сводится к	1	1
512	здесь сквозит	1	1
513	и та	1	1
514	никак не	1	1
515	дают нам	1	1
516	после того	1	1
517	в пользу	2	1
518	может не	1	1
519	там же	2	1
520	нас от	1	1
521	нас в	2	1
522	восходит к	5	1
523	но столь	1	1
524	ст или	1	1
525	исходят из	1	1
526	то в	1	1
527	путь к	1	1
528	этому поводу	2	1
529	этот момент	2	1
530	ты ее	1	1
531	ее на	1	1
532	вслед за	6	1
533	ними происходит	1	1
534	в середине	2	1
535	в ту	2	1
536	говоря что	1	1
537	и она	2	1
538	из видов	1	1
539	что здесь	5	1
540	но так	2	1
541	на которой	1	1
542	который попадает	1	1
543	мысли не	1	1
544	там и	3	1
545	ни к	2	1
546	мы видим	11	1
547	с появлением	1	1
548	ли он	3	1
549	только в	11	1
550	и рассказ	1	1
551	в стороне	3	1
552	дом он	1	1
553	об их	1	1
554	по этому	2	1
555	которая была	1	1
556	менее и	1	1
557	и у	1	1
558	только на	1	1
559	однако только	1	1
560	действий и	1	1
561	от царя	1	1
562	является не	1	1
563	пока же	2	1
564	не из	1	1
565	для сравнения	1	1
566	на своего	1	1
567	свою дочь	1	1
568	к каким	1	1
569	заключить что	2	1
570	и их	3	1
571	пока не	2	1
572	в прошлом	1	1
573	с этими	1	1
574	меня то	1	1
575	как его	1	1
576	в некоторых	2	1
577	этим же	1	1
578	из своей	1	1
579	известных нам	1	1
580	чаще однако	1	1
581	ней и	1	1
582	женится на	1	1
583	нет речи	1	1
584	них в	1	1
585	а именно	4	1
586	эти две	2	1
587	уходит в	1	1
588	с той	2	1
589	чем он	1	1
590	и между	2	1
591	из других	1	1
592	было и	1	1
593	а с	2	1
594	показывает что	3	1
595	мы еще	3	1
596	виде и	1	1
597	говорит о	2	1
598	в соответствии	1	1
599	превращается в	4	1
600	здесь правда	1	1
601	не на	2	1
602	от их	1	1
603	а так	1	1
604	в изучении	1	1
605	на время	1	1
606	зрения что	1	1
607	этой же	1	1
608	эти слова	1	1
609	или на	3	1
610	и потому	2	1
611	не удается	1	1
612	надо было	1	1
613	ничего нет	1	1
614	так мы	1	1
615	предположим что	2	1
616	к жизни	1	1
617	из уст	1	1
618	такого рода	1	1
619	найти объяснение	1	1
620	тому как	1	1
621	в тех	2	1
622	некоторое время	2	1
623	быть только	1	1
624	да и	1	1
625	хотя он	2	1
626	девушку в	1	1
627	друг с	4	1
628	с тремя	1	1
629	ко мне	2	1
630	быть не	1	1
631	на пути	1	1
632	что из	1	1
633	происходит с	1	1
634	в основном	2	1
635	он должен	2	1
636	это ясно	1	1
637	отрицательного отношения	1	1
638	многие из	1	1
639	предпосылки что	2	1
640	перед собой	1	1
641	еще одна	2	1
642	не знаем	2	1
643	войти в	1	1
644	если сравнить	1	1
645	а что	1	1
646	котором он	1	1
647	или в	5	1
648	в другой	1	1
649	чтобы понять	1	1
650	то не	1	1
651	на первый	2	1
652	для нас	13	1
653	могли бы	3	1
654	или менее	5	1
655	же что	1	1
656	это может	1	1
657	отметить еще	1	1
658	у них	1	1
659	всякого рода	2	1
660	в этих	7	1
661	не должен	5	1
662	их создателей	1	1
663	знаем их	3	1
664	хотя в	1	1
665	на люди	1	1
666	чего ты	1	1
667	с ней	2	1
668	не говоря	1	1
669	это касается	1	1
670	сказать что	5	1
671	и только	2	1
672	была бы	2	1
673	начинаются с	1	1
674	жизни а	1	1
675	исследователи которые	1	1
676	первом случае	1	1
677	бы его	1	1
678	однако нет	1	1
679	самое что	2	1
680	на своем	1	1
681	начала не	1	1
682	быть назван	2	1
683	об этих	1	1
684	указывают на	1	1
685	же на	1	1
686	можно назвать	2	1
687	огромная литература	1	1
688	они не	4	1
