N	2gram	Propp_Isto_3	StatiiOP
329	перестает быть	1	1
330	в первую	1	1
331	свою собственную	1	1
332	них нет	1	1
333	не как	1	1
334	но вместе	1	1
335	его от	1	1
336	на этом	4	1
337	такую большую	1	1
338	что почти	1	1
339	а когда	1	1
340	об этой	2	1
341	определенном направлении	1	1
342	связанных с	2	1
343	историческим материалом	1	1
344	на этой	1	1
345	в несколько	1	1
346	заключается в	1	1
347	с другими	1	1
348	окажется что	1	1
349	известно что	2	1
350	неподалеку от	1	1
351	роль в	2	1
352	и тем	1	1
353	не соответствует	1	1
354	был очень	1	1
355	найти кого-нибудь	1	1
356	для них	3	1
357	но уже	1	1
358	а за	1	1
359	и уже	2	1
360	для чего	1	1
361	мы видели	13	1
362	и некоторые	2	1
363	такой же	2	1
364	над его	1	1
365	в связь	1	1
366	та что	2	1
367	но если	1	1
368	во второй	1	1
369	и их	1	1
370	можно найти	4	1
371	это делает	2	1
372	в город	1	1
373	что вся	1	1
374	же действительно	1	1
375	представление о	3	1
376	прочим и	1	1
377	вышел из	1	1
378	вплоть до	1	1
379	нельзя было	1	1
380	и той	1	1
381	не будем	3	1
382	и эти	3	1
383	ты знаешь	1	1
384	и очень	1	1
385	был уже	1	1
386	можно ли	3	1
387	ней вполне	1	1
388	в таких	1	1
389	она не	4	1
390	себе целью	1	1
391	хотелось бы	2	1
392	который был	2	1
393	одна из	2	1
394	у кого	1	1
395	тех пор	1	1
396	героев и	1	1
397	о них	1	1
398	совершенно правильно	1	1
399	для всего	1	1
400	больше чем	1	1
401	или другие	1	1
402	впрочем в	1	1
403	к ней	4	1
404	как она	1	1
405	предполагать что	1	1
406	развивается в	1	1
407	своими руками	1	1
408	как будто	2	1
409	на все	2	1
410	качестве мотивировки	1	1
411	нам что	1	1
412	и вместе	1	1
413	нет ни	1	1
414	он и	3	1
415	в разгар	1	1
416	его за	1	1
417	отличается от	1	1
418	с полной	1	1
419	себе объяснения	1	1
420	всего что	1	1
421	остановиться на	1	1
422	мы до	1	1
423	они и	3	1
424	что при	1	1
425	головной убор	2	1
426	тогда я	1	1
427	как мы	8	1
428	гостям но	1	1
429	свою очередь	1	1
430	здесь не	3	1
431	данном случае	3	1
432	были бы	1	1
433	уже потому	1	1
434	пр или	1	1
435	то время	2	1
436	в пределах	4	1
437	так в	6	1
438	затем уже	2	1
439	на том	3	1
440	с собой	2	1
441	можно было	1	1
442	гл iii	2	1
443	не с	2	1
444	каждого из	1	1
445	есть также	1	1
446	которые он	1	1
447	она до	1	1
448	о связи	4	1
449	она была	1	1
450	к тем	1	1
451	по тому	1	1
452	возможно что	6	1
453	и всякого	1	1
454	образом в	2	1
455	связанное с	2	1
456	со всех	1	1
457	вот почему	2	1
458	столь же	1	1
459	могут дать	1	1
460	одного из	2	1
461	не помню	1	1
462	его тело	1	1
463	с того	2	1
464	можно сказать	2	1
465	здесь к	1	1
466	последних двух	1	1
467	том значении	1	1
468	пр но	1	1
469	или иначе	1	1
470	от них	3	1
471	в знаменитой	1	1
472	видели выше	3	1
473	лес в	1	1
474	эти два	3	1
475	и русская	1	1
476	все время	2	1
477	он попал	1	1
478	течение лет	1	1
479	говорит в	1	1
480	еще несколько	1	1
481	обращаются с	2	1
482	один из	5	1
483	героини и	1	1
484	не хотят	1	1
485	тот же	1	1
486	с ними	3	1
487	по возвращении	1	1
488	особенно если	1	1
489	не показателен	1	1
490	и действительно	2	1
491	который в	1	1
492	в могилу	2	1
493	а после	2	1
494	том чтобы	1	1
495	не будет	1	1
496	с какой	1	1
497	в указанном	1	1
498	конечно не	1	1
499	уже в	1	1
500	только на	2	1
501	всем его	1	1
502	ее из	1	1
503	чем обычно	1	1
504	е не	1	1
505	о причинах	1	1
506	одно из	1	1
507	себе в	2	1
508	могло бы	1	1
509	и также	1	1
510	это предположение	1	1
511	и убрать	1	1
512	объяснения в	1	1
513	после некоторого	1	1
514	у нее	2	1
515	а в	6	1
516	мы можем	6	1
517	у него	3	1
518	суждения об	1	1
519	ставит себе	1	1
520	в семью	1	1
521	но за	1	1
522	на холм	1	1
523	представляют собой	4	1
524	в исторической	1	1
525	даже не	2	1
526	а на	1	1
527	однако что	3	1
528	что человек	1	1
529	очень много	2	1
530	в каких	1	1
531	уходит в	3	1
532	несколько примеров	1	1
533	и быть	1	1
534	или о	1	1
535	себя и	1	1
536	для такой	1	1
537	с очень	2	1
538	близко к	1	1
539	связано с	4	1
540	них и	1	1
541	то и	6	1
542	его голову	1	1
543	на которых	1	1
544	ничем не	1	1
545	мы и	1	1
546	языка не	1	1
547	в свете	5	1
548	в руках	1	1
549	в открытом	1	1
550	его собственной	1	1
551	на эту	1	1
552	жизнь в	1	1
553	в связи	3	1
554	это те	1	1
555	общего с	1	1
556	находим и	1	1
557	над ним	1	1
558	ли ты	1	1
559	что же	1	1
560	и всей	1	1
561	еще некоторые	1	1
562	целый год	1	1
563	да и	2	1
564	наконец и	1	1
565	бы его	1	1
566	человек с	1	1
567	выйти за	2	1
568	не создает	1	1
569	всем что	1	1
570	и тому	1	1
571	этом случае	5	1
572	тем материалам	1	1
573	на своем	1	1
574	но для	1	1
575	на одной	2	1
576	в книге	1	1
577	становится понятным	1	1
578	и для	2	1
579	будет иметь	1	1
580	уже на	1	1
581	не существует	1	1
582	и от	3	1
583	или в	11	1
584	своем пути	1	1
585	этой системы	2	1
586	свою историческую	1	1
587	к одной	1	1
588	то не	2	1
589	для нас	4	1
590	от него	2	1
591	и все	3	1
592	исторической действительности	2	1
593	переходил на	1	1
594	материалов в	1	1
595	время ее	1	1
596	все они	1	1
597	же в	2	1
598	в свою	4	1
599	могли быть	1	1
600	обычно не	1	1
601	их с	1	1
602	пришел к	1	1
603	но этот	2	1
604	является и	1	1
605	отношению к	2	1
606	из этого	1	1
607	героя в	1	1
608	бы думать	1	1
609	жизни и	2	1
610	но эти	1	1
611	пошел по	1	1
612	заметить что	1	1
613	к этой	1	1
614	а я	2	1
615	о себе	3	1
616	в лесу	26	1
617	он на	2	1
618	я могу	1	1
619	доступ к	1	1
620	в северной	3	1
621	в таком	1	1
622	точно так	2	1
623	все что	3	1
624	том числе	1	1
625	для тебя	1	1
626	ничего общего	1	1
627	которая не	1	1
