N	2gram	Medvedev_F_1	Problema
410	когда он	3	1
411	и всецело	1	1
412	и понимания	1	1
413	даже просто	1	1
414	в действительности	2	1
415	как таковое	2	1
416	в этот	1	1
417	о самом	1	1
418	истории искусства	1	1
419	от чего	2	1
420	перестанет быть	1	1
421	ни один	1	1
422	в целом	6	1
423	он в	2	1
424	из этих	1	1
425	еще далеко	1	1
426	художников и	1	1
427	думать что	3	1
428	в последнее	1	1
429	с их	1	1
430	остановиться на	2	1
431	идеологий и	1	1
432	структур но	1	1
433	с художественной	2	1
434	и те	2	1
435	но ведь	2	1
436	как он	1	1
437	на то	1	1
438	в единстве	7	1
439	какую бы	2	1
440	сам предмет	1	1
441	сами эти	1	1
442	и общее	1	1
443	они в	1	1
444	не значит	1	1
445	нее и	1	1
446	прочим и	1	1
447	в силу	1	1
448	и исключительно	2	1
449	его от	1	1
450	лишь с	1	1
451	конца и	1	1
452	не замечаем	1	1
453	от нее	2	1
454	что является	1	1
455	может остаться	1	1
456	то ни	3	1
457	мышления с	1	1
458	однако едва	1	1
459	то чтобы	1	1
460	не сможет	2	1
461	содержания но	1	1
462	теоретика и	1	1
463	но чисто	1	1
464	искусства в	4	1
465	с отражением	1	1
466	действительности в	2	1
467	дело здесь	1	1
468	и соответствующих	1	1
469	всю свою	2	1
470	с начала	2	1
471	и основные	1	1
472	чисто художественные	1	1
473	отражение в	2	1
474	действий и	2	1
475	но уже	1	1
476	он является	1	1
477	и уже	1	1
478	жизни но	2	1
479	хотя здесь	1	1
480	должно быть	11	1
481	как таковой	6	1
482	нисколько не	2	1
483	смысл и	1	1
484	искусства может	1	1
485	или вообще	1	1
486	при изучении	1	1
487	внешним и	1	1
488	мы замечаем	1	1
489	в такой	1	1
490	в их	11	1
491	из которой	1	1
492	чем более	1	1
493	не как	4	1
494	что при	1	1
495	бы мы	1	1
496	реального бытия	2	1
497	от его	1	1
498	нового содержания	1	1
499	взятые сами	1	1
500	отдельных произведений	1	1
501	и вот	2	1
502	фоне этого	1	1
503	этих моментов	1	1
504	в россии	3	1
505	в своих	2	1
506	войти в	2	1
507	на всю	2	1
508	и почти	1	1
509	сам этот	1	1
510	и вся	1	1
511	тому что	1	1
512	раз и	2	1
513	иной раз	1	1
514	литературы как	3	1
515	и какие	1	1
516	отражает и	1	1
517	дело если	1	1
518	себе конечно	1	1
519	самого начала	1	1
520	впрочем даже	1	1
521	но самые	1	1
522	к этим	1	1
523	но что	1	1
524	которого он	1	1
525	у него	1	1
526	и отдельных	1	1
527	и слишком	2	1
528	и несет	1	1
529	здесь может	1	1
530	следовательно и	2	1
531	никогда не	4	1
532	вся его	1	1
533	ничего не	2	1
534	трудно отделить	1	1
535	жизни не	2	1
536	под этим	1	1
537	это то	1	1
538	переживания в	1	1
539	своей природе	1	1
540	по своей	1	1
541	чисто художественной	2	1
542	диалектического понимания	1	1
543	только с	1	1
544	в основе	3	1
545	точном смысле	1	1
546	если только	1	1
547	от их	2	1
548	уже о	1	1
549	искусства и	5	1
550	не могут	1	1
551	могут быть	1	1
552	числе и	1	1
553	всего в	3	1
554	анализа и	1	1
555	все-таки не	1	1
556	что оно	1	1
557	в абсолютно	1	1
558	в каждом	3	1
559	если же	2	1
560	замечаем что	2	1
561	они вовсе	1	1
562	и формулировка	1	1
563	диалектического материализма	1	1
564	свою очередь	6	1
565	и сами	1	1
566	всего этого	2	1
567	на основе	6	1
568	последнее время	1	1
569	с самого	1	1
570	глубже и	1	1
571	с понятием	1	1
572	богатства и	1	1
573	в образе	1	1
574	более тонким	1	1
575	связан с	1	1
576	особенно в	3	1
577	начала и	2	1
578	произведения не	1	1
579	в научном	1	1
580	действительно если	1	1
581	что дело	1	1
582	по сравнению	1	1
583	данного произведения	2	1
584	эти основные	1	1
585	в содержании	7	1
586	не меньше	1	1
587	но здесь	1	1
588	действительность и	1	1
589	о ней	1	1
590	познания и	4	1
591	и здесь	6	1
592	настоящее время	10	1
593	на художественную	2	1
594	как ее	2	1
595	одного из	1	1
596	мог бы	1	1
597	единства и	2	1
598	может не	1	1
599	бытием и	1	1
600	и своей	1	1
601	отражением в	1	1
602	произведение является	2	1
603	художественного произведения	23	1
604	являются в	1	1
605	и требует	1	1
606	которые мы	1	1
607	познание и	2	1
608	его изображения	1	1
609	и всякая	2	1
610	стремление в	1	1
611	конечно может	1	1
612	все во	1	1
613	соединении с	2	1
614	исторического развития	1	1
615	в художественной	1	1
616	резко отличается	1	1
617	в сыром	1	1
618	не будучи	1	1
619	в неподвижную	1	1
620	на отдельные	1	1
621	и самые	1	1
622	того что	5	1
623	отдельности и	1	1
624	эти последние	1	1
625	предмета и	1	1
626	быть и	4	1
627	на которой	1	1
628	произведений с	1	1
629	художественного изображения	1	1
630	мы видим	1	1
631	который в	1	1
632	по мнению	1	1
633	воды но	1	1
634	для нее	1	1
635	в контексте	1	1
636	но под	1	1
637	содержание его	1	1
638	литературе и	2	1
639	таком понимании	2	1
640	с одной	4	1
641	к какому	1	1
642	он их	1	1
643	ни одного	2	1
644	в живом	6	1
645	большинстве случаев	2	1
646	и хорошо	1	1
647	к содержанию	1	1
648	эти два	1	1
649	не связанных	2	1
650	на одном	1	1
651	т п	4	1
652	от тех	1	1
653	с этими	1	1
654	не о	3	1
655	часто и	2	1
656	и никакой	1	1
657	жизни на	1	1
658	какова его	1	1
659	с действительностью	1	1
660	и метод	1	1
661	конструкция есть	1	1
662	бы тогда	1	1
663	вещей и	3	1
664	со всем	3	1
665	ней и	1	1
666	его специфичности	1	1
667	до сих	6	1
668	в предисловии	1	1
669	закону в	1	1
670	относящихся к	1	1
671	и др	5	1
672	не мыслится	1	1
673	но есть	2	1
674	до конца	7	1
675	что для	1	1
676	предмет и	1	1
677	основные тенденции	1	1
678	вещей как	1	1
679	весьма неопределенно	1	1
680	нужно сказать	1	1
681	жизни их	1	1
682	его исторического	2	1
683	в подлинном	1	1
684	здесь дело	1	1
685	две основные	1	1
686	и самый	2	1
687	не на	2	1
688	предмет изображения	1	1
689	отдельных писателей	1	1
690	однако и	1	1
691	его как	3	1
692	что также	1	1
693	не коснулись	1	1
694	для человека	1	1
695	под влиянием	2	1
696	эти особенности	1	1
697	бы оно	2	1
698	на фоне	3	1
699	чем глубже	1	1
700	в непрерывном	1	1
701	и особенно	2	1
702	он один	1	1
703	пространства и	1	1
704	относящегося сюда	1	1
705	требует от	1	1
706	какого бы	1	1
707	предисловии к	1	1
708	одной стороны	4	1
709	сравнению с	1	1
710	она есть	2	1
711	если они	1	1
712	действительность для	1	1
713	романа или	1	1
714	к действительности	2	1
715	что же	1	1
716	руки и	1	1
717	в отдельности	1	1
718	ней не	1	1
719	получает свое	1	1
720	значение как	1	1
721	с необходимостью	1	1
722	в художественную	2	1
723	с этой	4	1
724	в какую-нибудь	1	1
725	первом плане	1	1
726	с бытием	1	1
727	художественное произведение	6	1
728	сих пор	6	1
729	приобщаясь к	1	1
730	но для	3	1
731	действительность не	3	1
732	этот образ	2	1
733	за его	1	1
734	отношениях к	1	1
735	не подлежит	1	1
736	мира и	1	1
737	думает что	1	1
738	в настоящее	10	1
739	чтобы понять	1	1
740	но отнюдь	1	1
741	бы в	3	1
742	и смысл	1	1
743	его жизнь	1	1
744	не дает	2	1
745	отношении к	2	1
746	за этим	1	1
747	менее в	1	1
748	нам в	1	1
749	ее развития	1	1
750	эстетике и	1	1
751	становления и	3	1
752	и событий	1	1
753	между ними	3	1
754	не знает	1	1
755	или эмоций	1	1
756	в свою	8	1
757	жизни а	1	1
758	т е	34	1
759	он и	1	1
760	себе но	1	1
761	вещах и	2	1
762	всем этом	1	1
763	к другим	2	1
764	к этой	4	1
765	также не	1	1
766	в искусстве	5	1
767	и другие	1	1
768	по поводу	1	1
769	это в	1	1
770	это понятие	1	1
771	нас не	2	1
772	как на	4	1
773	этой точки	1	1
774	том числе	1	1
