N	2gram	Losev_Vlad_2	Psycholo
393	просто сказать	1	1
394	и больше	3	1
395	высшей степени	1	1
396	отношения к	3	1
397	каком они	1	1
398	и за	1	1
399	всю человеческую	1	1
400	в несколько	1	1
401	а как	1	1
402	характер его	1	1
403	резкой форме	1	1
404	не важно	1	1
405	что между	1	1
406	роман с	1	1
407	теории как	1	1
408	совсем иное	1	1
409	что иное	1	1
410	а для	1	1
411	оно есть	1	1
412	на тему	1	1
413	мы и	1	1
414	разобраться в	1	1
415	о судьбе	1	1
416	большей частью	1	1
417	литературы и	1	1
418	которые он	1	1
419	он сам	2	1
420	время в	4	1
421	бы мы	1	1
422	признаки и	2	1
423	все больше	1	1
424	россии и	2	1
425	только тогда	2	1
426	а уже	2	1
427	него с	1	1
428	когда тот	1	1
429	связи и	1	1
430	чем же	1	1
431	более чем	1	1
432	независимо от	1	1
433	его на	3	1
434	общего с	1	1
435	для всех	1	1
436	на минуту	1	1
437	что касается	3	1
438	им в	3	1
439	кроме того	9	1
440	с опять	1	1
441	его к	1	1
442	удовольствия и	1	1
443	к числу	2	1
444	более или	3	1
445	мало ли	1	1
446	он на	2	1
447	в противоположность	1	1
448	этой цели	1	1
449	не очень	4	1
450	то в	5	1
451	только то	1	1
452	уже не	3	1
453	себе как	1	1
454	это есть	1	1
455	себя к	1	1
456	в нашем	1	1
457	из этих	3	1
458	близости к	1	1
459	может считаться	1	1
460	что ничего	1	1
461	остановиться на	1	1
462	всецело принадлежит	1	1
463	тому же	1	1
464	если он	1	1
465	не могла	2	1
466	действительный то	1	1
467	однако при	1	1
468	и если	4	1
469	в россии	3	1
470	и свойства	1	1
471	именно к	3	1
472	свое время	1	1
473	стихов с	1	1
474	всех своих	1	1
475	в пустыне	1	1
476	так например	1	1
477	к выводу	1	1
478	но все	2	1
479	это конечно	1	1
480	мы его	1	1
481	не будет	1	1
482	же касается	5	1
483	и дальше	1	1
484	чего он	1	1
485	его не	2	1
486	будто в	1	1
487	говорил что	1	1
488	а по	1	1
489	его в	4	1
490	менее с	1	1
491	в глазах	1	1
492	и под	1	1
493	к теории	1	1
494	только одно	3	1
495	является для	1	1
496	он же	2	1
497	и представить	2	1
498	элементы которые	1	1
499	в высшей	1	1
500	ли может	1	1
501	он ссылается	1	1
502	и следовало	1	1
503	которой он	2	1
504	он и	3	1
505	мы видели	2	1
506	к вопросам	1	1
507	существует то	1	1
508	чем в	1	1
509	этого примера	1	1
510	должно быть	3	1
511	со времени	1	1
512	которые я	1	1
513	и того	1	1
514	она сказала	1	1
515	достоевского но	2	1
516	лучше всего	1	1
517	которую он	7	1
518	бы на	1	1
519	но если	1	1
520	как воплощение	1	1
521	взгляд на	1	1
522	в котором	5	1
523	то для	1	1
524	не столько	3	1
525	что до	1	1
526	на манер	1	1
527	в отличие	3	1
528	что имеет	1	1
529	мир и	1	1
530	совершенно разные	1	1
531	по крайней	4	1
532	есть еще	1	1
533	от чтения	1	1
534	однако в	2	1
535	которая представляет	1	1
536	после прочтения	3	1
537	и очень	2	1
538	лучше он	1	1
539	к такой	1	1
540	важно что	1	1
541	с представлением	1	1
542	с теми	1	1
543	самого начала	1	1
544	в русской	1	1
545	дело не	1	1
546	некоторого рода	2	1
547	на котором	2	1
548	дело в	3	1
549	что их	1	1
550	своего существования	1	1
551	к этим	2	1
552	был оставлен	1	1
553	взятый сам	1	1
554	после своего	1	1
555	было у	2	1
556	мы все	1	1
557	что вы	2	1
558	только не	1	1
559	в общих	1	1
560	в качестве	1	1
561	жизни не	1	1
562	оно станет	1	1
563	с нами	2	1
564	очень мало	1	1
565	мыслей и	2	1
566	к ней	3	1
567	и является	1	1
568	прибегать к	1	1
569	же он	1	1
570	же самая	1	1
571	связи с	8	1
572	этого следует	1	1
573	достаточно указать	1	1
574	уже и	2	1
575	в области	3	1
576	все то	1	1
577	почему все	1	1
578	ли не	1	1
579	которого я	2	1
580	она выше	1	1
581	и другим	1	1
582	не есть	4	1
583	он никогда	2	1
584	он оказывается	1	1
585	следующие два	1	1
586	для себя	5	1
587	тогда я	1	1
588	в из	3	1
589	как мы	11	1
590	и о	4	1
591	к такому	3	1
592	людей в	2	1
593	только при	1	1
594	ни стало	1	1
595	в собственном	1	1
596	характер и	1	1
597	отнять у	1	1
598	куда он	1	1
599	нет никаких	2	1
600	в себя	1	1
601	с самого	1	1
602	имеет никакого	2	1
603	и может	2	1
604	слова а	1	1
605	как с	1	1
606	на нее	1	1
607	за то	1	1
608	времени и	1	1
609	не с	1	1
610	можно понять	1	1
611	жизнь а	1	1
612	здесь как	1	1
613	с собой	1	1
614	еще в	2	1
615	и всюду	1	1
616	когда в	1	1
617	дальше не	1	1
618	вещей с	1	1
619	ничего подобного	1	1
620	могла быть	1	1
621	разного рода	4	1
622	возможно что	2	1
623	совершенно невозможно	1	1
624	быть может	1	1
625	как у	2	1
626	разумеется что	2	1
627	собой и	1	1
628	выводу что	1	1
629	с за	1	1
630	вот это	2	1
631	в тех	1	1
632	иное как	1	1
633	все дело	1	1
634	о нем	2	1
635	в известных	1	1
636	и должно	1	1
637	но мы	1	1
638	точно в	1	1
639	можно сказать	4	1
640	все его	1	1
641	пор пока	1	1
642	в пользу	1	1
643	нас от	1	1
644	и во	2	1
645	может исполнить	1	1
646	всех народов	1	1
647	было совершенно	1	1
648	этому поводу	1	1
649	что хотел	1	1
650	крайней мере	4	1
651	которая и	1	1
652	что бы	1	1
653	представления о	1	1
654	и об	1	1
655	и она	2	1
656	и самые	1	1
657	эти последние	4	1
658	этом смысле	1	1
659	казалось что	1	1
660	наоборот он	1	1
661	собой разумеется	3	1
662	в двух	2	1
663	что только	1	1
664	мы увидим	1	1
665	что даже	1	1
666	бы из	1	1
667	которое мы	1	1
668	он теперь	1	1
669	и сказал	1	1
670	здесь с	1	1
671	по этому	1	1
672	со всеми	1	1
673	не то	3	1
674	до наших	1	1
675	история и	2	1
676	при внимательном	1	1
677	же и	2	1
678	конечно не	4	1
679	мы очень	1	1
680	можно установить	1	1
681	ни одного	1	1
682	и теоретическая	1	1
683	а то	2	1
684	его и	2	1
685	за ним	1	1
686	для него	9	1
687	и та	1	1
688	прежде всего	6	1
689	не о	2	1
690	только с	1	1
691	из нее	1	1
692	не просто	1	1
693	к той	2	1
694	ее на	2	1
695	с общим	1	1
696	нужно было	1	1
697	со стороны	4	1
698	даже не	1	1
699	представлений с	1	1
700	установить только	1	1
701	два разных	1	1
702	которые можно	1	1
703	именно в	4	1
704	и прежде	2	1
705	только наиболее	1	1
706	обратиться к	1	1
707	больше и	1	1
708	к более	1	1
709	на основании	1	1
710	смысла и	1	1
711	нужно сказать	1	1
712	законами природы	1	1
713	во что	1	1
714	ничем не	1	1
715	психологии а	1	1
716	эта история	1	1
717	его по	1	1
718	она слишком	1	1
719	человеческой жизни	1	1
720	понятие о	1	1
721	на эту	2	1
722	ум и	1	1
723	с которым	2	1
724	что мы	1	1
725	к трем	1	1
726	под влиянием	3	1
727	в связи	8	1
728	по необходимости	1	1
729	время с	1	1
730	которое в	2	1
731	о работе	1	1
732	с конца	1	1
733	из его	2	1
734	нужно отнести	1	1
735	поэтому если	1	1
736	то место	1	1
737	чтобы отнять	1	1
738	указывал на	2	1
739	она есть	1	1
740	было написано	2	1
741	в той	2	1
742	такого рода	2	1
743	во все	1	1
744	очень важно	1	1
745	или менее	3	1
746	в первой	1	1
747	для понимания	1	1
748	если это	1	1
749	выходит что	1	1
750	тех пор	1	1
751	с любовью	1	1
752	этом случае	1	1
753	что тогда	1	1
754	человека который	1	1
755	здравого смысла	2	1
756	о его	5	1
757	нет ничего	3	1
758	от нас	2	1
759	заметить при	1	1
760	в более	2	1
761	любовь к	1	1
762	потому не	1	1
763	понимать только	1	1
764	в результате	5	1
765	мира и	1	1
766	того с	1	1
767	он заканчивает	1	1
768	который является	1	1
769	от него	1	1
770	было на	1	1
771	что из	1	1
772	с а	4	1
773	ни к	1	1
774	будто бы	2	1
775	и наконец	4	1
776	по самой	1	1
777	по пути	1	1
778	хотя в	1	1
779	утверждал что	1	1
780	и поэтического	1	1
781	фактами в	1	1
782	от всякого	1	1
783	до тех	1	1
784	между ними	1	1
785	от своего	1	1
786	минуту не	1	1
787	привести следующее	1	1
788	не что	1	1
789	в трех	2	1
790	себе не	1	1
791	свои собственные	1	1
792	в виде	3	1
793	и другие	1	1
794	по поводу	4	1
795	к этому	6	1
796	они не	1	1
797	ничего общего	1	1
