N	2gram	Tiupa_Narr_1	Hudozhes
128	как раз	6	4
129	не было	3	4
130	на святках	2	4
131	и все	3	4
132	человеческой жизни	2	4
133	мы узнаем	1	4
134	бытия и	1	4
135	только что	2	4
136	и от	2	4
137	речь идет	3	3
138	с точки	1	3
139	едва ли	3	3
140	видит в	1	3
141	в чеховском	1	3
142	в мире	4	3
143	и на	5	3
144	анну сергеевну	1	3
145	в ее	1	3
146	отнюдь не	2	3
147	вечном сне	1	3
148	идет о	3	3
149	человеческого бытия	1	3
150	все же	4	3
151	на набережной	1	3
152	следующей главе	1	3
153	в нем	4	3
154	т д	1	3
155	в творческом	1	3
156	и по	1	3
157	двух личностей	1	3
158	лишь в	3	3
159	его в	1	3
160	первой главе	1	3
161	в предыдущей	1	3
162	с этим	1	3
163	даже в	1	3
164	и смерти	1	3
165	чеховский рассказ	1	3
166	в ходе	3	3
167	рассказа о	2	3
168	она в	2	3
169	дама с	1	3
170	укрупнение плана	3	3
171	о вечном	1	3
172	из нас	2	3
173	в тексте	13	3
174	тем что	1	3
175	этом отношении	3	3
176	предыдущей главе	1	3
177	в театре	2	3
178	как мы	2	3
179	того чтобы	4	3
180	в пределах	2	3
181	приводит к	1	3
182	в финале	3	3
183	и когда	1	3
184	друг для	2	3
185	что у	4	3
186	еще в	3	3
187	том как	1	3
188	если бы	7	3
189	чехова по	1	3
190	о нем	3	3
191	из рассказа	1	3
192	а также	6	3
193	русской литературе	1	3
194	же в	2	3
195	в литературе	4	3
196	с гуровым	1	3
197	но не	4	3
198	будто бы	1	3
199	и даже	2	3
200	со стороны	8	3
201	творчестве чехова	1	3
202	то и	1	3
203	однако и	4	3
204	в связи	2	3
205	в творчестве	1	3
206	по своему	2	3
207	такого рода	10	3
208	в следующей	3	3
209	и для	2	3
210	финале рассказа	1	3
211	для друга	2	3
212	или не	4	3
213	в равной	2	3
214	читательского восприятия	1	3
215	в таком	2	3
216	к этой	1	3
217	говоря о	1	2
218	например в	1	2
219	повествователь сообщает	1	2
220	же как	1	2
221	добрая жалосливая	1	2
222	отметим что	1	2
223	на самом	1	2
224	только потому	1	2
225	первой половины	1	2
226	другому человеку	1	2
227	сознания героя	2	2
228	в их	1	2
229	той же	1	2
230	мы не	3	2
231	литературного героя	1	2
232	жизни как	2	2
233	слово не	1	2
234	же мере	1	2
235	гурова в	1	2
236	порой и	2	2
237	но как	3	2
238	в противовес	3	2
239	если в	2	2
240	конечном счете	1	2
241	в е	2	2
242	же мало	1	2
243	в рамках	1	2
244	хотя и	4	2
245	насмешливого наблюдения	1	2
246	говорила она	1	2
247	в литературном	1	2
248	подробнее об	1	2
249	в целом	3	2
250	в ответ	1	2
251	так в	4	2
252	только на	2	2
253	раз в	2	2
254	как он	1	2
255	так сказать	2	2
256	именно этим	1	2
257	царица небесная	2	2
258	чехонте не	1	2
259	вдруг забилось	2	2
260	ключ к	2	2
261	чеховских рассказов	3	2
262	уже говорилось	1	2
263	анной сергеевной	5	2
264	заключает в	2	2
265	однако в	3	2
266	значительной степени	1	2
267	из хора	2	2
268	в другом	1	2
269	а его	2	2
270	столкновение реплик	1	2
271	ясно что	1	2
272	не умеет	1	2
273	его личности	1	2
274	особенно в	2	2
275	живет в	1	2
276	уже знаем	1	2
277	по себе	4	2
278	срывало шляпы	2	2
279	одной из	1	2
280	половины рассказа	1	2
281	центральное событие	2	2
282	все равно	2	2
283	впервые в	1	2
284	иначе говоря	8	2
285	автора и	1	2
286	герой рассказа	1	2
287	ни единого	1	2
288	в следующем	1	2
289	наше внимание	1	2
290	состоит в	10	2
291	с позиции	4	2
292	в первый	1	2
293	прибегает к	1	2
294	не представляется	1	2
295	что я	1	2
296	сих пор	2	2
297	все это	1	2
298	с мужем	1	2
299	для нее	1	2
300	как все	1	2
301	они не	1	2
302	не раз	1	2
303	не о	2	2
304	не имеет	2	2
305	одна из	4	2
306	с и	1	2
307	для всего	1	2
308	она из	1	2
309	слова как	1	2
310	с мезонином	1	2
311	письма не	2	2
312	глядя на	2	2
313	внутренней жизни	1	2
314	высших целях	1	2
315	любимой дочери	1	2
316	что на	4	2
317	не слышит	2	2
318	не знаем	1	2
319	об одном	1	2
320	рассказа не	1	2
321	у себя	2	2
322	с ее	2	2
323	здесь не	2	2
324	как по	1	2
325	и каждый	1	2
326	остановимся на	1	2
327	письма из	1	2
328	в речи	4	2
329	о своей	2	2
330	внимание на	4	2
331	никак не	2	2
332	его жизни	3	2
333	до сих	2	2
334	гостиничном номере	1	2
335	в значительной	1	2
336	в конечном	3	2
337	героя при	1	2
338	гурова не	2	2
339	из толпы	1	2
340	него вдруг	1	2
341	в берете	2	2
342	или напротив	3	2
343	в форме	2	2
344	деле в	1	2
345	как она	2	2
346	в него	1	2
347	художественного письма	3	2
348	п чудаков	1	2
349	белый шпиц	1	2
350	с ними	2	2
351	от лица	1	2
352	и потому	1	2
353	впрочем и	1	2
354	из деревни	2	2
355	больше не	1	2
356	слова в	4	2
357	в начале	3	2
358	участие в	1	2
359	встретиться с	1	2
360	а то	1	2
361	у нее	4	2
362	при всей	3	2
363	него уже	1	2
364	на том	1	2
365	нею бежал	1	2
366	на стороне	1	2
367	в зеркале	2	2
368	представляют собой	3	2
369	ему не	1	2
370	с той	1	2
371	действующих лиц	5	2
372	рассказа на	2	2
373	а с	1	2
374	что не	2	2
375	в данной	1	2
376	также в	1	2
377	до конца	2	2
378	воинского устава	1	2
379	за нею	1	2
380	н.д тамарченко	1	2
381	ближе к	1	2
382	и ему	1	2
383	на фоне	1	2
384	собачка желтенькая	1	2
385	он ее	1	2
386	деревни а	1	2
387	в человеке	1	2
388	установкой на	2	2
389	мертвый вид	1	2
390	о человеке	1	2
391	зрелого чеховского	1	2
392	матери и	4	2
393	да и	2	2
394	и не	23	2
395	еще раз	3	2
396	каждого из	1	2
397	своей жизни	1	2
398	пока еще	1	2
399	забилось сердце	1	2
400	в результате	2	2
401	о котором	1	2
402	о высших	1	2
403	гуров в	1	2
404	кругозора героя	1	2
405	всего мира	1	2
406	не знает	1	2
407	героя в	3	2
408	с анной	5	2
409	на столе	1	2
410	смерти каждого	1	2
411	но еще	1	2
412	новое лицо	2	2
413	сама судьба	1	2
414	целях бытия	1	2
415	которая не	1	2
416	может или	1	1
417	небесная святители-угодники	1	1
418	искусства слова	1	1
419	чуждых слов	1	1
420	какой есть	1	1
421	как известно	3	1
422	не смеет	1	1
423	обращено к	2	1
424	слышит их	1	1
425	речь здесь	1	1
426	из церкви	1	1
427	ли шляпу	1	1
428	конструктивный принцип	1	1
429	в сфере	2	1
430	строк она	1	1
431	антоша чехонте	1	1
432	придать своему	1	1
433	и важнее	1	1
434	и то	3	1
435	вечеру как	1	1
436	реплик принадлежащих	1	1
437	тех же	1	1
438	выкинуть из	1	1
439	продиктованным ранее	1	1
440	кругозора ибо	1	1
441	максимальное укрупнение	1	1
442	это и	1	1
443	целуя его	1	1
444	он почувствовал	1	1
445	бегают дедушка	1	1
446	в ситуации	1	1
447	причем все	1	1
448	общий план	1	1
449	ему что	1	1
450	было как	4	1
451	национальной и	1	1
452	за собой	1	1
453	словно впервые	1	1
454	и собачка	1	1
455	в первом	4	1
456	характерное для	1	1
457	и до	1	1
458	на две	2	1
459	этим вихрем	1	1
460	больничным одеялом	1	1
461	с классическим	1	1
462	владеет но	1	1
463	внутренний мир	1	1
464	по его	1	1
465	на странице	1	1
466	но потерявшем	1	1
467	также и	3	1
468	никто никого	1	1
469	а объектный	1	1
470	смысла произведения	1	1
471	слезами и	1	1
472	и непонятно	1	1
473	героя субъекта	1	1
474	второй смысл	1	1
475	моменты внутренней	1	1
476	нарочитым жанровым	1	1
477	ней есть	1	1
478	обсуждают проблему	1	1
479	вещный интерес	1	1
480	для осмысления	1	1
481	следует вести	1	1
482	сути дела	1	1
483	однако о	1	1
484	героя но	2	1
485	не слишком	1	1
486	с мнением	1	1
487	тоже добрая	1	1
488	происходит это	2	1
489	высказывания в	2	1
490	от бабушки	1	1
491	зимних ночах	1	1
492	лишь примере	1	1
493	в каждый	1	1
494	в сущности	2	1
495	принадлежит к	1	1
496	по набережной	1	1
497	не сводится	2	1
498	хотя бы	2	1
499	событий и	1	1
500	ему в	2	1
501	под крыши	1	1
502	похожи на	1	1
503	а теперь	1	1
504	здесь сталкиваются	1	1
505	голосом прочла	1	1
506	это время	1	1
507	жизни столь	1	1
508	целого не	1	1
509	начало и	3	1
510	нее было	1	1
511	довольно и	1	1
512	о назначении	1	1
513	образом благодаря	1	1
514	при муже	1	1
515	свете нет	1	1
516	выразить мысли	1	1
517	скучно а	1	1
518	мало отвечают	1	1
519	установки на	1	1
520	ответы на	1	1
521	родители посылают	1	1
522	в чем	2	1
523	павильоне у	1	1
524	раз мелькнет	1	1
525	сообщая о	1	1
526	в устав	1	1
527	действующее лицо	2	1
528	ожидает нас	1	1
529	предназначила их	1	1
530	без которого	1	1
531	различия между	1	1
532	словами как	1	1
533	дли того	1	1
534	мы еще	1	1
535	чтобы тотчас	1	1
536	взысканий это	1	1
537	непонятный набор	1	1
538	чем это	2	1
539	зрения внимание	1	1
540	аспекты нашего	1	1
541	смог бы	1	1
542	но достаточно	1	1
543	его сознания	1	1
544	не все	1	1
545	к слову	1	1
546	ответ на	1	1
547	xix столетия	2	1
548	ветер стих	1	1
549	отношение к	1	1
550	и соответствующий	1	1
551	шедевр опубликованный	1	1
552	тут же	1	1
553	друг от	1	1
554	к своей	1	1
555	центрального героя	1	1
556	она залилась	1	1
557	мелькнет на	1	1
558	чуждых голоса	1	1
559	личность это	1	1
560	один и	2	1
561	устав дисциплинарных	1	1
562	бабушка тоже	1	1
563	страницах рассказа	1	1
564	и я	1	1
565	умеет выразить	1	1
566	замечает в	1	1
567	какой внутреный	1	1
568	сне какой	1	1
569	весь день	2	1
570	его на	1	1
571	что именно	1	1
572	субъектов праздного	1	1
573	коридорам и	1	1
574	встречи с	2	1
575	о жизни	1	1
576	повествования герой	1	1
577	воззрений на	1	1
578	что касается	2	1
579	не два	1	1
580	ефимьи столь	1	1
581	в полном	1	1
582	центрального персонажа	3	1
583	нелепая чернильница	1	1
584	всадником на	1	1
585	смеет произнести	1	1
586	сознания в	2	1
587	и как	3	1
588	в футляре	1	1
589	локализованном во	1	1
590	и пожеланием	1	1
591	и какой	1	1
592	бы стать	1	1
593	настаивает на	1	1
594	и гуров	1	1
595	момент преображения	1	1
596	дмитрий дмитрии	1	1
597	глава вторая	2	1
598	едва ощутимой	1	1
599	есть на	1	1
600	небесный а	1	1
601	к чему	3	1
602	него пока	1	1
603	в произведении	2	1
604	мнением согласно	1	1
605	в которой	1	1
606	точку зрения	1	1
607	из жизни	1	1
608	кипарисами имел	1	1
609	жанровое слово	1	1
610	с была	1	1
611	на рассказе	1	1
612	все-таки подумал	1	1
613	состоит как	1	1
614	двух одиноких	1	1
615	им казалось	1	1
616	голос василисы	1	1
617	бы не	1	1
618	водолечебницы чтобы	1	1
619	всей своей	1	1
620	из этих	4	1
621	я стала	1	1
622	важные в	1	1
623	приедет сюда	1	1
624	ни одна	1	1
625	мировой жизни	1	1
626	и тот	1	1
627	и рассказа	1	1
628	диалог в	1	1
629	имел совсем	1	1
630	такая скука	1	1
631	не годится	1	1
632	шляпы кажется	1	1
633	в белеве	1	1
634	во многих	1	1
635	со всадником	1	1
636	но ведь	1	1
637	претендовать на	1	1
638	разным голосам	1	1
639	маленький шедевр	1	1
640	фразы после	1	1
641	но на	1	1
642	обмен репликами	2	1
643	лиц сидя	1	1
644	еще одна	1	1
645	благостные причитания	1	1
646	например как	1	1
647	из кругозора	1	1
648	флю-флю-флю и	1	1
649	случайные детали	1	1
650	поэтому вслед	1	1
651	не могла	2	1
652	сергеевне тогда	1	1
653	главным образом	1	1
654	три взаимно	1	1
655	навалило под	1	1
656	говорящих героиня	1	1
657	выражающим мысли	1	1
658	плачущей василисы	1	1
659	ему своей	1	1
660	но именно	3	1
661	к герою	1	1
662	лошади у	1	1
663	гурова фиксируется	1	1
664	поскольку накануне	1	1
665	одному из	1	1
666	обыкновенного человека	2	1
667	данного общества	1	1
668	визит генерала	1	1
669	к одному	1	1
670	верне он	1	1
671	не как	1	1
672	что еще	1	1
673	художественного высказывания	2	1
674	в силу	1	1
675	не вслушиваются	1	1
676	и вот	2	1
677	родные люди	1	1
678	ее и	1	1
679	отделилась от	1	1
680	классической традиции	1	1
681	к каждому	1	1
682	содержит в	1	1
683	бытия это	1	1
684	на земле	1	1
685	в начальном	1	1
686	их обоих	1	1
687	его от	1	1
688	шляпу гуров	1	1
689	серая от	2	1
690	герои такого	1	1
691	проблему внучат	1	1
692	всякий может	1	1
693	к такого	1	1
694	и казарменная	1	1
695	в нее	1	1
696	кабинетов водолечебницы	1	1
697	стал засыпать	1	1
698	жить в	1	1
699	встреча кругозоров	1	1
700	оба действующих	1	1
701	правило не	1	1
702	порой не	1	1
703	то ни	1	1
704	справедливо утверждает	1	1
705	ощутимой но	1	1
706	свининой которая	1	1
707	письмо которое	1	1
708	на печке	1	1
709	деревни царица	1	1
710	несобственно-прямую речь	1	1
711	которого была	1	1
712	оказывается глухонемое	1	1
713	у верне	1	1
714	чувствует и	1	1
715	том случае	1	1
716	этих деталей	1	1
717	эту миссию	1	1
718	была в	1	1
719	концовка первого	1	1
720	в предыдущем	1	1
721	частности лишь	1	1
722	или даже	1	1
723	заглянуть в	1	1
724	постановлений о	1	1
725	входит в	2	1
726	от понимания	1	1
727	на бумаге	1	1
728	закрытых друг	1	1
729	рассказе никто	1	1
730	роль в	2	1
731	что неизбежно	1	1
732	о художественной	1	1
733	не отделилась	1	1
734	болью в	1	1
735	в последующих	1	1
736	и тем	4	1
737	словах? поэтому	1	1
738	набережной появилось	1	1
739	в итоге	1	1
740	действительности предел	1	1
741	то сердце	1	1
742	на свои	1	1
743	в гостиничном	1	1
744	не замечают	1	1
745	двух жизней	1	1
746	для них	2	1
747	что абсурдное	1	1
748	но уже	1	1
749	город со	1	1
750	он восклицает	1	1
751	как очень	1	1
752	частность как	1	1
753	двум продиктованным	1	1
754	соответствии с	4	1
755	далеко не	1	1
756	водолечебницы тоже	1	1
757	генерал ежедневно	1	1
758	жизни то	1	1
759	систему персонажей	1	1
760	егор не	1	1
761	этого не	2	1
762	с тем	1	1
763	а за	2	1
764	принципиальные различия	1	1
765	репликами со	1	1
766	любовь изменила	1	1
767	еще можно	1	1
768	в слове	3	1
769	со своими	1	1
770	и уже	1	1
771	которой он	1	1
772	анекдот о	1	1
773	он и	2	1
774	их любовь	1	1
775	имело бы	1	1
776	хватая себя	1	1
777	в москве	2	1
778	словом пыль	1	1
779	уж больше	1	1
780	самой героини	1	1
781	и чувствовали	1	1
782	осуществить взаимодействие	1	1
783	на лошади	1	1
784	очень близкие	1	1
785	старшенького целуя	1	1
786	достоверности живого	1	1
787	и тоже	1	1
788	отправляемого василисой	1	1
789	шляпа в	1	1
790	и того	2	1
791	нисколько не	1	1
792	дома с	1	1
793	когда в	3	1
794	как замечает	2	1
795	чудаков детали	1	1
796	сохранившем шляпу	1	1
797	за поздравлением	1	1
798	могла для	1	1
799	детскостью голос	1	1
800	привыкший тут	1	1
801	в финальной	1	1
802	или менее	1	1
803	письма и	1	1
804	нередко использует	1	1
805	что создает	1	1
806	действительно пыль	1	1
807	несущественные с	1	1
808	она сама	1	1
809	объект новое	1	1
810	поистине не	1	1
811	ах пыль	1	1
812	в павильоне	1	1
813	фабулы перекликаясь	1	1
814	героини из	1	1
815	звуков издаваемых	1	1
816	самих этих	1	1
817	преображении героя	1	1
818	в город	2	1
819	старики родители	1	1
820	героя со	1	1
821	отождествление с	1	1
822	мысли молча	1	1
823	как произведение	1	1
824	василисой письма	1	1
825	ребятки на	1	1
826	чернильница своего	1	1
827	себе а	1	1
828	в отличие	2	1
829	обнимая своего	1	1
830	в которых	1	1
831	не исчерпывается	1	1
832	после точки	1	1
833	и нельзя	1	1
834	первого абзаца	1	1
835	тотчас забыть	1	1
836	нее то	1	1
837	генерала конструктивный	1	1
838	вспомнил он	1	1
839	и уж	1	1
840	мнимое средство	1	1
841	в герои	1	1
842	нельзя было	1	1
843	пока только	1	1
844	утратившее способность	1	1
845	личностный а	1	1
846	готовое жанровое	1	1
847	могло осуществить	1	1
848	от классической	1	1
849	эффективным средством	1	1
850	может презирать	1	1
851	в одном	4	1
852	только объект	1	1
853	внутренних миров	1	1
854	шляпу но	1	1
855	в пространстве	3	1
856	представленные читателю	1	1
857	его мы	1	1
858	объектом насмешливого	1	1
859	иным как	2	1
860	нерассказанный анекдот	1	1
861	сергеевны и	1	1
862	крыши деревья	1	1
863	и обнимая	1	1
864	запятой приводит	1	1
865	и фыркала	1	1
866	было понять	1	1
867	их в	3	1
868	что после	1	1
869	и предполагает	1	1
870	она или	1	1
871	рассказов написанных	1	1
872	и наоборот	1	1
873	что этот	1	1
874	этом не	1	1
875	во времени	9	1
876	не скучно	1	1
877	рождественского поздравления	1	1
878	бы но	1	1
879	в цепочки	2	1
880	может претендовать	1	1
881	праздного интереса	1	1
882	нас к	1	1
883	сергеевне концовка	1	1
884	что выкинуть	1	1
885	седину которой	1	1
886	деле текст	1	1
887	головной болью	1	1
888	раз и	1	1
889	его стала	1	1
890	главным объектом	1	1
891	на три	1	1
892	на рубеже	1	1
893	так как	1	1
894	вплоть до	4	1
895	но они	3	1
896	дрожащим голосом	1	1
897	тем самым	5	1
898	до известной	1	1
899	сидя в	1	1
900	как можно	1	1
901	что эта	1	1
902	хотелось бы	1	1
903	излишней носил	1	1
904	понять плачет	1	1
905	дело в	2	1
906	повествование чехова	1	1
907	когда гуров	1	1
908	профанации слова	1	1
909	внутренняя цельность	1	1
910	подчеркивая не	1	1
911	обстоит иначе	1	1
912	одном кадре	1	1
913	слушает или	1	1
914	со швейцаром	1	1
915	егора заглянуть	1	1
916	облекается в	1	1
917	жалосливая и	1	1
918	речи повествователя	1	1
919	вполне осознается	1	1
920	слышит или	1	1
921	вниманию читателя	1	1
922	пыли со	1	1
923	длинных и	1	1
924	снегу навалило	1	1
925	дает о	1	1
926	из их	1	1
927	появляется в	1	1
928	это еще	1	1
929	не могло	2	1
930	газетой января	1	1
931	каждый из	2	1
932	жизненной позиции	1	1
933	при отсутствии	2	1
934	пожеланием здоровья	1	1
935	взбунтовавшийся гуров	1	1
936	не запоминает	1	1
937	это главным	1	1
938	прозе чехова	2	1
939	жизни не	1	1
940	текста и	1	1
941	рассказов чехова	1	1
942	невозможно но	1	1
943	сообщает на	1	1
944	вследствие того	1	1
945	этих двух	2	1
946	сколь и	1	1
947	петербургской газетой	1	1
948	роста блондинка	1	1
949	голос это	1	1
950	здоровья на	1	1
951	бездушное флю-флю-флю	1	1
952	там теперь	1	1
953	дороже и	1	1
954	свои вопросы	1	1
955	ведь к	1	1
956	людей не	1	1
957	с читателем	1	1
958	говорила флю-флю-флю	1	1
959	где-нибудь в	1	1
960	обратимся в	1	1
961	интерес гурова	1	1
962	махоньких саночках	1	1
963	скука бестактно	1	1
964	мышления в	1	1
965	анекдота поскольку	1	1
966	василиса или	1	1
967	добрый бабушка	1	1
968	бестактно острит	1	1
969	не до	1	1
970	причитания ефимьи	1	1
971	это от	1	1
972	если первая	1	1
973	которому чеховская	1	1
974	миров тем	1	1
975	такого анекдота	1	1
976	имеющее опоры	1	1
977	с другом	1	1
978	творческом наследии	1	1
979	своего старшенького	1	1
980	героиня для	1	1
981	чеховского наследия	2	1
982	серые глаза	1	1
983	это могло	1	1
984	он понял	1	1
985	теперь снегу	1	1
986	двадцати пяти	1	1
987	только от	2	1
988	за авторским	1	1
989	жанровым слогом	1	1
990	шею красивые	1	1
991	на махоньких	1	1
992	недели и	1	1
993	была на	2	1
994	театральным коридорам	1	1
995	тургенева в	1	1
996	а три	1	1
997	такова что	2	1
998	могут быть	1	1
999	издаваемых жарящейся	1	1
1000	назначению утратившее	1	1
1001	понял ясно	1	1
1002	как срывало	1	1
1003	начале второй	1	1
1004	же самое	2	1
1005	накануне весь	1	1
1006	как впоследствии	1	1
1007	от дедушки	1	1
1008	вслушиваются в	1	1
1009	как для	1	1
1010	сюжета сближения	1	1
1011	тоже глухой	1	1
1012	дедушки говорила	1	1
1013	для его	1	1
1014	в поле	3	1
1015	женщиной которую	1	1
1016	о сердце	1	1
1017	обращение к	1	1
1018	что словно	1	1
1019	залилась слезами	1	1
1020	ефимья при	1	1
1021	ранее представленные	1	1
1022	если же	1	1
1023	с головной	1	1
1024	о них	3	1
1025	говорит о	1	1
1026	развитие сюжета	1	1
1027	ощущение достоверности	1	1
1028	годится в	1	1
1029	произнести ни	1	1
1030	слова отождествление	1	1
1031	любили друг	1	1
1032	которой только	1	1
1033	опираясь на	1	1
1034	лица ранее	1	1
1035	теперь на	1	1
1036	искусственным нарочитым	1	1
1037	чехова настолько	1	1
1038	друга [...]	1	1
1039	зрелых рассказов	1	1
1040	бежал белый	1	1
1041	разглагольствует какой	1	1
1042	генерал не	1	1
1043	чернильница серая	1	1
1044	обращенный к	1	1
1045	вовсе излишней	1	1
1046	внучат егор	1	1
1047	по определению	1	1
1048	нам о	1	1
1049	в виду	1	1
1050	святители-угодники там	1	1
1051	как? хватая	1	1
1052	свою очередь	2	1
1053	но при	3	1
1054	необязательность этих	1	1
1055	позднего чехова	1	1
1056	им она	1	1
1057	данном случае	8	1
1058	жиздре и	1	1
1059	для читателя	1	1
1060	лысенький на	1	1
1061	на жалобу	1	1
1062	авторской иронии	1	1
1063	по сути	2	1
1064	старухой обсуждают	1	1
1065	реальной действительности	1	1
1066	классического реализма	2	1
1067	смысл но	1	1
1068	письма появляется	1	1
1069	стих совсем	1	1
1070	мысли словами	1	1
1071	что-то в	1	1
1072	говорили что	1	1
1073	интересоваться новыми	1	1
1074	принадлежащих очень	1	1
1075	построена так	1	1
1076	однако эта	1	1
1077	белеве или	1	1
1078	пространстве появляются	1	1
1079	различие между	1	1
1080	[...] а	1	1
1081	своему коммуникативному	1	1
1082	так можно	1	1
1083	проживший в	1	1
1084	черного монаха	1	1
1085	в образе	1	1
1086	по аналогии	1	1
1087	на нее	1	1
1088	детали у	1	1
1089	и прочих	1	1
1090	мог бы	1	1
1091	жанровой модификации	1	1
1092	прочла и	1	1
1093	внутреный старик	1	1
1094	было и	2	1
1095	чем у	1	1
1096	даже говорила	1	1
1097	фразеология военых	1	1
1098	стороне от	1	1
1099	него теперь	1	1
1100	но у	1	1
1101	сближении двух	1	1
1102	качестве рождественского	1	1
1103	человеке сохранившем	1	1
1104	кругозор и	1	1
1105	настолько впаяны	1	1
1106	иноземный и	1	1
1107	он сам	3	1
1108	эта нелепая	1	1
1109	бабушки от	1	1
1110	внимание к	1	1
1111	первые строки	1	1
1112	совет егора	1	1
1113	печке и	1	1
1114	в непонятный	1	1
1115	повествователя в	1	1
1116	даже не	1	1
1117	глава построена	1	1
1118	него сжалось	2	1
1119	и кругозора	1	1
1120	роль принадлежит	1	1
1121	появляются оба	1	1
1122	я теперь	1	1
1123	сводится к	3	1
1124	главе уже	1	1
1125	василисы о	1	1
1126	своей детскостью	1	1
1127	о длинных	1	1
1128	перекликаясь друг	1	1
1129	более содержателен	1	1
1130	для гурова	3	1
1131	некоторый смысл	1	1
1132	случайные эпизоды	1	1
1133	речь повествователя	2	1
1134	и т.д	6	1
1135	назначении кабинетов	1	1
1136	и т.п	8	1
1137	сущности в	1	1
1138	поздравлением и	1	1
1139	он живет	1	1
1140	за пределами	2	1
1141	обращается к	3	1
1142	но порой	1	1
1143	на страницах	1	1
1144	одного из	6	1
1145	самому себе	1	1
1146	шипела и	1	1
1147	в смерти	1	1
1148	ялте жаловалась	1	1
1149	ефимья дрожащим	1	1
1150	как выразить	1	1
1151	констатировать его	1	1
1152	для нас	1	1
1153	с другой	2	1
1154	все та	1	1
1155	день провел	1	1
1156	совсем однако	1	1
1157	нас в	2	1
1158	как у	2	1
1159	номер к	1	1
1160	а во	4	1
1161	ефимьи тоже	1	1
1162	письма однако	1	1
1163	город с	2	1
1164	он его	1	1
1165	[...] что	1	1
1166	себя где-нибудь	1	1
1167	раз ветер	1	1
1168	миссию ефимья	1	1
1169	в отрыве	1	1
1170	новыми лицами	1	1
1171	во всех	1	1
1172	нем не	1	1
1173	деревенской жизни	1	1
1174	организации текста	1	1
1175	кругозоров закрытых	1	1
1176	со шляпой	1	1
1177	поле зайчики	1	1
1178	ялте уже	1	1
1179	соответствующий ему	1	1
1180	царь небесный	1	1
1181	что максимальное	1	1
1182	или многих	1	1
1183	предугадывает последующее	1	1
1184	деревья белые-белые	1	1
1185	такая частность	1	1
1186	подумал он	1	1
1187	творчества в	1	1
1188	во втором	6	1
1189	себе знать	1	1
1190	несовместимый с	1	1
1191	на одном	1	1
1192	слово шляпа	1	1
1193	и только	2	1
1194	стала говорить	1	1
1195	уже сильно	1	1
1196	особый кругозор	1	1
1197	жизни персонажа	1	1
1198	наконец в	1	1
1199	проза нередко	1	1
1200	рассказа что	1	1
1201	повествовательный кадр	1	1
1202	приехавшего в	1	1
1203	субъекта интереса	1	1
1204	ночах следует	1	1
1205	выделение героя	1	1
1206	равнодушии к	1	1
1207	в жизнь	1	1
