N	2gram	Bakhtin_Pr_5	Marksizm
118	тому что	2	4
119	в отношении	9	4
120	ничего не	3	4
121	и т.д	3	4
122	той или	4	4
123	для себя	7	4
124	того что	3	4
125	в формах	1	4
126	с ними	5	4
127	что он	24	4
128	в душе	2	4
129	и их	1	4
130	как раз	4	4
131	смысле этого	2	4
132	в основном	1	4
133	бы в	4	4
134	то что	10	4
135	сказать что	3	4
136	если б	3	3
137	основная тенденция	1	3
138	и то	5	3
139	в котором	3	3
140	и до	1	3
141	высшей степени	3	3
142	на чужое	2	3
143	одного слова	2	3
144	в ней	2	3
145	еще не	7	3
146	столь же	2	3
147	в ее	3	3
148	для других	3	3
149	менее всего	1	3
150	отличие от	2	3
151	за пределы	3	3
152	чем же	1	3
153	с этим	3	3
154	перед нами	1	3
155	все эти	3	3
156	в этой	1	3
157	нами в	1	3
158	но ведь	2	3
159	слово в	2	3
160	он не	13	3
161	не как	3	3
162	одно и	3	3
163	здесь мы	1	3
164	в другом	12	3
165	конечно в	2	3
166	той же	2	3
167	с другими	2	3
168	по себе	4	3
169	в этих	2	3
170	в своей	4	3
171	в отличие	2	3
172	мысли и	1	3
173	в устах	1	3
174	для всего	1	3
175	слове и	2	3
176	же слова	2	3
177	каждый раз	1	3
178	бы он	2	3
179	для его	2	3
180	и это	5	3
181	оно может	1	3
182	громадное значение	1	3
183	о том	2	3
184	и лишь	2	3
185	что и	3	3
186	слов и	3	3
187	в двух	1	3
188	одной из	2	3
189	с одной	1	3
190	в качестве	1	3
191	его и	3	3
192	его из	1	3
193	характерно что	1	3
194	так как	4	3
195	в высшей	3	3
196	до сих	1	3
197	с другой	4	3
198	со всею	1	3
199	да и	5	3
200	должно быть	3	3
201	мы сказали	1	3
202	и от	3	3
203	сих пор	1	3
204	что оно	2	3
205	сознания и	4	3
206	только что	3	3
207	а в	7	3
208	слово и	2	3
209	во всяком	4	3
210	и оценкой	1	2
211	нем нет	1	2
212	отношения к	1	2
213	одним из	1	2
214	правильного понимания	1	2
215	вопрос о	2	2
216	всех без	1	2
217	конечно и	1	2
218	зависимости от	1	2
219	мы здесь	1	2
220	и он	2	2
221	и самого	1	2
222	он был	1	2
223	но как	4	2
224	ответ на	1	2
225	оно является	1	2
226	что они	6	2
227	определяется не	2	2
228	в одной	3	2
229	независимо от	1	2
230	в своем	2	2
231	более и	1	2
232	вступает в	2	2
233	его к	3	2
234	речевого потока	1	2
235	что это	4	2
236	же слово	1	2
237	бы не	2	2
238	слушателя и	1	2
239	тому же	3	2
240	не следует	1	2
241	из него	1	2
242	без исключения	2	2
243	значительной степени	1	2
244	выражение и	1	2
245	и с	12	2
246	на все	1	2
247	то есть	16	2
248	это было	2	2
249	на протяжении	5	2
250	может стать	1	2
251	делает его	1	2
252	в жизни	2	2
253	всем этим	2	2
254	рядом с	4	2
255	далеко не	1	2
256	разобранные нами	1	2
257	можем сказать	2	2
258	и потому	1	2
259	он и	5	2
260	фигурирует в	1	2
261	перейдем к	1	2
262	мы не	1	2
263	они уже	1	2
264	является в	1	2
265	по крайней	1	2
266	но они	1	2
267	и почти	1	2
268	диалога в	2	2
269	в тесной	1	2
270	существует для	1	2
271	в идеологическом	1	2
272	только здесь	1	2
273	слова как	1	2
274	находятся в	1	2
275	или как	3	2
276	только с	3	2
277	ли это	2	2
278	и именно	1	2
279	сравнительно с	1	2
280	лежит в	2	2
281	одно только	1	2
282	об одном	1	2
283	но по	1	2
284	степени в	1	2
285	ценностного акцента	1	2
286	оставаясь в	1	2
287	приводит к	2	2
288	являются лишь	1	2
289	здесь как	1	2
290	и реальное	1	2
291	поэтому в	1	2
292	и даже	5	2
293	сводится к	3	2
294	неразрывной связи	1	2
295	но к	1	2
296	все его	4	2
297	в значительной	1	2
298	лишь как	1	2
299	крайней мере	1	2
300	всяком случае	4	2
301	все время	4	2
302	в самый	2	2
303	эти последние	1	2
304	но не	6	2
305	мы увидим	2	2
306	иной степени	2	2
307	себя в	2	2
308	и у	4	2
309	уже в	3	2
310	в виде	7	2
311	но для	2	2
312	мы знаем	2	2
313	ведь это	1	2
314	в диалоге	3	2
315	слово как	1	2
316	друг друга	2	2
317	но что	2	2
318	у него	4	2
319	тем что	4	2
320	и речь	2	2
321	даже и	3	2
322	в особенности	1	2
323	именно как	1	2
324	мы это	1	2
325	здесь в	2	2
326	и прежде	4	2
327	а с	3	2
328	самостоятельного существования	1	2
329	что не	4	2
330	стремится к	6	2
331	до конца	4	2
332	не на	1	2
333	о чем	1	2
334	они-то и	1	2
335	в речи	2	2
336	все более	1	2
337	вместе с	2	2
338	и особенно	1	2
339	прямо сказать	1	2
340	ко всем	1	2
341	к его	1	2
342	установкой на	3	2
343	вне этой	1	2
344	там где	7	2
345	того или	1	2
346	в начале	3	2
347	и идеологически	1	2
348	или в	2	2
349	себя самого	7	2
350	от него	6	2
351	еще более	1	2
352	между ними	1	2
353	не знает	6	2
354	а ведь	1	2
355	что в	6	2
356	все основные	1	2
357	и эта	1	2
358	как на	1	2
359	не иначе	1	1
360	уверенности и	1	1
361	например в	2	1
362	и действительно	1	1
363	неизбежно должно	1	1
364	сам по	2	1
365	но тем	1	1
366	нам кажется	1	1
367	то в	2	1
368	между двумя	2	1
369	с выражением	1	1
370	проникает в	2	1
371	уже указывали	1	1
372	что эти	1	1
373	уже по	1	1
374	входящих в	1	1
375	сказать с	1	1
376	обойтись без	3	1
377	в обычном	2	1
378	этом направлении	1	1
379	быть адекватной	1	1
380	что уже	1	1
381	ни единого	1	1
382	почти все	1	1
383	совпадает с	2	1
384	говорить о	3	1
385	и принципы	1	1
386	котором не	1	1
387	которое не	1	1
388	то это	1	1
389	и со	3	1
390	как впрочем	1	1
391	какого бы	1	1
392	произведение должно	1	1
393	слово не	2	1
394	него он	2	1
395	и определяется	2	1
396	не найдем	1	1
397	который на	1	1
398	всего этого	3	1
399	что его	2	1
400	явлений с	1	1
401	ними в	1	1
402	нему и	4	1
403	видели что	1	1
404	совсем не	3	1
405	то он	1	1
406	же на	1	1
407	в голове	2	1
408	себе он	1	1
409	к которой	1	1
410	не все	1	1
411	к слову	2	1
412	себя чем	1	1
413	вступают в	1	1
414	можно прямо	1	1
415	друг от	1	1
416	форме и	1	1
417	руку и	1	1
418	на тот	1	1
419	свое слово	4	1
420	в кругозор	2	1
421	в центре	1	1
422	как в	5	1
423	он определяет	1	1
424	выражение этого	1	1
425	дела в	1	1
426	произведениях это	1	1
427	может обойтись	1	1
428	в различные	1	1
429	диалоге реплики	1	1
430	словом в	1	1
431	как нам	1	1
432	кроме того	1	1
433	в единый	1	1
434	когда он	3	1
435	могли бы	1	1
436	и наконец	7	1
437	и каждое	1	1
438	диалог в	2	1
439	себе не	1	1
440	увидим что	2	1
441	в этот	2	1
442	что слово	1	1
443	но чужое	1	1
444	поражает своей	1	1
445	сливается с	4	1
446	к чему	1	1
447	в которой	2	1
448	бы с	2	1
449	в ответ	1	1
450	у каждого	1	1
451	имеет громадное	1	1
452	эти новые	1	1
453	всем его	1	1
454	готов и	1	1
455	ее как	3	1
456	как он	2	1
457	в такую	1	1
458	не могла	1	1
459	его но	1	1
460	это идеологическое	1	1
461	а вовсе	1	1
462	этот процесс	2	1
463	и если	1	1
464	вообще не	2	1
465	внутренним и	1	1
466	главным образом	1	1
467	в статье	1	1
468	другим словом	1	1
469	но именно	2	1
470	а просто	2	1
471	всех этих	2	1
472	как увидим	1	1
473	к одному	3	1
474	слова которое	3	1
475	оно должно	2	1
476	и вот	4	1
477	слово или	1	1
478	быть с	1	1
479	языком и	1	1
480	так например	1	1
481	речь его	1	1
482	в нее	1	1
483	последнее слово	4	1
484	но все	4	1
485	человека в	1	1
486	бы они	2	1
487	в каждом	6	1
488	ни были	1	1
489	же не	4	1
490	сознание и	2	1
491	же касается	1	1
492	со всеми	3	1
493	этого процесса	1	1
494	с целью	1	1
495	входит в	1	1
496	как тот	1	1
497	он есть	2	1
498	и соответствующие	1	1
499	к миру	1	1
500	приходит в	1	1
501	интонация в	1	1
502	здесь это	1	1
503	процессом узнания	1	1
504	только одно	1	1
505	те синтаксические	1	1
506	из нее	1	1
507	но уже	2	1
508	в них	4	1
509	нет в	3	1
510	с тем	3	1
511	дела и	1	1
512	которой он	3	1
513	слова если	1	1
514	и репликами	1	1
515	такою же	1	1
516	этот стиль	2	1
517	все это	14	1
518	остается в	1	1
519	т.д и	1	1
520	другом как	1	1
521	до крайности	2	1
522	места в	2	1
523	монологическом высказывании	1	1
524	или точнее	1	1
525	что такое	1	1
526	мы замечаем	1	1
527	только для	1	1
528	почти не	1	1
529	нем эти	1	1
530	нельзя понять	1	1
531	собой не	2	1
532	не менее	2	1
533	что имеет	1	1
534	развивается и	1	1
535	его целом	2	1
536	но он	4	1
537	с такою	1	1
538	друг другу	4	1
539	тем не	1	1
540	войти в	2	1
541	же такое	1	1
542	оценку роли	1	1
543	вернемся к	1	1
544	приводят к	1	1
545	он как	4	1
546	слова мы	2	1
547	бы на	1	1
548	речь самого	1	1
549	что с	2	1
550	иной раз	1	1
551	мысли в	2	1
552	а ты	1	1
553	во время	5	1
554	чужие слова	1	1
555	и часто	1	1
556	миру но	1	1
557	на того	1	1
558	но она	1	1
559	идет в	1	1
560	но только	3	1
561	слово по	1	1
562	это еще	1	1
563	или еще	1	1
564	находится в	1	1
565	вообще нет	1	1
566	и всегда	1	1
567	в самой	1	1
568	и весь	1	1
569	так все	1	1
570	заложенные в	1	1
571	слову и	1	1
572	такая же	2	1
573	уже говорили	5	1
574	ему и	1	1
575	а лишь	1	1
576	это слово	4	1
577	и мысли	3	1
578	именно этой	1	1
579	наиболее простое	1	1
580	этом отношении	1	1
581	и делает	4	1
582	с другом	4	1
583	раз все	1	1
584	остаются вне	1	1
585	не совсем	1	1
586	правда здесь	1	1
587	но там	1	1
588	его внутренней	4	1
589	не могут	1	1
590	когда мы	1	1
591	есть только	2	1
592	что все	2	1
593	и другой	1	1
594	его с	5	1
595	как для	1	1
596	они и	1	1
597	и свое	1	1
598	слова с	2	1
599	а ее	1	1
600	конца и	1	1
601	оно не	1	1
602	особый тип	1	1
603	него как	1	1
604	каждому из	1	1
605	от друга	1	1
606	и понять	1	1
607	того времени	2	1
608	в некоторых	1	1
609	здесь не	1	1
610	я вдруг	1	1
611	они ни	1	1
612	ведь оно	1	1
613	уже с	2	1
614	в себя	1	1
615	ж ты	1	1
616	говорили что	4	1
617	так в	2	1
618	роль в	1	1
619	мы наблюдаем	1	1
620	собственно не	1	1
621	глубже и	1	1
622	обращаясь к	1	1
623	иной форме	2	1
624	и сам	7	1
625	внутреннюю речь	4	1
626	на нее	2	1
627	без ценностного	1	1
628	было в	2	1
629	в непосредственном	1	1
630	еще в	4	1
631	бы слово	1	1
632	по сравнению	1	1
633	понятно что	2	1
634	и вообще	2	1
635	с ним	7	1
636	он говорил	4	1
637	мысль о	1	1
638	образом в	1	1
639	сплетено с	1	1
640	приближается к	1	1
641	и поэтому	1	1
642	оно лишено	1	1
643	прямо и	1	1
644	и что	6	1
645	или на	1	1
646	речи то	1	1
647	можно сказать	1	1
648	акцентов в	1	1
649	этих двух	2	1
650	других людей	1	1
651	должно было	1	1
652	нельзя ни	1	1
653	эта перемена	1	1
654	лишь путем	1	1
655	переходит в	2	1
656	какие мы	1	1
657	нуждается в	3	1
658	ним и	1	1
659	и повторяя	1	1
660	в чужих	2	1
661	свой смысл	1	1
662	во всей	1	1
663	и только	1	1
664	этот последний	1	1
665	в другой	1	1
666	его так	1	1
667	нем и	1	1
668	которой в	1	1
669	в него	3	1
670	с чужим	2	1
671	и мир	2	1
672	что здесь	1	1
673	этом моменте	1	1
674	но с	1	1
675	если слово	1	1
676	тот же	4	1
677	и кажется	2	1
678	мной и	1	1
679	и так	4	1
680	впрочем и	1	1
681	для нее	1	1
682	чужому слову	1	1
683	всегда с	2	1
684	с которыми	2	1
685	так что	5	1
686	же и	4	1
687	есть в	1	1
688	уже не	3	1
689	неразрывно сплетено	1	1
690	он начинает	1	1
691	ни одного	9	1
692	или не	1	1
693	оно в	1	1
694	же в	1	1
695	ним не	1	1
696	только слово	2	1
697	кажется что	2	1
698	здесь же	1	1
699	рано или	1	1
700	или даже	1	1
701	и других	1	1
702	из них	3	1
703	превращаются в	1	1
704	и прямой	1	1
705	себе в	1	1
706	эти три	1	1
707	него с	1	1
708	в одном	6	1
709	иначе как	1	1
710	для правильного	1	1
711	не о	4	1
712	зрения другого	1	1
713	меня то	1	1
714	случае не	1	1
715	на меня	6	1
716	его внутренний	2	1
717	в других	1	1
718	но из	1	1
719	оно способно	1	1
720	или поздно	1	1
721	со всем	1	1
722	другого в	4	1
723	активно и	1	1
724	и из	1	1
725	обычном смысле	2	1
726	другим и	3	1
727	и сложнее	1	1
728	и нельзя	1	1
729	а именно	1	1
730	к которому	1	1
731	уходит в	1	1
732	и между	1	1
733	еще и	1	1
734	на которые	1	1
735	в середине	1	1
736	себя и	8	1
737	слово но	1	1
738	больше и	1	1
739	говорит о	2	1
740	превращается в	1	1
741	в стиле	4	1
742	ничего что	2	1
743	этого не	3	1
744	а наоборот	1	1
745	мы так	1	1
746	другой стороны	3	1
747	дело в	1	1
748	произведение в	1	1
749	него не	1	1
750	они лишь	2	1
751	или с	1	1
752	эта особенность	2	1
753	отражает не	1	1
754	если не	1	1
755	себя на	1	1
756	чужих устах	2	1
757	к лицу	1	1
758	на фоне	1	1
759	но оно	1	1
760	нет ничего	1	1
761	на который	1	1
762	внутреннего и	2	1
763	него в	1	1
764	ни на	2	1
765	к себе	18	1
766	взаимоотношения говорящих	1	1
767	со словом	3	1
768	к самому	5	1
769	он говорит	1	1
770	если оно	1	1
771	лицом к	1	1
772	может овладеть	2	1
773	не сказать	1	1
774	слова он	1	1
775	мы сразу	1	1
776	что же	7	1
777	и всей	1	1
778	друг с	4	1
779	строится как	2	1
780	слова все	1	1
781	и было	1	1
782	другого человека	3	1
783	и войдет	1	1
784	твердого и	1	1
785	этом случае	1	1
786	несколько слов	1	1
787	и другим	1	1
788	в целом	3	1
789	на которой	2	1
790	но это	6	1
791	его же	2	1
792	это последнее	1	1
793	и внешнего	2	1
794	власти чужого	1	1
795	конечно эта	1	1
796	что ж	1	1
797	хотя и	2	1
798	пр в	1	1
799	у достоевского	12	1
800	из своего	4	1
801	и ни	2	1
802	может наоборот	1	1
803	мы как	1	1
804	мы должны	3	1
805	ибо в	3	1
806	на нем	1	1
807	потому что	8	1
808	его идеологическим	1	1
809	укладывается в	1	1
810	осложняется не	1	1
811	друга но	1	1
812	героя и	10	1
813	слово слово	2	1
814	него нет	2	1
815	является и	1	1
816	в последнем	2	1
817	в кругу	1	1
818	это и	3	1
819	из этого	2	1
820	но вот	1	1
821	в заключение	1	1
822	то ведь	1	1
823	кричит ему	1	1
824	речи как	1	1
825	в речь	3	1
826	и другие	1	1
827	каждое слово	3	1
828	чужим словом	1	1
