N	2gram	Tiupa_Lite_1	Myshleni
279	если мы	1	2
280	в слове	2	2
281	в частности	15	2
282	как это	8	2
283	его на	1	2
284	в данном	5	2
285	целом ряде	1	2
286	всего в	3	2
287	тенденцию к	1	2
288	в словах	1	2
289	в состоянии	1	2
290	этого рода	2	2
291	которая в	2	2
292	как явление	1	2
293	а в	3	2
294	между ними	1	2
295	с ней	1	2
296	жизни и	3	2
297	можно назвать	1	2
298	ту же	2	1
299	и развитие	1	1
300	одним из	5	1
301	например в	3	1
302	его книге	1	1
303	на самом	1	1
304	свидетельствует об	1	1
305	по которым	1	1
306	уже обобщает	1	1
307	этому пути	1	1
308	распространяет и	1	1
309	центр внимания	1	1
310	каком отношении	1	1
311	оторванности от	1	1
312	от своего	2	1
313	основные моменты	1	1
314	нам чрезвычайно	1	1
315	и новые	1	1
316	в наиболее	1	1
317	а для	2	1
318	жизни как	1	1
319	но даже	1	1
320	то это	2	1
321	в виду	3	1
322	к общему	2	1
323	разумеется не	1	1
324	столько же	1	1
325	в отличие	5	1
326	еще не	4	1
327	освобождения от	2	1
328	и мн	1	1
329	быть в	1	1
330	и нигде	1	1
331	нам представляется	1	1
332	в различных	1	1
333	только после	1	1
334	во внешнем	1	1
335	могло быть	2	1
336	то он	2	1
337	с самой	1	1
338	оно в	1	1
339	в сторону	1	1
340	конечном счете	4	1
341	очевидно что	1	1
342	отличие от	5	1
343	и будет	1	1
344	не просто	1	1
345	вмешивается в	1	1
346	один и	1	1
347	которые могли	1	1
348	оказывается не	2	1
349	это ни	1	1
350	как к	1	1
351	просто как	1	1
352	и слова	1	1
353	словесном материале	1	1
354	ума в	1	1
355	в действительности	1	1
356	к построению	1	1
357	на какой	1	1
358	или иную	2	1
359	то в	1	1
360	себе как	1	1
361	та же	2	1
362	с какой	1	1
363	себя к	1	1
364	воспитания и	1	1
365	что же	1	1
366	не оставляет	2	1
367	но без	2	1
368	однако как	1	1
369	что к	1	1
370	с их	3	1
371	обнаруживает в	1	1
372	жизнь сознания	2	1
373	его если	1	1
374	с чем	2	1
375	в нем	2	1
376	от которого	1	1
377	потребности в	1	1
378	перестает быть	4	1
379	которой не	1	1
380	мыслит и	1	1
381	в принципе	3	1
382	к одному	1	1
383	этой книге	2	1
384	силу своей	3	1
385	удивительно поэтому	1	1
386	в плане	1	1
387	какой бы	1	1
388	постольку поскольку	1	1
389	для всей	2	1
390	ходе исследования	1	1
391	самим собой	2	1
392	элементы не	1	1
393	в жизни	6	1
394	из первых	1	1
395	кризис в	1	1
396	только лишь	1	1
397	глазами и	1	1
398	уже у	1	1
399	как сказано	2	1
400	ведет к	4	1
401	в чистом	1	1
402	мир в	4	1
403	чья деятельность	1	1
404	автора и	1	1
405	в эту	1	1
406	во время	1	1
407	этой связи	1	1
408	значительную роль	1	1
409	в следующем	1	1
410	когда ребенок	1	1
411	положение в	1	1
412	что я	2	1
413	для изучения	1	1
414	он лишается	1	1
415	тем не	2	1
416	состоит в	11	1
417	по крайней	1	1
418	этом либо	1	1
419	как проблема	1	1
420	она по	1	1
421	раз и	2	1
422	чистом виде	1	1
423	не менее	7	1
424	вплоть до	2	1
425	как о	1	1
426	на котором	1	1
427	только из	1	1
428	к новым	1	1
429	его внутренняя	1	1
430	и сама	1	1
431	есть путь	1	1
432	во всякой	1	1
433	и всегда	1	1
434	более что	1	1
435	и является	2	1
436	в сознании	2	1
437	как будто	2	1
438	явлениями в	1	1
439	может показаться	1	1
440	вот в	1	1
441	конечный результат	1	1
442	ли не	3	1
443	отличается от	1	1
444	столько в	1	1
445	что при	1	1
446	в работах	1	1
447	в деятельности	1	1
448	так например	1	1
449	следует отнести	1	1
450	с ее	1	1
451	на основе	1	1
452	для читателя	2	1
453	и логически	1	1
454	и говорит	1	1
455	только то	2	1
456	во главе	1	1
457	никак не	1	1
458	вопрос что	1	1
459	ее природы	1	1
460	в дальнейшем	1	1
461	и взаимодействие	1	1
462	как с	1	1
463	не мог	3	1
464	о явлениях	1	1
465	с самим	1	1
466	в борьбе	1	1
467	еще в	4	1
468	во второй	1	1
469	что от	1	1
470	мн др	1	1
471	и здесь	1	1
472	последовательно и	1	1
473	направленной на	2	1
474	его психики	1	1
475	а также	5	1
476	в конечном	5	1
477	которых в	1	1
478	образом если	1	1
479	на одном	1	1
480	что и	1	1
481	это не	4	1
482	этот последний	1	1
483	действительности не	1	1
484	как например	1	1
485	да в	1	1
486	это во-первых	1	1
487	что даже	1	1
488	в ситуации	1	1
489	младенческого возраста	1	1
490	также и	3	1
491	впрочем и	1	1
492	времени дело	1	1
493	по этому	2	1
494	образов в	1	1
495	сколько в	1	1
496	в возрасте	1	1
497	со своим	1	1
498	оказывается в	1	1
499	не можем	1	1
500	одной из	1	1
501	и у	1	1
502	значения слов	1	1
503	всем его	1	1
504	в значении	1	1
505	постановку проблемы	1	1
506	сознания так	1	1
507	целого ряда	1	1
508	от других	1	1
509	а то	1	1
510	по выражению	2	1
511	из них	4	1
512	но для	1	1
513	мы знаем	1	1
514	этом в	3	1
515	себе в	2	1
516	постановка проблемы	1	1
517	слова в	1	1
518	представлений о	1	1
519	противоположный ему	1	1
520	может служить	1	1
521	у него	3	1
522	он один	2	1
523	как прямой	1	1
524	нужно было	1	1
525	со стороны	4	1
526	или иной	2	1
527	если говорить	1	1
528	соответствии с	1	1
529	нельзя сказать	1	1
530	и др	3	1
531	не удивительно	1	1
532	что не	2	1
533	в соответствии	1	1
534	не на	2	1
535	не было	3	1
536	до конца	1	1
537	более того	1	1
538	сознания от	3	1
539	однако и	1	1
540	сам себе	1	1
541	отнюдь не	2	1
542	только от	1	1
543	или с	1	1
544	и ему	1	1
545	деятельность это	1	1
546	нашей мысли	1	1
547	для них	2	1
548	нами как	1	1
549	внешнем мире	1	1
550	тому как	2	1
551	к своему	1	1
552	исходные предпосылки	1	1
553	принципиальное значение	1	1
554	к жизни	1	1
555	но сам	1	1
556	такого рода	10	1
557	собой в	1	1
558	и начинает	1	1
559	в ответ	1	1
560	в первой	1	1
561	для понимания	2	1
562	с восприятием	3	1
563	в это	1	1
564	за автором	1	1
565	о его	1	1
566	общественной жизни	1	1
567	поэтому что	1	1
568	между прочим	1	1
569	т.д которая	1	1
570	сознания это	1	1
571	из ряда	1	1
572	историческое состояние	1	1
573	крайней мере	1	1
574	из прошлого	1	1
575	совершается в	1	1
576	или в	1	1
577	это как	2	1
578	в силах	1	1
579	своей собственной	2	1
580	а к	1	1
581	в отдельных	1	1
582	последнего времени	1	1
583	у них	1	1
584	на границах	1	1
585	находит свое	1	1
586	не будучи	1	1
587	от всего	1	1
588	мысль в	2	1
589	этой деятельности	1	1
590	все то	1	1
591	отношении к	1	1
592	только с	1	1
593	только как	1	1
594	изложением фактов	1	1
595	впервые в	1	1
596	совершенно не	1	1
597	о себе	4	1
598	время не	1	1
599	на это	2	1
600	но эти	1	1
601	ранее в	1	1
602	к этой	1	1
603	чрезвычайно трудно	1	1
604	по поводу	2	1
605	все что	1	1
606	этой точки	3	1
607	том числе	1	1
608	гораздо более	1	1
609	которая не	2	1
