N	2gram	Nazirov_Tv_1	StatiiOP
151	в каждом	3	3
152	связанные с	1	3
153	за то	2	3
154	же касается	1	3
155	и с	3	3
156	и тем	2	3
157	даже в	3	3
158	кажется что	1	3
159	ни в	1	3
160	чем в	1	3
161	о которой	1	3
162	что не	2	3
163	тому что	1	3
164	во время	1	3
165	в конце	1	3
166	а на	1	3
167	не по	3	3
168	в основе	2	3
169	стремление к	2	3
170	что оно	1	3
171	об этом	2	3
172	внимание на	1	3
173	между тем	1	3
174	значит что	2	3
175	но с	1	3
176	в двух	2	3
177	в какой	1	3
178	это очень	1	3
179	по мнению	3	3
180	по этому	1	3
181	с одной	1	3
182	в виде	3	3
183	без всякой	1	3
184	а с	1	3
185	что для	2	3
186	говорит о	3	3
187	на этот	1	3
188	той эпохи	1	3
189	да и	1	3
190	материал для	1	3
191	с этой	1	3
192	не существует	3	3
193	отношению к	1	3
194	в таком	1	3
195	в первом	2	2
196	а как	2	2
197	мы имеем	1	2
198	бы что	1	2
199	в сущности	1	2
200	время как	1	2
201	как правило	1	2
202	совсем не	1	2
203	что как	2	2
204	в своем	4	2
205	целый ряд	1	2
206	чуть ли	1	2
207	в себе	2	2
208	но он	2	2
209	и те	1	2
210	но на	1	2
211	при этом	7	2
212	он не	8	2
213	всех этих	1	2
214	свою собственную	1	2
215	чем у	1	2
216	этого вопроса	1	2
217	и более	1	2
218	что все	3	2
219	эта книга	1	2
220	при помощи	2	2
221	его в	1	2
222	это вовсе	1	2
223	первую очередь	1	2
224	должен был	1	2
225	и уже	1	2
226	согласен с	1	2
227	в первую	1	2
228	места в	1	2
229	в биографии	1	2
230	что до	1	2
231	всякий раз	1	2
232	тем самым	7	2
233	что эта	1	2
234	она не	1	2
235	что с	1	2
236	меня не	1	2
237	на него	1	2
238	говорить о	1	2
239	больше чем	2	2
240	тем не	2	2
241	только с	1	2
242	что на	1	2
243	начиная с	1	2
244	есть только	1	2
245	ли не	1	2
246	и это	1	2
247	времени но	1	2
248	говорит об	2	2
249	и сам	1	2
250	в эпоху	1	2
251	для этого	1	2
252	это объясняется	1	2
253	чем пушкин	1	2
254	то есть	12	2
255	может не	2	2
256	и все	6	2
257	отметить что	1	2
258	крайней мере	2	2
259	не надо	1	2
260	следовало бы	2	2
261	к пушкину	1	2
262	к нему	1	2
263	со всеми	3	2
264	этот туман	1	2
265	и у	2	2
266	уже в	3	2
267	свидетельствует о	2	2
268	если в	2	2
269	одно из	1	2
270	могло бы	1	2
271	второй части	2	2
272	у него	7	2
273	в других	1	2
274	даже и	1	2
275	представляет собою	1	2
276	превращается в	1	2
277	п о	1	2
278	одной стороны	1	2
279	это прежде	1	2
280	по крайней	2	2
281	так называемой	1	2
282	его собственной	1	2
283	ни на	3	2
284	нет ни	2	2
285	и их	1	2
286	а если	1	2
287	между прочим	1	2
288	и тогда	1	2
289	ли в	2	2
290	при таком	1	2
291	о котором	2	2
292	и перед	1	2
293	в этих	2	2
294	хотя в	1	2
295	что этот	1	2
296	мнению в	1	2
297	не знает	2	2
298	в своих	5	2
299	справедливо указывает	2	2
300	литературы а	1	1
301	не смеет	1	1
302	этого в	1	1
303	чтобы не	1	1
304	мечты в	2	1
305	должно стать	1	1
306	с требованиями	1	1
307	как считал	1	1
308	как известно	1	1
309	на деле	2	1
310	и есть	1	1
311	кроме всего	1	1
312	чего не	1	1
313	объективного характера	1	1
314	времени между	1	1
315	исходит из	1	1
316	произведений с	1	1
317	от которых	1	1
318	и этот	1	1
319	его не	1	1
320	их и	1	1
321	муку и	1	1
322	но даже	1	1
323	это время	2	1
324	советских ученых	1	1
325	и самого	1	1
326	и на	7	1
327	между собой	1	1
328	время в	3	1
329	бы то	1	1
330	с его	11	1
331	критика о	1	1
332	видит в	1	1
333	нет не	2	1
334	а вместо	1	1
335	но которые	1	1
336	их достоинства	1	1
337	в настоящем	2	1
338	мы снова	1	1
339	было написано	1	1
340	это тот	1	1
341	как говорит	1	1
342	приходит на	1	1
343	написана с	1	1
344	в одной	2	1
345	до его	1	1
346	это был	1	1
347	перед нами	2	1
348	кроме того	1	1
349	на человека	1	1
350	хотя и	3	1
351	что по	1	1
352	это тоже	1	1
353	и к	1	1
354	для ее	1	1
355	или иную	1	1
356	важно для	1	1
357	с просьбой	1	1
358	лежит на	1	1
359	он в	1	1
360	тут и	3	1
361	так в	1	1
362	многое в	1	1
363	но без	2	1
364	в известном	1	1
365	им в	1	1
366	и до	1	1
367	как он	1	1
368	если он	1	1
369	больше всего	1	1
370	не знать	1	1
371	и вот	1	1
372	у читателя	1	1
373	так уж	1	1
374	в плане	1	1
375	все с	1	1
376	том же	1	1
377	с фактами	1	1
378	для всей	1	1
379	писателя действительно	1	1
380	в школе	1	1
381	в таких	1	1
382	а по	2	1
383	на все	1	1
384	это было	1	1
385	на протяжении	3	1
386	в глазах	1	1
387	то все	1	1
388	известно что	2	1
389	более широком	1	1
390	всего прочего	1	1
391	здесь нет	2	1
392	для них	1	1
393	в них	1	1
394	о которых	1	1
395	соответствии с	3	1
396	далеко не	3	1
397	показывает что	1	1
398	с тем	1	1
399	всю жизнь	1	1
400	можно считать	1	1
401	и было	1	1
402	и некоторые	1	1
403	в один	2	1
404	на себя	1	1
405	что такое	1	1
406	интерес и	1	1
407	ли можно	1	1
408	место в	3	1
409	не столько	2	1
410	еще с	1	1
411	от себя	1	1
412	заявил что	1	1
413	что я	3	1
414	центра и	1	1
415	я скажу	1	1
416	и правильное	1	1
417	в прямом	1	1
418	однако в	2	1
419	единственный способ	1	1
420	с величайшим	1	1
421	по себе	1	1
422	определенной исторической	1	1
423	и другое	1	1
424	в русской	5	1
425	считает что	1	1
426	одна из	2	1
427	что их	1	1
428	и притом	2	1
429	к этим	1	1
430	одной только	1	1
431	в процессе	1	1
432	точно передает	1	1
433	и имеет	1	1
434	но только	2	1
435	из других	2	1
436	казалось бы	1	1
437	заботиться о	1	1
438	эта традиция	1	1
439	что называют	1	1
440	того в	1	1
441	и чувства	1	1
442	и делает	1	1
443	не вправе	1	1
444	и далее	2	1
445	и стиля	1	1
446	один раз	1	1
447	xx века	1	1
448	в момент	4	1
449	в духе	2	1
450	не могут	1	1
451	города в	2	1
452	отличается от	1	1
453	к тому	2	1
454	прогулки с	1	1
455	отказаться от	2	1
456	то ни	1	1
457	опираясь на	1	1
458	и о	1	1
459	недостаточно и	1	1
460	в виду	2	1
461	но при	1	1
462	проявляется в	1	1
463	не могу	2	1
464	к нам	1	1
465	с каким	2	1
466	как по	1	1
467	мысль о	2	1
468	ли с	2	1
469	и говорит	1	1
470	только то	1	1
471	с самого	3	1
472	на том	2	1
473	прямом смысле	1	1
474	и когда	2	1
475	времени и	4	1
476	было в	2	1
477	во многом	7	1
478	план а	1	1
479	еще в	2	1
480	можно только	1	1
481	ли и	1	1
482	но у	1	1
483	отнесены к	1	1
484	ряд важных	1	1
485	против этого	1	1
486	значение при	1	1
487	вот это	1	1
488	автора к	1	1
489	о нем	1	1
490	дым и	1	1
491	не существовало	1	1
492	и возможно	1	1
493	и та	2	1
494	настоящее время	2	1
495	в глаза	2	1
496	утверждает что	1	1
497	скажу что	1	1
498	и просто	1	1
499	с того	1	1
500	что его	2	1
501	можно сказать	2	1
502	все его	1	1
503	которыми как	1	1
504	там же	3	1
505	времени в	13	1
506	литературе о	1	1
507	и всю	1	1
508	нуждается в	1	1
509	иными словами	2	1
510	во всей	2	1
511	что бы	1	1
512	каких бы	2	1
513	дела в	1	1
514	в современной	1	1
515	этих строк	1	1
516	но тот	1	1
517	чем он	1	1
518	тот же	2	1
519	они любят	1	1
520	положение в	1	1
521	до уровня	1	1
522	наше время	2	1
523	который в	3	1
524	свою эпоху	1	1
525	времени как	3	1
526	и из	1	1
527	себя в	1	1
528	насчет того	1	1
529	он считал	1	1
530	не имеют	4	1
531	уже не	3	1
532	если мы	1	1
533	которых можно	1	1
534	слова не	1	1
535	же у	1	1
536	и обратно	1	1
537	и других	3	1
538	всегда было	1	1
539	то у	1	1
540	его и	1	1
541	например к	1	1
542	ту или	1	1
543	был бы	2	1
544	не так	3	1
545	как справедливо	1	1
546	ведь это	1	1
547	под сомнение	2	1
548	существуют в	1	1
549	в одном	1	1
550	сами по	1	1
551	к ним	1	1
552	естественно что	1	1
553	повод для	1	1
554	на некоторые	1	1
555	само собой	1	1
556	никого не	1	1
557	и стремление	1	1
558	но вполне	2	1
559	уважение к	1	1
560	с другим	1	1
561	и против	2	1
562	совершенно точно	1	1
563	с той	1	1
564	в ряде	1	1
565	мира это	1	1
566	этом у	1	1
567	тут-то и	1	1
568	объясняется тем	1	1
569	в соответствии	3	1
570	мировой литературы	1	1
571	до конца	2	1
572	не верит	1	1
573	не на	1	1
574	не означает	2	1
575	в руках	1	1
576	о чем	1	1
577	него не	1	1
578	в одно	2	1
579	для этой	2	1
580	но что	1	1
581	именно поэтому	1	1
582	по мысли	1	1
583	этап в	1	1
584	вместе с	2	1
585	на чем	1	1
586	и xix	1	1
587	но кто	1	1
588	некоторые из	2	1
589	сразу во	1	1
590	xix века	6	1
591	стоило бы	1	1
592	не дают	1	1
593	с некоторыми	1	1
594	талантов а	1	1
595	и всей	1	1
596	не заметил	1	1
597	сам не	1	1
598	критики и	1	1
599	и смерти	1	1
600	него в	1	1
601	всех его	1	1
602	времени вполне	1	1
603	как частного	1	1
604	это выражение	1	1
605	к вопросу	1	1
606	в наше	2	1
607	относиться к	1	1
608	великий писатель	1	1
609	бы говорить	1	1
610	и от	4	1
611	причем в	2	1
612	основе этой	1	1
613	сколько бы	1	1
614	или в	2	1
615	которая в	1	1
616	в настоящее	1	1
617	обращается к	1	1
618	виде в	1	1
619	конце концов	1	1
620	я в	1	1
621	сверх того	1	1
622	отношении к	1	1
623	в стихах	2	1
624	всеми его	1	1
625	в целях	1	1
626	одной из	4	1
627	но эта	1	1
628	от всех	1	1
629	их с	1	1
630	к его	1	1
631	его произведений	2	1
632	оно не	1	1
633	время не	2	1
634	большей частью	1	1
635	просто не	3	1
636	но эти	1	1
637	а может	1	1
638	и другие	3	1
639	он лишь	1	1
640	к этому	2	1
641	точно так	2	1
