N	2gram	Medvedev_F_1	Komedia
102	в обоих	1	3
103	не имеет	1	3
104	в самой	2	3
105	же время	8	3
106	связи с	3	3
107	что на	1	3
108	в образе	1	3
109	к нему	1	3
110	тех пор	1	3
111	себя в	1	3
112	для всех	1	3
113	и типов	2	3
114	мы знаем	1	3
115	и их	10	3
116	никто не	1	3
117	представить себе	1	3
118	друг друга	4	3
119	даже не	1	3
120	или иначе	2	3
121	здесь в	2	3
122	не было	3	3
123	так называемой	1	3
124	в связи	4	3
125	и особенно	2	3
126	из которых	1	3
127	отношению к	4	3
128	с этой	4	3
129	все это	9	3
130	или в	1	3
131	для нас	1	3
132	а в	6	3
133	до тех	1	3
134	в своей	11	3
135	ко времени	2	3
136	жизни и	7	3
137	по поводу	1	3
138	том числе	1	3
139	не может	16	3
140	также что	1	2
141	и т	12	2
142	и есть	1	2
143	в первом	1	2
144	из его	1	2
145	мы не	3	2
146	из самых	1	2
147	говорить о	1	2
148	х годов	1	2
149	меньше чем	1	2
150	бы то	3	2
151	в ее	8	2
152	чем это	1	2
153	и другие	1	2
154	если в	1	2
155	отличие от	1	2
156	отнюдь не	6	2
157	идет о	2	2
158	и вовсе	1	2
159	целый ряд	3	2
160	самом начале	1	2
161	в действительности	2	2
162	от этого	2	2
163	бы и	1	2
164	в нашем	2	2
165	роль в	1	2
166	и если	2	2
167	не следует	1	2
168	он не	3	2
169	в силу	1	2
170	на этом	1	2
171	то ни	3	2
172	связанных с	1	2
173	второй половины	1	2
174	это не	2	2
175	этом смысле	1	2
176	в это	1	2
177	и такая	1	2
178	всяком случае	4	2
179	бы к	1	2
180	в отличие	1	2
181	не в	8	2
182	вовсе не	10	2
183	одна из	2	2
184	в одном	2	2
185	место во	1	2
186	не является	1	2
187	в духе	1	2
188	всего в	3	2
189	и это	2	2
190	говоря уже	1	2
191	с самого	1	2
192	так в	1	2
193	и что	2	2
194	в мире	4	2
195	в состав	1	2
196	или на	2	2
197	и во	1	2
198	и все	6	2
199	достаточно назвать	1	2
200	в другой	2	2
201	вслед за	1	2
202	наконец в	3	2
203	представления о	1	2
204	все время	2	2
205	в лице	2	2
206	с которыми	1	2
207	и ее	10	2
208	с одной	4	2
209	т п	4	2
210	не для	3	2
211	у нее	1	2
212	отношение к	3	2
213	от того	2	2
214	нет и	2	2
215	со стороны	5	2
216	и к	4	2
217	до сих	6	2
218	с другой	5	2
219	и тех	1	2
220	этого времени	1	2
221	одной стороны	4	2
222	а на	1	2
223	возвращаясь к	1	2
224	для этой	2	2
225	уже о	1	2
226	чем на	1	2
227	по своему	1	2
228	в той	1	2
229	одновременно с	2	2
230	как бы	6	2
231	реакции на	1	2
232	пути к	1	2
233	сих пор	6	2
234	каждой из	3	2
235	бы в	3	2
236	еще более	1	2
237	хотя бы	5	2
238	ни было	2	2
239	от ее	1	2
240	не говоря	1	2
241	от всех	3	2
242	к его	1	2
243	из этого	1	2
244	к физическому	1	2
245	во всяком	4	2
246	программы и	1	1
247	его действительном	1	1
248	отношения к	6	1
249	и отчасти	3	1
250	самом деле	6	1
251	разрабатывалась в	1	1
252	сил и	1	1
253	или к	1	1
254	общественном сознании	1	1
255	и чрезвычайно	1	1
256	внутренний мир	1	1
257	и этот	1	1
258	все трудности	1	1
259	в и	1	1
260	сравнению с	1	1
261	та же	1	1
262	всех без	1	1
263	бы более	1	1
264	а для	1	1
265	вместо того	1	1
266	в самих	1	1
267	они были	2	1
268	ему в	1	1
269	же что	1	1
270	в каждой	1	1
271	между собой	1	1
272	все эти	6	1
273	не был	1	1
274	время в	3	1
275	в различных	2	1
276	в чем	1	1
277	не имеющий	1	1
278	в создании	2	1
279	во внешнем	2	1
280	значение и	3	1
281	конкретным материалом	1	1
282	в общем	3	1
283	друг от	2	1
284	чем же	2	1
285	если она	1	1
286	опирается на	1	1
287	общего с	1	1
288	в художественном	3	1
289	как к	3	1
290	однако не	2	1
291	более или	6	1
292	этой цели	1	1
293	жизни в	2	1
294	не приходится	2	1
295	нее так	1	1
296	проблем в	1	1
297	если мы	2	1
298	человек стремится	1	1
299	остановиться на	2	1
300	в себе	3	1
301	не приводит	3	1
302	не могла	2	1
303	чтобы установить	1	1
304	на его	2	1
305	переживаний в	1	1
306	мы их	1	1
307	ей в	1	1
308	главным образом	4	1
309	сказать в	1	1
310	время и	1	1
311	и легко	1	1
312	сами эти	1	1
313	пределах одного	1	1
314	концы с	1	1
315	ее своей	1	1
316	и более	2	1
317	свою силу	1	1
318	при ознакомлении	1	1
319	его от	1	1
320	в понятие	1	1
321	от нее	2	1
322	однако едва	1	1
323	в другом	1	1
324	его не	2	1
325	бы быть	2	1
326	на все	3	1
327	входит в	6	1
328	не умеет	1	1
329	не одна	1	1
330	действительности в	2	1
331	в постановке	1	1
332	всю свою	2	1
333	ознакомлении с	1	1
334	по истории	2	1
335	по себе	5	1
336	в жизни	3	1
337	но уже	1	1
338	героя или	1	1
339	ни одной	1	1
340	в реальном	1	1
341	их взаимоотношения	1	1
342	без ограничения	1	1
343	и уже	1	1
344	он и	1	1
345	мы видели	2	1
346	с такой	1	1
347	действительно не	1	1
348	какую бы	2	1
349	элемента в	1	1
350	как таковой	6	1
351	и тогда	1	1
352	не мог	1	1
353	со всей	3	1
354	или менее	6	1
355	в эту	2	1
356	которую он	1	1
357	мы попытаемся	1	1
358	во второй	1	1
359	таким же	2	1
360	нас не	2	1
361	и без	1	1
362	почти ни	1	1
363	из которой	1	1
364	не столько	1	1
365	оно занимает	1	1
366	с концами	1	1
367	и действиях	1	1
368	от его	1	1
369	значение для	2	1
370	времени не	1	1
371	нам в	1	1
372	всегда является	1	1
373	тем не	1	1
374	как от	1	1
375	вещей и	3	1
376	для нее	1	1
377	почве и	1	1
378	и очень	1	1
379	с точки	13	1
380	случае в	1	1
381	тем самым	3	1
382	для каждого	1	1
383	правда в	1	1
384	здесь на	1	1
385	весь этот	1	1
386	как о	4	1
387	в основе	3	1
388	отношениях к	1	1
389	та или	1	1
390	никогда не	4	1
391	времени появления	1	1
392	самой жизни	1	1
393	ничего не	2	1
394	его материального	1	1
395	и является	2	1
396	углом зрения	1	1
397	сводится к	3	1
398	этим же	1	1
399	иногда не	1	1
400	эти три	1	1
401	эдипа или	1	1
402	этот образ	2	1
403	в области	3	1
404	отдельных его	1	1
405	этом еще	1	1
406	на большое	1	1
407	дал ей	1	1
408	и всех	1	1
409	отличается от	3	1
410	числе и	1	1
411	стремлением к	2	1
412	его с	2	1
413	как для	1	1
414	они и	1	1
415	уже известной	1	1
416	из себя	1	1
417	должен быть	5	1
418	то она	1	1
419	от друга	2	1
420	происходит и	2	1
421	ни одно	1	1
422	на основе	6	1
423	только при	1	1
424	типов и	1	1
425	или для	2	1
426	в пределах	6	1
427	приводит к	2	1
428	произведения и	8	1
429	если они	1	1
430	в годы	1	1
431	в нескольких	1	1
432	не отражает	1	1
433	было в	1	1
434	в контексте	1	1
435	каждого из	2	1
436	в последующих	1	1
437	здесь нет	1	1
438	мог бы	1	1
439	остается только	1	1
440	по сравнению	1	1
441	жизнь и	3	1
442	не будучи	1	1
443	с ним	2	1
444	в содержании	7	1
445	не меньше	1	1
446	можно найти	1	1
447	а также	1	1
448	кого не	2	1
449	быть более	1	1
450	являясь и	1	1
451	и лекции	1	1
452	как ее	2	1
453	его жизни	1	1
454	одного из	1	1
455	материал для	1	1
456	от них	1	1
457	его изображения	1	1
458	каждого его	1	1
459	во всей	2	1
460	что же	1	1
461	и ни	1	1
462	заведомо не	1	1
463	в литературе	5	1
464	без нее	1	1
465	к которому	2	1
466	по своей	1	1
467	этого ряда	1	1
468	этическую оценку	1	1
469	наиболее ярко	1	1
470	мы видим	1	1
471	речи о	1	1
472	очень много	1	1
473	по мнению	1	1
474	на западе	4	1
475	тот или	2	1
476	конечно не	4	1
477	в большинстве	3	1
478	только на	5	1
479	ни одного	2	1
480	и художественные	1	1
481	в сознании	1	1
482	от других	1	1
483	большинстве случаев	2	1
484	с единством	1	1
485	мир в	1	1
486	не так	2	1
487	для него	3	1
488	могло бы	2	1
489	нас только	1	1
490	как их	2	1
491	не о	3	1
492	как его	1	1
493	иначе не	1	1
494	как раз	2	1
495	связи в	1	1
496	общения и	2	1
497	соединении с	2	1
498	независимо друг	1	1
499	и даже	3	1
500	или иной	1	1
501	их разрешения	1	1
502	и из	1	1
503	в общественном	1	1
504	на ее	1	1
505	не один	1	1
506	и создает	1	1
507	основанный на	1	1
508	а с	1	1
509	различных сочетаниях	1	1
510	относящихся к	1	1
511	внешние факторы	1	1
512	что не	1	1
513	очень трудно	1	1
514	такую же	1	1
515	у нас	5	1
516	этого не	1	1
517	она является	2	1
518	до конца	7	1
519	и самый	2	1
520	не на	2	1
521	а не	10	1
522	однако и	1	1
523	изображения в	1	1
524	другой стороны	1	1
525	одну из	1	1
526	там где	1	1
527	самого начала	1	1
528	этом своего	1	1
529	оснований для	1	1
530	несмотря на	1	1
531	всего этого	2	1
532	с помощью	3	1
533	свою очередь	6	1
534	него на	1	1
535	приводит в	1	1
536	к своему	1	1
537	почти всех	1	1
538	до настоящего	2	1
539	целом ряде	2	1
540	видя в	1	1
541	однако эти	1	1
542	именно в	8	1
543	образом на	2	1
544	по существу	2	1
545	в современной	1	1
546	и этическими	1	1
547	но даже	1	1
548	о мире	2	1
549	в более	1	1
550	это уже	1	1
551	было ясно	1	1
552	при таком	4	1
553	только теперь	1	1
554	в результате	2	1
555	когда он	3	1
556	или другой	1	1
557	не с	2	1
558	ее и	1	1
559	тем более	1	1
560	не должен	1	1
561	и как	3	1
562	творчестве не	1	1
563	том чтобы	2	1
564	оно справедливо	1	1
565	обстоит дело	1	1
566	в искусстве	5	1
567	все более	2	1
568	встречается в	1	1
569	за этим	1	1
570	в системе	2	1
571	а н	3	1
572	на фоне	3	1
573	между ними	3	1
574	не знает	1	1
575	сказать что	1	1
576	только как	2	1
577	была бы	2	1
578	в свою	8	1
579	о себе	1	1
580	в последнем	1	1
581	или иного	3	1
582	т е	34	1
583	труда в	1	1
584	по праву	1	1
585	того или	2	1
586	и эта	1	1
587	думать что	3	1
588	так же	4	1
589	как на	4	1
590	событий в	1	1
