N	2gram	Vinokur_St_1	FransuaR
137	то время	2	2
138	в виду	1	2
139	в числе	2	2
140	он был	3	2
141	на них	1	2
142	с одной	3	2
143	но не	3	2
144	если в	2	2
145	что они	7	2
146	в одной	1	2
147	как в	13	2
148	это был	1	2
149	кроме того	1	2
150	хотя и	1	2
151	этому не	1	2
152	и к	1	2
153	и этим	1	2
154	бы не	2	2
155	раз в	2	2
156	как он	1	2
157	что каждая	1	2
158	время и	1	2
159	в основу	4	2
160	может быть	15	2
161	и дает	1	2
162	распространены в	1	2
163	по всему	1	2
164	ни в	3	2
165	соответствии с	1	2
166	мировой литературы	1	2
167	правильного понимания	1	2
168	в один	1	2
169	в этих	2	2
170	бы на	1	2
171	и при	1	2
172	в котором	5	2
173	с точки	8	2
174	место в	1	2
175	его современников	1	2
176	не столько	1	2
177	что я	1	2
178	их в	2	2
179	том же	1	2
180	его эпохи	6	2
181	на котором	1	2
182	дело в	6	2
183	но только	1	2
184	никогда не	5	2
185	уже и	1	2
186	как будто	4	2
187	но там	1	2
188	числе и	2	2
189	с полной	1	2
190	к тому	1	2
191	о том	17	2
192	и это	2	2
193	им в	1	2
194	на нем	1	2
195	или в	1	2
196	времени и	1	2
197	было в	1	2
198	во второй	9	2
199	поэтому в	3	2
200	а также	2	2
201	все в	2	2
202	в другой	1	2
203	также в	2	2
204	сверх того	1	2
205	одной из	1	2
206	себя в	1	2
207	есть в	2	2
208	уже не	1	2
209	и у	2	2
210	уже в	2	2
211	его и	1	2
212	ни с	3	2
213	в новом	4	2
214	для правильного	1	2
215	как раз	4	2
216	в других	2	2
217	даже и	2	2
218	со стороны	6	2
219	именно в	6	2
220	к которому	4	2
221	в ряде	1	2
222	нужно сказать	5	2
223	одной стороны	2	2
224	они не	1	2
225	не на	1	2
226	в слове	5	2
227	стороны в	2	2
228	уже давно	1	2
229	где эта	1	2
230	подобного рода	1	2
231	о чем	1	2
232	в той	6	2
233	да и	3	2
234	ссылается на	1	2
235	между прочим	2	2
236	и для	3	2
237	которых он	1	2
238	этого рода	1	2
239	узком смысле	1	2
240	в основе	3	2
241	а как	2	2
242	от всех	1	2
243	их с	1	2
244	не может	8	2
245	из этого	1	2
246	но эти	1	2
247	как на	1	2
248	только в	10	2
249	и другие	1	2
250	в своих	2	2
251	традиции но	1	2
252	это в	4	2
253	к этому	1	2
254	отношения к	2	1
255	он о	1	1
256	же как	3	1
257	жил в	2	1
258	и будущих	1	1
259	а сверх	1	1
260	вряд ли	5	1
261	дает право	1	1
262	не хочет	2	1
263	из его	1	1
264	что эти	1	1
265	в какой-то	1	1
266	должна быть	3	1
267	видеть в	1	1
268	в самом	7	1
269	и этот	1	1
270	же образ	1	1
271	не приходится	1	1
272	на такие	1	1
273	не была	2	1
274	в каждый	1	1
275	время как	2	1
276	первой книге	1	1
277	эпохи в	3	1
278	и такой	1	1
279	но даже	1	1
280	мере касается	1	1
281	с нашими	1	1
282	широкого и	1	1
283	в сцене	1	1
284	г к	1	1
285	это время	1	1
286	литературы и	2	1
287	всегда можно	1	1
288	типичную для	1	1
289	бы мы	2	1
290	истории а	1	1
291	жаловался что	1	1
292	его современники	1	1
293	самом деле	11	1
294	не все	3	1
295	отношение к	2	1
296	в наиболее	1	1
297	нет и	1	1
298	за пределы	2	1
299	значение для	1	1
300	к сожалению	3	1
301	приходит на	1	1
302	с этим	3	1
303	чем мы	1	1
304	до его	1	1
305	стороны и	1	1
306	относится прежде	1	1
307	на анализе	1	1
308	целый ряд	2	1
309	что по	1	1
310	эти общие	1	1
311	бы и	4	1
312	в целом	5	1
313	понимания всего	1	1
314	за это	1	1
315	он в	1	1
316	простое и	1	1
317	что так	3	1
318	право на	1	1
319	думать что	2	1
320	с их	1	1
321	ни одного	2	1
322	xviii и	1	1
323	на то	4	1
324	так с	1	1
325	в наших	2	1
326	не значит	3	1
327	довольно часто	1	1
328	и философской	1	1
329	так уж	1	1
330	но дело	1	1
331	что она	4	1
332	за то	3	1
333	вместе взятые	1	1
334	об этом	3	1
335	г в	5	1
336	входит в	1	1
337	это было	1	1
338	на протяжении	1	1
339	но вовсе	1	1
340	то все	1	1
341	даже в	3	1
342	в хронологическом	1	1
343	эту тему	4	1
344	и очень	4	1
345	в данном	14	1
346	на этот	3	1
347	мы не	2	1
348	ему по	1	1
349	о которой	3	1
350	и тогда	2	1
351	г эти	1	1
352	царя в	1	1
353	что такое	1	1
354	нас не	1	1
355	и без	3	1
356	ведь если	2	1
357	в отношении	9	1
358	всякий раз	2	1
359	которые в	2	1
360	времени не	4	1
361	в россии	4	1
362	что было	1	1
363	пока в	1	1
364	пор и	1	1
365	случае в	4	1
366	можно ли	4	1
367	вплоть до	5	1
368	мы пока	1	1
369	что эта	2	1
370	в обоих	1	1
371	дело не	4	1
372	правда в	1	1
373	и старая	1	1
374	не имел	1	1
375	на него	2	1
376	не по	3	1
377	говорить о	2	1
378	тогда и	1	1
379	чем не	1	1
380	казалось бы	1	1
381	самый язык	1	1
382	на язык	1	1
383	ничего не	2	1
384	эта традиция	1	1
385	даже прямо	1	1
386	ему и	1	1
387	исключительно для	1	1
388	потому что	6	1
389	вложено в	1	1
390	этом отношении	7	1
391	и делает	1	1
392	что на	2	1
393	и xix	1	1
394	от того	1	1
395	у нас	11	1
396	мы встречаем	1	1
397	в духе	1	1
398	что все	2	1
399	но все	4	1
400	к данной	1	1
401	значение как	1	1
402	подчеркнуть что	2	1
403	так например	7	1
404	правда не	1	1
405	времени но	2	1
406	данном случае	6	1
407	и от	1	1
408	как по	1	1
409	почему и	1	1
410	так в	1	1
411	распространено в	1	1
412	своей речи	1	1
413	на том	1	1
414	он так	1	1
415	можно было	13	1
416	еще в	1	1
417	она была	1	1
418	возможно что	3	1
419	скажу что	1	1
420	если бы	9	1
421	о котором	2	1
422	в тех	3	1
423	только и	1	1
424	что сей	1	1
425	смысл то	1	1
426	быть ни	1	1
427	не существовало	1	1
428	в отдельных	1	1
429	но к	1	1
430	именно там	1	1
431	и та	1	1
432	и что	4	1
433	притом в	1	1
434	с того	1	1
435	можно сказать	1	1
436	все его	1	1
437	это была	1	1
438	и во	2	1
439	с нашей	2	1
440	двух сторон	1	1
441	и всю	1	1
442	которые если	1	1
443	написал на	1	1
444	которые мы	1	1
445	при дворе	1	1
446	и всякая	1	1
447	что и	6	1
448	в форме	1	1
449	не надо	2	1
450	вполне и	1	1
451	еще более	4	1
452	них в	1	1
453	вообще в	1	1
454	в современной	1	1
455	по собственному	1	1
456	быть и	2	1
457	но с	3	1
458	собой разумеется	1	1
459	не как	1	1
460	которым мы	1	1
461	дело с	2	1
462	детали в	1	1
463	в вопросе	1	1
464	будто бы	3	1
465	или же	2	1
466	тех местах	1	1
467	по этому	3	1
468	времени как	1	1
469	именно на	1	1
470	со всеми	2	1
471	как нечто	1	1
472	не бьют	1	1
473	др но	1	1
474	в виде	3	1
475	же у	1	1
476	каким образом	1	1
477	г и	2	1
478	при помощи	2	1
479	этот раз	2	1
480	был бы	1	1
481	для него	6	1
482	в изобилии	1	1
483	обвинений против	1	1
484	как их	1	1
485	мы находим	4	1
486	в одном	1	1
487	с этими	1	1
488	второй части	2	1
489	в соответствии	1	1
490	каждый из	1	1
491	времени то	1	1
492	характерны для	1	1
493	указание на	1	1
494	само собой	1	1
495	в очень	3	1
496	и вы	1	1
497	в это	1	1
498	без того	1	1
499	без всякой	3	1
500	уважение к	1	1
501	до сих	7	1
502	что тот	1	1
503	чем он	1	1
504	текст в	1	1
505	а с	3	1
506	чтобы я	1	1
507	мира это	1	1
508	говорит о	3	1
509	в некоторых	1	1
510	вопросе о	1	1
511	что мы	5	1
512	отступления от	1	1
513	ближе к	1	1
514	за каждым	1	1
515	и вовсе	1	1
516	в руках	1	1
517	и вообще	3	1
518	к его	1	1
519	и потому	2	1
520	на кол	1	1
521	находим и	2	1
522	он приводит	1	1
523	с некоторыми	1	1
524	смысле этого	2	1
525	и там	1	1
526	и всей	1	1
527	в первой	12	1
528	культуры в	3	1
529	этого слова	2	1
530	с этой	3	1
531	сих пор	7	1
532	тогда очень	1	1
533	это выражение	1	1
534	этом и	1	1
535	истории но	1	1
536	такие которые	1	1
537	которая в	1	1
538	тот кто	1	1
539	для нас	7	1
540	один только	1	1
541	в третьем	1	1
542	не должен	1	1
543	в свете	1	1
544	они даже	1	1
545	том случае	1	1
546	я же	1	1
547	них и	1	1
548	ли говорить	1	1
549	и начинается	1	1
550	состоит из	1	1
551	со всей	1	1
552	включает в	1	1
553	что в	30	1
554	в таком	3	1
