N	2gram	Losev_Prob_3	Problemy
510	мы говорили	2	1
511	можно осуществить	1	1
512	от его	2	1
513	точку зрения	1	1
514	его уже	1	1
515	при условии	2	1
516	тип может	1	1
517	по крайней	5	1
518	и эти	1	1
519	бы о	2	1
520	без всяких	1	1
521	том и	1	1
522	вещей и	1	1
523	общего не	1	1
524	человека но	3	1
525	рассчитанным на	2	1
526	спор двух	1	1
527	дня и	1	1
528	но они	1	1
529	или что	1	1
530	в таких	3	1
531	что с	1	1
532	есть прежде	1	1
533	здесь ничего	1	1
534	есть а	2	1
535	мысли в	1	1
536	друг друга	2	1
537	тогда когда	1	1
538	что их	2	1
539	в идее	1	1
540	в основе	2	1
541	героев и	1	1
542	и имеет	1	1
543	само по	3	1
544	о них	1	1
545	иметь в	1	1
546	во всякой	1	1
547	того чтобы	1	1
548	только не	1	1
549	не имеет	9	1
550	только и	8	1
551	не исчерпывается	1	1
552	при наличии	1	1
553	находятся в	3	1
554	а во	1	1
555	тип но	1	1
556	и отражает	1	1
557	и после	2	1
558	степени с	2	1
559	связи с	8	1
560	до того	1	1
561	только с	4	1
562	для непосредственного	1	1
563	такие же	1	1
564	свое собственное	2	1
565	типа но	1	1
566	же самое	9	1
567	для его	3	1
568	подходом к	1	1
569	его значение	1	1
570	это а	1	1
571	здесь еще	1	1
572	некоторой степени	1	1
573	с соответствующим	3	1
574	слов но	1	1
575	образы и	3	1
576	но только	6	1
577	эти типы	1	1
578	с ее	2	1
579	какой-то другой	1	1
580	дан с	1	1
581	теперь что	1	1
582	будет сказать	1	1
583	особой точки	1	1
584	каждого героя	1	1
585	или еще	1	1
586	она только	1	1
587	идет речь	3	1
588	если они	1	1
589	на нее	1	1
590	не с	1	1
591	мы приведем	1	1
592	мог бы	1	1
593	глубоко и	1	1
594	жизнь и	2	1
595	каждый член	1	1
596	понятно что	1	1
597	является в	2	1
598	поэтому в	1	1
599	и вообще	8	1
600	в содержании	1	1
601	но может	1	1
602	образ или	2	1
603	вот это	2	1
604	же он	1	1
605	все дело	2	1
606	с полным	4	1
607	часто и	1	1
608	и поэтому	1	1
609	зрения на	2	1
610	иногда до	1	1
611	здесь даже	1	1
612	определенным образом	2	1
613	но мы	1	1
614	не стоит	2	1
615	можно сказать	6	1
616	идея есть	1	1
617	при полном	1	1
618	нас в	4	1
619	от него	2	1
620	нем не	1	1
621	этих слов	1	1
622	хотя у	1	1
623	и во	2	1
624	она здесь	1	1
625	во втором	1	1
626	или иными	1	1
627	в языке	1	1
628	крайней мере	5	1
629	быть даже	3	1
630	что движемся	1	1
631	резко отличается	1	1
632	уже во	2	1
633	о предмете	1	1
634	каких бы	1	1
635	может иметь	3	1
636	условия для	1	1
637	они сливаются	1	1
638	она может	2	1
639	но тут	2	1
640	действительности не	1	1
641	что здесь	5	1
642	войдет в	1	1
643	читатель всегда	1	1
644	образов и	3	1
645	вне себя	1	1
646	менее в	1	1
647	то в	3	1
648	и действительно	1	1
649	и весьма	1	1
650	еще и	7	1
651	очень много	3	1
652	особенности и	1	1
653	всем не	1	1
654	он уже	1	1
655	всяком случае	6	1
656	не сказать	1	1
657	с которыми	2	1
658	в качестве	3	1
659	без этого	1	1
660	где они	1	1
661	и абстрактной	1	1
662	с нею	2	1
663	со своим	2	1
664	своим собственным	2	1
665	возникает вопрос	1	1
666	существу своему	1	1
667	предполагает наличие	1	1
668	самой структуре	1	1
669	или даже	5	1
670	и обратно	1	1
671	героя мы	1	1
672	глаза и	1	1
673	ни с	4	1
674	бы совершенно	1	1
675	в известной	2	1
676	мы находим	7	1
677	сами по	6	1
678	здесь перед	2	1
679	в чем-нибудь	2	1
680	среди которых	1	1
681	но что	2	1
682	его внутренний	1	1
683	но уже	3	1
684	которые могут	1	1
685	как носитель	1	1
686	она имеет	1	1
687	не говорит	1	1
688	и сама	2	1
689	во всей	3	1
690	как будто	3	1
691	или ином	2	1
692	о которых	3	1
693	не было	5	1
694	были бы	2	1
695	нет например	1	1
696	связан с	1	1
697	одной стороны	1	1
698	мы это	1	1
699	или иначе	1	1
700	не обязательно	2	1
701	а именно	8	1
702	том как	2	1
703	чем он	2	1
704	и между	1	1
705	такое же	1	1
706	своего собственного	1	1
707	один и	1	1
708	предмета но	2	1
709	что для	3	1
710	предмет и	1	1
711	которые здесь	2	1
712	смысла и	1	1
713	от этого	1	1
714	которых мы	1	1
715	тоже ведь	1	1
716	не исключает	1	1
717	однако и	1	1
718	и непосредственно	1	1
719	жизнь в	3	1
720	его как	3	1
721	все время	1	1
722	а ведь	3	1
723	контекстов в	1	1
724	не то	2	1
725	его именно	1	1
726	в связи	7	1
727	идею и	1	1
728	с людьми	2	1
729	речь но	1	1
730	сама является	1	1
731	особого типа	1	1
732	на какой-то	2	1
733	вместе с	2	1
734	и начала	1	1
735	но почти	1	1
736	такой форме	1	1
737	и потому	7	1
738	как это	2	1
739	функционирует в	1	1
740	и гораздо	1	1
741	в европе	1	1
742	со словом	1	1
743	все наличные	1	1
744	из которых	2	1
745	к своему	1	1
746	строится так	1	1
747	типичность для	1	1
748	собой в	1	1
749	смысле этого	1	1
750	это есть	3	1
751	и всей	2	1
752	одно или	1	1
753	наконец мы	1	1
754	указание на	1	1
755	в любом	3	1
756	о его	2	1
757	в начале	2	1
758	которой он	1	1
759	нисколько не	2	1
760	к другим	1	1
761	но с	2	1
762	случае он	1	1
763	этот образ	1	1
764	предмет как	1	1
765	речь именно	1	1
766	мы сразу	2	1
767	и от	9	1
768	тем более	3	1
769	как изображение	1	1
770	о котором	1	1
771	это как	1	1
772	своей собственной	2	1
773	а к	2	1
774	она уже	3	1
775	обращается к	1	1
776	не имеется	1	1
777	себя самого	1	1
778	и ни	3	1
779	своих героев	2	1
780	ничего общего	7	1
781	тонким и	1	1
782	наоборот все	1	1
783	или несколько	1	1
784	этот раз	3	1
785	же в	3	1
786	есть уже	3	1
787	но вот	3	1
788	по поводу	2	1
789	иное чем	1	1
790	на более	1	1
791	по одному	1	1
792	жизни а	3	1
793	значимости но	1	1
794	типа и	2	1
795	из этого	3	1
796	но оно	3	1
797	которой она	3	1
798	самому этому	1	1
799	мысли но	1	1
800	эти слова	2	1
801	целей и	1	1
802	можно назвать	1	1
803	и слов	1	1
804	жизни и	6	1
805	а может	2	1
806	вполне понятно	1	1
807	не говорят	2	1
808	и другие	3	1
809	этой точки	2	1
810	это в	2	1
811	до некоторой	1	1
812	нет здесь	2	1
813	к этому	1	1
814	как на	2	1
815	его структура	1	1
816	они не	1	1
