N	2gram	Tiupa_Anal_1	Formalny
248	не с	4	2
249	не сводится	2	2
250	на художественную	1	2
251	за пределы	2	2
252	в противовес	2	2
253	на него	1	2
254	в химическом	1	2
255	а как	2	2
256	ко всем	1	2
257	все время	1	2
258	как их	1	2
259	в душе	1	2
260	данного произведения	3	2
261	как если	1	2
262	подхода к	3	2
263	научной мысли	1	2
264	еще одна	1	2
265	во всем	1	2
266	культуры с	1	2
267	ни в	4	2
268	ничего не	1	2
269	только в	6	2
270	уже не	4	2
271	могло бы	1	2
272	и заключается	2	2
273	химическом соединении	1	2
274	или иначе	1	2
275	только не	2	2
276	одна из	1	2
277	художественного целого	10	2
278	произведения а	1	2
279	в зависимости	1	2
280	ни было	4	2
281	чтобы он	1	2
282	он в	1	2
283	а вовсе	1	2
284	на его	2	2
285	в структуру	1	2
286	во всей	1	2
287	что и	3	2
288	не от	1	2
289	бы быть	3	2
290	во внешнем	3	2
291	является для	1	2
292	и что	1	2
293	однако не	3	2
294	в результате	1	2
295	в науке	1	2
296	в лице	1	2
297	положения в	1	2
298	в действительности	1	2
299	в различных	1	2
300	в своих	1	2
301	с художественной	1	2
302	указать на	1	2
303	из виду	2	2
304	в ряду	2	2
305	не приходится	1	2
306	художественного восприятия	7	2
307	конкретных проблем	1	2
308	таким же	1	2
309	искусства как	1	2
310	от нее	1	2
311	все более	1	2
312	раз и	1	2
313	его с	1	2
314	к миру	1	2
315	и особенно	1	2
316	в самой	1	2
317	бы оно	1	2
318	смысла с	1	2
319	с ним	4	2
320	мира в	2	2
321	в художественную	1	2
322	литературы и	1	2
323	еще в	2	2
324	самый предмет	1	2
325	наука об	1	2
326	в литературном	1	2
327	не есть	8	2
328	жизни но	2	2
329	и более	4	2
330	связи и	1	1
331	и поступка	1	1
332	его от	1	1
333	по природе	3	1
334	не становится	2	1
335	произведения не	1	1
336	ни одно	2	1
337	в ссср	1	1
338	внешнем мире	2	1
339	и состоит	5	1
340	для всех	1	1
341	уже о	1	1
342	какой бы	2	1
343	вопросу об	1	1
344	или иное	1	1
345	слишком легко	1	1
346	или иных	2	1
347	мира произведения	1	1
348	не значит	1	1
349	не знает	1	1
350	том что	12	1
351	смысл и	3	1
352	общего языка	1	1
353	моменты произведения	1	1
354	для нас	1	1
355	самом же	1	1
356	путь от	1	1
357	все те	1	1
358	его на	1	1
359	данном случае	2	1
360	в обоих	1	1
361	приобщаясь к	1	1
362	тогда как	14	1
363	числе и	1	1
364	из этого	1	1
365	можно сказать	2	1
366	но он	1	1
367	на природу	1	1
368	в двух	2	1
369	сюжет как	1	1
370	строится в	1	1
371	даже не	1	1
372	воли и	1	1
373	в бытии	1	1
374	эти два	1	1
375	узнают себя	1	1
376	что как	3	1
377	никто не	3	1
378	себе в	2	1
379	к этим	1	1
380	на произведение	1	1
381	переживания в	1	1
382	за этим	1	1
383	это единство	1	1
384	его собственной	1	1
385	для них	1	1
386	выходит за	1	1
387	и эти	1	1
388	явлений не	1	1
389	смысла и	3	1
390	ориентирована в	1	1
391	просто не	1	1
392	искусство и	1	1
393	с бытием	2	1
394	и просто	2	1
395	как предмет	4	1
396	явления и	1	1
397	отношением к	1	1
398	и существеннее	1	1
399	образом не	2	1
400	и смыслом	2	1
401	вещь а	1	1
402	вслед за	1	1
403	в виде	1	1
404	к истории	1	1
405	смысл в	1	1
406	к физическому	1	1
407	непосредственно дан	1	1
408	к нему	3	1
409	в сознании	2	1
410	говоря уже	1	1
411	что самая	1	1
412	художественной идеологемой	1	1
413	искусства все	1	1
414	науки в	1	1
415	и во	1	1
416	сознания и	1	1
417	плоскости или	1	1
418	и научной	1	1
419	же под	1	1
420	мир всегда	1	1
421	всех своих	1	1
422	на котором	1	1
423	художественного творчества	2	1
424	от реальности	1	1
425	как формулирует	1	1
426	если в	3	1
427	того чтобы	3	1
428	из себя	1	1
429	произведение есть	1	1
430	но сама	1	1
431	того о	1	1
432	методологического значения	1	1
433	себя в	6	1
434	зрения в	1	1
435	проявляется в	1	1
436	искусства то	1	1
437	на отдельные	1	1
438	вследствие чего	1	1
439	существует как	1	1
440	тем как	1	1
441	то в	2	1
442	закономерность которая	1	1
443	изучении литературы	1	1
444	однако эта	1	1
445	интереса и	1	1
446	этот процесс	1	1
447	вне произведения	1	1
448	в отрыве	2	1
449	деле в	2	1
450	или даже	1	1
451	только одна	1	1
452	мира не	1	1
453	своего предмета	3	1
454	по своей	6	1
455	в итоге	1	1
456	том и	2	1
457	при изучении	2	1
458	без другого	2	1
459	для ученого	1	1
460	от тех	1	1
461	что же	2	1
462	мы наблюдаем	1	1
463	внехудожественной действительности	1	1
464	между собой	2	1
465	людей в	1	1
466	героя или	1	1
467	и событие	1	1
468	а именно	3	1
469	при всем	1	1
470	этом смысле	1	1
471	один и	1	1
472	или хотя	1	1
473	чем это	1	1
474	например в	1	1
475	что касается	1	1
476	совершенно не	1	1
477	для человека	1	1
478	потому что	2	1
479	ей и	1	1
480	если они	1	1
481	культуры в	2	1
482	мире и	2	1
483	в другом	4	1
484	введенного в	1	1
485	неотделимо от	2	1
486	время оно	1	1
487	часть вторая	2	1
488	было не	1	1
489	на наш	6	1
490	этой точки	1	1
491	отрыве от	2	1
492	и эстетики	2	1
493	мы постараемся	1	1
494	в той	8	1
495	текста и	8	1
496	быть использован	1	1
497	и сами	1	1
498	элементов а	2	1
499	хотя и	1	1
500	внутренний мир	1	1
501	система в	1	1
502	человека но	1	1
503	является таким	1	1
504	такой же	2	1
505	может не	1	1
506	в этих	1	1
507	из которых	4	1
508	и значение	1	1
509	не могут	3	1
510	искусства является	2	1
511	мы и	1	1
512	или в	1	1
513	место лишь	2	1
514	в отличие	6	1
515	по преимуществу	1	1
516	взаимодействие не	1	1
517	проникнуть в	1	1
518	на всех	1	1
519	между двумя	3	1
520	в современной	1	1
521	так что	1	1
522	ведь если	1	1
523	противном случае	1	1
524	на которой	1	1
525	свою силу	1	1
526	в последующих	1	1
527	языка и	1	1
528	лишь несамостоятельным	1	1
529	из этих	2	1
530	отличие от	6	1
531	та же	1	1
532	ее в	1	1
533	отдельный факт	1	1
534	требует от	1	1
535	чисто внешним	1	1
536	только одно	1	1
537	не говоря	2	1
538	понять что	1	1
539	что не	3	1
540	творчества в	1	1
541	нами два	1	1
542	видя в	1	1
543	в психике	2	1
544	времени не	1	1
545	не входит	1	1
546	или другой	1	1
547	как он	3	1
548	нашей проблемы	1	1
549	себя как	1	1
550	только с	1	1
551	в чем	1	1
552	она и	1	1
553	в н	1	1
554	в противном	1	1
555	разрыв между	1	1
556	мира и	1	1
557	литературы не	1	1
558	и о	2	1
559	в совокупности	1	1
560	о художественном	1	1
561	разных авторов	1	1
562	х годов	2	1
563	значения в	1	1
564	отдельных произведений	1	1
565	в отдельных	1	1
566	заключается что	1	1
567	к своему	1	1
568	в лингвистике	1	1
569	в сюжете	1	1
570	от конкретного	1	1
571	к какому-нибудь	1	1
572	только через	2	1
573	существует независимо	1	1
574	сам является	1	1
575	а с	3	1
576	он и	1	1
577	как специфическая	1	1
578	к тем	1	1
579	в первом	2	1
580	его жизни	1	1
581	к которой	1	1
582	произведение действительно	1	1
583	на себя	2	1
584	его из	1	1
585	не столько	2	1
586	той же	2	1
587	что для	1	1
588	лучше чем	1	1
589	оно ни	1	1
590	творчества и	2	1
591	культуры а	1	1
592	она сама	1	1
593	элементы в	1	1
594	объективной данности	1	1
595	в силу	3	1
596	до тех	1	1
597	столько в	1	1
598	по поводу	1	1
599	его частей	1	1
600	науки как	1	1
601	эту сторону	1	1
602	по своему	1	1
603	однако и	1	1
604	как от	2	1
605	широком смысле	2	1
606	мире все	1	1
607	а о	1	1
608	не должен	2	1
609	эти три	1	1
610	событий в	1	1
611	и тем	1	1
612	другой стороны	2	1
613	слова в	1	1
614	в котором	3	1
615	мы уже	1	1
616	ей в	1	1
617	без исключения	1	1
618	тех или	2	1
619	у него	1	1
620	к осуществлению	1	1
621	произведение не	2	1
622	к его	1	1
623	могут быть	4	1
624	также не	1	1
625	не должно	1	1
626	и для	1	1
627	предмета и	1	1
628	внутренней речи	5	1
629	несколько иная	1	1
630	всего может	1	1
631	тому что	1	1
632	явлений в	1	1
633	в сторону	1	1
634	живом и	1	1
635	этом отношении	2	1
636	с единством	1	1
637	как для	1	1
638	структуры ее	1	1
639	возможно только	1	1
640	что собственно	1	1
641	участие в	1	1
642	литературы это	1	1
643	также и	2	1
644	в данной	1	1
645	художественное целое	1	1
646	ее и	1	1
647	сознания с	1	1
648	знаковом материале	1	1
649	начало нового	1	1
650	конструктивный момент	1	1
651	науке о	2	1
652	на этом	2	1
653	роль в	2	1
654	от других	1	1
655	далеко не	6	1
656	данного художественного	4	1
657	смысле слова	1	1
658	же деле	1	1
659	возможно лишь	1	1
660	в литературной	1	1
661	несмотря на	2	1
662	что литературное	1	1
663	мышления с	1	1
664	едва ли	2	1
665	том числе	3	1
666	бы мы	1	1
667	о себе	1	1
668	о самом	1	1
669	тем более	2	1
670	действительно не	1	1
671	искусства есть	1	1
672	основные положения	1	1
673	сама в	1	1
674	но отнюдь	1	1
675	одну из	1	1
676	как совокупность	2	1
677	произведения с	2	1
678	в пушкинском	1	1
679	миром и	1	1
680	в такой	1	1
681	в состав	3	1
682	как нам	1	1
683	к конкретным	1	1
684	если оно	1	1
685	произведения ни	2	1
686	лишенная своей	1	1
687	а также	3	1
688	может показаться	1	1
689	значение лишь	1	1
690	не подлежит	1	1
691	не следует	4	1
692	полагал что	1	1
693	в составе	2	1
694	и есть	3	1
695	чем глубже	1	1
696	который в	2	1
697	и художественно	1	1
698	своего рода	3	1
699	для искусства	1	1
700	он может	2	1
701	романа в	2	1
702	своей природе	1	1
703	и уже	1	1
704	одного из	2	1
705	под этим	1	1
706	романа но	1	1
707	заключается в	1	1
708	что оно	1	1
709	не является	2	1
710	изучаемого явления	1	1
711	противоречия что	1	1
712	сколько в	1	1
713	своей практической	1	1
714	или иной	6	1
715	перед нами	1	1
716	что произведение	1	1
717	целого в	4	1
718	особого рода	7	1
719	из них	2	1
720	состоит в	11	1
721	исходили из	1	1
722	произведения то	1	1
723	это понятие	1	1
724	так как	2	1
725	произведения или	1	1
726	у разных	1	1
727	во внутренней	1	1
728	и тогда	2	1
729	поэтики в	1	1
730	тех пор	1	1
731	и эта	1	1
732	восприятия в	1	1
733	с первой	2	1
734	связь между	1	1
735	конечно может	1	1
736	а от	1	1
737	и по	2	1
738	всего было	1	1
739	в точке	1	1
740	в восприятии	1	1
741	согласно учению	1	1
742	в данном	2	1
743	и всего	1	1
744	к предмету	2	1
745	и сознание	1	1
