N	2gram	Bakhtin_Fr_1	slovoVRo
214	мы не	1	2
215	роман в	1	2
216	они были	6	2
217	мы и	3	2
218	конечно и	3	2
219	и заставляет	1	2
220	по своему	8	2
221	различия между	2	2
222	в ее	3	2
223	но не	2	2
224	литературная пародия	1	2
225	и речи	1	2
226	сих пор	4	2
227	как к	1	2
228	хотя и	2	2
229	от этой	1	2
230	от этого	1	2
231	именно эта	1	2
232	эти жанры	1	2
233	в целом	2	2
234	в известном	1	2
235	эпохи и	1	2
236	не могла	1	2
237	широком смысле	1	2
238	перестает быть	3	2
239	они в	2	2
240	различные формы	2	2
241	и по	2	2
242	на этом	1	2
243	не из	1	2
244	те же	1	2
245	слов о	2	2
246	на все	2	2
247	и непосредственное	1	2
248	был бы	1	2
249	том что	6	2
250	в эту	1	2
251	в этих	2	2
252	но он	1	2
253	без всяких	1	2
254	уже сказали	3	2
255	где нет	1	2
256	вместе со	1	2
257	даже в	3	2
258	остановимся на	1	2
259	от чисто	2	2
260	до известной	1	2
261	xviii века	2	2
262	эта внутренняя	1	2
263	в самых	1	2
264	из него	1	2
265	все свои	1	2
266	на язык	1	2
267	вне его	1	2
268	явление в	1	2
269	для нас	4	2
270	ему не	1	2
271	у нас	1	2
272	xx века	1	2
273	в духе	8	2
274	на протяжении	5	2
275	всегда в	3	2
276	при всех	2	2
277	так в	1	2
278	роль в	2	2
279	в рамки	1	2
280	можно было	1	2
281	иногда в	1	2
282	из одного	1	2
283	и вообще	3	2
284	за пределами	1	2
285	др и	1	2
286	можно сказать	2	2
287	нас в	1	2
288	жизни но	2	2
289	форм для	1	2
290	наконец в	1	2
291	исторического развития	2	2
292	слов и	1	2
293	и стилистические	1	2
294	известном смысле	1	2
295	и одновременно	5	2
296	здесь не	1	2
297	мы видим	2	2
298	среди других	1	2
299	между тем	5	2
300	с которыми	1	2
301	где они	3	2
302	особенно у	1	2
303	же и	1	2
304	укладывается в	1	2
305	связи с	4	2
306	уже не	3	2
307	и у	6	2
308	только на	2	2
309	от других	1	2
310	или даже	2	2
311	остаются в	1	2
312	в известной	3	2
313	в одном	5	2
314	с этими	1	2
315	для того	1	2
316	не укладывается	2	2
317	именно как	1	2
318	до сих	4	2
319	с другом	1	2
320	и ценностных	1	2
321	пародии на	1	2
322	романа но	1	2
323	а на	1	2
324	специфические явления	1	2
325	жизнь в	1	2
326	знает только	2	2
327	совершенно не	4	2
328	что все	1	2
329	и глубокое	1	2
330	связь с	5	2
331	в частности	5	2
332	его как	1	2
333	и социальных	1	2
334	этого типа	1	2
335	быть только	2	2
336	для понимания	1	2
337	друг с	1	2
338	в контексте	1	2
339	в условиях	13	2
340	как раз	3	2
341	не является	3	2
342	одна из	1	2
343	тем и	1	2
344	интерес к	2	2
345	разной степени	2	2
346	потому что	5	2
347	от всякого	2	2
348	между ними	4	2
349	с ней	1	2
350	сказать что	6	2
351	стерна и	3	2
352	они как	1	2
353	понимает и	1	2
354	одновременно и	2	2
355	и эта	3	2
356	к этому	1	2
357	к людям	1	1
358	сохраняет свое	1	1
359	его особую	1	1
360	в обычном	3	1
361	и жан-поля	2	1
362	не остается	1	1
363	тех же	1	1
364	в данную	1	1
365	в чужой	2	1
366	между всеми	3	1
367	богатой и	2	1
368	далее и	1	1
369	тех форм	1	1
370	из самых	1	1
371	и до	4	1
372	и внешне	1	1
373	и степени	1	1
374	ведь и	1	1
375	конечно в	2	1
376	действительности и	1	1
377	входящих в	1	1
378	в германии	2	1
379	свой мир	1	1
380	из всех	2	1
381	смотреть на	1	1
382	для своего	2	1
383	мы имеем	1	1
384	и ничего	1	1
385	же то	1	1
386	большой литературы	2	1
387	и художественное	1	1
388	иногда прямо	1	1
389	именно к	1	1
390	место в	1	1
391	оба эти	1	1
392	самую сущность	1	1
393	своим особым	1	1
394	полное и	1	1
395	начала в	4	1
396	и конкретные	1	1
397	и он	2	1
398	почти на	3	1
399	конкретные анализы	2	1
400	форм в	2	1
401	относит к	2	1
402	литературе и	2	1
403	он был	2	1
404	основная особенность	2	1
405	именно эти	2	1
406	четко не	1	1
407	иногда почти	1	1
408	без всякого	1	1
409	непосредственно после	1	1
410	него они	1	1
411	понимания не	1	1
412	но как	3	1
413	прокрустово ложе	1	1
414	не входит	2	1
415	в общем	4	1
416	менее всего	3	1
417	отличие от	5	1
418	или иное	1	1
419	в свои	1	1
420	в настоящем	1	1
421	конечно совершенно	1	1
422	которые не	1	1
423	характер и	1	1
424	и такое	1	1
425	они эти	1	1
426	его на	2	1
427	единства всех	1	1
428	лишь тех	1	1
429	из уст	1	1
430	в значительной	6	1
431	в течение	1	1
432	что как	1	1
433	то или	1	1
434	этом специфическая	1	1
435	культурой в	1	1
436	сознания в	1	1
437	в очень	1	1
438	что по	1	1
439	его к	2	1
440	и свою	1	1
441	в этот	1	1
442	и многообразно	1	1
443	своего выражения	1	1
444	в себя	3	1
445	в письмах	1	1
446	еще на	1	1
447	таковы например	2	1
448	имеем в	1	1
449	без учета	1	1
450	еще далеко	1	1
451	различиях в	1	1
452	близости к	1	1
453	рассказчика в	1	1
454	момент как	1	1
455	он наконец	1	1
456	в этой	4	1
457	свет на	1	1
458	лица и	1	1
459	на то	1	1
460	в замкнутом	1	1
461	и если	1	1
462	к миру	1	1
463	всем своем	1	1
464	не к	2	1
465	понимания и	3	1
466	жизнью и	1	1
467	мир как	1	1
468	нами здесь	1	1
469	есть еще	1	1
470	характерное для	1	1
471	нашего времени	1	1
472	поэтому оно	1	1
473	и речевые	1	1
474	можно выделить	1	1
475	или иных	1	1
476	эта же	2	1
477	в основу	1	1
478	человека в	1	1
479	у жан-поля	1	1
480	значительной степени	2	1
481	бы они	1	1
482	а затем	2	1
483	сущности всегда	1	1
484	в состоянии	3	1
485	ним в	1	1
486	бы быть	2	1
487	них не	1	1
488	этих форм	5	1
489	здесь как	1	1
490	особенно в	2	1
491	может стать	1	1
492	действительности в	1	1
493	моменты в	1	1
494	и дает	1	1
495	в свой	2	1
496	ощущение и	1	1
497	в жизни	4	1
498	смерть и	1	1
499	в бытовом	1	1
500	прочим в	1	1
501	нигде четко	1	1
502	но уже	1	1
503	о которых	1	1
504	но вся	2	1
505	две линии	1	1
506	и тон	1	1
507	жан-поль и	1	1
508	и уже	1	1
509	всегда и	2	1
510	несмотря на	2	1
511	смысле с	1	1
512	в смысловых	1	1
513	на этот	2	1
514	начинают привлекать	1	1
515	об особом	1	1
516	освобождает от	1	1
517	места в	1	1
518	от своего	2	1
519	привлекать внимание	1	1
520	к истории	1	1
521	наших дней	1	1
522	и без	2	1
523	его формы	2	1
524	определенных этапах	1	1
525	особый язык	1	1
526	наиболее полное	1	1
527	с исключительною	1	1
528	мы говорили	1	1
529	мы называем	1	1
530	не столько	1	1
531	было очень	1	1
532	в отличие	4	1
533	в которых	1	1
534	могла бы	1	1
535	для новых	2	1
536	он тоже	1	1
537	одном из	1	1
538	которой они	1	1
539	основе ее	1	1
540	мир и	3	1
541	речевой жизни	2	1
542	есть его	1	1
543	на стиль	1	1
544	и более	1	1
545	и вся	1	1
546	понимание смысла	1	1
547	к некоторым	3	1
548	мира он	2	1
549	не менее	1	1
550	невозможным и	1	1
551	явления как	2	1
552	всем формам	2	1
553	свое время	2	1
554	даны или	1	1
555	мышления и	1	1
556	здесь на	2	1
557	далек от	2	1
558	которого он	1	1
559	взглянуть на	3	1
560	он еще	1	1
561	остановимся еще	1	1
562	данную эпоху	1	1
563	того чтобы	1	1
564	на котором	3	1
565	дело в	2	1
566	только и	1	1
567	в самой	3	1
568	показывает как	1	1
569	говорить как	1	1
570	видим что	1	1
571	по своей	3	1
572	дальнейшего развития	1	1
573	людей и	1	1
574	во всем	2	1
575	же он	2	1
576	подвергается здесь	1	1
577	сущности только	1	1
578	звучит в	1	1
579	этом отношении	3	1
580	их от	1	1
581	теоретического осознания	1	1
582	и ограниченности	1	1
583	полемический характер	1	1
584	все то	1	1
585	для литературы	1	1
586	свою связь	1	1
587	есть только	2	1
588	иногда даже	1	1
589	отличается от	1	1
590	глубокое и	1	1
591	влияния в	1	1
592	оторванная от	2	1
593	например на	1	1
594	особой и	1	1
595	он видит	1	1
596	он создает	1	1
597	на это	1	1
598	время он	1	1
599	всех различиях	1	1
600	и это	2	1
601	в виду	3	1
602	которые решало	1	1
603	для всего	1	1
604	они ни	1	1
605	смерти в	1	1
606	оно с	1	1
607	культуры и	8	1
608	приводит к	2	1
609	дано в	1	1
610	и иные	1	1
611	смысле но	2	1
612	идеология и	1	1
613	почти каждый	1	1
614	для всякого	1	1
615	и отвлеченным	1	1
616	сохраняют в	1	1
617	оно все	1	1
618	нем до	1	1
619	это только	1	1
620	но у	2	1
621	жизнь и	1	1
622	был не	1	1
623	со стороны	1	1
624	этой концепции	1	1
625	связанная с	2	1
626	находится в	1	1
627	входит и	1	1
628	важна здесь	1	1
629	сводится к	1	1
630	этого языка	1	1
631	именно потому	1	1
632	своей книге	2	1
633	и силу	1	1
634	его жизни	1	1
635	но основное	1	1
636	всех областях	1	1
637	как чисто	2	1
638	воспринимаются как	1	1
639	не ищет	1	1
640	по их	1	1
641	это было	2	1
642	свои пределы	2	1
643	на всех	4	1
644	степени чем	2	1
645	стилем и	1	1
646	два типа	1	1
647	важны прежде	1	1
648	и остаются	1	1
649	что и	1	1
650	у сервантеса	4	1
651	существенную роль	2	1
652	только такие	1	1
653	и только	1	1
654	на границах	2	1
655	явления и	1	1
656	утрачивают свою	1	1
657	а его	2	1
658	этапах своего	1	1
659	и она	1	1
660	и могли	1	1
661	все формы	2	1
662	строится в	1	1
663	свое наиболее	1	1
664	и полное	1	1
665	в литературе	6	1
666	эта конечно	1	1
667	время в	2	1
668	культуры того	1	1
669	характерна для	1	1
670	художественной жизни	1	1
671	которых они	1	1
672	к чисто	1	1
673	и противоречивое	1	1
674	и так	2	1
675	из индивидуальных	1	1
676	в подчеркнуто	1	1
677	никак нельзя	1	1
678	того почти	1	1
679	его направленность	1	1
680	в органическом	1	1
681	до наших	1	1
682	ведь в	1	1
683	сколько в	1	1
684	есть в	5	1
685	нам важна	1	1
686	и они	1	1
687	в прокрустово	1	1
688	в начале	1	1
689	и повсюду	1	1
690	почти полностью	4	1
691	очень далек	2	1
692	и понимание	1	1
693	ни с	2	1
694	жанры и	2	1
695	сам он	1	1
696	и их	3	1
697	к ним	1	1
698	фабльо и	3	1
699	и перестает	1	1
700	случае не	1	1
701	и оценки	4	1
702	не просто	3	1
703	от того	2	1
704	времени почти	1	1
705	самом же	3	1
706	в форме	3	1
707	протяжении всего	2	1
708	такие которые	1	1
709	др все	1	1
710	момент в	1	1
711	а потому	1	1
712	эти формы	3	1
713	нет и	2	1
714	же деле	3	1
715	влияние на	7	1
716	есть без	1	1
717	нем всегда	1	1
718	уходит в	1	1
719	и прежде	3	1
720	в меньшей	1	1
721	и неразрывно	1	1
722	здесь эта	1	1
723	себя и	1	1
724	что не	2	1
725	только по	1	1
726	то и	1	1
727	он только	1	1
728	они также	1	1
729	был в	1	1
730	в разной	2	1
731	которых мы	1	1
732	и самый	2	1
733	однако и	1	1
734	на весь	3	1
735	конечно на	1	1
736	о чем	1	1
737	мы остановимся	4	1
738	больших и	1	1
739	что мы	2	1
740	мира в	3	1
741	он и	3	1
742	в разрушении	1	1
743	нет ничего	3	1
744	и становятся	1	1
745	жан-поль в	1	1
746	направленность на	1	1
747	эта идея	1	1
748	книге о	2	1
749	и глубоко	2	1
750	именно для	1	1
751	сущности имеет	1	1
752	характера но	1	1
753	это его	2	1
754	образ и	1	1
755	да и	2	1
756	вокруг себя	1	1
757	образом на	2	1
758	и неисчерпаемости	1	1
759	мы коснулись	1	1
760	в это	2	1
761	изъятого из	1	1
762	основными формами	1	1
763	чужого языка	1	1
764	но это	3	1
765	глубины и	1	1
766	между прочим	2	1
767	которые были	1	1
768	о мире	1	1
769	но с	2	1
770	такова основная	1	1
771	и нарочито	1	1
772	тех или	1	1
773	себя ему	1	1
774	в более	3	1
775	и бытовые	2	1
776	и жан-поль	1	1
777	жизнью в	2	1
778	содержание их	1	1
779	от них	1	1
780	души в	1	1
781	от него	2	1
782	находит свое	1	1
783	бы в	1	1
784	особенности в	1	1
785	грамматических категорий	1	1
786	поэтому все	1	1
787	от единого	1	1
788	же в	2	1
789	самому и	1	1
790	в системе	3	1
791	всеми его	1	1
792	были как	1	1
793	становления и	1	1
794	границ с	1	1
795	гиппеля и	1	1
796	не знает	6	1
797	отношением к	1	1
798	от всех	3	1
799	речи и	2	1
800	себе самому	2	1
801	есть и	1	1
802	характерны и	1	1
803	эти типы	1	1
804	в какой	1	1
805	включает в	1	1
806	речи как	1	1
807	жизни и	7	1
808	и другие	8	1
809	для эпохи	1	1
810	им и	1	1
811	как на	1	1
812	в таком	2	1
813	все что	1	1
814	они не	1	1
