N	2gram	Tiupa_Hudo_1	Istorich
179	содержит в	1	2
180	его от	1	2
181	на этом	3	2
182	главным образом	1	2
183	лишь в	3	2
184	хотя бы	1	2
185	было бы	6	2
186	из них	4	2
187	и тем	1	2
188	он же	1	2
189	этого не	1	2
190	с тем	1	2
191	которой он	1	2
192	можно считать	1	2
193	человеком и	1	2
194	что я	2	2
195	тем не	4	2
196	все это	2	2
197	однако в	2	2
198	и наоборот	1	2
199	по себе	2	2
200	не менее	5	2
201	он случайно	1	2
202	не могло	1	2
203	так много	1	2
204	одна из	2	2
205	по своей	4	2
206	в тексте	3	2
207	никуда не	1	2
208	что на	2	2
209	к отдельным	1	2
210	не могут	1	2
211	формы и	1	2
212	на том	2	2
213	никогда не	6	2
214	живет в	2	2
215	вопрос этот	1	2
216	том как	3	2
217	и на	3	2
218	если бы	3	2
219	мы читаем	2	2
220	сходные с	1	2
221	еще резче	1	2
222	говорит об	1	2
223	в самую	1	2
224	этот момент	2	2
225	в форме	2	2
226	того что	4	2
227	происходит в	1	2
228	с той	2	2
229	о двух	2	2
230	их не	1	2
231	играет роль	1	2
232	себя в	4	2
233	так что	2	2
234	уже в	1	2
235	и они	1	2
236	есть в	1	2
237	не дает	1	2
238	его и	1	2
239	ни в	5	2
240	могло бы	1	2
241	у нее	2	2
242	не случайно	7	2
243	герой и	1	2
244	в особенности	1	2
245	он живет	1	2
246	говорит о	1	2
247	только теперь	1	2
248	в частности	5	2
249	он уже	4	2
250	и вот	1	2
251	такого рода	3	2
252	здесь имеется	1	2
253	и там	1	2
254	с этой	2	2
255	на ногах	1	2
256	между прочим	1	2
257	в который	1	2
258	же самое	1	2
259	но для	1	2
260	в связи	3	2
261	от него	3	2
262	и все	4	2
263	в лице	3	2
264	это ему	1	2
265	сказать что	1	2
266	мы считаем	1	2
267	на это	1	2
268	по свидетельству	1	2
269	в роли	1	2
270	говорили о	1	1
271	говоря о	2	1
272	своей основной	1	1
273	к другому	4	1
274	его же	1	1
275	из его	1	1
276	не имеют	3	1
277	был и	1	1
278	века в	1	1
279	той же	2	1
280	их и	1	1
281	обычно выступает	1	1
282	на тех	3	1
283	мы не	2	1
284	ответить на	1	1
285	полагать что	1	1
286	не была	2	1
287	встречает и	1	1
288	есть нечто	1	1
289	но она	1	1
290	принадлежит к	1	1
291	этом так	1	1
292	теперь на	1	1
293	в ней	4	1
294	сталкивается с	1	1
295	а еще	1	1
296	на них	1	1
297	он сам	1	1
298	в широком	1	1
299	каждом шаге	1	1
300	в воду	1	1
301	ответы на	1	1
302	в чем	1	1
303	это своего	1	1
304	во всех	1	1
305	как правило	6	1
306	иных случаях	1	1
307	но как	2	1
308	и сказала	1	1
309	не все	1	1
310	если в	2	1
311	а и	2	1
312	слова на	1	1
313	себе и	2	1
314	и я	1	1
315	тебе и	2	1
316	себя за	1	1
317	общего с	1	1
318	что именно	1	1
319	как к	3	1
320	противоречие в	1	1
321	однако не	1	1
322	на человека	1	1
323	сострадания к	2	1
324	вот тебе	2	1
325	и к	4	1
326	исторические корни	1	1
327	и хотя	1	1
328	и говорит	1	1
329	к чему	1	1
330	та же	4	1
331	герой возвращается	1	1
332	жизни так	2	1
333	в ответ	2	1
334	героя через	1	1
335	то и	3	1
336	наиболее существенные	1	1
337	не могла	1	1
338	но на	1	1
339	жизнью и	2	1
340	на свой	1	1
341	вообще не	1	1
342	например как	1	1
343	не следует	2	1
344	он все	1	1
345	это они	1	1
346	одному из	1	1
347	всех этих	1	1
348	между животным	1	1
349	в узком	1	1
350	не как	1	1
351	уже говорилось	2	1
352	том чтобы	1	1
353	никому не	1	1
354	к такого	1	1
355	в нее	1	1
356	в героя	2	1
357	этом он	1	1
358	за то	1	1
359	нечистую силу	1	1
360	и второй	1	1
361	а его	2	1
362	на этой	1	1
363	может стать	1	1
364	они просто	1	1
365	случаях и	1	1
366	героя от	2	1
367	вообще на	1	1
368	отличать от	1	1
369	д с	2	1
370	этом мы	1	1
371	но уже	1	1
372	все было	1	1
373	этого персонажа	1	1
374	со своими	1	1
375	и уже	1	1
376	или три	1	1
377	с такой	1	1
378	случай но	1	1
379	иначе говоря	2	1
380	такой же	3	1
381	как таковой	1	1
382	в саду	1	1
383	точки зрения	5	1
384	что была	1	1
385	она сама	1	1
386	этой связи	4	1
387	представить себе	1	1
388	было очень	1	1
389	не будем	1	1
390	друг другу	1	1
391	не его	1	1
392	именно к	1	1
393	не должно	1	1
394	не любит	1	1
395	сам он	1	1
396	и герой	2	1
397	тому что	4	1
398	вплоть до	1	1
399	встреча с	1	1
400	и другое	2	1
401	в то	8	1
402	легко представить	1	1
403	каждый день	1	1
404	на правой	1	1
405	путь и	1	1
406	облекается в	1	1
407	и имеет	1	1
408	ним а	1	1
409	а порой	2	1
410	именно с	1	1
411	или иная	3	1
412	можно сказать	4	1
413	со своим	2	1
414	обращено на	1	1
415	в основе	1	1
416	ему не	2	1
417	не потому	1	1
418	обращается к	1	1
419	когда мы	1	1
420	и другой	1	1
421	только еще	1	1
422	к тому	7	1
423	для его	1	1
424	и мне	1	1
425	не случайное	1	1
426	зубы и	1	1
427	что при	3	1
428	ничего общего	1	1
429	он поступает	1	1
430	и это	4	1
431	глубоко в	1	1
432	творчества а	1	1
433	с ее	2	1
434	воды в	1	1
435	и служит	1	1
436	на основе	2	1
437	средних веков	1	1
438	всей своей	1	1
439	в пределах	3	1
440	приводит к	3	1
441	роль в	1	1
442	есть человек	1	1
443	ночью и	1	1
444	на нее	1	1
445	ясно что	2	1
446	особенно в	2	1
447	здесь нет	1	1
448	и каждый	2	1
449	о связи	1	1
450	во второй	5	1
451	наше внимание	2	1
452	жизнь и	1	1
453	с ним	4	1
454	действует так	1	1
455	но здесь	1	1
456	все его	1	1
457	в виду	1	1
458	каждые сутки	1	1
459	о нем	3	1
460	же каким	1	1
461	внимание на	2	1
462	и весь	1	1
463	одного из	1	1
464	говорилось о	1	1
465	мог бы	1	1
466	особое значение	1	1
467	можно заметить	1	1
468	не стало	1	1
469	этих двух	1	1
470	он его	1	1
471	нас в	1	1
472	путь к	1	1
473	а через	1	1
474	бы в	1	1
475	тотчас же	1	1
476	тем более	1	1
477	служит не	1	1
478	людям которые	1	1
479	и об	2	1
480	как вообще	1	1
481	в него	2	1
482	а она	1	1
483	но так	1	1
484	один из	4	1
485	но с	2	1
486	чем это	1	1
487	человека в	6	1
488	тот же	1	1
489	одной из	2	1
490	нем не	1	1
491	и так	2	1
492	по мнению	5	1
493	он действует	1	1
494	сказки в	1	1
495	не случаен	1	1
496	а только	4	1
497	же она	1	1
498	какой и	1	1
499	своего рода	7	1
500	только на	2	1
501	берет в	1	1
502	в начале	2	1
503	когда оно	1	1
504	объясняется тем	1	1
505	одно из	1	1
506	этот перечень	1	1
507	должны в	1	1
508	друг друга	5	1
509	центре внимания	1	1
510	всегда только	1	1
511	жизни на	2	1
512	заметить что	2	1
513	как раз	4	1
514	не из	1	1
515	к той	1	1
516	и рассказывает	1	1
517	человека такие	1	1
518	со стороны	3	1
519	это от	1	1
520	как у	1	1
521	или иначе	2	1
522	не один	1	1
523	с мотивом	1	1
524	говорить и	1	1
525	именно в	7	1
526	по своим	1	1
527	эти две	1	1
528	при всей	2	1
529	а с	2	1
530	мы еще	1	1
531	что не	2	1
532	обратиться к	1	1
533	прежде всего	11	1
534	выступает в	1	1
535	связано с	1	1
536	не было	4	1
537	ничем не	3	1
538	их друг	1	1
539	человеческой жизни	4	1
540	два а	1	1
541	у его	2	1
542	человек в	2	1
543	долгое время	1	1
544	он при	1	1
545	для человека	1	1
546	имеет к	1	1
547	он и	1	1
548	несоответствие между	1	1
549	при каждом	1	1
550	вступает в	1	1
551	на который	1	1
552	и она	1	1
553	какая же	1	1
554	в центре	4	1
555	в иных	1	1
556	то можно	1	1
557	деревни а	2	1
558	неотделимо от	1	1
559	находит в	1	1
560	к жизни	5	1
561	что же	2	1
562	и всей	1	1
563	быть только	1	1
564	матери и	2	1
565	в мир	1	1
566	и героем	1	1
567	который он	1	1
568	как будто	4	1
569	в это	2	1
570	себя их	1	1
571	на пути	1	1
572	скажем в	1	1
573	видно что	2	1
574	смерти а	1	1
575	тщательно и	1	1
576	узком смысле	1	1
577	в результате	2	1
578	жизни и	5	1
579	уже знаем	2	1
580	не будучи	1	1
581	ни к	2	1
582	будто бы	3	1
583	по ходу	1	1
584	или не	3	1
585	бы на	2	1
586	из работ	1	1
587	к ее	1	1
588	персонажа и	1	1
589	теперь он	1	1
590	не знает	2	1
591	это в	3	1
592	их с	1	1
593	к его	1	1
594	легко заметить	2	1
595	которая будет	1	1
596	одновременно и	5	1
597	где герой	1	1
598	в голову	1	1
599	пути к	1	1
600	это так	2	1
601	в своих	3	1
602	героя как	1	1
603	см в	1	1
604	тем самым	1	1
605	который не	1	1
606	они не	2	1
