N	2gram	Bakhtin_Fr_5	Narrotol
136	для других	1	3
137	как раз	5	3
138	и даже	4	3
139	или иной	1	3
140	характера и	1	3
141	да и	1	3
142	и для	3	3
143	сказать что	4	3
144	в таком	1	3
145	он может	1	2
146	по его	1	2
147	мы не	4	2
148	же как	4	2
149	ему в	1	2
150	подчеркнуть что	2	2
151	в ней	8	2
152	еще не	1	2
153	столь же	1	2
154	в чем	2	2
155	на самом	5	2
156	в самом	4	2
157	из этих	3	2
158	раз в	2	2
159	роль в	2	2
160	как он	3	2
161	на то	1	2
162	что она	3	2
163	чтобы в	1	2
164	которая не	2	2
165	мы его	1	2
166	не будет	1	2
167	той же	4	2
168	зрения на	4	2
169	было бы	2	2
170	должен был	1	2
171	со своими	1	2
172	несмотря на	2	2
173	с точки	2	2
174	и что	2	2
175	жизни с	1	2
176	от его	3	2
177	в памяти	1	2
178	но он	3	2
179	с такою	1	2
180	и более	1	2
181	что с	1	2
182	не имеет	3	2
183	в процессе	1	2
184	говорить о	2	2
185	и внутренней	1	2
186	не могло	3	2
187	потому что	7	2
188	со своим	1	2
189	в области	1	2
190	у нас	1	2
191	и здесь	4	2
192	все то	1	2
193	и он	3	2
194	здесь не	6	2
195	всей своей	1	2
196	что у	1	2
197	можно было	4	2
198	те же	1	2
199	начала и	1	2
200	во второй	2	2
201	том как	2	2
202	все те	1	2
203	что и	7	2
204	представления о	1	2
205	но зато	1	2
206	за столом	1	2
207	со всеми	5	2
208	себя в	1	2
209	в виде	1	2
210	в начале	2	2
211	не все	1	2
212	в душе	1	2
213	одно из	2	2
214	вовсе не	8	2
215	не случайно	1	2
216	жизни на	1	2
217	в других	1	2
218	на стороне	1	2
219	своему характеру	1	2
220	именно в	3	2
221	нового времени	1	2
222	говорит о	1	2
223	превращается в	2	2
224	церкви и	2	2
225	если не	1	2
226	более чем	1	2
227	на фоне	2	2
228	так же	8	2
229	в строгом	1	2
230	к своему	1	2
231	по своему	4	2
232	о чем	3	2
233	в течение	3	2
234	главного героя	1	2
235	в церкви	2	2
236	но это	5	2
237	видно что	1	2
238	это был	1	2
239	к которому	1	2
240	бы в	4	2
241	тем более	1	2
242	от всего	1	2
243	хотя бы	2	2
244	во время	12	2
245	в свою	1	2
246	играют существенную	2	2
247	по поводу	4	2
248	можно назвать	1	2
249	как на	4	2
250	они не	1	2
251	единстве с	1	1
252	границы между	1	1
253	одним из	5	1
254	также и	7	1
255	например в	5	1
256	мир где	1	1
257	это и	5	1
258	далее и	1	1
259	тем же	1	1
260	оказывается для	1	1
261	из его	2	1
262	ведь и	3	1
263	века в	3	1
264	всей ее	1	1
265	в сатирическом	1	1
266	обновления и	5	1
267	более не	1	1
268	не была	1	1
269	только благодаря	1	1
270	с радостью	1	1
271	но она	3	1
272	к началу	3	1
273	похожи на	1	1
274	жизни это	1	1
275	смерть никогда	1	1
276	это время	2	1
277	проявляется в	1	1
278	защиты от	1	1
279	в уста	2	1
280	иное как	1	1
281	это действительно	1	1
282	во всех	13	1
283	одна за	1	1
284	могло быть	1	1
285	в сторону	2	1
286	свою жизнь	1	1
287	в общем	4	1
288	не просто	1	1
289	это сделал	1	1
290	человеку и	1	1
291	за пределы	1	1
292	из таких	1	1
293	относится к	2	1
294	они характеризуют	1	1
295	чем же	4	1
296	другой день	1	1
297	в одной	3	1
298	в акте	5	1
299	если она	1	1
300	своей жизни	2	1
301	или косвенно	1	1
302	низа и	1	1
303	им в	2	1
304	находящиеся в	1	1
305	кто не	2	1
306	и как	5	1
307	и наконец	2	1
308	своей чисто	1	1
309	здесь и	5	1
310	и глубокому	1	1
311	то в	1	1
312	за свои	1	1
313	бы и	1	1
314	бы не	1	1
315	это придает	1	1
316	в главе	1	1
317	этой культуры	1	1
318	этим создается	1	1
319	в разработке	1	1
320	не нуждаются	1	1
321	в формах	1	1
322	быть самим	1	1
323	из него	1	1
324	никому не	1	1
325	смысле как	1	1
326	на этом	5	1
327	в нее	1	1
328	и характер	1	1
329	конечно в	2	1
330	с позиций	1	1
331	и внутренняя	1	1
332	его не	4	1
333	в будущее	2	1
334	есть не	1	1
335	отца и	1	1
336	новой жизни	1	1
337	делает его	2	1
338	здесь нет	3	1
339	в это	1	1
340	смерть и	2	1
341	ни в	3	1
342	но уже	1	1
343	но мы	2	1
344	все было	1	1
345	молока в	1	1
346	автору и	1	1
347	глазами и	2	1
348	эту тему	1	1
349	и вопреки	1	1
350	жизни но	1	1
351	строгом смысле	1	1
352	на кухне	2	1
353	обратимся к	1	1
354	еще раз	1	1
355	не мог	4	1
356	между ними	1	1
357	одного и	1	1
358	есть в	3	1
359	в ходе	1	1
360	она сама	1	1
361	к восприятию	1	1
362	женщин и	1	1
363	и без	2	1
364	про него	1	1
365	знает и	1	1
366	не от	1	1
367	в которых	3	1
368	мысли и	6	1
369	из земли	1	1
370	признать что	1	1
371	мир и	3	1
372	совершенно иной	1	1
373	их в	1	1
374	не могли	1	1
375	для нее	1	1
376	всего его	1	1
377	связи с	6	1
378	раз и	1	1
379	в отношении	2	1
380	между людьми	1	1
381	вплоть до	2	1
382	но они	3	1
383	с которой	2	1
384	человечества и	1	1
385	на котором	2	1
386	принадлежат к	1	1
387	и притом	2	1
388	своего существования	1	1
389	было не	1	1
390	не отделен	1	1
391	в основе	4	1
392	что иное	1	1
393	чем не	2	1
394	с ранней	1	1
395	с нами	1	1
396	у шекспира	1	1
397	от внутреннего	1	1
398	свидетельствуют о	1	1
399	не по	1	1
400	как будто	1	1
401	может показаться	1	1
402	не мыслится	1	1
403	к той	1	1
404	в прекрасном	2	1
405	от их	3	1
406	в живой	1	1
407	детей в	1	1
408	в городе	2	1
409	и времени	1	1
410	принадлежит к	1	1
411	не могут	2	1
412	во все	2	1
413	чтобы сделать	1	1
414	как только	1	1
415	состав которой	1	1
416	и смертью	1	1
417	же самое	2	1
418	в полной	1	1
419	возвращается домой	1	1
420	как мы	8	1
421	в едином	1	1
422	и о	4	1
423	с ее	5	1
424	что все	2	1
425	и образ	3	1
426	и сами	1	1
427	действующие лица	1	1
428	распространяется на	2	1
429	на другой	1	1
430	в организации	1	1
431	реальной действительности	1	1
432	то время	3	1
433	приводит к	1	1
434	встреча с	2	1
435	ее жизнь	1	1
436	сознания в	1	1
437	человеческой мысли	1	1
438	было в	1	1
439	которая была	1	1
440	нет места	1	1
441	реальностью и	1	1
442	еще в	2	1
443	когда в	2	1
444	и неизбежно	1	1
445	к первому	1	1
446	это только	1	1
447	жизнь и	2	1
448	может послужить	2	1
449	благодаря этому	2	1
450	собой и	1	1
451	его тело	1	1
452	и смерть	1	1
453	полной мере	1	1
454	раз того	1	1
455	над смертью	1	1
456	тех кто	1	1
457	в самой	8	1
458	нельзя недооценивать	1	1
459	время в	1	1
460	другими словами	1	1
461	говорит об	1	1
462	обычно они	1	1
463	площади или	1	1
464	или на	1	1
465	мира а	2	1
466	основе своей	1	1
467	и по-видимому	1	1
468	времени в	1	1
469	это было	4	1
470	они неразрывно	1	1
471	к нему	2	1
472	жизни для	1	1
473	нем не	3	1
474	и во	4	1
475	этот момент	3	1
476	а потому	1	1
477	во всей	1	1
478	я вижу	1	1
479	наконец в	1	1
480	ее как	1	1
481	в юности	1	1
482	и она	2	1
483	в лице	1	1
484	это всегда	1	1
485	не несет	1	1
486	происходит в	2	1
487	быть и	1	1
488	эту минуту	1	1
489	но с	1	1
490	в двух	1	1
491	связь и	1	1
492	время когда	1	1
493	позицию с	1	1
494	одной из	5	1
495	ли он	2	1
496	течение всей	1	1
497	но то	1	1
498	таких вариаций	1	1
499	именно на	1	1
500	показывает в	1	1
501	того же	3	1
502	и детей	1	1
503	не можем	1	1
504	в большинстве	2	1
505	является не	1	1
506	большинстве случаев	2	1
507	мир в	1	1
508	и их	5	1
509	в прозе	1	1
510	в одном	3	1
511	конце жизни	2	1
512	граница между	1	1
513	не о	1	1
514	в системе	2	1
515	но затем	1	1
516	заметить что	2	1
517	тем что	1	1
518	для того	6	1
519	нужно было	1	1
520	до сих	3	1
521	нашей жизни	1	1
522	которые по	1	1
523	а именно	2	1
524	в ряде	2	1
525	прямо или	1	1
526	бы эти	1	1
527	и быть	1	1
528	неразрывном единстве	2	1
529	что не	1	1
530	и люди	1	1
531	связано с	1	1
532	и своего	1	1
533	а исключительно	1	1
534	на этот	3	1
535	более того	1	1
536	у его	1	1
537	человеческой жизни	1	1
538	его как	4	1
539	и с	10	1
540	ни о	1	1
541	на эту	2	1
542	когда она	1	1
543	за нею	1	1
544	в неразрывном	1	1
545	время обеда	1	1
546	с помощью	3	1
547	в специальном	1	1
548	вместе с	3	1
549	и потому	1	1
550	xix века	1	1
551	эта история	1	1
552	о делах	1	1
553	к жизни	1	1
554	не удалось	1	1
555	в первой	4	1
556	дело здесь	3	1
557	времени эта	1	1
558	и восприятие	1	1
559	слова и	2	1
560	и от	4	1
561	сих пор	3	1
562	о его	1	1
563	все это	7	1
564	еще одна	1	1
565	слова но	2	1
566	в связи	5	1
567	не существует	1	1
568	не подлежит	2	1
569	в пределе	3	1
570	котором он	1	1
571	в другое	2	1
572	когда он	2	1
573	к одной	1	1
574	но эти	1	1
575	еще более	1	1
576	на других	1	1
577	и пьет	1	1
578	которой следует	1	1
579	все содержание	1	1
580	т.д здесь	1	1
581	прошлого и	1	1
582	этих событий	1	1
583	человека не	1	1
584	в заключительном	1	1
585	но оно	1	1
586	которая на	1	1
587	в романе	11	1
588	две стороны	1	1
589	не претендует	1	1
590	не знает	1	1
591	себя самого	1	1
592	и внутренне	1	1
593	нее ни	1	1
594	и сейчас	1	1
595	истина в	1	1
596	жизни а	1	1
597	того на	1	1
598	одновременно и	2	1
599	по которой	1	1
600	не что	1	1
601	что при	1	1
602	из этого	1	1
603	имеет в	1	1
604	где он	1	1
605	о себе	1	1
606	ее в	1	1
607	к этому	2	1
608	во всяком	1	1
