N	2gram	Tiupa_Hudo_2	Dialekti
154	мы имеем	1	3
155	и уже	4	3
156	и тогда	2	3
157	в этих	3	3
158	и более	1	3
159	даже в	1	3
160	не менее	5	3
161	важно что	1	3
162	ничего не	5	3
163	в разных	1	3
164	хочет быть	1	3
165	как только	3	3
166	тут не	1	3
167	то как	1	3
168	это только	1	3
169	все его	3	3
170	уже не	10	3
171	нуждается в	2	3
172	все время	3	3
173	сразу же	1	3
174	же мы	1	3
175	будто бы	3	3
176	с нею	3	3
177	у меня	1	3
178	из них	2	3
179	ведь это	1	3
180	бы это	1	3
181	как же	2	3
182	не было	6	3
183	себе не	1	3
184	о чем	8	3
185	в данном	2	3
186	в той	1	3
187	когда мы	1	3
188	в это	3	3
189	и от	2	3
190	его с	1	3
191	то не	1	3
192	только как	1	3
193	была бы	3	3
194	смысле что	1	3
195	я и	6	2
196	также и	1	2
197	в сфере	1	2
198	человека и	3	2
199	есть форма	1	2
200	например в	1	2
201	не во	2	2
202	в ней	3	2
203	и личность	1	2
204	во всех	1	2
205	что я	2	2
206	различия между	2	2
207	нею в	1	2
208	если в	2	2
209	в общем	1	2
210	как в	5	2
211	более и	1	2
212	и нет	1	2
213	перед нами	11	2
214	есть жизнь	1	2
215	но в	2	2
216	в которой	1	2
217	бы и	4	2
218	личности но	1	2
219	так или	1	2
220	все эти	1	2
221	раз в	3	2
222	но ведь	1	2
223	не как	2	2
224	на этом	2	2
225	но все	1	2
226	в каждом	1	2
227	не будет	2	2
228	в мире	7	2
229	не умеет	1	2
230	в жизни	8	2
231	только одно	1	2
232	она и	1	2
233	несмотря на	3	2
234	во время	1	2
235	и при	1	2
236	взгляд на	1	2
237	жизни с	2	2
238	тем не	4	2
239	их в	1	2
240	не должно	1	2
241	личность в	3	2
242	тому что	4	2
243	что с	1	2
244	виду что	1	2
245	самого начала	1	2
246	дело не	2	2
247	того как	2	2
248	в сущности	1	2
249	и остается	1	2
250	на него	3	2
251	не по	2	2
252	себе так	1	2
253	он мог	1	2
254	только не	2	2
255	или иная	1	2
256	следует что	1	2
257	это уже	2	2
258	что на	3	2
259	в области	1	2
260	однако это	1	2
261	во все	1	2
262	сама жизнь	1	2
263	я сам	1	2
264	к тому	7	2
265	в конце	1	2
266	с ее	5	2
267	та или	1	2
268	данном случае	2	2
269	взгляда на	1	2
270	с самого	1	2
271	только через	1	2
272	в бесконечность	1	2
273	что у	3	2
274	том как	2	2
275	мы в	1	2
276	это я	1	2
277	вот и	5	2
278	но мы	1	2
279	обратим внимание	1	2
280	времени в	1	2
281	я лично	1	2
282	все в	1	2
283	между тем	8	2
284	или иначе	1	2
285	его личности	1	2
286	эти два	1	2
287	что бы	1	2
288	не знаю	1	2
289	и она	1	2
290	он входит	1	2
291	с ними	3	2
292	на мир	1	2
293	с одной	3	2
294	себя в	8	2
295	или в	3	2
296	т п	2	2
297	тем что	6	2
298	живой и	1	2
299	до сих	2	2
300	именно в	2	2
301	был в	1	2
302	в воздухе	2	2
303	человеческой жизни	6	2
304	жизнь в	2	2
305	ни о	3	2
306	в частности	7	2
307	ни на	1	2
308	вместе с	2	2
309	так же	3	2
310	что личность	2	2
311	что же	2	2
312	быть только	1	2
313	сам не	2	2
314	в состоянии	3	2
315	сих пор	2	2
316	же самое	3	2
317	и всякая	1	2
318	колокольного звона	1	2
319	же в	1	2
320	это все	1	2
321	и жизнь	1	2
322	только о	1	2
323	в виде	2	2
324	а я	1	2
325	того или	2	2
326	в искусстве	1	2
327	в своих	1	2
328	жизнь человека	1	1
329	непосредственная и	1	1
330	не остается	1	1
331	тех же	1	1
332	анекдоте или	1	1
333	перед лицом	1	1
334	жизнь есть	2	1
335	по преимуществу	3	1
336	сама не	1	1
337	голову что	1	1
338	все те	2	1
339	века в	1	1
340	по его	3	1
341	обойтись без	1	1
342	в театре	1	1
343	его своей	1	1
344	тишине и	1	1
345	бы уже	1	1
346	народного просвещения	1	1
347	ответить на	1	1
348	нам в	1	1
349	не была	1	1
350	время здесь	1	1
351	построенного на	1	1
352	последней моде	1	1
353	ему в	2	1
354	этого термина	1	1
355	личности с	2	1
356	что можно	1	1
357	не все	3	1
358	кто же	1	1
359	и он	3	1
360	из ее	1	1
361	в черном	2	1
362	говорил о	1	1
363	хотя несомненно	1	1
364	двух или	1	1
365	и этого	1	1
366	он был	1	1
367	на них	1	1
368	он сам	2	1
369	бы то	1	1
370	в различных	1	1
371	бы она	1	1
372	природы и	1	1
373	точка зрения	1	1
374	себе он	1	1
375	к которой	1	1
376	со всеми	1	1
377	свою жизнь	1	1
378	себе самой	1	1
379	а он	1	1
380	в наиболее	1	1
381	нет и	1	1
382	во что	1	1
383	и читатель	3	1
384	процесса здесь	1	1
385	поскольку они	1	1
386	показать что	1	1
387	как курица	1	1
388	она как	1	1
389	такова же	1	1
390	собственно и	1	1
391	когда он	1	1
392	это просто	1	1
393	человеческая жизнь	1	1
394	то в	4	1
395	из жизни	1	1
396	но тотчас	1	1
397	образом и	1	1
398	он в	1	1
399	жизни так	2	1
400	всей своей	1	1
401	из этих	2	1
402	остановиться на	1	1
403	тому же	2	1
404	в жертву	1	1
405	не могла	5	1
406	мы получим	1	1
407	так сказать	1	1
408	что одна	1	1
409	на свой	2	1
410	с чем	1	1
411	и еще	1	1
412	них нет	1	1
413	пор мы	1	1
414	душу и	1	1
415	на земле	1	1
416	свое время	1	1
417	не бывает	1	1
418	жить в	3	1
419	от нее	1	1
420	что все	3	1
421	чем я	1	1
422	или даже	1	1
423	внешнее что	1	1
424	которая как	1	1
425	что один	1	1
426	и тем	1	1
427	делает его	1	1
428	он все	1	1
429	о личности	1	1
430	в них	3	1
431	нас к	1	1
432	всю жизнь	1	1
433	не всегда	1	1
434	и страшно	1	1
435	в москве	1	1
436	чем в	1	1
437	выйти за	1	1
438	он от	1	1
439	жизнь а	1	1
440	когда в	3	1
441	а личность	1	1
442	и становится	2	1
443	обыденной жизни	1	1
444	и ее	3	1
445	на месте	1	1
446	в котором	6	1
447	характер это	1	1
448	в принципе	2	1
449	еще нет	1	1
450	она в	2	1
451	знаем что	1	1
452	от его	1	1
453	и другого	1	1
454	вспомнил что	1	1
455	теми же	1	1
456	зрения и	1	1
457	и понимается	1	1
458	центра в	1	1
459	и начинает	1	1
460	и другое	1	1
461	что ему	1	1
462	как о	3	1
463	ее с	1	1
464	в основе	2	1
465	на следующую	1	1
466	не вызывает	1	1
467	во всякой	1	1
468	чем не	1	1
469	а сама	1	1
470	человека от	1	1
471	и всегда	1	1
472	подобно тому	4	1
473	одна из	2	1
474	это то	1	1
475	с живым	1	1
476	и любовь	1	1
477	и теперь	1	1
478	и сама	4	1
479	этом отношении	1	1
480	ему не	1	1
481	встречается в	1	1
482	истории не	1	1
483	похож на	1	1
484	отличается от	1	1
485	вокруг него	1	1
486	об одном	1	1
487	еще яснее	1	1
488	мысли о	2	1
489	они и	2	1
490	долго не	1	1
491	оно не	2	1
492	о них	3	1
493	ожидания в	1	1
494	то ни	1	1
495	к жизни	1	1
496	и о	4	1
497	у себя	1	1
498	не существует	1	1
499	но при	3	1
500	здесь не	2	1
501	лица не	1	1
502	бытия то	1	1
503	были бы	1	1
504	ни стало	1	1
505	мысль о	2	1
506	приводит к	2	1
507	в дальнейшем	1	1
508	в глаза	1	1
509	на нее	1	1
510	те же	2	1
511	еще в	1	1
512	и на	3	1
513	у вас	4	1
514	сама она	1	1
515	с утра	1	1
516	смысле и	1	1
517	образом в	1	1
518	весьма существенно	1	1
519	и здесь	1	1
520	внимание на	3	1
521	которым она	1	1
522	и умирает	1	1
523	на что	1	1
524	его тело	1	1
525	и просто	2	1
526	только иметь	1	1
527	быть личностью	2	1
528	любви к	2	1
529	нас в	1	1
530	это была	3	1
531	нет у	1	1
532	на всех	1	1
533	а у	1	1
534	путь к	1	1
535	нечто иное	1	1
536	на одном	1	1
537	тотчас же	1	1
538	внешнее и	1	1
539	говорит в	2	1
540	но с	1	1
541	оно и	1	1
542	обе эти	1	1
543	и одновременно	1	1
544	а если	1	1
545	идет по	2	1
546	на другие	1	1
547	меня и	1	1
548	всю ее	1	1
549	проникнуть в	1	1
550	и чувства	1	1
551	отцу и	1	1
552	не видеть	2	1
553	не являясь	1	1
554	эта характеристика	1	1
555	же о	1	1
556	не происходит	1	1
557	но то	1	1
558	но ее	1	1
559	это же	1	1
560	именно на	2	1
561	с какой	2	1
562	души есть	1	1
563	он очень	1	1
564	этом что	1	1
565	только на	5	1
566	то и	4	1
567	вопрос и	1	1
568	его и	2	1
569	превращаются в	1	1
570	болит у	1	1
571	мы знаем	2	1
572	представить себе	1	1
573	домой с	1	1
574	личности которая	1	1
575	у нее	10	1
576	с собою	1	1
577	когда вдруг	1	1
578	для меня	1	1
579	при всей	1	1
580	не о	1	1
581	у него	5	1
582	уже одно	2	1
583	на меня	1	1
584	ее на	2	1
585	в других	4	1
586	и неизвестно	1	1
587	или иной	2	1
588	и характер	1	1
589	нашей жизни	1	1
590	как у	2	1
591	этого человека	1	1
592	и тех	3	1
593	к которому	1	1
594	еще и	2	1
595	была и	2	1
596	наконец в	1	1
597	себя и	2	1
598	одних и	1	1
599	говорит о	4	1
600	только по	1	1
601	превращается в	4	1
602	одной стороны	3	1
603	и опять	2	1
604	принципиально не	1	1
605	что несмотря	1	1
606	с которым	1	1
607	несомненно она	1	1
608	человек в	3	1
609	там где	1	1
610	и ему	3	1
611	наизнанку и	1	1
612	все более	1	1
613	бы оно	1	1
614	вступает в	1	1
615	нет ничего	2	1
616	даже своего	1	1
617	себе самому	1	1
618	всех людей	1	1
619	что за	1	1
620	тому как	4	1
621	когда же	2	1
622	по существу	1	1
623	и такие	1	1
624	расхождение с	1	1
625	ни одного	2	1
626	во всю	1	1
627	с этой	1	1
628	слова и	1	1
629	не предполагает	1	1
630	своей жизни	4	1
631	только для	2	1
632	внимания на	1	1
633	видно что	1	1
634	но для	1	1
635	это уж	1	1
636	по дороге	1	1
637	самое главное	1	1
638	и смерти	1	1
639	об отношении	1	1
640	личного бытия	3	1
641	в его	11	1
642	душа не	1	1
643	души а	1	1
644	мира и	1	1
645	и слезы	1	1
646	еще раз	1	1
647	человек и	1	1
648	ее и	1	1
649	из себя	1	1
650	погруженность в	1	1
651	в поле	1	1
652	к внешнему	1	1
653	у которого	2	1
654	ибо в	2	1
655	как личностная	1	1
656	но зато	1	1
657	мы не	1	1
658	все они	3	1
659	по самой	1	1
660	уже давно	1	1
661	я в	1	1
662	не знает	1	1
663	существует в	1	1
664	что угодно	1	1
665	не иметь	1	1
666	по причине	2	1
667	или иного	2	1
668	он получил	1	1
669	из этого	1	1
670	перед нею	1	1
671	который не	1	1
672	ли он	2	1
673	можно назвать	1	1
674	в голову	2	1
675	и эта	2	1
676	это в	1	1
677	как на	2	1
678	точно так	1	1
679	все что	3	1
680	гораздо более	2	1
